Distance (mm),T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NOX,OX,NX,OHX,NH3X,X(1),NH2_X(8),NH_X(9),H2O_X(11),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NOX ROP [kmol/m^2 s],OX ROP [kmol/m^2 s],NX ROP [kmol/m^2 s],OHX ROP [kmol/m^2 s],NH3X ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],NH2_X(8) ROP [kmol/m^2 s],NH_X(9) ROP [kmol/m^2 s],H2O_X(11) ROP [kmol/m^2 s],NX + OX <=> NOX + X(1) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX ROP [kmol/m^2 s],2 NX <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NOX <=> NO(5) + X(1) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X ROP [kmol/m^2 s],NOX + NX <=> N2O(7) + 2 X(1) ROP [kmol/m^2 s],N2O(7) + X(1) <=> N2(4) + OX ROP [kmol/m^2 s],NH3X + OX <=> NH2_X(8) + OHX ROP [kmol/m^2 s],NH2_X(8) + OX <=> NH_X(9) + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NX + OHX ROP [kmol/m^2 s],NH_X(9) + OHX <=> H2O_X(11) + NX ROP [kmol/m^2 s],H2O_X(11) + OX <=> 2 OHX ROP [kmol/m^2 s],H2O_X(11) <=> H2O(3) + X(1) ROP [kmol/m^2 s]
0,598,101325.0,5.8333e-05,0.05,0.88,0.06999999999999999,0.05681818181818182,598.0,1e-11,1e-22,ConstPressureReactor,off,0.06999999999999999,0.0,0.0,0.88,0.0,0.0,0.0,0.05000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06633032890763196,0.0,0.0,0.0,-0.17512022692200735,0.0,0.0,0.13266065781526393,0.0,0.0,0.17512022692200735,-0.3077808847372713,0.0,0.0,0.0,0.0,0.06633032890763196,0.0,0.0,0.17512022692200735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009,598,101325.0,5.8333e-05,0.05,0.88,0.06999999999999999,0.05681818181818182,598.0,1e-11,1e-22,ConstPressureReactor,off,0.06999999999999998,0.0,0.0,0.8800000000000001,7.311526009297705e-17,1.2079109239223046e-26,4.874358727528766e-17,0.049999999999999954,9.232023008838669e-26,2.492382756377253e-09,0.9999999189201312,1.5930038501360662e-10,1.1162263417874981e-12,3.671716539775383e-10,7.80598975097818e-08,1.2070037779806293e-21,1.554594399332932e-16,6.000655228962298e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.748737602439166e-16,4.498401630011123e-16,7.431647596073641e-26,2.9989393756219646e-16,-2.998933119945855e-16,5.679983535352488e-25,-4.695215377440195e-22,1.3888973366817424e-20,-2.735629767442309e-23,-9.530196104475871e-26,-1.2997437935211487e-22,-1.3262025823380051e-20,-2.9582283945787943e-31,-2.555958346083272e-29,-8.874685183736383e-31,2.9989346860865707e-16,3.748737602439166e-16,7.431647596073625e-26,2.9989393756219646e-16,2.998933119945855e-16,5.67998353535249e-25,1.5589715233282933e-40,2.9989344196896487e-16,2.9989344196896517e-16,2.998934419648531e-16,4.137644963345086e-27,-4.498401629969737e-16,4.498401630011123e-16
0.018,598,101324.99999999999,5.8333e-05,0.05,0.88,0.06999999999999999,0.05681818181818182,598.0,1e-11,1e-22,ConstPressureReactor,off,0.06999999999999998,0.0,0.0,0.8799999999999999,1.4623042345060928e-16,2.415820249649117e-26,9.748707898793819e-17,0.04999999999999989,1.8464033802871477e-25,2.492382756285162e-09,0.9999999189201312,1.59300385004908e-10,1.1162263417572856e-12,3.6717165395733596e-10,7.805989750548663e-08,1.2070037779142258e-21,1.5545943992473803e-16,6.000655234663638e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.74873760199438e-16,4.498401629764498e-16,7.431647595262045e-26,2.998937463746809e-16,-2.998932590550263e-16,5.679983534832462e-25,-2.7835039788581645e-22,1.3888925563128467e-20,-2.735642487817582e-23,-9.535540637074773e-26,-1.8289743805056175e-22,-1.3400225860593348e-20,-2.0214560696288428e-30,-2.1418063368729365e-29,-6.281304957822307e-29,2.9989346859228136e-16,3.74873760199438e-16,7.431647595262014e-26,2.998937463746809e-16,2.998932590550263e-16,5.679983534832464e-25,3.1179409838239506e-40,2.9989344195246437e-16,2.998934419524664e-16,2.9989344194835016e-16,4.137644963005393e-27,-4.498401629722493e-16,4.498401629764498e-16
0.026999999999999996,598,101324.99999999999,5.8333e-05,0.05,0.88,0.06999999999999999,0.05681818181818182,598.0,1e-11,1e-22,ConstPressureReactor,off,0.06999999999999998,0.0,0.0,0.8799999999999997,2.1934558554301325e-16,3.62372955440827e-26,1.462305387861107e-16,0.049999999999999836,2.769604443702392e-25,2.4923827562538433e-09,0.9999999189201312,1.59300384996205e-10,1.1162263417269504e-12,3.6717165393683113e-10,7.805989750112874e-08,1.2070037778467998e-21,1.5545943991605807e-16,6.000655240358189e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.748737601543099e-16,4.498401629512785e-16,7.43164759445004e-26,2.9989355519460284e-16,-2.998934890112366e-16,5.679983534450774e-25,-8.718670383919255e-23,1.3888877111488883e-20,-2.73567845986942e-23,-9.595277129088288e-26,4.707551990410921e-23,-1.382131344815801e-20,3.0075322011551075e-30,-3.039135582214788e-29,2.8507460962424314e-28,2.9989346857589736e-16,3.748737601543099e-16,7.431647594449993e-26,2.9989355519460284e-16,2.998934890112366e-16,5.679983534450779e-25,4.6769104171459875e-40,2.998934419357167e-16,2.998934419357137e-16,2.9989344193160644e-16,4.137644962661922e-27,-4.498401629474259e-16,4.498401629512785e-16
0.036,598,101325.0,5.8333e-05,0.05,0.88,0.06999999999999999,0.05681818181818182,598.0,1e-11,1e-22,ConstPressureReactor,off,0.06999999999999998,0.0,0.0,0.8799999999999997,2.9246074842516127e-16,4.831638872149714e-26,1.9497396804099944e-16,0.0499999999999998,3.692805517100082e-25,2.4923827562833273e-09,0.9999999189201312,1.5930038498750463e-10,1.1162263416963863e-12,3.6717165391606466e-10,7.805989749671172e-08,1.2070037777785308e-21,1.5545943990726086e-16,6.000655246059712e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.748737601085696e-16,4.498401629266299e-16,7.431647593638279e-26,2.998933640219606e-16,-2.998931118168773e-16,5.679983534207746e-25,1.0396955938420934e-22,1.3888827895344475e-20,-2.735737540616787e-23,-9.682998461714121e-26,-3.3010187797383683e-22,-1.3635241278245786e-20,3.747089299799806e-30,-2.2749265455380533e-29,-7.435014031708036e-29,2.9989346855951834e-16,3.748737601085696e-16,7.431647593638217e-26,2.998933640219606e-16,2.998931118168773e-16,5.679983534207752e-25,6.235879867146156e-40,2.9989344191875525e-16,2.998934419187515e-16,2.998934419146366e-16,4.1376449623144834e-27,-4.498401629224179e-16,4.498401629266299e-16
0.045,598,101324.99999999999,5.8333e-05,0.05,0.88,0.06999999999999999,0.05681818181818182,598.0,1e-11,1e-22,ConstPressureReactor,off,0.06999999999999999,0.0,0.0,0.8799999999999997,3.655759096374403e-16,6.039548162239583e-26,2.4371736511410856e-16,0.04999999999999975,4.616006569446256e-25,2.492382756373668e-09,0.9999999189201312,1.59300384978798e-10,1.116226341665485e-12,3.6717165389497983e-10,7.805989749223117e-08,1.2070037777092325e-21,1.5545943989833845e-16,6.0006552517499784e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7487376006217124e-16,4.498401629011373e-16,7.431647592825938e-26,2.9989317285676717e-16,-2.9989345261528965e-16,5.679983534103184e-25,2.9511836210349765e-22,1.388877786026384e-20,-2.735819596939401e-23,-9.792137367916245e-26,1.0713755724609609e-23,-1.4167153970318508e-20,3.4512664603419266e-31,-2.9405278991162297e-29,1.385436964794402e-28,2.9989346854312763e-16,3.7487376006217124e-16,7.43164759282586e-26,2.9989317285676717e-16,2.9989345261528965e-16,5.679983534103191e-25,7.794849281414771e-40,2.9989344190153393e-16,2.998934419015336e-16,2.9989344189742534e-16,4.137644961962463e-27,-4.498401628971382e-16,4.498401629011373e-16
0.05399999999999999,598,101324.99999999999,5.8333e-05,0.05,0.88,0.06999999999999999,0.05681818181818182,598.0,1e-11,1e-22,ConstPressureReactor,off,0.07,0.0,0.0,0.8799999999999997,4.3869107023449146e-16,7.247457442102146e-26,2.9246073070978395e-16,0.04999999999999972,5.539207614081035e-25,2.4923827565248764e-09,0.9999999189201312,1.5930038497008914e-10,1.1162263416342126e-12,3.671716538736227e-10,7.805989748768896e-08,1.2070037776390247e-21,1.5545943988929254e-16,6.0006552574421005e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.748737600151344e-16,4.49840162875784e-16,7.431647592013381e-26,2.9989298169902104e-16,-2.998931399410181e-16,5.679983534137254e-25,4.862597131440538e-22,1.388872694037709e-20,-2.7359250577803834e-23,-9.910111516256379e-26,-3.0194307208436435e-22,-1.4045585119862196e-20,5.423418723394456e-31,-2.363673326505032e-29,-8.687330718746393e-29,2.9989346852673254e-16,3.748737600151344e-16,7.431647592013288e-26,2.9989298169902104e-16,2.998931399410181e-16,5.679983534137263e-25,9.353818682475136e-40,2.998934418840902e-16,2.9989344188408965e-16,2.9989344187997564e-16,4.1376449616057795e-27,-4.498401628715595e-16,4.49840162875784e-16
0.06299999999999999,598,101324.99999999999,5.8333e-05,0.05,0.88,0.06999999999999999,0.05681818181818182,598.0,1e-11,1e-22,ConstPressureReactor,off,0.06999999999999998,0.0,0.0,0.8799999999999993,5.11806229822733e-16,8.455366705235993e-26,3.412040645668731e-16,0.049999999999999656,6.462408646057628e-25,2.4923827567370193e-09,0.9999999189201312,1.5930038496137624e-10,1.1162263416025348e-12,3.6717165385194694e-10,7.805989748308415e-08,1.2070037775677818e-21,1.5545943988012008e-16,6.000655263126604e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.748737599674494e-16,4.498401628498594e-16,7.431647591200454e-26,2.9989279054873137e-16,-2.998937189674469e-16,5.679983534310046e-25,6.773936001799261e-22,1.3888675166153983e-20,-2.736054169658767e-23,-1.0038893058997554e-25,2.7710106071362045e-22,-1.481570879546274e-20,-2.4158865222393487e-30,-3.0933696276789767e-29,-6.774343023585439e-29,2.998934685103299e-16,3.748737599674494e-16,7.431647591200345e-26,2.9989279054873137e-16,2.998937189674469e-16,5.679983534310057e-25,1.0912788061969995e-39,2.998934418663862e-16,2.998934418663886e-16,2.998934418622819e-16,4.1376449612442246e-27,-4.49840162845654e-16,4.498401628498594e-16
0.072,598,101324.99999999999,5.8333e-05,0.05,0.88,0.06999999999999999,0.05681818181818182,598.0,1e-11,1e-22,ConstPressureReactor,off,0.06999999999999998,0.0,0.0,0.8799999999999993,5.849213897292381e-16,9.663275973566018e-26,3.899473675713381e-16,0.04999999999999961,7.385609682156049e-25,2.492382757009992e-09,0.9999999189201312,1.5930038495266399e-10,1.116226341570453e-12,3.671716538300258e-10,7.805989747841952e-08,1.2070037774956864e-21,1.5545943987083336e-16,6.000655268805308e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.748737599191448e-16,4.498401628235002e-16,7.43164759038759e-26,2.99892599405882e-16,-2.99892962924367e-16,5.679983534621491e-25,8.685200482574482e-22,1.3888622459004246e-20,-2.7362054534603546e-23,-1.0165860221656267e-25,-4.789241146304001e-22,-1.4250754716143832e-20,5.965760595733902e-30,-2.970110074629049e-29,6.044646686256003e-29,2.998934684939286e-16,3.748737599191448e-16,7.431647590387465e-26,2.99892599405882e-16,2.99892962924367e-16,5.6799835346215035e-25,1.2471757448231712e-39,2.9989344184848165e-16,2.998934418484757e-16,2.9989344184436774e-16,4.137644960878133e-27,-4.49840162819423e-16,4.498401628235002e-16
0.08099999999999999,598,101324.99999999999,5.8333e-05,0.05,0.88,0.06999999999999999,0.05681818181818182,598.0,1e-11,1e-22,ConstPressureReactor,off,0.06999999999999999,0.0,0.0,0.8799999999999994,6.580365482104346e-16,1.0871185218288054e-25,4.386906385620555e-16,0.049999999999999566,8.30881070038391e-25,2.4923827573440193e-09,0.9999999189201312,1.5930038494394625e-10,1.1162263415379337e-12,3.671716538077804e-10,7.805989747369154e-08,1.2070037774225985e-21,1.5545943986141459e-16,6.0006552744813374e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.748737598701844e-16,4.498401627969405e-16,7.431647589574208e-26,2.9989240827050464e-16,-2.998931846087712e-16,5.67998353507188e-25,1.059639013890663e-21,1.3888568863695738e-20,-2.7363811870210116e-23,-1.0298842448716775e-25,-2.572215412246044e-22,-1.4663519548409754e-20,-3.796393106376119e-30,-2.013616189925508e-29,3.6287601640166543e-29,2.998934684775169e-16,3.748737598701844e-16,7.431647589574068e-26,2.9989240827050464e-16,2.998931846087712e-16,5.679983535071894e-25,1.4030726804118495e-39,2.998934418303124e-16,2.998934418303162e-16,2.998934418261987e-16,4.1376449605069025e-27,-4.498401627928391e-16,4.498401627969405e-16
