Distance (mm),T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NOX,OX,NX,OHX,NH3X,X(1),NH2_X(8),NH_X(9),H2O_X(11),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NOX ROP [kmol/m^2 s],OX ROP [kmol/m^2 s],NX ROP [kmol/m^2 s],OHX ROP [kmol/m^2 s],NH3X ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],NH2_X(8) ROP [kmol/m^2 s],NH_X(9) ROP [kmol/m^2 s],H2O_X(11) ROP [kmol/m^2 s],NX + OX <=> NOX + X(1) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX ROP [kmol/m^2 s],2 NX <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NOX <=> NO(5) + X(1) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X ROP [kmol/m^2 s],NOX + NX <=> N2O(7) + 2 X(1) ROP [kmol/m^2 s],N2O(7) + X(1) <=> N2(4) + OX ROP [kmol/m^2 s],NH3X + OX <=> NH2_X(8) + OHX ROP [kmol/m^2 s],NH2_X(8) + OX <=> NH_X(9) + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NX + OHX ROP [kmol/m^2 s],NH_X(9) + OHX <=> H2O_X(11) + NX ROP [kmol/m^2 s],H2O_X(11) + OX <=> 2 OHX ROP [kmol/m^2 s],H2O_X(11) <=> H2O(3) + X(1) ROP [kmol/m^2 s]
0,598,101325.0,5.8333e-05,0.04,0.8800000000000001,0.07999999999999999,0.045454545454545456,598.0,1e-11,1e-22,ConstPressureReactor,off,0.08,0.0,0.0,0.8800000000000001,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06633032890763196,0.0,0.0,0.0,-0.14009618153760584,0.0,0.0,0.13266065781526393,0.0,0.0,0.14009618153760584,-0.27275683935286976,0.0,0.0,0.0,0.0,0.06633032890763196,0.0,0.0,0.14009618153760584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009,598,101325.0,5.8333e-05,0.04,0.8800000000000001,0.07999999999999999,0.045454545454545456,598.0,1e-11,1e-22,ConstPressureReactor,off,0.08,0.0,0.0,0.8800000000000001,4.8514243027135357e-17,5.3181105618736395e-27,3.234288750779623e-17,0.03999999999999997,4.06461450784601e-26,1.65377338837153e-09,0.9999999332520326,1.0570074663815423e-10,9.092491115444314e-13,2.4362978162114224e-10,6.474395414807964e-08,8.008844085758937e-22,1.0315050893924457e-16,3.9816209337990095e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.487421284900827e-16,2.984829059218551e-16,3.2719568429176164e-26,1.9898896585540955e-16,-1.9898859309389587e-16,2.5007459130521613e-25,-3.4229246578485325e-22,1.2727331790721946e-20,-2.0209448861361644e-23,-8.649713858349751e-26,-1.0825167240507265e-23,-1.2353918189823341e-20,-3.944304526105059e-31,-1.9716310938093436e-29,-1.627025617018337e-30,1.9898862381301836e-16,2.487421284900827e-16,3.2719568429176107e-26,1.9898896585540955e-16,1.9898859309389587e-16,2.5007459130521617e-25,5.692878436298972e-41,1.989886039190631e-16,1.989886039190635e-16,1.9898860391684688e-16,2.236341498899272e-27,-2.9848290591961715e-16,2.984829059218551e-16
0.018,598,101325.0,5.8333e-05,0.04,0.8800000000000001,0.07999999999999999,0.045454545454545456,598.0,1e-11,1e-22,ConstPressureReactor,off,0.08,0.0,0.0,0.8800000000000001,9.702848282658462e-17,1.0636220769554391e-26,6.468575576351937e-17,0.03999999999999994,8.129228745045889e-26,1.6537733882816867e-09,0.9999999332520326,1.0570074663066408e-10,9.092491115124383e-13,2.4362978160382314e-10,6.474395414347712e-08,8.008844085189639e-22,1.0315050893191172e-16,3.98162093683503e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4874212845055174e-16,2.9848290590066073e-16,3.2719568424539075e-26,1.9898886063206128e-16,-1.9898858316772852e-16,2.5007459127390973e-25,-2.37083218254597e-22,1.2727288054942157e-20,-2.0209493481266015e-23,-8.651212694045904e-26,-2.07371889346064e-23,-1.2449171603877861e-20,-1.2079432611196743e-30,-1.9198620731374394e-29,-1.7700066560896452e-29,1.9898862379891762e-16,2.4874212845055174e-16,3.271956842453896e-26,1.9898886063206128e-16,1.9898858316772852e-16,2.500745912739098e-25,1.1385756492722956e-40,1.9898860390491745e-16,1.9898860390491866e-16,1.9898860390270152e-16,2.2363414986616044e-27,-2.984829058984067e-16,2.9848290590066073e-16
0.026999999999999996,598,101325.0,5.8333e-05,0.04,0.8800000000000001,0.07999999999999999,0.045454545454545456,598.0,1e-11,1e-22,ConstPressureReactor,off,0.07999999999999999,0.0,0.0,0.8799999999999999,1.4554272262461268e-16,1.5954330976704186e-26,9.702860691874427e-17,0.0399999999999999,1.21938429819981e-25,1.6537733882308346e-09,0.9999999332520326,1.0570074662317355e-10,9.092491114803815e-13,2.4362978158635857e-10,6.474395413883571e-08,8.00884408461542e-22,1.0315050892451656e-16,3.9816209398693874e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.487421284106867e-16,2.9848290587934166e-16,3.271956841990176e-26,1.9898875541346025e-16,-1.9898853684561421e-16,2.5007459124849843e-25,-1.3187871860696424e-22,1.2727243971225406e-20,-2.0209657662907228e-23,-8.680499155128317e-26,-6.704503880816871e-23,-1.2508023780977425e-20,1.4791141972893971e-30,-2.0751690399353473e-29,4.9254502769736925e-29,1.9898862378481623e-16,2.487421284106867e-16,3.271956841990159e-26,1.9898875541346025e-16,1.9898853684561421e-16,2.500745912484986e-25,1.7078634547980408e-40,1.9898860389065302e-16,1.9898860389065154e-16,1.9898860388843595e-16,2.2363414984224296e-27,-2.984829058771546e-16,2.9848290587934166e-16
0.036,598,101325.0,5.8333e-05,0.04,0.8800000000000001,0.07999999999999999,0.045454545454545456,598.0,1e-11,1e-22,ConstPressureReactor,off,0.07999999999999996,0.0,0.0,0.8799999999999998,1.9405696241178996e-16,2.1272441182290678e-26,1.2937144096795815e-16,0.03999999999999984,1.6258457218009734e-25,1.653773388218976e-09,0.9999999332520326,1.0570074661568372e-10,9.092491114481844e-13,2.4362978156874826e-10,6.474395413415582e-08,8.008844084036585e-22,1.0315050891706103e-16,3.9816209429042586e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4874212837049113e-16,2.984829058580611e-16,3.271956841526489e-26,1.9898865019960673e-16,-1.9898852691944686e-16,2.5007459122898527e-25,-2.667896516562555e-23,1.2727199483266745e-20,-2.0209939656000153e-23,-8.726371416742836e-26,-7.695682261140112e-23,-1.260326645676148e-20,-2.9582283945787943e-31,-2.045586731906705e-29,-1.4544622940012405e-29,1.9898862377071616e-16,2.4874212837049113e-16,3.271956841526466e-26,1.9898865019960673e-16,1.9898852691944686e-16,2.500745912289855e-25,2.2771512601090723e-40,1.9898860387626947e-16,1.9898860387626977e-16,1.9898860387405388e-16,2.236341498181601e-27,-2.9848290585581024e-16,2.984829058580611e-16
0.045,598,101325.0,5.8333e-05,0.04,0.8800000000000001,0.07999999999999999,0.045454545454545456,598.0,1e-11,1e-22,ConstPressureReactor,off,0.07999999999999999,0.0,0.0,0.8799999999999998,2.42571202194961e-16,2.659055138706654e-26,1.6171425791651246e-16,0.03999999999999983,2.03230714537516e-25,1.6537733882461058e-09,0.9999999332520326,1.057007466081938e-10,9.092491114157958e-13,2.4362978155099096e-10,6.474395412943718e-08,8.008844083452871e-22,1.0315050890954286e-16,3.981620945936142e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4874212832996296e-16,2.9848290583655666e-16,3.271956841062794e-26,1.989885449905001e-16,-1.9898856496975504e-16,2.5007459121536735e-25,7.851604118195056e-23,1.2727154566710093e-20,-2.0210342270861763e-23,-8.783327174075527e-26,-3.889201088109271e-23,-1.2746480419932652e-20,-8.135128085091684e-31,-2.0579126592849395e-29,1.9918737856830548e-29,1.9898862375661586e-16,2.4874212832996296e-16,3.2719568410627656e-26,1.989885449905001e-16,1.9898856496975504e-16,2.5007459121536763e-25,2.8464390652983178e-40,1.9898860386176592e-16,1.9898860386176674e-16,1.9898860385955097e-16,2.2363414979389426e-27,-2.9848290583434026e-16,2.9848290583655666e-16
0.05399999999999999,598,101325.0,5.8333e-05,0.04,0.8800000000000001,0.07999999999999999,0.045454545454545456,598.0,1e-11,1e-22,ConstPressureReactor,off,0.08,0.0,0.0,0.8799999999999999,2.910854419743968e-16,3.1908661591063925e-26,1.9405705776537178e-16,0.0399999999999998,2.438768568934404e-25,1.653773388312218e-09,0.9999999332520326,1.0570074660070361e-10,9.092491113831838e-13,2.436297815330887e-10,6.474395412467979e-08,8.008844082864299e-22,1.0315050890196305e-16,3.9816209489670444e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.487421282891019e-16,2.984829058149785e-16,3.271956840599084e-26,1.9898843978613965e-16,-1.9898857324156117e-16,2.500745912076436e-25,1.8370630085484646e-22,1.2727109196016078e-20,-2.0210863313472663e-23,-8.84671214778558e-26,-3.0605582799601804e-23,-1.28599105432246e-20,9.860761315262648e-31,-2.2526626708069114e-29,-1.873544649899903e-29,1.989886237425151e-16,2.487421282891019e-16,3.2719568405990497e-26,1.9898843978613965e-16,1.9898857324156117e-16,2.5007459120764394e-25,3.415726870381609e-40,1.9898860384714397e-16,1.9898860384714298e-16,1.9898860384492916e-16,2.236341497694398e-27,-2.9848290581272344e-16,2.984829058149785e-16
0.06299999999999999,598,101325.0,5.8333e-05,0.04,0.8800000000000001,0.07999999999999999,0.045454545454545456,598.0,1e-11,1e-22,ConstPressureReactor,off,0.07999999999999999,0.0,0.0,0.8799999999999998,3.395996817480712e-16,3.722677179406507e-26,2.263998405139862e-16,0.03999999999999976,2.8452299924716483e-25,1.653773388417312e-09,0.9999999332520326,1.0570074659321317e-10,9.092491113503309e-13,2.4362978151503973e-10,6.474395411988362e-08,8.008844082271054e-22,1.0315050889432137e-16,3.981620951994948e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.487421282479076e-16,2.9848290579317567e-16,3.271956840135357e-26,1.989883345865253e-16,-1.9898860467442444e-16,2.500745912058138e-25,2.8889181392701782e-22,1.2727063356738686e-20,-2.0211503202915212e-23,-8.914031565260231e-26,8.420222909276624e-25,-1.299649653651315e-20,-1.0600318413907346e-30,-2.1121467974166684e-29,9.318419442923202e-30,1.9898862372841381e-16,2.487421282479076e-16,3.271956840135317e-26,1.989883345865253e-16,1.9898860467442444e-16,2.500745912058142e-25,3.985014675348038e-40,1.9898860383240215e-16,1.989886038324032e-16,1.98988603830188e-16,2.2363414974479205e-27,-2.9848290579094867e-16,2.9848290579317567e-16
0.072,598,101325.0,5.8333e-05,0.04,0.8800000000000001,0.07999999999999999,0.045454545454545456,598.0,1e-11,1e-22,ConstPressureReactor,off,0.07999999999999999,0.0,0.0,0.8799999999999998,3.8811392151704933e-16,4.2544881996187234e-26,2.587426061638422e-16,0.03999999999999973,3.2516914160054725e-25,1.6537733885613865e-09,0.9999999332520326,1.0570074658572266e-10,9.092491113172237e-13,2.436297814968475e-10,6.474395411504867e-08,8.008844081672955e-22,1.0315050888661798e-16,3.981620955021004e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4874212820638026e-16,2.984829057712343e-16,3.2719568396716277e-26,1.9898822939165685e-16,-1.9898853849997544e-16,2.500745912098783e-25,3.940725810394142e-22,1.2727017040841396e-20,-2.021226206244892e-23,-8.98358937555325e-26,-6.531756792651903e-23,-1.3035469943985293e-20,5.9164567891575885e-31,-2.1367986758607404e-29,8.776077570583756e-30,1.9898862371431248e-16,2.4874212820638026e-16,3.2719568396715823e-26,1.9898822939165685e-16,1.9898853849997544e-16,2.5007459120987876e-25,4.554302480222603e-40,1.9898860381754337e-16,1.9898860381754277e-16,1.989886038153278e-16,2.2363414971994796e-27,-2.9848290576900675e-16,2.984829057712343e-16
0.08099999999999999,598,101325.0,5.8333e-05,0.04,0.8800000000000001,0.07999999999999999,0.045454545454545456,598.0,1e-11,1e-22,ConstPressureReactor,off,0.07999999999999999,0.0,0.0,0.8799999999999998,4.366281612823737e-16,4.786299219754901e-26,2.910853547164295e-16,0.039999999999999696,3.658152839554421e-25,1.6537733887444372e-09,0.9999999332520326,1.0570074657823186e-10,9.092491112838552e-13,2.436297814785079e-10,6.4743954110175e-08,8.0088440810700565e-22,1.0315050887885257e-16,3.981620958045081e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.487421281645204e-16,2.9848290574914456e-16,3.271956839207879e-26,1.9898812420153387e-16,-1.9898853188253054e-16,2.500745912198359e-25,4.99248602068776e-22,1.2726970248373512e-20,-2.0213139990681403e-23,-9.054774211463088e-26,-7.192003366490398e-23,-1.3133995093957622e-20,1.1339875512552045e-30,-2.1195423185161726e-29,-1.493905339262291e-29,1.9898862370021053e-16,2.487421281645204e-16,3.271956839207828e-26,1.9898812420153387e-16,1.9898853188253054e-16,2.500745912198364e-25,5.123590285030261e-40,1.989886038025642e-16,1.9898860380256307e-16,1.9898860380034792e-16,2.236341496949051e-27,-2.984829057468933e-16,2.9848290574914456e-16
