Distance (mm),T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),X(1),HX(9),OX(10),HOX(13),H2OX(14),N2X2(25),NN_ads(26),NO_ads(27),H2NX(28),H3NX(29),NH_ads(51),N_ads(64),HNOX(67),NO2JX(74),NOX2(82),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],HX(9) ROP [kmol/m^2 s],OX(10) ROP [kmol/m^2 s],HOX(13) ROP [kmol/m^2 s],H2OX(14) ROP [kmol/m^2 s],N2X2(25) ROP [kmol/m^2 s],NN_ads(26) ROP [kmol/m^2 s],NO_ads(27) ROP [kmol/m^2 s],H2NX(28) ROP [kmol/m^2 s],H3NX(29) ROP [kmol/m^2 s],NH_ads(51) ROP [kmol/m^2 s],N_ads(64) ROP [kmol/m^2 s],HNOX(67) ROP [kmol/m^2 s],NO2JX(74) ROP [kmol/m^2 s],NOX2(82) ROP [kmol/m^2 s],NH3(6) + X(1) <=> H3NX(29) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX(10) ROP [kmol/m^2 s],H3NX(29) + OX(10) <=> H2NX(28) + HOX(13) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(14) ROP [kmol/m^2 s],H2OX(14) + OX(10) <=> 2 HOX(13) ROP [kmol/m^2 s],H3NX(29) + HOX(13) <=> H2NX(28) + H2OX(14) ROP [kmol/m^2 s],H2NX(28) + OX(10) <=> HOX(13) + NH_ads(51) ROP [kmol/m^2 s],2 H2NX(28) <=> H3NX(29) + NH_ads(51) ROP [kmol/m^2 s],H2NX(28) + HOX(13) <=> H2OX(14) + NH_ads(51) ROP [kmol/m^2 s],2 H2NX(28) <=> H3NX(29) + NH_ads(51) ROP [kmol/m^2 s],NH_ads(51) + OX(10) <=> HNOX(67) + X(1) ROP [kmol/m^2 s],NH_ads(51) + OX(10) <=> HNOX(67) + X(1) ROP [kmol/m^2 s],NO(5) + X(1) <=> NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + OX(10) <=> HOX(13) + NO_ads(27) ROP [kmol/m^2 s],H2NX(28) + HNOX(67) <=> H3NX(29) + NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + HOX(13) <=> H2OX(14) + NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + NH_ads(51) <=> H2NX(28) + NO_ads(27) ROP [kmol/m^2 s],NO_ads(27) + X(1) <=> NOX2(82) ROP [kmol/m^2 s],NH_ads(51) + OX(10) <=> HOX(13) + N_ads(64) ROP [kmol/m^2 s],H2NX(28) + NH_ads(51) <=> H3NX(29) + N_ads(64) ROP [kmol/m^2 s],HOX(13) + NH_ads(51) <=> H2OX(14) + N_ads(64) ROP [kmol/m^2 s],H2NX(28) + N_ads(64) <=> 2 NH_ads(51) ROP [kmol/m^2 s],HNOX(67) + N_ads(64) <=> NH_ads(51) + NO_ads(27) ROP [kmol/m^2 s],NOX2(82) <=> N_ads(64) + OX(10) ROP [kmol/m^2 s],H2NX(28) + NH_ads(51) <=> H3NX(29) + N_ads(64) ROP [kmol/m^2 s],HOX(13) + NH_ads(51) <=> H2OX(14) + N_ads(64) ROP [kmol/m^2 s],N2(4) + 2 X(1) <=> N2X2(25) ROP [kmol/m^2 s],NOX2(82) + N_ads(64) <=> N2X2(25) + OX(10) ROP [kmol/m^2 s],N2X2(25) <=> 2 N_ads(64) ROP [kmol/m^2 s],N2(4) + X(1) <=> NN_ads(26) ROP [kmol/m^2 s],NN_ads(26) + X(1) <=> N2X2(25) ROP [kmol/m^2 s],NO_ads(27) + OX(10) <=> NO2JX(74) + X(1) ROP [kmol/m^2 s],HX(9) + OX(10) <=> HOX(13) + X(1) ROP [kmol/m^2 s],HOX(13) + HX(9) <=> H2OX(14) + X(1) ROP [kmol/m^2 s],H2O(3) + 2 X(1) <=> HOX(13) + HX(9) ROP [kmol/m^2 s],NH3(6) + 2 X(1) <=> H2NX(28) + HX(9) ROP [kmol/m^2 s],H3NX(29) + X(1) <=> H2NX(28) + HX(9) ROP [kmol/m^2 s],H2NX(28) + X(1) <=> HX(9) + NH_ads(51) ROP [kmol/m^2 s],NH_ads(51) + X(1) <=> HX(9) + N_ads(64) ROP [kmol/m^2 s],HNOX(67) + X(1) <=> HX(9) + NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + OX(10) <=> HX(9) + NO2JX(74) ROP [kmol/m^2 s]
0,598,101325.0,2.771e-08,0.017777777777777778,0.88,0.10222222222222223,0.0202020202020202,598.0,1e-11,1e-22,IdealGasReactor,off,0.10222222222222223,0.0,0.0,0.88,0.0,0.0,0.0,0.01777777777777778,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08545325180890419,0.0,0.0,0.0,-0.07835948169058668,0.0,-0.24953068514488758,0.00026469983649251753,0.17090650361780838,0.0,0.0,0.0,0.0,0.0,0.00026469983649251753,0.07809478185409416,0.0,0.0,0.0,0.0,0.0,0.07809478185409416,0.08545325180890419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026469983649251753,0.0,0.0,0.0,0.0,0.0
0.009,598,101325.00000000004,2.771e-08,0.017777777777777778,0.88,0.10222222222222223,0.0202020202020202,598.0,1e-11,1e-22,IdealGasReactor,off,0.10222195679875314,0.0,0.0,0.8799899254482676,1.5579203619490746e-05,5.193067814722869e-06,1.168822792196117e-13,0.01776734548142813,0.0,0.0009733675259627416,5.934073279865749e-12,0.8962470660869719,4.989484646265525e-09,6.943051732430993e-11,3.1949315155691764e-09,2.9073321520731615e-06,0.10273534459185953,5.22389398531332e-06,1.6246299301221216e-06,2.073858444702074e-05,2.6164648131446842e-06,5.904008655645553e-14,2.4921346390326817e-08,1.1077708692078923e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.095947867954876e-08,1.619189561443537e-07,5.3972984773675154e-08,1.2147897354147292e-15,-1.0794597076291669e-07,0.0,-1.2623270429334233e-16,9.239689407321293e-23,-7.219302241360784e-19,-1.2327106360438232e-22,-4.706326813181706e-20,5.492479267352104e-21,-2.005912985441092e-21,-1.2549798965197324e-16,8.559585108109799e-23,4.534462367915183e-20,2.0027643575784292e-22,-2.998788214446148e-22,4.0182044827320143e-22,-1.1513109895875385e-21,1.2622304262991726e-16,1.0769990895307801e-07,8.095947867954876e-08,1.1216331900334016e-07,-1.619187074351866e-07,-1.5390586891561742e-07,1.1046336724122257e-11,9.548025543205423e-08,2.237167186451099e-09,7.991151856527821e-09,2.237167186451099e-09,5.396743632876461e-08,5.396743632876461e-08,-1.2147897354147292e-15,1.0793487336889945e-07,-3.740115169610013e-17,1.3377930733110067e-19,-8.316454800634303e-16,1.0793487156823822e-07,1.1774624380285757e-13,1.4223807026927618e-13,5.320163065145434e-12,7.26918016919157e-14,-5.296313894775819e-20,1.0789550089450319e-07,1.4223807026927618e-13,5.320163065145434e-12,-4.876054534720404e-08,3.9370547511989606e-11,-5.393361422616665e-08,-5.2124394264711156e-09,-5.21243942646911e-09,-1.575954561552277e-16,2.4625950938627916e-10,6.1185921328577645e-21,-2.4870916707766363e-13,2.4606180983868455e-10,1.624246099596331e-13,1.5557793983538691e-13,1.282485759058288e-13,8.775634301942546e-22,1.575943048442381e-16
0.018,598,101325.0,2.771e-08,0.017777777777777778,0.88,0.10222222222222223,0.0202020202020202,598.0,1e-11,1e-22,IdealGasReactor,off,0.10222169164433166,0.0,0.0,0.8799798611086459,3.114261531514716e-05,1.0380871654855334e-05,2.3372939296062105e-13,0.017756923759818598,0.0,0.0009728821515452722,5.928252823940415e-12,0.8962779208356929,4.987266860082534e-09,8.536683638165949e-11,3.192137495978949e-09,2.906237455927692e-06,0.10270501484336964,5.2188475390531095e-06,1.6228671436768764e-06,2.071695771199725e-05,2.615145421857712e-06,5.898739063291589e-14,2.4927276868231695e-08,1.1068916084252997e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.087783356260149e-08,1.6175566591082478e-07,5.391855469604274e-08,1.2144305520810559e-15,-1.078371106080896e-07,0.0,4.624998342977189e-17,4.841835470270852e-22,-6.642487542546662e-19,-3.44597610982396e-21,-5.2807210305385287e-20,-5.472626932650831e-21,2.5882481366784236e-21,4.7769455381810734e-17,-6.29538921731525e-22,9.099578482716932e-19,-3.3184096621282247e-22,2.248218743782309e-21,-4.5338253381612e-22,5.823944213646729e-23,-4.710095376320429e-17,1.0759143666033873e-07,8.087783356260149e-08,1.1204622286448308e-07,-1.6175541758045674e-07,-1.537538799275286e-07,1.1029426763925332e-11,9.539130406176232e-08,2.2328469663877128e-09,7.979883720271406e-09,2.2328469663877128e-09,5.391301461481942e-08,5.391301461481942e-08,-1.2144305520810559e-15,1.0782602994006888e-07,-3.735014143697027e-17,1.3359310828554852e-19,-8.305968159842948e-16,1.0782602796743923e-07,1.1762750640429475e-13,1.4195247986623428e-13,5.3122528501428184e-12,7.271162967065466e-14,-5.289228895441558e-20,1.0778670855298519e-07,1.4195247986623428e-13,5.3122528501428184e-12,-4.8709028518004076e-08,3.9319461554992436e-11,-5.387923523448486e-08,-5.209526178038661e-09,-5.209526178041249e-09,-1.5743573750511106e-16,2.458713444764441e-10,6.1092731156330984e-21,-2.4833036804105075e-13,2.456739477508746e-10,1.6216856677359949e-13,1.5535014463082456e-13,1.280509521276232e-13,8.76213446570845e-22,1.574357957445532e-16
0.026999999999999996,598,101325.00000000003,2.771e-08,0.017777777777777778,0.88,0.10222222222222223,0.0202020202020202,598.0,1e-11,1e-22,IdealGasReactor,off,0.10222142675859375,0.0,0.0,0.8799698069673192,4.6690256451564766e-05,1.5563418641921676e-05,3.505413719463493e-13,0.0177465125986428,0.0,0.0009723971785724315,5.9224401930463826e-12,0.8963087492323191,4.985050852976421e-09,1.0127108154143769e-10,3.189346358231094e-09,2.9051430945283476e-06,0.1026747109943168,5.213807480148388e-06,1.6211069421034412e-06,2.069536118444276e-05,2.6138271391481623e-06,5.893476409501397e-14,2.4933208022336056e-08,1.1060134093695409e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.079629819705547e-08,1.6159259518007973e-07,5.386419778650748e-08,1.2140716757031826e-15,-1.0772839678600838e-07,0.0,-1.7442455741802101e-15,2.598066623789786e-22,3.9789055006568524e-19,-3.5133117628139075e-22,-3.867234799807915e-20,2.5477162866633252e-21,-2.2333876538931747e-22,-1.745361548049831e-15,4.77083839893355e-22,-6.860586492109271e-19,5.863274942371209e-22,4.780005341305453e-22,-3.2612520510428397e-22,-9.815299134337459e-22,1.744964445404792e-15,1.074831099480059e-07,8.079629819705547e-08,1.1192929154832513e-07,-1.6159234722780432e-07,-1.5360209091193736e-07,1.1012549025767673e-11,9.530246028712605e-08,2.2285363819328488e-09,7.968635052258556e-09,2.2285363819328488e-09,5.3858666052817e-08,5.3858666052817e-08,-1.2140716757031826e-15,1.0771733281512445e-07,-3.729922196128094e-17,1.3340723927704145e-19,-8.295498517313336e-16,1.0771733263692518e-07,1.1750892860879654e-13,1.4166755636887805e-13,5.304357202238907e-12,7.273114041362563e-14,-5.282156199225151e-20,1.0767806243049897e-07,1.4166755636887805e-13,5.304357202238907e-12,-4.865758234628567e-08,3.926846146176327e-11,-5.382492932504804e-08,-5.206615440221809e-09,-5.206615440221586e-09,-1.5727848054449738e-16,2.454839324738538e-10,6.099971477234975e-21,-2.479522754151771e-13,2.452868380024766e-10,1.619130202727746e-13,1.5512275338312902e-13,1.2785370112243683e-13,8.748660043348879e-22,1.5727749901458394e-16
0.036,598,101324.99999999999,2.771e-08,0.017777777777777778,0.88,0.10222222222222223,0.0202020202020202,598.0,1e-11,1e-22,IdealGasReactor,off,0.10222116214117608,0.0,0.0,0.8799597630104943,6.222214835865621e-05,2.074071588588732e-05,4.673182468653993e-13,0.017736111983617606,0.0,0.0009719126066300815,5.916635374437548e-12,0.8963395513074338,4.9828366231674255e-09,1.171433185913824e-10,3.1865580995823234e-09,2.9040490684680833e-06,0.10264443301461285,5.208773799174918e-06,1.6193493207848153e-06,2.0673794813472545e-05,2.6125099638099407e-06,5.888220682933578e-14,2.4939139851767776e-08,1.1051362704241585e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.07148724065891e-08,1.614297435994692e-07,5.3809913926197426e-08,1.2137131059242801e-15,-1.0761982906631763e-07,0.0,5.272414276032118e-18,-7.91114819836112e-24,-2.0197339555069235e-19,4.1986260431912825e-23,-4.129285617864714e-21,7.411538288475128e-22,-7.7589541457474e-22,5.4787943912980265e-18,3.5043347111579546e-24,7.600792280037793e-21,-2.266598066914255e-23,8.912224865405316e-23,5.257112539074389e-23,-3.5793960909323725e-23,-5.2767151887023904e-18,1.0737492858742129e-07,8.07148724065891e-08,1.1181252477376172e-07,-1.6142949602458151e-07,-1.5345050155483403e-07,1.099570343788597e-11,9.521372395931167e-08,2.224235409203785e-09,7.957405813985616e-09,2.224235409203785e-09,5.380439052524191e-08,5.380439052524191e-08,-1.2137131059242801e-15,1.0760878175903599e-07,-3.7248393074940835e-17,1.3322169961521111e-19,-8.285045840561864e-16,1.0760877983129191e-07,1.1739051015996742e-13,1.413832980304619e-13,5.2964760902555275e-12,7.275033531683473e-14,-5.275095780599975e-20,1.0756956228950849e-07,1.413832980304619e-13,5.2964760902555275e-12,-4.860620671603002e-08,3.92175470601352e-11,-5.3770696379137256e-08,-5.2037072101674054e-09,-5.2037072101666295e-09,-1.5711945010865038e-16,2.4509727167956537e-10,6.090687180183619e-21,-2.4757488767658177e-13,2.44900478896347e-10,1.6165796933662383e-13,1.5489576527602715e-13,1.2765682207724068e-13,8.735210979570209e-22,1.5711941431468947e-16
0.045,598,101324.99999999999,2.771e-08,0.017777777777777778,0.88,0.10222222222222223,0.0202020202020202,598.0,1e-11,1e-22,IdealGasReactor,off,0.10222089779171581,0.0,0.0,0.8799497292244002,7.773831233170807e-05,2.5912770485190855e-05,5.840600483719118e-13,0.01772572190048306,0.0,0.0009714284352991565,5.910838355358553e-12,0.8963703270866705,4.980624168850258e-09,1.329836131719337e-10,3.1837727174628805e-09,2.9029553785112887e-06,0.10261418087912433,5.203746486694879e-06,1.6175942751046906e-06,2.0652258548185104e-05,2.6111938947110293e-06,5.882971872411229e-14,2.494507235685297e-08,1.1042601900222286e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.06335560143046e-08,1.612671108150918e-07,5.3755702999419124e-08,1.2133548424461074e-15,-1.0751140721059984e-07,0.0,1.4854540124492094e-15,-2.12832234899783e-22,2.020496929104435e-18,2.6880110095541243e-21,1.6255091653402057e-19,1.0640851399882148e-20,-9.493551890271099e-21,1.4840328123456764e-15,4.711254788129121e-22,4.2899718745693035e-19,-3.974182790662486e-22,-1.9827777776837496e-21,7.590587385005856e-22,-4.930253260785954e-22,-1.4860557280156838e-15,1.072668923418629e-07,8.06335560143046e-08,1.116959222590157e-07,-1.612668636168885e-07,-1.5329911154107243e-07,1.0978889928576519e-11,9.512509492865455e-08,2.219944024357336e-09,7.94619596694486e-09,2.219944024357336e-09,5.37501879141983e-08,5.37501879141983e-08,-1.2133548424461074e-15,1.0750037653601173e-07,-3.719765458594277e-17,1.3303648861382189e-19,-8.274610097525264e-16,1.0750037313100869e-07,1.1727225080058197e-13,1.4109970310768596e-13,5.288609483030693e-12,7.27692157793072e-14,-5.2680476143228965e-20,1.0746120789888334e-07,1.4109970310768596e-13,5.288609483030693e-12,-4.85549015140807e-08,3.9166718181078054e-11,-5.371653628123919e-08,-5.200801485338422e-09,-5.200801485328929e-09,-1.569620343293591e-16,2.447113603966872e-10,6.0814201870220915e-21,-2.4719820330273127e-13,2.4451486873692643e-10,1.6140341284567625e-13,1.5466917949334095e-13,1.2746031417957016e-13,8.721787219112669e-22,1.56961541304033e-16
0.054,598,101324.99999999993,2.771e-08,0.017777777777777778,0.88,0.10222222222222223,0.0202020202020202,598.0,1e-11,1e-22,IdealGasReactor,off,0.10222063370985071,0.0,0.0,0.8799397055952881,9.323876963145216e-05,3.10795895267519e-05,7.007668070853545e-13,0.017715342335002347,0.0,0.0009709446641691592,5.9050491231276505e-12,0.8964010766029791,4.978413488263037e-09,1.4879203077916097e-10,3.1809902090415397e-09,2.9018620251570042e-06,0.10258395455539362,5.198725533329152e-06,1.6158418004698228e-06,2.063075233795061e-05,2.6098789306120455e-06,5.877729966564837e-14,2.4951005536125187e-08,1.1033851665295932e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.055234884496883e-08,1.6110469647688918e-07,5.370156488623262e-08,1.2129968848838189e-15,-1.0740313097797922e-07,0.0,1.1596698111071057e-15,2.555544303918842e-22,8.217657590484556e-19,-4.498464551825847e-22,5.574535584117364e-20,-3.241886256717826e-20,2.88644674750379e-20,1.1522103684112134e-15,9.815817448246182e-22,-6.651196513148025e-18,-2.22827002921108e-22,6.00158308498435e-23,-1.950037407186526e-22,-1.3010003288883968e-22,-1.1530354489672875e-15,1.0715900097214219e-07,8.055234884496883e-08,1.115794837247128e-07,-1.611044496546684e-07,-1.531479205586147e-07,1.096210842649896e-11,9.503657304728411e-08,2.215662203651439e-09,7.935005472844906e-09,2.215662203651439e-09,5.3696058102897237e-08,5.3696058102897237e-08,-1.2129968848838189e-15,1.0739211691247581e-07,-3.714700630034804e-17,1.328516055845343e-19,-8.264191255684383e-16,1.0739211384058756e-07,1.1715415027582978e-13,1.4081676986461783e-13,5.280757349565663e-12,7.278778318197003e-14,-5.261011674876742e-20,1.0735299901897117e-07,1.4081676986461783e-13,5.280757349565663e-12,-4.8503666623501947e-08,3.911597465183045e-11,-5.366244891157723e-08,-5.197898262730674e-09,-5.197898262759538e-09,-1.5680400974513696e-16,2.443261969362026e-10,6.072170460485639e-21,-2.4682222077890503e-13,2.4413000583702844e-10,1.6114934968599714e-13,1.5444299522328476e-13,1.2726417662107525e-13,8.708388707002144e-22,1.5680387964510407e-16
0.06299999999999999,598,101325.00000000003,2.771e-08,0.017777777777777778,0.88,0.10222222222222223,0.0202020202020202,598.0,1e-11,1e-22,IdealGasReactor,off,0.10222036989521917,0.0,0.0,0.8799296921094317,0.00010872354148413948,3.624118008597511e-05,8.174385535902325e-13,0.017704973272961735,0.0,0.0009704612928211352,5.899267665030605e-12,0.8964317998813249,4.976204579599913e-09,1.645686367614925e-10,3.178210571768752e-09,2.9007690091850538e-06,0.10255375401895504,5.193710929664348e-06,1.6140918922809923e-06,2.0609276132040345e-05,2.608565070392382e-06,5.872494954275175e-14,2.4956939390060952e-08,1.1025111983903594e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.047125072218627e-08,1.609425002315525e-07,5.3647499471722575e-08,1.212639232947072e-15,-1.0729500015426477e-07,0.0,3.585788707765261e-16,5.1374329553200896e-23,1.5926274405364661e-18,-1.743386264249526e-21,1.8309146550493736e-19,6.968169480146705e-21,-8.083208945868186e-21,3.5694912044939017e-16,1.3995904547203877e-22,-2.252061811832072e-19,-3.810267087106167e-22,5.53060712371197e-22,5.225366210971239e-22,-7.208332200020137e-22,-3.5854141876550077e-16,1.0705125426575552e-07,8.047125072218627e-08,1.1146320888996965e-07,-1.609422537846139e-07,-1.5299692829315123e-07,1.0945358860286087e-11,9.494815816579998e-08,2.211389923365635e-09,7.923834293329088e-09,2.211389923365635e-09,5.364200097377443e-08,5.364200097377443e-08,-1.212639232947072e-15,1.0728400265329629e-07,-3.709644802726447e-17,1.3266704984458072e-19,-8.253789283151751e-16,1.0728400037796071e-07,1.1703620832920887e-13,1.405344965676245e-13,5.2729196588370576e-12,7.280603891406226e-14,-5.253987937162297e-20,1.0724493542019767e-07,1.405344965676245e-13,5.2729196588370576e-12,-4.84525019318704e-08,3.90653163044538e-11,-5.3608434155417005e-08,-5.194997539852174e-09,-5.194997539844091e-09,-1.566471498312173e-16,2.4394177961084167e-10,6.0629379632856414e-21,-2.464469385894113e-13,2.437458885092575e-10,1.608957787434552e-13,1.5421721165298637e-13,1.2706840859299438e-13,8.695015388228744e-22,1.566464289979973e-16
0.07199999999999998,598,101324.99999999999,2.771e-08,0.017777777777777778,0.88,0.10222222222222223,0.0202020202020202,598.0,1e-11,1e-22,IdealGasReactor,off,0.10222010634746007,0.0,0.0,0.8799196887531269,0.00012419264908159183,4.139754922678871e-05,9.340753184364769e-13,0.017694614700170547,0.0,0.0009699783208417365,5.893493968409868e-12,0.8964624969510941,4.9739974410835865e-09,1.8031349632327782e-10,3.1754338029383515e-09,2.8996763312141665e-06,0.1025235792409171,5.188702666331324e-06,1.6123445459577238e-06,2.058782987993984e-05,2.6072523128672637e-06,5.867266824317052e-14,2.4962873918044288e-08,1.1016382840092048e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.039026147073231e-08,1.6078052172891923e-07,5.35935066385134e-08,1.2122818862931898e-15,-1.0718701449155366e-07,0.0,-6.937601924304627e-16,4.1772486401892636e-22,3.1723594179220495e-18,-3.0920234776763107e-21,2.6710654596072327e-19,2.1407434252872356e-20,-2.7684907921537283e-20,-6.912219115862516e-16,9.104051603748058e-22,5.4295328153111125e-18,-2.1079307496236804e-22,-1.1159700439106035e-21,6.983860944189651e-22,-1.2067712509165217e-21,6.880508104961971e-16,1.0694365197648058e-07,8.039026147073231e-08,1.1134709747564608e-07,-1.6078027565656402e-07,-1.528461344325629e-07,1.0928641158871173e-11,9.485985013602374e-08,2.2071271598679036e-09,7.91268239021092e-09,2.2071271598679036e-09,5.358801641004921e-08,5.358801641004921e-08,-1.2122818862931898e-15,1.0717603352491404e-07,-3.704597957483643e-17,1.324828207106455e-19,-8.243404147794758e-16,1.0717603229903894e-07,1.1691842470592674e-13,1.4025288148962768e-13,5.2650963799539215e-12,7.282398435171797e-14,-5.246976375940427e-20,1.0713701686801921e-07,1.4025288148962768e-13,5.2650963799539215e-12,-4.840140732458271e-08,3.901474296891196e-11,-5.355449189553821e-08,-5.192099313930683e-09,-5.192099313902998e-09,-1.5649039579641606e-16,2.4355810673760296e-10,6.053722658289686e-21,-2.460723552249082e-13,2.4336251507307056e-10,1.6064269890851883e-13,1.5399182797305615e-13,1.2687300928992824e-13,8.681667208015643e-22,1.5648918902516514e-16
0.08099999999999999,598,101325.0,2.771e-08,0.017777777777777778,0.88,0.10222222222222223,0.0202020202020202,598.0,1e-11,1e-22,IdealGasReactor,off,0.10221984306621303,0.0,0.0,0.879909695512692,0.00013964611358124673,4.654870400169817e-05,1.050677132140122e-12,0.017684266602461144,0.0,0.0009694957478215459,5.887728020652873e-12,0.8964931678447831,4.971792070956212e-09,1.9602667452484703e-10,3.1726598997301485e-09,2.8985839917457237e-06,0.10249343018927298,5.183700733994384e-06,1.6105997569346387e-06,2.056641353130532e-05,2.605940656806778e-06,5.862045565394746e-14,2.4968809118689746e-08,1.1007664217636887e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.030938091627557e-08,1.606187606206261e-07,5.3539586267497474e-08,1.211924844542669e-15,-1.0707917374707184e-07,0.0,2.3366580617828808e-17,9.713792354006575e-24,-1.6443604969389504e-19,-1.0479256134776762e-22,7.940933880509066e-23,8.404155023538761e-22,-1.0290126820159664e-21,2.351989471865518e-17,-2.4446736343926738e-23,-1.2246233778617743e-20,4.844938817442474e-23,5.893661864440322e-24,3.82921389360054e-23,-2.653293452386991e-23,-2.3355268296104338e-17,1.0683619386321792e-07,8.030938091627557e-08,1.1123114920393037e-07,-1.606185149221569e-07,-1.5269553866636005e-07,1.0911955251442665e-11,9.477164881066292e-08,2.2028738896052525e-09,7.90154972544287e-09,2.2028738896052525e-09,5.353410429553269e-08,5.353410429553269e-08,-1.211924844542669e-15,1.070682092949516e-07,-3.699560075065072e-17,1.3229891749942584e-19,-8.23303581732548e-16,1.0706820735562061e-07,1.1680079915248238e-13,1.3997192290949753e-13,5.257287482136719e-12,7.284162086032444e-14,-5.2399769658891264e-20,1.0702924312450208e-07,1.3997192290949753e-13,5.257287482136719e-12,-4.8350382685505315e-08,3.8964254473799355e-11,-5.3500622013023485e-08,-5.189203581992155e-09,-5.189203581991126e-09,-1.5633218592373671e-16,2.431751766420744e-10,6.044524508498172e-21,-2.45698469181453e-13,2.429798838539219e-10,1.6039010907560681e-13,1.5376684337699507e-13,1.266779779093462e-13,8.668344111782382e-22,1.563321593908022e-16
