Distance (mm),T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),X(1),HX(9),OX(10),HOX(13),H2OX(14),N2X2(25),NN_ads(26),NO_ads(27),H2NX(28),H3NX(29),NH_ads(51),N_ads(64),HNOX(67),NO2JX(74),NOX2(82),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],HX(9) ROP [kmol/m^2 s],OX(10) ROP [kmol/m^2 s],HOX(13) ROP [kmol/m^2 s],H2OX(14) ROP [kmol/m^2 s],N2X2(25) ROP [kmol/m^2 s],NN_ads(26) ROP [kmol/m^2 s],NO_ads(27) ROP [kmol/m^2 s],H2NX(28) ROP [kmol/m^2 s],H3NX(29) ROP [kmol/m^2 s],NH_ads(51) ROP [kmol/m^2 s],N_ads(64) ROP [kmol/m^2 s],HNOX(67) ROP [kmol/m^2 s],NO2JX(74) ROP [kmol/m^2 s],NOX2(82) ROP [kmol/m^2 s],NH3(6) + X(1) <=> H3NX(29) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX(10) ROP [kmol/m^2 s],H3NX(29) + OX(10) <=> H2NX(28) + HOX(13) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(14) ROP [kmol/m^2 s],H2OX(14) + OX(10) <=> 2 HOX(13) ROP [kmol/m^2 s],H3NX(29) + HOX(13) <=> H2NX(28) + H2OX(14) ROP [kmol/m^2 s],H2NX(28) + OX(10) <=> HOX(13) + NH_ads(51) ROP [kmol/m^2 s],2 H2NX(28) <=> H3NX(29) + NH_ads(51) ROP [kmol/m^2 s],H2NX(28) + HOX(13) <=> H2OX(14) + NH_ads(51) ROP [kmol/m^2 s],2 H2NX(28) <=> H3NX(29) + NH_ads(51) ROP [kmol/m^2 s],NH_ads(51) + OX(10) <=> HNOX(67) + X(1) ROP [kmol/m^2 s],NH_ads(51) + OX(10) <=> HNOX(67) + X(1) ROP [kmol/m^2 s],NO(5) + X(1) <=> NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + OX(10) <=> HOX(13) + NO_ads(27) ROP [kmol/m^2 s],H2NX(28) + HNOX(67) <=> H3NX(29) + NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + HOX(13) <=> H2OX(14) + NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + NH_ads(51) <=> H2NX(28) + NO_ads(27) ROP [kmol/m^2 s],NO_ads(27) + X(1) <=> NOX2(82) ROP [kmol/m^2 s],NH_ads(51) + OX(10) <=> HOX(13) + N_ads(64) ROP [kmol/m^2 s],H2NX(28) + NH_ads(51) <=> H3NX(29) + N_ads(64) ROP [kmol/m^2 s],HOX(13) + NH_ads(51) <=> H2OX(14) + N_ads(64) ROP [kmol/m^2 s],H2NX(28) + N_ads(64) <=> 2 NH_ads(51) ROP [kmol/m^2 s],HNOX(67) + N_ads(64) <=> NH_ads(51) + NO_ads(27) ROP [kmol/m^2 s],NOX2(82) <=> N_ads(64) + OX(10) ROP [kmol/m^2 s],H2NX(28) + NH_ads(51) <=> H3NX(29) + N_ads(64) ROP [kmol/m^2 s],HOX(13) + NH_ads(51) <=> H2OX(14) + N_ads(64) ROP [kmol/m^2 s],N2(4) + 2 X(1) <=> N2X2(25) ROP [kmol/m^2 s],NOX2(82) + N_ads(64) <=> N2X2(25) + OX(10) ROP [kmol/m^2 s],N2X2(25) <=> 2 N_ads(64) ROP [kmol/m^2 s],N2(4) + X(1) <=> NN_ads(26) ROP [kmol/m^2 s],NN_ads(26) + X(1) <=> N2X2(25) ROP [kmol/m^2 s],NO_ads(27) + OX(10) <=> NO2JX(74) + X(1) ROP [kmol/m^2 s],HX(9) + OX(10) <=> HOX(13) + X(1) ROP [kmol/m^2 s],HOX(13) + HX(9) <=> H2OX(14) + X(1) ROP [kmol/m^2 s],H2O(3) + 2 X(1) <=> HOX(13) + HX(9) ROP [kmol/m^2 s],NH3(6) + 2 X(1) <=> H2NX(28) + HX(9) ROP [kmol/m^2 s],H3NX(29) + X(1) <=> H2NX(28) + HX(9) ROP [kmol/m^2 s],H2NX(28) + X(1) <=> HX(9) + NH_ads(51) ROP [kmol/m^2 s],NH_ads(51) + X(1) <=> HX(9) + N_ads(64) ROP [kmol/m^2 s],HNOX(67) + X(1) <=> HX(9) + NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + OX(10) <=> HX(9) + NO2JX(74) ROP [kmol/m^2 s]
0,523,101324.99999999999,2.771e-08,0.029999999999999995,0.2,0.7699999999999999,0.15,523.0,1e-11,1e-22,IdealGasReactor,off,0.7699999999999999,0.0,0.0,0.2,0.0,0.0,0.0,0.030000000000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023745163267570025,0.0,0.0,0.0,-0.141192348914825,0.0,-0.1889573246959233,0.0002746492459582381,0.04749032653514005,0.0,0.0,0.0,0.0,0.0,0.0002746492459582381,0.14091769966886675,0.0,0.0,0.0,0.0,0.0,0.14091769966886675,0.023745163267570025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002746492459582381,0.0,0.0,0.0,0.0,0.0
0.009,523,101324.99999970537,2.771e-08,0.029999999999999995,0.2,0.7699999999999999,0.15,523.0,1e-11,1e-22,IdealGasReactor,off,0.7702209091193774,0.0,0.0,0.19976059490070758,4.662278664428586e-06,1.0397645084762072e-11,7.23753602225254e-23,0.030013833690852885,0.0,0.34060441611052217,3.5142944728214806e-08,0.6494057605025652,3.4442269038346255e-08,2.6657022255761157e-08,9.121595011332969e-11,3.258247093742666e-11,1.571070726806322e-05,0.0008984844889976515,0.0063194875683370635,0.002755606180282,1.13331916484625e-07,3.542288879889995e-13,1.6648839421536952e-16,3.2474372271968984e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002751409636279014,4.270326372972655e-05,9.339890006883086e-11,6.854949711987519e-22,5.519566148971206e-05,0.0,-0.0054041722303131215,-1.5138070289578992e-09,0.005459472526060291,-2.639134230705972e-10,-1.1294756473435424e-07,-7.492489478254169e-12,-2.1528359344745853e-12,7.464185677537664e-07,-5.731194514061057e-06,-9.453898017839077e-05,4.4313490478928815e-05,4.1609705058299074e-09,5.697113795802504e-15,1.1947199489716684e-17,1.0275672692992621e-08,-8.520631865267803e-05,0.002751409636279014,4.3804887511199084e-05,-4.2691958376486056e-05,-3.323682093546987e-05,1.1198281521444372e-07,1.2489354501691913e-06,1.729914374948585e-05,9.227088762121349e-06,1.729914374948585e-05,3.785449967454256e-07,3.785449967454256e-07,-6.854949711987519e-22,7.570899871611983e-07,3.9442856422364283e-16,2.092355216882966e-18,-1.7766466254175883e-19,1.0671420028023071e-08,1.3202869787353266e-13,2.1259485270178442e-10,1.5591494534434612e-09,-1.9077365959988524e-10,-2.2188667830425243e-24,3.957382105666975e-10,2.1259485270178442e-10,1.5591494534434612e-09,-9.336954959199198e-11,9.124463751263707e-15,-8.374445019235083e-11,-2.935047683887246e-14,2.1234854576357128e-12,-2.2396079861290924e-16,3.0015960106480813e-05,3.7054994086655494e-17,-1.1305353240491016e-08,3.0010657162965964e-05,1.4503888370753504e-08,3.9226513696473223e-10,1.9833601952340982e-10,2.878105152344e-19,2.359079981026259e-16
0.018,523,101325.0,2.771e-08,0.029999999999999995,0.2,0.7699999999999999,0.15,523.0,1e-11,1e-22,IdealGasReactor,off,0.7702189300170899,0.0,0.0,0.19975237303417756,2.0079419846482215e-05,5.139061450393608e-06,2.3858893599428552e-15,0.030003478467433124,0.0,0.0018387059845694964,1.4773804067106248e-11,0.4287094172194084,2.213617149028609e-09,1.588470497536723e-10,4.8204755786545734e-08,3.1880456772704384e-06,0.5687243891921846,3.48235952416904e-05,3.402878100648314e-05,0.0005890763596390821,2.8620439225044722e-06,1.0764607984226218e-13,7.364547033862372e-10,6.345744979459812e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.016901218961928e-08,1.6033802435445867e-07,5.3446008105749956e-08,2.4813191558762606e-17,-1.068920162625692e-07,0.0,-3.1758049211603923e-15,2.988856629885954e-22,4.297288700018178e-20,-3.868443800705023e-21,-3.348427119614656e-20,-4.736105315233615e-20,5.2013944097946933e-20,-3.149633736182239e-15,9.301591714528517e-22,2.6286677446558703e-17,-6.935100632948232e-22,-1.0795547099126635e-21,-3.833578399925472e-22,1.3263209329875043e-22,3.149594950155068e-15,1.05993888812586e-07,8.016901218961928e-08,1.5792511517197252e-07,-1.6033771895240932e-07,-1.3727435428397124e-07,3.875010102515813e-11,3.1951783871078586e-08,2.5983443564533094e-08,2.2981776677852276e-08,2.5983443564533094e-08,5.341844732410042e-08,5.341844732410042e-08,-2.4813191558762606e-17,1.0683689490705204e-07,-3.8435105007539916e-17,4.085883767600592e-20,-2.533906181582359e-16,1.0683689777302163e-07,1.8630083119399503e-14,1.7612267183465173e-12,2.1418944742645856e-11,-8.513758600348519e-12,-1.7169001014230726e-20,1.0679187328673009e-07,1.7612267183465173e-12,2.1418944742645856e-11,-5.050648609190596e-08,4.502133669659677e-11,-5.340098676905801e-08,-2.9395220138439967e-09,-2.9395220138960106e-09,-3.2950751281578433e-17,8.98566058206272e-10,1.0010286696384876e-21,-3.0540204933707614e-13,8.98127449983188e-10,4.3305736942472954e-13,8.206349425880587e-14,2.288564588247822e-13,3.2873517703342917e-22,3.295088391367173e-17
0.026999999999999996,523,101325.0,2.771e-08,0.029999999999999995,0.2,0.7699999999999999,0.15,523.0,1e-11,1e-22,IdealGasReactor,off,0.7702169513799321,0.0,0.0,0.19974415309995444,3.5492937684980326e-05,1.0276904720987507e-05,4.7714584288265e-15,0.0299931256777027,0.0,0.0018385324313101663,1.4768483747804727e-11,0.42878274661712407,2.2134258576422015e-09,2.12579656201453e-10,4.822459071741015e-08,3.1896592095882532e-06,0.5686515032766555,3.4817443838627054e-05,3.401382549309979e-05,0.0005888403000373487,2.8617150250264107e-06,1.0760342773115507e-13,7.36555796422655e-10,6.344332927833177e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.015058266777435e-08,1.6030116529459238e-07,5.343372176555592e-08,2.4809988772078095e-17,-1.068674434989642e-07,0.0,2.670859701676544e-14,-7.279755226071577e-22,1.5302001172737447e-17,9.653496594102797e-21,1.6234895211565963e-17,1.173140631947206e-19,-1.1039883327377729e-19,2.6667899203506986e-14,4.207010997383535e-21,-4.159955812826796e-17,2.3229186965792007e-20,9.178473625070822e-22,-3.903034007760222e-21,2.9729288415831935e-23,-2.6683295602158897e-14,1.0596979531558599e-07,8.015058266777435e-08,1.5788268429623006e-07,-1.603008600442088e-07,-1.3724358129554483e-07,3.8729660805729915e-11,3.1951604949466236e-08,2.597426552224333e-08,2.2975732080100578e-08,2.597426552224333e-08,5.340617594976146e-08,5.340617594976146e-08,-2.4809988772078095e-17,1.068123521582861e-07,-3.84133146436259e-17,4.0838497879909415e-20,-2.5331339728749887e-16,1.068123252068176e-07,1.8625803382203828e-14,1.7602100078172908e-12,2.1408511975360817e-11,-8.506828063312075e-12,-1.715992194952823e-20,1.0676734574283547e-07,1.7602100078172908e-12,2.1408511975360817e-11,-5.049461348336196e-08,4.5006147277739436e-11,-5.3388715618285097e-08,-2.9391082821939617e-09,-2.939108282083563e-09,-3.294339930029406e-17,8.980865765960002e-10,1.0005315344433804e-21,-3.0525038360732354e-13,8.976481833782192e-10,4.3282623873736706e-13,8.204125599454756e-14,2.287431631713114e-13,3.2857357984961165e-22,3.294342902958248e-17
0.036,523,101324.99999999999,2.771e-08,0.029999999999999995,0.2,0.7699999999999999,0.15,523.0,1e-11,1e-22,IdealGasReactor,off,0.7702149732079454,0.0,0.0,0.19973593509821133,5.0902831855008435e-05,1.5413540101189185e-05,7.156707249197534e-15,0.029982775321879835,0.0,0.001838358816130409,1.4763164428267337e-11,0.42885608497185335,2.2132345175092786e-09,2.6628946743124684e-10,4.8244405346544616e-08,3.1912718105683336e-06,0.5685786084118449,3.481129138991569e-05,3.399887381296349e-05,0.0005886042944842855,2.861386054506019e-06,1.0756078561263798e-13,7.366569048565925e-10,6.342920716218967e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.013215119621922e-08,1.602643023676392e-07,5.342143411021736e-08,2.4806785602372193e-17,-1.0684286824520295e-07,0.0,-8.217585573750768e-17,8.195231131838246e-24,1.5301344612912735e-19,-1.34629133852806e-22,-6.670384459627615e-21,6.485096002415737e-22,-4.905181032439454e-22,-8.22214790909882e-17,-6.008595742887403e-23,1.1464818826720384e-19,2.189841017312037e-22,4.8364216440209837e-23,1.0905292237081016e-23,1.215315499079659e-24,8.20677635361461e-17,1.0594569918316154e-07,8.013215119621922e-08,1.5784025079190034e-07,-1.60263997268879e-07,-1.3721280488952248e-07,3.8709227089924324e-11,3.195142380471771e-08,2.5965087541101236e-08,2.2969686987848895e-08,2.5965087541101236e-08,5.3393903270018943e-08,5.3393903270018943e-08,-2.4806785602372193e-17,1.0678780679870562e-07,-3.8391532363971495e-17,4.0818164197247434e-20,-2.5323617629327597e-16,1.0678780659745257e-07,1.862152318974108e-14,1.759193655274946e-12,2.139808218458931e-11,-8.499901932099496e-12,-1.7150845952763332e-20,1.0674281555750742e-07,1.759193655274946e-12,2.139808218458931e-11,-5.048273961229663e-08,4.499095787738896e-11,-5.337644315234013e-08,-2.9386944979207344e-09,-2.938694497920244e-09,-3.293597204557395e-17,8.976072403079882e-10,1.0000345379937334e-21,-3.05098760203307e-13,8.971690620414129e-10,4.325951781276243e-13,8.201901523957067e-14,2.286298981180076e-13,3.284120252221133e-22,3.293597326088945e-17
0.045,523,101324.99999999997,2.771e-08,0.029999999999999995,0.2,0.7699999999999999,0.15,523.0,1e-11,1e-22,IdealGasReactor,off,0.7702129955011717,0.0,0.0,0.1997277190291211,6.630910203254691e-05,2.0548967482951822e-05,9.541635791227028e-15,0.02997242740018218,0.0,0.001838185138604198,1.4757846105370538e-11,0.42892943217668794,2.213043128115491e-09,3.1997648034382243e-10,4.826419967127852e-08,3.1928834806729657e-06,0.5685057047052285,3.4805137887866045e-05,3.398392595887028e-05,0.0005883683428537217,2.8610570108913575e-06,1.0751815347667203e-13,7.367580288171711e-10,6.341508344457472e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.011371773946833e-08,1.602274354549319e-07,5.3409145138715616e-08,2.4803582054335838e-17,-1.0681829031463238e-07,0.0,-1.0801681507772456e-15,1.6968211598989688e-22,-5.09793095478885e-19,5.689474699858444e-23,-7.999696791224833e-19,-1.8568550390590365e-20,2.3300850675006237e-20,-1.0685929591708154e-15,7.450273757058632e-23,1.1877627758974891e-17,-2.4576836546593236e-22,-1.3824902222146032e-22,3.6027785069898125e-22,2.0605718966190028e-23,1.0691034270092778e-15,1.0592160022904673e-07,8.011371773946833e-08,1.5779781459099927e-07,-1.602271305077529e-07,-1.371820250051955e-07,3.868879986053658e-11,3.1951240420963447e-08,2.5955909610463995e-08,2.296364139113347e-08,2.5955909610463995e-08,5.3381629261294555e-08,5.3381629261294555e-08,-2.4803582054335838e-17,1.0676325878116496e-07,-3.836975816813981e-17,4.079783661477683e-20,-2.5315895517253073e-16,1.0676325956637811e-07,1.8617242533788145e-14,1.7581776599319283e-12,2.1387655360831674e-11,-8.492980201098306e-12,-1.7141773023220022e-20,1.0671828272877993e-07,1.7581776599319283e-12,2.1387655360831674e-11,-5.047086447715753e-08,4.497576849475479e-11,-5.336416937022559e-08,-2.9382806615580885e-09,-2.9382806615813894e-09,-3.2928495987197694e-17,8.971280489572726e-10,9.995376798538077e-22,-3.04947178992075e-13,8.966900855856548e-10,4.3236418740912315e-13,8.19967719589168e-14,2.285166635662233e-13,3.2825051300867526e-22,3.292851659291666e-17
0.054,523,101325.00000000001,2.771e-08,0.029999999999999995,0.2,0.7699999999999999,0.15,523.0,1e-11,1e-22,IdealGasReactor,off,0.7702110182596522,0.0,0.0,0.19971950489285636,8.171174789394678e-05,2.56831867583996e-05,1.1926244025116557e-14,0.029962081912827107,0.0,0.0018380113988827787,1.4752528780639408e-11,0.42900278825852783,2.2128516896391323e-09,3.736406919741145e-10,4.828397369325666e-08,3.194494219648355e-06,0.5684327921296871,3.479898333568038e-05,3.3968981934272944e-05,0.0005881324452045136,2.860727894231362e-06,1.0747553132946796e-13,7.368591682577671e-10,6.340095812878388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.009528231236638e-08,1.6019056460065707e-07,5.339685485384544e-08,2.48003781267874e-17,-1.0679370972179469e-07,0.0,1.8686211921341146e-15,-3.3646928956080643e-22,-8.005849134017231e-19,-1.1671007962318288e-21,-7.276542412506474e-19,-7.369848385602455e-20,6.898024564202208e-20,1.857129514129894e-15,-9.100982240629151e-22,-1.1490370145288899e-17,-1.2026734557026317e-21,6.284827821298406e-22,8.508636186904502e-22,1.2099386323941364e-22,-1.856325812037364e-15,1.0589749846760723e-07,8.009528231236638e-08,1.5775537572428224e-07,-1.6019025980501704e-07,-1.371512416677393e-07,3.866837912461387e-11,3.195105480230079e-08,2.5946731735939852e-08,2.295759529436764e-08,2.5946731735939852e-08,5.3369353933459335e-08,5.3369353933459335e-08,-2.48003781267874e-17,1.0673870812540251e-07,-3.83479920568359e-17,4.077751513819944e-20,-2.530817339415099e-16,1.067387059849878e-07,1.8612961417787617e-14,1.7571620221043284e-12,2.137723150801366e-11,-8.486062870101578e-12,-1.713270316151177e-20,1.0669374726217951e-07,1.7571620221043284e-12,2.137723150801366e-11,-5.045898808086775e-08,4.496057913410294e-11,-5.335189427470662e-08,-2.9378667729776903e-09,-2.9378667730466706e-09,-3.29209380379408e-17,8.96649002720546e-10,9.990409602157816e-22,-3.0479564003226363e-13,8.962112541874567e-10,4.3213326666696395e-13,8.197452616905189e-14,2.284034595609972e-13,3.2808904327525614e-22,3.2921059031804036e-17
0.06299999999999999,523,101325.00000000001,2.771e-08,0.029999999999999995,0.2,0.7699999999999999,0.15,523.0,1e-11,1e-22,IdealGasReactor,off,0.7702090414834285,0.0,0.0,0.19971129268958954,9.711076911587705e-05,3.0816197819825886e-05,1.431053192110134e-14,0.029951738860031787,0.0,0.001837837597081229,1.474721245529848e-11,0.429076153236149,2.212660202215233e-09,4.2728209936874497e-10,4.8303727413818306e-08,3.1961040272824064e-06,0.568359870666274,3.4792827735877495e-05,3.395404174193708e-05,0.0005878966015835714,2.8603987045680734e-06,1.0743291917614477e-13,7.369603231428579e-10,6.338683121777987e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.007684492659953e-08,1.601536898428092e-07,5.3384563258099146e-08,2.479717381890187e-17,-1.067691265867978e-07,0.0,2.089209146289985e-14,-4.327528402454943e-22,-1.1214210347375856e-17,-2.631469994245333e-21,-1.4457105404177195e-17,-5.424848980469768e-19,5.335947744135632e-19,2.0922951661387375e-14,-4.492796282330961e-21,3.45701107128274e-17,-1.011584697367813e-20,-2.1986008317261986e-21,1.1650359074197808e-21,-1.7241708664489202e-22,-2.0911685795282866e-14,1.0587339401881002e-07,8.007684492659953e-08,1.5771293421632404e-07,-1.6015338519866582e-07,-1.3712045489695752e-07,3.864796488765837e-11,3.195086695159514e-08,2.593755392211494e-08,2.2951548701063376e-08,2.593755392211494e-08,5.335707729428909e-08,5.335707729428909e-08,-2.479717381890187e-17,1.067141548469702e-07,-3.832623403065332e-17,4.075719977199957e-20,-2.5300451261512705e-16,1.0671413364082838e-07,1.8608679844451378e-14,1.756146742037653e-12,2.13668106292055e-11,-8.479149938551549e-12,-1.712363636815069e-20,1.0666920916271482e-07,1.756146742037653e-12,2.13668106292055e-11,-5.044711042601003e-08,4.494538979935281e-11,-5.333961786829091e-08,-2.9374528320891187e-09,-2.9374528326227135e-09,-3.291377299947486e-17,8.961701017377673e-10,9.985443792317652e-22,-3.0464414337028454e-13,8.957325679877847e-10,4.319024159689221e-13,8.195227788321264e-14,2.2829028613819514e-13,3.2792761607453903e-22,3.291360058238822e-17
0.07199999999999998,523,101325.00000000003,2.771e-08,0.029999999999999995,0.2,0.7699999999999999,0.15,523.0,1e-11,1e-22,IdealGasReactor,off,0.7702070651725422,0.0,0.0,0.19970308241949244,0.00011250616537629427,3.5948000559729694e-05,1.6694499449393488e-14,0.02994139824201255,0.0,0.0018376637329117799,1.4741897127343362e-11,0.4291495270343849,2.2124686654949965e-09,4.809006994395823e-10,4.8323460831327484e-08,3.197712903866973e-06,0.5682869403905355,3.478667108337316e-05,3.393910537721997e-05,0.0005876608119092777,2.8600694418742315e-06,1.0739031701060316e-13,7.370614935594979e-10,6.337270271116354e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.005840555874892e-08,1.6011681109354625e-07,5.3372270351394434e-08,2.4793969133977104e-17,-1.0674454073093023e-07,0.0,-5.411147732857007e-15,-1.2837092009396524e-22,-8.782967661235132e-19,-2.16172303741709e-21,-8.476946917443428e-19,2.2836802351363988e-20,-2.4394797035107616e-20,-5.408618944944301e-15,-1.291162469930846e-22,2.4655799876821595e-18,-1.1345499522826419e-21,3.6725526727647315e-22,4.690079063651953e-22,1.221154392352906e-23,5.409504273730203e-15,1.0584928670419541e-07,8.005840555874892e-08,1.5767049002276881e-07,-1.6011650660085734e-07,-1.3708966465269473e-07,3.8627557138287866e-11,3.195067685773538e-08,2.5928376162239268e-08,2.2945501604698607e-08,2.5928376162239268e-08,5.334479932821545e-08,5.334479932821545e-08,-2.4793969133977104e-17,1.0668959891473212e-07,-3.830448408945028e-17,4.07368905074917e-20,-2.529272911950715e-16,1.066896040402554e-07,1.8604397808349832e-14,1.7551318192096239e-12,2.1356392718133518e-11,-8.472241402141368e-12,-1.7114572642751765e-20,1.0664466843026018e-07,1.7551318192096239e-12,2.1356392718133518e-11,-5.0435231512125244e-08,4.4930200490950686e-11,-5.3327340150901925e-08,-2.9370388392691924e-09,-2.9370388392447976e-09,-3.290612902343426e-17,8.956913457569972e-10,9.980479366169047e-22,-3.0449268891922235e-13,8.952540267348108e-10,4.3167163519385176e-13,8.193002707876404e-14,2.2817714323372617e-13,3.277662313143252e-22,3.2906141234978184e-17
0.08099999999999999,523,101324.99999999999,2.771e-08,0.029999999999999995,0.2,0.7699999999999999,0.15,523.0,1e-11,1e-22,IdealGasReactor,off,0.7702050893270344,0.0,0.0,0.19969487408273687,0.00012789793635291217,4.107859487075825e-05,1.9078146580271632e-14,0.029931060058985832,0.0,0.0018374898066671084,1.4736582799427514e-11,0.4292229097132483,2.2122770798267627e-09,5.344964893079069e-10,4.8343173948508464e-08,3.1993208489718367e-06,0.5682140012420459,3.4780513384041945e-05,3.3924172846164386e-05,0.000587425076285408,2.859740106222933e-06,1.073477248429532e-13,7.371626794180252e-10,6.335857261340239e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.003996423597603e-08,1.6007992844565915e-07,5.335997613741981e-08,2.479076406937836e-17,-1.067199522955606e-07,0.0,3.281304625882272e-15,-2.3178918064527203e-22,1.5036473515198202e-18,5.504862145456146e-23,1.514230211894672e-18,-3.276296970200032e-20,3.2439542082492086e-20,3.278704664661325e-15,-1.8662459320999555e-21,-2.5542203485479767e-18,2.034368473091637e-21,7.649546585040191e-22,-4.431164639583496e-22,6.360452501500301e-23,-3.2802201385715822e-15,1.0582517666481812e-07,8.003996423597603e-08,1.5762804319858718e-07,-1.6007962410438236e-07,-1.3705887098119004e-07,3.860715588945822e-11,3.195048452974028e-08,2.5919198465901555e-08,2.2939454013211408e-08,2.5919198465901555e-08,5.3332520053308466e-08,5.3332520053308466e-08,-2.479076406937836e-17,1.0666504036482757e-07,-3.828274223416613e-17,4.071658735498076e-20,-2.5285006970218863e-16,1.0666503680312189e-07,1.8600115315785052e-14,1.7541172542047998e-12,2.1345977781993432e-11,-8.465337261971597e-12,-1.7105511986232466e-20,1.0662012507212766e-07,1.7541172542047998e-12,2.1345977781993432e-11,-5.042335134319508e-08,4.4915011214369194e-11,-5.331506112620512e-08,-2.9366247942247247e-09,-2.936624794257164e-09,-3.2898617396291666e-17,8.952127350931399e-10,9.975516327162374e-22,-3.043412767843545e-13,8.947756307424762e-10,4.314409244929139e-13,8.190777378476604e-14,2.280640309275826e-13,3.2760488911124477e-22,3.289868100081668e-17
