Distance (mm),T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (C) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),X(1),HX(9),OX(10),HOX(13),H2OX(14),N2X2(25),NN_ads(26),NO_ads(27),H2NX(28),H3NX(29),NH_ads(51),N_ads(64),HNOX(67),NO2JX(74),NOX2(82),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],HX(9) ROP [kmol/m^2 s],OX(10) ROP [kmol/m^2 s],HOX(13) ROP [kmol/m^2 s],H2OX(14) ROP [kmol/m^2 s],N2X2(25) ROP [kmol/m^2 s],NN_ads(26) ROP [kmol/m^2 s],NO_ads(27) ROP [kmol/m^2 s],H2NX(28) ROP [kmol/m^2 s],H3NX(29) ROP [kmol/m^2 s],NH_ads(51) ROP [kmol/m^2 s],N_ads(64) ROP [kmol/m^2 s],HNOX(67) ROP [kmol/m^2 s],NO2JX(74) ROP [kmol/m^2 s],NOX2(82) ROP [kmol/m^2 s],NH3(6) + X(1) <=> H3NX(29) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX(10) ROP [kmol/m^2 s],H3NX(29) + OX(10) <=> H2NX(28) + HOX(13) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(14) ROP [kmol/m^2 s],H2OX(14) + OX(10) <=> 2 HOX(13) ROP [kmol/m^2 s],H3NX(29) + HOX(13) <=> H2NX(28) + H2OX(14) ROP [kmol/m^2 s],H2NX(28) + OX(10) <=> HOX(13) + NH_ads(51) ROP [kmol/m^2 s],2 H2NX(28) <=> H3NX(29) + NH_ads(51) ROP [kmol/m^2 s],H2NX(28) + HOX(13) <=> H2OX(14) + NH_ads(51) ROP [kmol/m^2 s],2 H2NX(28) <=> H3NX(29) + NH_ads(51) ROP [kmol/m^2 s],NH_ads(51) + OX(10) <=> HNOX(67) + X(1) ROP [kmol/m^2 s],NH_ads(51) + OX(10) <=> HNOX(67) + X(1) ROP [kmol/m^2 s],NO(5) + X(1) <=> NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + OX(10) <=> HOX(13) + NO_ads(27) ROP [kmol/m^2 s],H2NX(28) + HNOX(67) <=> H3NX(29) + NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + HOX(13) <=> H2OX(14) + NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + NH_ads(51) <=> H2NX(28) + NO_ads(27) ROP [kmol/m^2 s],NO_ads(27) + X(1) <=> NOX2(82) ROP [kmol/m^2 s],NH_ads(51) + OX(10) <=> HOX(13) + N_ads(64) ROP [kmol/m^2 s],H2NX(28) + NH_ads(51) <=> H3NX(29) + N_ads(64) ROP [kmol/m^2 s],HOX(13) + NH_ads(51) <=> H2OX(14) + N_ads(64) ROP [kmol/m^2 s],H2NX(28) + N_ads(64) <=> 2 NH_ads(51) ROP [kmol/m^2 s],HNOX(67) + N_ads(64) <=> NH_ads(51) + NO_ads(27) ROP [kmol/m^2 s],NOX2(82) <=> N_ads(64) + OX(10) ROP [kmol/m^2 s],H2NX(28) + NH_ads(51) <=> H3NX(29) + N_ads(64) ROP [kmol/m^2 s],HOX(13) + NH_ads(51) <=> H2OX(14) + N_ads(64) ROP [kmol/m^2 s],N2(4) + 2 X(1) <=> N2X2(25) ROP [kmol/m^2 s],NOX2(82) + N_ads(64) <=> N2X2(25) + OX(10) ROP [kmol/m^2 s],N2X2(25) <=> 2 N_ads(64) ROP [kmol/m^2 s],N2(4) + X(1) <=> NN_ads(26) ROP [kmol/m^2 s],NN_ads(26) + X(1) <=> N2X2(25) ROP [kmol/m^2 s],NO_ads(27) + OX(10) <=> NO2JX(74) + X(1) ROP [kmol/m^2 s],HX(9) + OX(10) <=> HOX(13) + X(1) ROP [kmol/m^2 s],HOX(13) + HX(9) <=> H2OX(14) + X(1) ROP [kmol/m^2 s],H2O(3) + 2 X(1) <=> HOX(13) + HX(9) ROP [kmol/m^2 s],NH3(6) + 2 X(1) <=> H2NX(28) + HX(9) ROP [kmol/m^2 s],H3NX(29) + X(1) <=> H2NX(28) + HX(9) ROP [kmol/m^2 s],H2NX(28) + X(1) <=> HX(9) + NH_ads(51) ROP [kmol/m^2 s],NH_ads(51) + X(1) <=> HX(9) + N_ads(64) ROP [kmol/m^2 s],HNOX(67) + X(1) <=> HX(9) + NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + OX(10) <=> HX(9) + NO2JX(74) ROP [kmol/m^2 s]
0,648,101325.00000000001,2.771e-08,0.02,0.88,0.09999999999999999,0.022727272727272728,648.0,1e-11,1e-22,IdealGasReactor,off,0.09999999999999999,0.0,0.0,0.88,0.0,0.0,0.0,0.02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07575614402507286,0.0,0.0,0.0,-0.08478458679086694,0.0,-0.2366823981443435,0.00038552330333082414,0.15151228805014572,0.0,0.0,0.0,0.0,0.0,0.00038552330333082414,0.08439906348753612,0.0,0.0,0.0,0.0,0.0,0.08439906348753612,0.07575614402507286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038552330333082414,0.0,0.0,0.0,0.0,0.0
0.0,648,101325.00000000001,2.771e-08,0.02,0.88,0.09999999999999999,0.022727272727272728,648.0,1e-11,1e-22,IdealGasReactor,off,0.09999951368998136,0.0,0.0,0.8799811311706924,2.91786011190372e-05,9.726199788873872e-06,1.1681757271426667e-12,0.019980450337250245,0.0,0.0014155054608747193,1.4301526698887734e-11,0.9473094067814651,1.042012780242803e-08,1.0864930113978266e-10,1.4931745294859762e-09,2.684705261786183e-06,0.051244928477349405,2.9240890880723585e-06,9.769882171831813e-07,8.986940787661677e-06,3.394811910849047e-06,1.1726607059484825e-13,7.135130584695458e-08,1.1108357368822138e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5178260110426649e-07,3.035651900548532e-07,1.0118839061109448e-07,1.2153340908608358e-14,-2.023767933980784e-07,0.0,-4.7641186496338976e-15,2.3526188408704047e-23,5.4001892044615985e-18,2.7443975420824835e-20,3.1139048723436216e-19,1.4284416562055724e-19,-1.5035992866621405e-19,-4.741077557452676e-15,3.3800689994771184e-21,2.7963081154748795e-17,-9.381705398836887e-22,4.707459016645138e-21,-1.635172187442112e-20,6.516086259701875e-21,4.735680776778341e-15,2.0161495732687578e-07,1.5178260110426649e-07,2.044927803866432e-07,-3.035640376600052e-07,-2.940400064156622e-07,2.343112886114678e-11,1.899912322236579e-07,1.4507799348089701e-09,9.482807991708652e-09,1.4507799348089701e-09,1.0117904872340125e-07,1.0117904872340125e-07,-1.2153340908608358e-14,2.0235809996454633e-07,-1.3766526653855363e-16,9.370175333895476e-19,-3.060804523822318e-15,2.0235809003454897e-07,5.920568312938292e-13,1.4967192141766768e-13,8.896061530770126e-12,4.920527809778888e-13,-3.1659969533319526e-19,2.0223018199706117e-07,1.4967192141766768e-13,8.896061530770126e-12,-9.436273082469627e-08,1.2790330180701881e-10,-1.0106048730927995e-07,-6.825659786398203e-09,-6.825659786247843e-09,-6.801074231850665e-16,7.624918391754443e-10,8.603562095857231e-20,-1.1523948479849194e-12,7.618360712026308e-10,6.048592038843441e-13,6.981715419390517e-13,5.044520391505038e-13,7.944437089023534e-21,6.801139392713262e-16
0.00899100899100899,648,101325.00000000001,2.771e-08,0.02,0.88,0.09999999999999999,0.022727272727272728,648.0,1e-11,1e-22,IdealGasReactor,off,0.09999902827679756,0.0,0.0,0.8799622971385777,5.830339214601004e-05,1.9434462880633444e-05,2.3359806320517938e-12,0.019960936727262173,0.0,0.0014142216335824593,1.427679742389174e-11,0.9473264698348902,1.0411804385087771e-08,1.4045616199438243e-10,1.4908862988804339e-09,2.6830223358309603e-06,0.051229191182932815,2.9188596224646886e-06,9.751487325406132e-07,8.970293434049686e-06,3.3916972420594003e-06,1.1710628151840124e-13,7.139543252021373e-08,1.1094874254206766e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5150416148184462e-07,3.030083108143658e-07,1.0100276419311509e-07,1.2149600957910009e-14,-2.0200554054426106e-07,0.0,-3.858163997181253e-16,-4.050181931779976e-21,-6.903541778443846e-18,3.261407850057586e-20,-3.0048493803846305e-19,4.3317794318176953e-20,-4.242030335355692e-20,-3.77615599396762e-16,-8.340403955235358e-22,1.5439898176355662e-18,2.6509615941450843e-21,-1.1944229551324297e-20,-9.139518103047554e-21,-4.501700948962261e-22,3.8451942988998495e-16,2.0124582129048144e-07,1.5150416148184462e-07,2.041133388406669e-07,-3.0300716157513943e-07,-2.9350776036826474e-07,2.3368268770894366e-11,1.8965487144868015e-07,1.445595440696852e-09,9.458287956975087e-09,1.445595440696852e-09,1.0099344709316346e-07,1.0099344709316346e-07,-1.2149600957910009e-14,2.0198689669859883e-07,-1.3736642075216078e-16,9.348590053296241e-19,-3.0543923471672418e-15,2.0198688241435114e-07,5.909707692485363e-13,1.4912749366816166e-13,8.872489903802096e-12,4.90910423042546e-13,-3.159161890234803e-19,2.0185925117736094e-07,1.4912749366816166e-13,8.872489903802096e-12,-9.418386692270238e-08,1.2763085247077796e-10,-1.0087513334064522e-07,-6.8188972704127165e-09,-6.818897270370296e-09,-6.788695904117728e-16,7.603732236476326e-10,8.580002828008942e-20,-1.1492392264132442e-12,7.597192537796126e-10,6.031785142705262e-13,6.962908535795264e-13,5.030609312704061e-13,7.922561627914422e-21,6.788691402416779e-16
0.01798201798201798,648,101325.00000000001,2.771e-08,0.02,0.88,0.09999999999999999,0.022727272727272728,648.0,1e-11,1e-22,IdealGasReactor,off,0.09999854375807964,0.0,0.0,0.8799434978117391,8.737451522039562e-05,2.9124836655058792e-05,3.503415374959409e-12,0.019941459074802333,0.0,0.0014129399732150296,1.4252131427098002e-11,0.9473435033304916,1.0403494765174966e-08,1.7214661338428673e-10,1.4886026353254022e-09,2.6813404712251016e-06,0.05121348118155774,2.913643477936099e-06,9.73314226924566e-07,8.953690253865523e-06,3.38858790032335e-06,1.1694687196331949e-13,7.143956487290846e-08,1.1081420227283097e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.512264531330189e-07,3.0245289412031036e-07,1.0081762529905288e-07,1.2145867496297139e-14,-2.0163526274669805e-07,0.0,9.57430591455947e-16,9.902925268264755e-22,-2.8218281603035772e-18,2.0493623399566024e-22,-1.4092510659943422e-19,3.31666338409262e-20,-4.7873077951506477e-20,9.600725116202613e-16,-1.5111000457500849e-22,-8.143586900476672e-20,1.645782861321869e-21,9.15081477333858e-21,-2.982978178643387e-21,-2.6730990776479893e-21,-9.57241790376264e-16,2.008776527220006e-07,1.512264531330189e-07,2.0373490941790557e-07,-3.024517480255777e-07,-2.9297689373834917e-07,2.3305629741158034e-11,1.8931935805891252e-07,1.4404333977715066e-09,9.433850656340167e-09,1.4404333977715066e-09,1.0080833289226388e-07,1.0080833289226388e-07,-1.2145867496297139e-14,2.0161666829134536e-07,-1.3706849278299005e-16,9.327073548999933e-19,-3.0479990917958296e-15,2.016166526785934e-07,5.898875594333742e-13,1.4858546994774408e-13,8.848999994030435e-12,4.897713150527933e-13,-3.152347660871653e-19,2.0148929441333023e-07,1.4858546994774408e-13,8.848999994030435e-12,-9.400547877184358e-08,1.273592225049677e-10,-1.0069026607653321e-07,-6.812146527209305e-09,-6.812146527161432e-09,-6.776302753308213e-16,7.582622027960029e-10,8.556526638526293e-20,-1.146094732686959e-12,7.576100246974335e-10,6.015038497508243e-13,6.944166698251462e-13,5.016747627331548e-13,7.900763714654765e-21,6.776276022317437e-16
0.02697302697302697,648,101325.0,2.771e-08,0.02,0.88,0.09999999999999999,0.022727272727272728,648.0,1e-11,1e-22,IdealGasReactor,off,0.09999806013146663,0.0,0.0,0.879924733098571,0.00011639211200081741,3.879736833160247e-05,4.670480614420097e-12,0.019922017284959452,0.0,0.0014116604746244091,1.4227528499244959e-11,0.9473605073437978,1.0395198910310337e-08,2.0372111576612644e-10,1.4863235288935553e-09,2.6796596704687328e-06,0.05119779840315183,2.9084406113409727e-06,9.714846830115514e-07,8.937131097002346e-06,3.3854838726234607e-06,1.1678784071393412e-13,7.148370288993252e-08,1.1067995200833307e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.50949473600805e-07,3.018989350594667e-07,1.0063297228141851e-07,1.2142140507105804e-14,-2.0126595670693237e-07,0.0,1.9338460119457518e-17,2.967498471279461e-23,-1.3328286255915544e-18,-8.452871647071507e-24,1.3234889800848443e-21,-1.5484821066992678e-21,1.6295458067294645e-21,2.129438182419351e-17,2.4216136524112532e-23,6.202782030083323e-19,-3.291455862718633e-23,1.653327249340364e-22,1.6246839228642335e-23,4.8132481055122565e-23,-1.996021683753275e-17,2.005104483559925e-07,1.50949473600805e-07,2.033574886496959e-07,-3.0189779209814746e-07,-2.924474019530254e-07,2.3243210821639417e-11,1.8898468934447777e-07,1.435293692712594e-09,9.409495750374169e-09,1.435293692712594e-09,1.0062370448307612e-07,1.0062370448307612e-07,-1.2142140507105804e-14,2.012474114675352e-07,-1.367714790375695e-16,9.30562554592828e-19,-3.041624686878695e-15,2.012473968027173e-07,5.888071922656454e-13,1.4804583785773366e-13,8.825591455846365e-12,4.886354467128806e-13,-3.1455541844505023e-19,2.0112030841390746e-07,1.4804583785773366e-13,8.825591455846365e-12,-9.382756475414434e-08,1.270884087700581e-10,-1.0050588387264853e-07,-6.805407527274164e-09,-6.805407527275794e-09,-6.763892661839754e-16,7.561587435923318e-10,8.533133172527347e-20,-1.1429613192717876e-12,7.555083509398463e-10,5.998351841097854e-13,6.925489635182813e-13,5.002935122968394e-13,7.879043016332618e-21,6.763893143164564e-16
0.03596403596403596,648,101325.00000000004,2.771e-08,0.02,0.88,0.09999999999999999,0.022727272727272728,648.0,1e-11,1e-22,IdealGasReactor,off,0.09999757739460553,0.0,0.0,0.8799060029077769,0.0001453563236669787,4.845210497016374e-05,5.837177007326327e-12,0.019902611263143126,0.0,0.0014103831326732542,1.4202988431856242e-11,0.947377481947178,1.038691678817663e-08,2.351801275110815e-10,1.484048969797494e-09,2.677979936269059e-06,0.05118214278078841,2.9032509796904703e-06,9.696600835476296e-07,8.920615813936914e-06,3.3823851461234924e-06,1.1662918656370558e-13,7.152784656031304e-08,1.1054599088561513e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5067322043715772e-07,3.013464287358875e-07,1.0044880350792124e-07,1.2138419974418364e-14,-2.0089761915727144e-07,0.0,9.003079178563267e-17,-2.5749319928662013e-25,-2.9868997008594495e-18,-1.8374295516974064e-22,1.0587911840678754e-22,-1.852884572118782e-22,3.920836103501351e-22,9.304794568442418e-17,-1.6256643586402875e-23,1.299564174310651e-20,1.6470809855839517e-23,2.7237506607722664e-22,5.984153144118924e-23,-3.4417416275545433e-22,-9.005235460059373e-17,2.0014420495761802e-07,1.5067322043715772e-07,2.0298107308041951e-07,-3.0134528889694864e-07,-2.9191928045577055e-07,2.3181011066675465e-11,1.886508626045888e-07,1.430176212838824e-09,9.385222901207537e-09,1.430176212838824e-09,1.004395602339373e-07,1.004395602339373e-07,-1.2138419974418364e-14,2.008791229638423e-07,-1.3647537594672454e-16,9.284245770627027e-19,-3.0352690620664e-15,2.0087910823640698e-07,5.877296581975485e-13,1.4750858507115494e-13,8.802263945292576e-12,4.875028077858598e-13,-3.1387813807238115e-19,2.0075228991830626e-07,1.4750858507115494e-13,8.802263945292576e-12,-9.365012326613867e-08,1.268184081530765e-10,-1.0032198509976837e-07,-6.798680241782579e-09,-6.7986802417829714e-09,-6.751546097842338e-16,7.540628131492946e-10,8.509822076839368e-20,-1.1398389388623854e-12,7.5341419965342e-10,5.981724912611475e-13,6.906877076282591e-13,4.989171588226439e-13,7.857399201645216e-21,6.751542656100711e-16
0.044955044955044945,648,101325.00000000001,2.771e-08,0.02,0.88,0.09999999999999999,0.022727272727272728,648.0,1e-11,1e-22,IdealGasReactor,off,0.09999709554515131,0.0,0.0,0.8798873071483693,0.00017426729092159807,5.8089093471795576e-05,7.003505208918628e-12,0.019883240915082534,0.0,0.0014091079422377947,1.4178511017270423e-11,0.9473944272116787,1.0378648366538956e-08,2.665241049158456e-10,1.4817789483095043e-09,2.6763012713907653e-06,0.05116651424884955,2.8980745401582594e-06,9.678404113501944e-07,8.904144255746655e-06,3.379291708079661e-06,1.1647090831245922e-13,7.157199587464855e-08,1.1041231804715634e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5039769120355177e-07,3.007953702723833e-07,1.0026511735597735e-07,1.2134705882627561e-14,-2.0053024684829386e-07,0.0,-2.303448135376645e-17,-1.684469186655246e-23,-1.5999674851111106e-18,9.60040694358479e-23,1.1858461261560205e-20,1.733770563911146e-21,-1.5691616220130935e-21,-2.138519963800693e-17,4.5980619572542995e-23,3.041191166797784e-20,-8.311337523212712e-23,2.088631046696395e-23,4.9760158271248614e-23,-4.9214521129692834e-23,2.2987753119632112e-17,1.9977891931014413e-07,1.5039769120355177e-07,2.0260565926827208e-07,-3.007942335448389e-07,-2.9139252470750244e-07,2.3119029535308216e-11,1.8831787514828588e-07,1.425080846110211e-09,9.361031772561639e-09,1.425080846110211e-09,1.0025589851953526e-07,1.0025589851953526e-07,-1.2134705882627561e-14,2.0051179952963943e-07,-1.3618017996078892e-16,9.262933951057374e-19,-3.0289321473842292e-15,2.0051178492574984e-07,5.866549477184433e-13,1.469736993329238e-13,8.779017120090825e-12,4.863733880763129e-13,-3.132029169879343e-19,2.0038523568520226e-07,1.469736993329238e-13,8.779017120090825e-12,-9.34731527137599e-08,1.2654921755982687e-10,-1.0013856813841769e-07,-6.7919646422174505e-09,-6.791964642215881e-09,-6.73922494483334e-16,7.519743787525466e-10,8.486593000025906e-20,-1.1367275443859726e-12,7.513275381497209e-10,5.965157452496381e-13,6.888328752536237e-13,4.975456812764012e-13,7.835831940923464e-21,6.739224452688129e-16
0.05394605394605394,648,101325.0,2.771e-08,0.02,0.88,0.09999999999999999,0.022727272727272728,648.0,1e-11,1e-22,IdealGasReactor,off,0.09999661458076678,0.0,0.0,0.879868645729667,0.00020312515399241207,6.770838057909046e-05,8.169465872769366e-12,0.019863906146825084,0.0,0.0014078348982122678,1.4154096048683686e-11,0.9474113432098296,1.0370393613276864e-08,2.9775350221442434e-10,1.4795134546438673e-09,2.6746236784352304e-06,0.05115091274021492,2.892911250089166e-06,9.660256493107592e-07,8.887716274135371e-06,3.3762035457043625e-06,1.1631300476219238e-13,7.161615082116743e-08,1.1027893263514876e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5012288347190164e-07,3.0024575481268926e-07,1.000819122046743e-07,1.2130998215770124e-14,-2.0016383654280881e-07,0.0,-2.0289141216968005e-16,2.6974029238717363e-22,-1.5175179557867979e-18,1.5701813064199056e-21,1.095848875510251e-19,-7.027726484250523e-21,3.858797557559874e-21,-2.0031310116049538e-16,-1.8555820977614033e-21,9.435392800197914e-19,2.51805915559485e-21,1.0251352728946241e-21,-2.3793470022078348e-21,-8.777308775380819e-22,2.018394519465082e-16,1.9941458820889964e-07,1.5012288347190164e-07,2.0223124378646203e-07,-3.0024462118560025e-07,-2.908671301883301e-07,2.3057265291405927e-11,1.8798572429556953e-07,1.4200074811332855e-09,9.336922029800102e-09,1.4200074811332855e-09,1.0007271772150156e-07,1.0007271772150156e-07,-1.2130998215770124e-14,2.0014543792819196e-07,-1.3588588754241934e-16,9.241689816286432e-19,-3.022613873073892e-15,2.0014542351232123e-07,5.855830513583221e-13,1.4644116846033146e-13,8.75585063968844e-12,4.852471774041982e-13,-3.1252974723760453e-19,2.000191424765786e-07,1.4644116846033146e-13,8.75585063968844e-12,-9.329665150486718e-08,1.2628083390316544e-10,-9.995563137076797e-08,-6.78526069980712e-09,-6.785260699810979e-09,-6.726947202262889e-16,7.49893407855535e-10,8.463445592431668e-20,-1.1336270890083453e-12,7.492483339091795e-10,5.94864920254077e-13,6.86984439625882e-13,4.961790587312008e-13,7.814340906179876e-21,6.726938424954114e-16
0.06293706293706292,648,101325.00000000001,2.771e-08,0.02,0.88,0.09999999999999999,0.022727272727272728,648.0,1e-11,1e-22,IdealGasReactor,off,0.0999961344991228,0.0,0.0,0.8798500185612963,0.00023193005263414583,7.731001287664298e-05,9.335059650773105e-12,0.019844606864735135,0.0,0.0014065639955054138,1.412974332010975e-11,0.9474282300135537,1.0362152496359852e-08,3.288687715881681e-10,1.4772524790449788e-09,2.6729471600060248e-06,0.051135338188355396,2.8877610669912726e-06,9.642157803922433e-07,8.87133172140888e-06,3.3731206462672915e-06,1.1615547472016218e-13,7.166031138866775e-08,1.1014583379573863e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4984879482377305e-07,2.996975775202424e-07,9.989918644072675e-08,1.212729695802309e-14,-1.9979838501350686e-07,0.0,1.9137338184550456e-17,7.40151031399127e-24,-4.736808686035348e-18,-1.6496224982674587e-22,5.293955920339377e-22,1.733770563911146e-21,-9.446402595355576e-22,2.3901363947385033e-17,-3.9573806844700025e-24,1.1604864265714408e-20,-1.0925185849718015e-22,1.335379701390294e-22,1.6006668553895535e-23,1.825845938607443e-23,-1.915824470924364e-17,1.9905120845893046e-07,1.4984879482377305e-07,2.018578232221927e-07,-2.996964469827163e-07,-2.903430923961017e-07,2.299571740352465e-11,1.876544073764668e-07,1.4149560071498965e-09,9.312893339874769e-09,1.4149560071498965e-09,9.989001622791398e-08,9.989001622791398e-08,-1.212729695802309e-14,1.9978003493564818e-07,-1.355924951718016e-16,9.220513096705923e-19,-3.0163141697087722e-15,1.997800203046296e-07,5.845139596848976e-13,1.4591098034185052e-13,8.732764165206831e-12,4.841241656242161e-13,-3.118586209063114e-19,1.9965400706967624e-07,1.4591098034185052e-13,8.732764165206831e-12,-9.312061805478133e-08,1.2601325411161002e-10,-9.977317318661594e-08,-6.778568385945424e-09,-6.77856838594448e-09,-6.714684282769015e-16,7.478198680771695e-10,8.440379506130825e-20,-1.1305375261269517e-12,7.471765545764147e-10,5.932199905836736e-13,6.851423741053706e-13,4.94817270364351e-13,7.79292577105597e-21,6.714684465353609e-16
0.07192807192807192,648,101325.0,2.771e-08,0.02,0.88,0.09999999999999999,0.022727272727272728,648.0,1e-11,1e-22,IdealGasReactor,off,0.09999565529789788,0.0,0.0,0.8798314255531863,0.0002606821261302064,8.689403679272239e-05,1.0500287193237101e-11,0.019825342975492773,0.0,0.0014052952290402303,1.4105452626374556e-11,0.9474450876939181,1.0353924983844629e-08,3.598703631757451e-10,1.474996011798569e-09,2.671271718729733e-06,0.051119790527580755,2.88262394853478e-06,9.624107876284181e-07,8.854990450469999e-06,3.370042997107524e-06,1.1599831699923911e-13,7.170447756685924e-08,1.1001302067952672e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.495754228502969e-07,2.991508335773598e-07,9.971693845919981e-08,1.2123602093762579e-14,-1.9943388905193056e-07,0.0,-4.044311721341645e-16,-2.6717347967184222e-21,-9.326701377374312e-18,1.2392994841370958e-20,-3.783060900674519e-19,-2.6138907356675675e-20,2.7666709948061117e-20,-3.9491344154779333e-16,4.180674011471179e-21,6.065391683335849e-19,-5.2828938942594184e-21,4.106564000413648e-21,-3.7845203553220905e-21,8.239634542924898e-21,4.042253317283989e-16,1.9868877688397147e-07,1.495754228502969e-07,2.0148539417650082e-07,-2.9914970611855043e-07,-2.8982040684619065e-07,2.293438494487132e-11,1.8732392173091283e-07,1.4099263140327793e-09,9.288945371313683e-09,1.4099263140327793e-09,9.970779243321656e-08,9.970779243321656e-08,-1.2123602093762579e-14,1.994155873409071e-07,-1.3529999934718526e-16,9.199403524052664e-19,-3.0100329682063516e-15,1.9941557313774005e-07,5.834476633031346e-13,1.4538312293661492e-13,8.709757359428001e-12,4.830043426281334e-13,-3.1118953011921916e-19,1.9928982625838442e-07,1.4538312293661492e-13,8.709757359428001e-12,-9.29450507869562e-08,1.257464751303025e-10,-9.959119198407103e-08,-6.771887672243606e-09,-6.771887672271273e-09,-6.702380070418962e-16,7.457537272005521e-10,8.417394394914481e-20,-1.1274588093692109e-12,7.451121679590913e-10,5.915809306770734e-13,6.833066521803645e-13,4.934602954566025e-13,7.771586210810718e-21,6.702462466764392e-16
