Distance (mm),T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (C) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),X(1),HX(9),OX(10),HOX(13),H2OX(14),N2X2(25),NN_ads(26),NO_ads(27),H2NX(28),H3NX(29),NH_ads(51),N_ads(64),HNOX(67),NO2JX(74),NOX2(82),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],HX(9) ROP [kmol/m^2 s],OX(10) ROP [kmol/m^2 s],HOX(13) ROP [kmol/m^2 s],H2OX(14) ROP [kmol/m^2 s],N2X2(25) ROP [kmol/m^2 s],NN_ads(26) ROP [kmol/m^2 s],NO_ads(27) ROP [kmol/m^2 s],H2NX(28) ROP [kmol/m^2 s],H3NX(29) ROP [kmol/m^2 s],NH_ads(51) ROP [kmol/m^2 s],N_ads(64) ROP [kmol/m^2 s],HNOX(67) ROP [kmol/m^2 s],NO2JX(74) ROP [kmol/m^2 s],NOX2(82) ROP [kmol/m^2 s],NH3(6) + X(1) <=> H3NX(29) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX(10) ROP [kmol/m^2 s],H3NX(29) + OX(10) <=> H2NX(28) + HOX(13) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(14) ROP [kmol/m^2 s],H2OX(14) + OX(10) <=> 2 HOX(13) ROP [kmol/m^2 s],H3NX(29) + HOX(13) <=> H2NX(28) + H2OX(14) ROP [kmol/m^2 s],H2NX(28) + OX(10) <=> HOX(13) + NH_ads(51) ROP [kmol/m^2 s],2 H2NX(28) <=> H3NX(29) + NH_ads(51) ROP [kmol/m^2 s],H2NX(28) + HOX(13) <=> H2OX(14) + NH_ads(51) ROP [kmol/m^2 s],2 H2NX(28) <=> H3NX(29) + NH_ads(51) ROP [kmol/m^2 s],NH_ads(51) + OX(10) <=> HNOX(67) + X(1) ROP [kmol/m^2 s],NH_ads(51) + OX(10) <=> HNOX(67) + X(1) ROP [kmol/m^2 s],NO(5) + X(1) <=> NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + OX(10) <=> HOX(13) + NO_ads(27) ROP [kmol/m^2 s],H2NX(28) + HNOX(67) <=> H3NX(29) + NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + HOX(13) <=> H2OX(14) + NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + NH_ads(51) <=> H2NX(28) + NO_ads(27) ROP [kmol/m^2 s],NO_ads(27) + X(1) <=> NOX2(82) ROP [kmol/m^2 s],NH_ads(51) + OX(10) <=> HOX(13) + N_ads(64) ROP [kmol/m^2 s],H2NX(28) + NH_ads(51) <=> H3NX(29) + N_ads(64) ROP [kmol/m^2 s],HOX(13) + NH_ads(51) <=> H2OX(14) + N_ads(64) ROP [kmol/m^2 s],H2NX(28) + N_ads(64) <=> 2 NH_ads(51) ROP [kmol/m^2 s],HNOX(67) + N_ads(64) <=> NH_ads(51) + NO_ads(27) ROP [kmol/m^2 s],NOX2(82) <=> N_ads(64) + OX(10) ROP [kmol/m^2 s],H2NX(28) + NH_ads(51) <=> H3NX(29) + N_ads(64) ROP [kmol/m^2 s],HOX(13) + NH_ads(51) <=> H2OX(14) + N_ads(64) ROP [kmol/m^2 s],N2(4) + 2 X(1) <=> N2X2(25) ROP [kmol/m^2 s],NOX2(82) + N_ads(64) <=> N2X2(25) + OX(10) ROP [kmol/m^2 s],N2X2(25) <=> 2 N_ads(64) ROP [kmol/m^2 s],N2(4) + X(1) <=> NN_ads(26) ROP [kmol/m^2 s],NN_ads(26) + X(1) <=> N2X2(25) ROP [kmol/m^2 s],NO_ads(27) + OX(10) <=> NO2JX(74) + X(1) ROP [kmol/m^2 s],HX(9) + OX(10) <=> HOX(13) + X(1) ROP [kmol/m^2 s],HOX(13) + HX(9) <=> H2OX(14) + X(1) ROP [kmol/m^2 s],H2O(3) + 2 X(1) <=> HOX(13) + HX(9) ROP [kmol/m^2 s],NH3(6) + 2 X(1) <=> H2NX(28) + HX(9) ROP [kmol/m^2 s],H3NX(29) + X(1) <=> H2NX(28) + HX(9) ROP [kmol/m^2 s],H2NX(28) + X(1) <=> HX(9) + NH_ads(51) ROP [kmol/m^2 s],NH_ads(51) + X(1) <=> HX(9) + N_ads(64) ROP [kmol/m^2 s],HNOX(67) + X(1) <=> HX(9) + NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + OX(10) <=> HX(9) + NO2JX(74) ROP [kmol/m^2 s]
0,673,101324.99999999997,2.771e-08,0.066,0.7,0.23400000000000004,0.09428571428571429,673.0,1e-11,1e-22,IdealGasReactor,off,0.23400000000000004,0.0,0.0,0.7,0.0,0.0,0.0,0.066,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0569341893488491,0.0,0.0,0.0,-0.27472047423390517,0.0,-0.39001442025122846,0.0014255673196251187,0.1138683786976982,0.0,0.0,0.0,0.0,0.0,0.0014255673196251187,0.27329490691428004,0.0,0.0,0.0,0.0,0.0,0.27329490691428004,0.0569341893488491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014255673196251187,0.0,0.0,0.0,0.0,0.0
0.0,673,101324.99999999997,2.771e-08,0.066,0.7,0.23400000000000004,0.09428571428571429,673.0,1e-11,1e-22,IdealGasReactor,off,0.23398484375858714,0.0,0.0,0.6997603500266063,0.0003886215746726717,0.00012954052255050917,4.68691891292801e-12,0.06573664411289662,0.0,0.005960296879558496,2.454713814609443e-10,0.9393723452938249,4.4845368677491144e-08,2.479238598142738e-09,1.1278317468697694e-08,7.676456886812892e-06,0.054496693060186376,2.012698187644547e-05,8.70839156648905e-06,6.453293799921642e-05,1.2081911075294453e-05,1.013282281737437e-12,4.4643810322321274e-08,5.7434593806138185e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0216702410063455e-06,4.043340433248824e-06,1.3477801200654519e-06,4.876417055320125e-14,-2.6955602888241067e-06,0.0,5.355099920079215e-16,7.199109532313593e-22,6.210528650782617e-17,-2.4140695925789243e-21,5.590417451878382e-20,6.564505341220828e-21,-1.8274074092521487e-20,4.642583348736084e-16,2.6385187459366267e-21,-8.481776909050656e-18,4.0002195929122996e-21,-7.486811724217453e-21,1.6934388226641533e-22,-3.2127188353531826e-22,-5.267189406236539e-16,2.64654687261146e-06,2.0216702410063455e-06,2.8355719627134048e-06,-4.043259022436845e-06,-3.758638941959721e-06,1.1343779550482472e-09,2.222571109123005e-06,9.508675236794367e-08,2.827635039176828e-07,9.508675236794367e-08,1.3473859862506303e-06,1.3473859862506303e-06,-4.876417055320125e-14,2.694772033684444e-06,-3.810375705319315e-15,4.395952370150885e-17,-7.041469976289405e-14,2.6947719232728318e-06,1.2221370751919475e-11,1.419706133243982e-11,3.610992752336896e-10,8.90424895766469e-12,-1.0544510749042625e-17,2.6912382217308673e-06,1.419706133243982e-11,3.610992752336896e-10,-1.3251633728892623e-06,3.5337020686834538e-09,-1.3442464179967567e-06,-2.2616747176189565e-08,-2.261674717617129e-08,-1.3007699894285315e-14,4.905204831699255e-08,1.0022247423686506e-17,-8.141081197889518e-11,4.9013416212646414e-08,4.242699966612011e-11,4.319639235396761e-11,3.440652585089882e-11,7.774406840975569e-19,1.3007699573013432e-14
0.00899100899100899,673,101324.99999999997,2.771e-08,0.066,0.7,0.23400000000000004,0.09428571428571429,673.0,1e-11,1e-22,IdealGasReactor,off,0.23396979037597188,0.0,0.0,0.6995223264530089,0.0007746057442776442,0.0002582019100825484,9.364821647979663e-12,0.06547507550729414,0.0,0.005941429836046867,2.439790546579743e-10,0.9394898387678111,4.472377560952025e-08,4.023623680552008e-09,1.126968951657252e-08,7.694948791357634e-06,0.05439899300056557,2.0005130617798284e-05,8.646276548137636e-06,6.409526041523158e-05,1.204164349174089e-05,1.0075693593945596e-12,4.4710878314782666e-08,5.715016275844814e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.008209309019215e-06,4.0164185693621685e-06,1.3388061654761232e-06,4.8676632258691284e-14,-2.6776123795655835e-06,0.0,2.4378893329778426e-16,-5.846775428076455e-22,5.381538822718953e-17,-2.4689949782034426e-21,-6.437450399132683e-20,-2.1387581918171084e-20,1.119340804906757e-20,1.801094860141286e-16,8.652826195187515e-22,-9.154281280490637e-18,4.57483869999816e-21,-6.1128647267668745e-21,1.597824931913675e-21,3.537682449085416e-22,-2.342305887637222e-16,2.6290999463472915e-06,2.008209309019215e-06,2.8158406964492083e-06,-4.0163379590927875e-06,-3.7342096646609433e-06,1.1231998343545834e-09,2.2093929533918084e-06,9.393895809082037e-08,2.8028973858517883e-07,9.393895809082037e-08,1.3384158451569494e-06,1.3384158451569494e-06,-4.8676632258691284e-14,2.6768317509981997e-06,-3.7769932007789805e-15,4.356793651693461e-17,-6.986296711664467e-14,2.676831641457156e-06,1.214000768053785e-11,1.401541329640867e-11,3.5767797937738146e-10,8.902561116359728e-12,-1.0454225666459168e-17,2.67332715652807e-06,1.401541329640867e-11,3.5767797937738146e-10,-1.316269902053563e-06,3.5044851633162644e-09,-1.3353016803127967e-06,-2.2536263422560136e-08,-2.253626342257133e-08,-1.292177411925876e-14,4.855069317614772e-08,9.923694768635144e-18,-8.061026938068281e-11,4.851243321829178e-08,4.199330412292418e-11,4.279899202519026e-11,3.406501846738725e-11,7.697641602714268e-19,1.2921774473027005e-14
0.01798201798201798,673,101324.99999999994,2.771e-08,0.066,0.7,0.23400000000000004,0.09428571428571429,673.0,1e-11,1e-22,IdealGasReactor,off,0.23395483892335833,0.0,0.0,0.6992859145931111,0.001157976324109849,0.00038599210102582495,1.4033765589262275e-11,0.06521527804436117,0.0,0.0059226591794302366,2.4249919743221884e-10,0.9396066521100848,4.460280173454032e-08,5.54776081575276e-09,1.1260433621109924e-08,7.713002644543673e-06,0.054301869255287086,1.988423080139e-05,8.584753908130768e-06,6.366152555494026e-05,1.200159740664771e-05,1.0019047906972663e-12,4.4778067554925506e-08,5.686791231747271e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9948670606253497e-06,3.989734072596092e-06,1.3299113333058027e-06,4.85896105639943e-14,-2.6598227159915595e-06,0.0,3.577721933491957e-14,1.0291037872070308e-19,9.724614341734668e-17,-5.414369520760803e-19,6.420848553366498e-17,2.2681424745102027e-18,-1.5916874044541375e-18,3.6634082218640765e-14,-1.5916027089142304e-19,8.848643658899195e-16,-8.174633729305463e-20,2.0680342494438245e-19,3.239790932044354e-19,-7.571484841542271e-20,-3.6730169352867933e-14,2.611805019498781e-06,1.9948670606253497e-06,2.796292991428742e-06,-3.9896542532944906e-06,-3.709991097226688e-06,1.1121586051747856e-09,2.1963149090048033e-06,9.280701364035949e-08,2.778424038348409e-07,9.280701364035949e-08,1.3295247806371378e-06,1.3295247806371378e-06,-4.85896105639943e-14,2.6590496214645825e-06,-3.7439938291460325e-15,4.3180798677264754e-17,-6.931681443448352e-14,2.6590494760503347e-06,1.2059361868295429e-11,1.3836449827810187e-11,3.542968194939211e-10,8.899703800949629e-12,-1.0364948783688977e-17,2.6555739305075817e-06,1.3836449827810187e-11,3.542968194939211e-10,-1.3074550805244719e-06,3.4755822729224044e-09,-1.3264357510335566e-06,-2.245625278133074e-08,-2.2456252779739052e-08,-1.2836675048388726e-14,4.805558862645017e-08,9.826320848904525e-18,-7.981930160147544e-11,4.8017696492778215e-08,4.156501638060858e-11,4.2405965875567786e-11,3.372762558497233e-11,7.621795449462761e-19,1.283659933354031e-14
0.02697302697302697,673,101324.99999999994,2.771e-08,0.066,0.7,0.23400000000000004,0.09428571428571429,673.0,1e-11,1e-22,IdealGasReactor,off,0.23393998848210862,0.0,0.0,0.6990510999214464,0.0015387568689771178,0.0005129189469846235,1.8693807625690475e-11,0.06495723576178947,0.0,0.005903984304552703,2.4103168295229155e-10,0.9397227904963164,4.4482442991792515e-08,7.05191813521866e-09,1.1250565696265193e-08,7.730625116415345e-06,0.05420531732803317,1.9764273814822913e-05,8.52381678907876e-06,6.32316905029403e-05,1.1961771252815596e-05,9.962880656605017e-13,4.484537738444386e-08,5.658782128957411e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9816422372477567e-06,3.963284425970788e-06,1.321094784455766e-06,4.8503101437638957e-14,-2.642189616922983e-06,0.0,1.2331736460680682e-14,-5.4187317903488623e-20,8.387723772493205e-17,1.7617956325555188e-20,2.249973617791598e-17,-3.070494433796839e-20,-5.07015393380703e-19,1.1862062633893693e-14,2.79612056331756e-20,-4.0589317591347903e-16,-2.345028602254277e-20,1.065032261789588e-19,5.685406425794634e-20,2.154775417380954e-20,-1.1946932947965326e-14,2.5946605010582213e-06,1.9816422372477567e-06,2.776926777942524e-06,-3.963205388194488e-06,-3.6859810492994284e-06,1.101252306472501e-09,2.1833361052134615e-06,9.169067715076226e-08,2.7542117606574537e-07,9.169067715076226e-08,1.3207119542847236e-06,1.3207119542847236e-06,-4.8503101437638957e-14,2.641423968271495e-06,-3.711372293912291e-15,4.279805028197308e-17,-6.877617484544169e-14,2.641423848204205e-06,1.197942571047473e-11,1.3660126547311458e-11,3.509552464065217e-10,8.89571251913262e-12,-1.0276666583937067e-17,2.6379768707843577e-06,1.3660126547311458e-11,3.509552464065217e-10,-1.2987180728796148e-06,3.4469893667803796e-09,-1.317647795088448e-06,-2.2376711576151347e-08,-2.2376711575644332e-08,-1.2752144760142772e-14,4.7566644439543076e-08,9.730109372185378e-18,-7.903777630044624e-11,4.752911586476164e-08,4.114205836469463e-11,4.2017259422806334e-11,3.3394290049309046e-11,7.546855712862297e-19,1.2752166307896946e-14
0.03596403596403596,673,101324.99999999997,2.771e-08,0.066,0.7,0.23400000000000004,0.09428571428571429,673.0,1e-11,1e-22,IdealGasReactor,off,0.23392523814361527,0.0,0.0,0.6988178680711513,0.0019169706764947433,0.0006389902138319037,2.33450041562257e-11,0.06470093287156166,0.0,0.005885404610289097,2.395763858717827e-10,0.9398382590546924,4.436269535138935e-08,8.536359922539795e-09,1.124010132129058e-08,7.7478227752251e-06,0.05410933276507632,1.9645251130400667e-05,8.463458425117001e-06,6.28057128816436e-05,1.1922163475992472e-05,9.907186805936949e-13,4.491280714921136e-08,5.630986872302287e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.968533595581476e-06,3.937067142749754e-06,1.3123556900003637e-06,4.84171008863433e-14,-2.6247114285199385e-06,0.0,-4.646644699664601e-15,1.2151427518514405e-20,-7.805201849833877e-17,-8.548059678354288e-20,-4.263963856478148e-18,-6.066873484708926e-19,9.13776496519979e-19,-4.549341750144094e-15,5.205251139400722e-20,2.294613739805828e-17,-3.013089391755366e-20,3.2758833798937555e-20,-6.378009243670417e-21,4.6557328738198245e-21,4.627838037062881e-15,2.5776648258978106e-06,1.968533595581476e-06,2.7577400131048636e-06,-3.936988877186568e-06,-3.6621773566350865e-06,1.0904790089361412e-09,2.170455679296187e-06,9.058971073578271e-08,2.7302573604740726e-07,9.058971073578271e-08,1.311976537861394e-06,1.311976537861394e-06,-4.84171008863433e-14,2.623953134941455e-06,-3.679123382944537e-15,4.2419632349425755e-17,-6.824098238694595e-14,2.623953031855031e-06,1.190019169458804e-11,1.3486399878712489e-11,3.4765271940998644e-10,8.890621872900043e-12,-1.0189365758849633e-17,2.6205343247539205e-06,1.3486399878712489e-11,3.4765271940998644e-10,-1.290058053835048e-06,3.4187024732723205e-09,-1.3089369875273984e-06,-2.229763616531568e-08,-2.2297636166229457e-08,-1.2668462987151731e-14,4.708377184629141e-08,9.635044298450634e-18,-7.826556318600652e-11,4.704660262212793e-08,4.072435326411261e-11,4.163281892463339e-11,3.306495559300852e-11,7.472809919237933e-19,1.2668467642884605e-14
0.044955044955044945,673,101324.99999999997,2.771e-08,0.066,0.7,0.23400000000000004,0.09428571428571429,673.0,1e-11,1e-22,IdealGasReactor,off,0.23391058700917555,0.0,0.0,0.6985862048319633,0.0022926407903324755,0.000764213582789965,2.798741109510762e-11,0.06444635375775093,0.0,0.0058669194994917665,2.3813318230975347e-10,0.9399530628598544,4.42435548139274e-08,1.0001346673350009e-08,1.1229055749506055e-08,7.764602090382209e-06,0.05401391116139602,1.9527154304282355e-05,8.403672140565476e-06,6.238355084381462e-05,1.1882772535706043e-05,9.851961380799977e-13,4.498035620462514e-08,5.603403391141438e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9555399073675905e-06,3.911079766423574e-06,1.3036932312723309e-06,4.833160496048666e-14,-2.6073865110878425e-06,0.0,-2.759828371490616e-15,1.3752681636978293e-20,-5.870858568997875e-17,7.588449219252072e-20,-2.0299144580949308e-17,2.6215669717520595e-19,-7.931669457648472e-20,-2.5681884377237512e-15,8.003534650773137e-21,1.5228730336634682e-16,-2.7319617208215624e-20,5.493306447964657e-21,3.410889604770853e-20,-1.703103940164034e-21,2.6270913144301975e-15,2.5608164416022344e-06,1.9555399073675905e-06,2.738730680456004e-06,-3.9110022638895936e-06,-3.6385778807353203e-06,1.0798368144124282e-09,2.1576727764725457e-06,8.950388041957692e-08,2.706557688557238e-07,8.950388041957692e-08,1.3033177131527578e-06,1.3033177131527578e-06,-4.833160496048666e-14,2.6066354850457174e-06,-3.647241967443392e-15,4.204548680393535e-17,-6.771117199949392e-14,2.606635380542066e-06,1.1821652399069089e-11,1.3315227033303106e-11,3.443887061259786e-10,8.884465583316086e-12,-1.0103033206156678e-17,2.6032446602353876e-06,1.3315227033303106e-11,3.443887061259786e-10,-1.2814742083270574e-06,3.3907176795871786e-09,-1.3003025135929264e-06,-2.2219022945273373e-08,-2.2219022945194056e-08,-1.2585497380517593e-14,4.660688351200536e-08,9.54110983563655e-18,-7.750253398072979e-11,4.6570069485608196e-08,4.0311825508697434e-11,4.125259136796059e-11,3.273956682045932e-11,7.399645786287656e-19,1.2585495677413653e-14
0.05394605394605394,673,101324.99999999996,2.771e-08,0.066,0.7,0.23400000000000004,0.09428571428571429,673.0,1e-11,1e-22,IdealGasReactor,off,0.23389603418986546,0.0,0.0,0.6983560961482466,0.0026657900034140576,0.0008885966515002143,3.262108387714635e-11,0.06419348297435266,0.0,0.005848528379046529,2.3670194983416323e-10,0.9400672069463714,4.4125017410743066e-08,1.1447135154293596e-08,1.121744391158997e-08,7.780969431553897e-06,0.05391904814717753,1.9409974975817694e-05,8.344451348657146e-06,6.196516306570721e-05,1.1843596903286452e-05,9.797199467652423e-13,4.504802390480403e-08,5.5760296377771996e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.94265995924335e-06,3.8853198702336966e-06,1.2951065993065393e-06,4.824660974202895e-14,-2.590213246462979e-06,0.0,-3.403228033719641e-16,2.7811252420516703e-20,3.196144144277095e-17,2.6880674231394547e-20,6.864778521022477e-18,7.716470149486676e-19,-8.523864601787435e-19,-7.297462008721287e-16,2.827386051767504e-20,-3.6408149542701585e-16,-2.143917730887908e-20,-3.533715576826534e-21,-3.4922314353836697e-20,1.1418573008519813e-20,6.972977674252323e-16,2.5441138158783204e-06,1.94265995924335e-06,2.719896789643313e-06,-3.885243121671308e-06,-3.6151805085907205e-06,1.0693238553725856e-09,2.1449865498823996e-06,8.843295607038309e-08,2.683109638162186e-07,8.843295607038309e-08,1.2947346718635649e-06,1.2947346718635649e-06,-4.824660974202895e-14,2.5894694019939337e-06,-3.61572299958334e-15,4.1675556455537776e-17,-6.71866794974037e-14,2.5894692962102894e-06,1.174380049232266e-11,1.3146565994765048e-11,3.411626823686275e-10,8.877276508189079e-12,-1.0017656023766298e-17,2.586106264383532e-06,1.3146565994765048e-11,3.411626823686275e-10,-1.2729657309637316e-06,3.36303112945984e-09,-1.2917435681769989e-06,-2.214086834280783e-08,-2.2140868341955443e-08,-1.2503231423097888e-14,4.613589351117035e-08,9.448290435648163e-18,-7.67485623889038e-11,4.609943058465854e-08,3.9904400748095534e-11,4.087652445934187e-11,3.2418069193789825e-11,7.327351220090985e-19,1.2503242841670896e-14
0.06293706293706292,673,101324.99999999997,2.771e-08,0.066,0.7,0.23400000000000004,0.09428571428571429,673.0,1e-11,1e-22,IdealGasReactor,off,0.23388157880641677,0.0,0.0,0.6981275281170448,0.0030364408610724465,0.0010121469350737454,3.724607746283186e-11,0.06394230524314617,0.0,0.005830230659806688,2.352825674410783e-10,0.9401806963036804,4.400707920335331e-08,1.2873978460941049e-08,1.1205280423700176e-08,7.796931071316028e-06,0.05382473939294162,1.929370486656024e-05,8.285789550151956e-06,6.155050873927478e-05,1.1804635062537548e-05,9.742896213234432e-13,4.51158096072126e-08,5.54886358769787e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9298925525132736e-06,3.859785056970178e-06,1.28659499488581e-06,4.816211134909919e-14,-2.5731900379407008e-06,0.0,-6.81475859174404e-15,-1.4823169066068865e-21,2.423645221144417e-17,-4.224122799985105e-20,-1.0541240325285042e-16,-7.602120701607346e-19,1.1560213019898085e-18,-6.914640386012022e-15,-8.051403205080669e-20,3.09619970722702e-17,-1.2239177600836271e-19,-8.819482409101636e-20,9.522820108180135e-21,-2.931598754523465e-20,6.890165295382035e-15,2.5275554365088507e-06,1.9298925525132736e-06,2.7012363760088984e-06,-3.859709053446116e-06,-3.591983152293117e-06,1.0589382943514348e-09,2.132396160485784e-06,8.737671133237258e-08,2.65991014438568e-07,8.737671133237258e-08,1.2862266154669574e-06,1.2862266154669574e-06,-4.816211134909919e-14,2.5724532887321044e-06,-3.584561511433336e-15,4.1309784986780277e-17,-6.666744156228601e-14,2.5724531896864633e-06,1.166662873135723e-11,1.2980375503940362e-11,3.3797413200051415e-10,8.869086665495399e-12,-9.933221507291836e-18,2.569117543773493e-06,1.2980375503940362e-11,3.3797413200051415e-10,-1.2645318260679737e-06,3.3356390228049914e-09,-1.283259355863401e-06,-2.20631688178363e-08,-2.2063168818992323e-08,-1.2421730971704263e-14,4.567071730232196e-08,9.356570790081229e-18,-7.600352406178415e-11,4.5634601431850126e-08,3.950200582958141e-11,4.050456661401542e-11,3.2100409017859664e-11,7.255914311825922e-19,1.2421701655716718e-14
0.07192807192807192,673,101324.99999999994,2.771e-08,0.066,0.7,0.23400000000000004,0.09428571428571429,673.0,1e-11,1e-22,IdealGasReactor,off,0.23386721998909638,0.0,0.0,0.697900486986166,0.0034046156641599937,0.0011348718671279926,4.1862446343405487e-11,0.06369280545158722,0.0,0.005812025756549254,2.33874915535684e-10,0.9402935358715883,4.3889736283057725e-08,1.428212607450572e-08,1.119257959529912e-08,7.812493187659749e-06,0.05373098061409211,1.9178335779400976e-05,8.227680332032424e-06,6.113954756487835e-05,1.1765885510345044e-05,9.689046824216433e-13,4.518371267673682e-08,5.521903239775235e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9172365029384995e-06,3.834472957811535e-06,1.2781576285700088e-06,4.807810594006422e-14,-2.556315305174433e-06,0.0,-2.5269551120794283e-16,-1.2875118421102038e-20,1.8656616752611494e-17,5.779050771899684e-20,-1.2498818169684456e-17,2.3843977465208555e-19,-2.0327467245123123e-19,-3.0884748256846794e-16,1.708613933531877e-20,-2.494488722557686e-17,-1.1100977077963305e-20,4.275365714041579e-20,-5.122728219298632e-21,7.403515557291812e-21,2.8998158639026375e-16,2.5111398062763277e-06,1.9172365029384995e-06,2.6827475002049656e-06,-3.834397690514971e-06,-3.568983748680581e-06,1.0486783234089913e-09,2.119900776977543e-06,8.633492355977138e-08,2.63695618354678e-07,8.633492355977138e-08,1.2777927550648575e-06,1.2777927550648575e-06,-4.807810594006422e-14,2.5555855674641867e-06,-3.553752613875305e-15,4.0948116939824224e-17,-6.615339573614796e-14,2.5555854623604546e-06,1.1590129960518606e-11,1.2816615044075626e-11,3.3482254679469924e-10,8.859927255972041e-12,-9.849717147558029e-18,2.5522769244551665e-06,1.2816615044075626e-11,3.3482254679469924e-10,-1.2561717077041407e-06,3.308537615306457e-09,-1.2748490909547375e-06,-2.198592086586811e-08,-2.1985920865664837e-08,-1.2340857324691606e-14,4.521127170301905e-08,9.265935826120984e-18,-7.526729656427152e-11,4.5175498898105016e-08,3.910456877673933e-11,4.013666694550576e-11,3.178653342585335e-11,7.185323334629082e-19,1.2340864728207164e-14
