Distance (mm),T (C),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (C) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),ONOOJ(35),N2O2(46),X(1),HX(9),OX(10),HOX(13),H2OX(14),N2X2(25),N2X(26),NOX(27),H2NX(28),H3NX(29),O2X2(47),HNX(49),NX(59),NOX2(76),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],ONOOJ(35) ROP [kmol/m^3 s],N2O2(46) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],ONOOJ(35) surface ROP [kmol/m^2 s],N2O2(46) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],HX(9) ROP [kmol/m^2 s],OX(10) ROP [kmol/m^2 s],HOX(13) ROP [kmol/m^2 s],H2OX(14) ROP [kmol/m^2 s],N2X2(25) ROP [kmol/m^2 s],N2X(26) ROP [kmol/m^2 s],NOX(27) ROP [kmol/m^2 s],H2NX(28) ROP [kmol/m^2 s],H3NX(29) ROP [kmol/m^2 s],O2X2(47) ROP [kmol/m^2 s],HNX(49) ROP [kmol/m^2 s],NX(59) ROP [kmol/m^2 s],NOX2(76) ROP [kmol/m^2 s],2 NO(5) <=> N2O2(46) ROP [kmol/m^3 s],NO(5) + O2(2) <=> ONOOJ(35) ROP [kmol/m^3 s],O2(2) + 2 X(1) <=> 2 OX(10) ROP [kmol/m^2 s],NH3(6) + 2 X(1) <=> H2NX(28) + HX(9) ROP [kmol/m^2 s],NH3(6) + X(1) <=> H3NX(29) ROP [kmol/m^2 s],H3NX(29) + X(1) <=> H2NX(28) + HX(9) ROP [kmol/m^2 s],H2NX(28) + X(1) <=> HNX(49) + HX(9) ROP [kmol/m^2 s],H3NX(29) + HNX(49) <=> 2 H2NX(28) ROP [kmol/m^2 s],HX(9) + OX(10) <=> HOX(13) + X(1) ROP [kmol/m^2 s],H2O(3) + 2 X(1) <=> HOX(13) + HX(9) ROP [kmol/m^2 s],H2NX(28) + OX(10) <=> HNX(49) + HOX(13) ROP [kmol/m^2 s],H3NX(29) + OX(10) <=> H2NX(28) + HOX(13) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(14) ROP [kmol/m^2 s],H2OX(14) + OX(10) <=> 2 HOX(13) ROP [kmol/m^2 s],HOX(13) + HX(9) <=> H2OX(14) + X(1) ROP [kmol/m^2 s],H2OX(14) + HNX(49) <=> H2NX(28) + HOX(13) ROP [kmol/m^2 s],HNX(49) + X(1) <=> HX(9) + NX(59) ROP [kmol/m^2 s],HNX(49) + OX(10) <=> HOX(13) + NX(59) ROP [kmol/m^2 s],H3NX(29) + NX(59) <=> H2NX(28) + HNX(49) ROP [kmol/m^2 s],H2NX(28) + NX(59) <=> 2 HNX(49) ROP [kmol/m^2 s],H2OX(14) + NX(59) <=> HNX(49) + HOX(13) ROP [kmol/m^2 s],NOX2(76) <=> NX(59) + OX(10) ROP [kmol/m^2 s],NO(5) + X(1) <=> NOX(27) ROP [kmol/m^2 s],NOX(27) + X(1) <=> NOX2(76) ROP [kmol/m^2 s],N2(4) + 2 X(1) <=> N2X2(25) ROP [kmol/m^2 s],N2X2(25) <=> 2 NX(59) ROP [kmol/m^2 s],NOX2(76) + NX(59) <=> N2X2(25) + OX(10) ROP [kmol/m^2 s],N2(4) + X(1) <=> N2X(26) ROP [kmol/m^2 s],N2X(26) + X(1) <=> N2X2(25) ROP [kmol/m^2 s],N2O2(46) + 2 X(1) <=> 2 NOX(27) ROP [kmol/m^2 s],O2X2(47) <=> 2 OX(10) ROP [kmol/m^2 s],NX(59) + O2X2(47) <=> NOX2(76) + OX(10) ROP [kmol/m^2 s]
0,700,101324.99999999999,2.7155e-08,0.08,0.9,0.019999999999999973,0.08888888888888889,700.0,1e-11,1e-22,IdealGasReactor,off,0.019999999999999976,0.0,0.0,0.9000000000000001,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03872269687017973,0.0,0.0,0.0,-0.023711496368349377,0.0,0.0,0.0,-0.11674801100844541,0.015591120899736579,0.07744539374035946,0.0,0.0,0.0,0.0,0.0,0.015591120899736579,0.0081203754686128,0.0,0.0,0.0,0.0,0.0,0.0,0.03872269687017973,0.015591120899736579,0.0081203754686128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,700,101324.99999999999,2.7155e-08,0.08,0.9,0.019999999999999973,0.08888888888888889,700.0,1e-11,1e-22,IdealGasReactor,off,0.019999594112520957,1.3480558707229838e-29,0.0,0.8999208492889939,0.00012176624370445142,4.0586095303498147e-05,5.3051962122623776e-09,0.07991719895428098,0.0,1.33269959257203e-18,2.614629441206024e-24,0.02118004033277057,4.9505703812586585e-09,0.9428941745271731,2.1903995695220726e-07,8.575368192348328e-09,2.2668346855688833e-08,6.350841250618626e-06,0.03567592486313854,6.874967284987753e-06,2.212241551959452e-05,3.5702039209398593e-13,1.3197550957713818e-06,5.899751038772207e-05,0.00015393955277996638,0.0,0.0,0.0,-5.429572489478634e-15,0.0,0.0,-5.429531004716553e-15,0.0,0.0,5.429572489478634e-15,-2.0742381040379722e-20,0.0,0.0,0.0,-1.7363898774455054e-05,3.472628457004982e-05,1.1574671700608003e-05,1.5129788667892685e-09,-2.315085638003244e-05,0.0,0.0,2.197594735318585e-24,-1.786269622030073e-16,-2.0650658325556674e-20,-2.0541192715956696e-15,9.458930029845128e-20,-6.193242360147599e-20,-3.049318610115481e-20,1.8634724839594607e-20,-2.355208484510347e-16,1.3198880003084152e-20,-7.681265342616419e-19,5.138076689923343e-24,-6.776263578034403e-21,-2.0971605872365526e-15,2.2831079187967407e-15,-2.0742381040379722e-20,5.429572489478634e-15,1.7363898774455054e-05,6.888125719706264e-06,1.6262730660326175e-05,6.342908406070583e-10,6.26656554146757e-11,-2.3150765305677592e-05,6.886566938642772e-06,-2.260125698224857e-09,1.4514122591517958e-11,3.962117575962468e-05,-3.4724024444351594e-05,-3.472401042197779e-05,8.754342838433285e-16,-1.3893669622156859e-11,4.389014125390923e-12,2.29425377796376e-05,-2.083140844607573e-07,9.07971361783261e-16,-1.2782868800725922e-13,-1.0081446433218844e-07,-1.5129788667892685e-09,-1.5129786312684246e-09,-1.8258480255055849e-06,-1.147537021719018e-05,9.93014834178121e-08,-9.748823675102418e-06,-9.748823675102437e-06,-2.197594735318585e-24,-1.6543612251060553e-23,1.140553556113721e-23
9.0,700,101324.99999999999,2.7155e-08,0.08,0.9,0.019999999999999973,0.08888888888888889,700.0,1e-11,1e-22,IdealGasReactor,off,0.01999918917068643,4.172504392683976e-27,0.0,0.8998418829901897,0.00024324879406432897,8.107763768602407e-05,1.0587337128270915e-08,0.07983459082003626,0.0,2.6593744788757413e-18,1.0413116568181946e-23,0.021156705633964688,4.93838243038627e-09,0.9429184240104784,2.1879870580667703e-07,1.0097877026618255e-08,2.273913008284717e-08,6.381198307439215e-06,0.035675277025371765,6.8670918817071255e-06,2.2074639897006116e-05,3.570388176366779e-13,1.3167132972263572e-06,5.892992530127972e-05,0.0001537671870480661,0.0,0.0,0.0,-5.405212387707139e-15,0.0,0.0,-5.405213155330748e-15,0.0,0.0,5.405212387707139e-15,3.8381180422460484e-22,0.0,0.0,0.0,-1.7324144849174636e-05,3.464678323342672e-05,1.1548174511958944e-05,1.5064649066848153e-09,-2.3097855488950726e-05,0.0,0.0,2.1973950061225636e-24,-9.590064237686825e-17,3.80337342048902e-21,-9.831138724283872e-16,2.5488767510489652e-21,-5.269119599042064e-19,1.3552527156068805e-20,2.710505431213761e-20,4.609812888913637e-17,-9.169002138607724e-21,-6.37921688400895e-20,2.0086558153655003e-25,3.3881317890172014e-21,-8.733728774969343e-16,9.534134429914134e-16,3.8381180422460484e-22,5.405212387707139e-15,1.7324144849174636e-05,6.865890174544312e-06,1.6231965314406413e-05,6.322273342559597e-10,6.252493070684152e-11,-2.3097764602766012e-05,6.864337374368091e-06,-2.2519256445939404e-09,1.4497874238767116e-11,3.9536692962130524e-05,-3.464453130778212e-05,-3.4644517317041745e-05,8.722580202148492e-16,-1.3862473948024476e-11,4.3740756725904615e-12,2.289025571609508e-05,-2.0759527229229146e-07,9.05893065761276e-16,-1.2739364047802967e-13,-1.0058316757266539e-07,-1.5064649066848153e-09,-1.5064649527829488e-09,-1.8201391574301792e-06,-1.1449097810292516e-05,9.907670166646901e-08,-9.728035354528765e-06,-9.728035354528793e-06,-2.1973950061225636e-24,-1.1580528575742387e-23,1.1379662994205837e-23
18.0,700,101324.99999999999,2.7155e-08,0.08,0.9,0.019999999999999973,0.08888888888888889,700.0,1e-11,1e-22,IdealGasReactor,off,0.019998785170967714,-1.6026897953799847e-26,-4.249644355176391e-31,0.8997631004154213,0.00036444870967967377,0.00012147497993972624,1.5846573722476778e-08,0.07975217487741781,1.4323086781574542e-30,3.98006460532309e-18,2.332802629704058e-23,0.02113342826113759,4.9262423185400185e-09,0.9429426142871946,2.1855806885780567e-07,1.1613480145861337e-08,2.2809279523355664e-08,6.411403494678799e-06,0.03567463042949551,6.859236434287616e-06,2.2027031268618687e-05,3.5705719866676377e-13,1.3136827453397697e-06,5.8862511465417124e-05,0.0001535952493359611,0.0,0.0,0.0,-5.381081041079685e-15,0.0,0.0,-5.3813132604561305e-15,0.0,0.0,5.381081041079685e-15,1.161096882228434e-19,0.0,0.0,0.0,-1.7284537038591554e-05,3.456757408372511e-05,1.1521774697416904e-05,1.4999933958080093e-09,-2.304504938911207e-05,0.0,0.0,2.1971169044789432e-24,-5.537041242796444e-15,7.067443773356792e-20,-1.2872586704253466e-14,1.3319129053964226e-19,-7.744107946662721e-17,9.232659125071874e-19,3.6422416731934915e-18,-4.595972308516956e-15,2.1015428853308365e-19,1.3444689273971492e-17,9.121651362700551e-23,-8.131516293641283e-20,-1.2152334668812977e-14,1.7608058928533458e-14,1.161096882228434e-19,5.381081041079685e-15,1.7284537038591554e-05,6.843755946562186e-06,1.6201293442549884e-05,6.301732998187856e-10,6.238471474456132e-11,-2.3044958690421213e-05,6.842209095946358e-06,-2.2437669698600716e-09,1.4481666230064718e-11,3.9452501898230124e-05,-3.456533031675525e-05,-3.456531635745562e-05,8.690977848271634e-16,-1.3831392408659107e-11,4.359208637444977e-12,2.2838164965260707e-05,-2.068799385722886e-07,9.038224059734643e-16,-1.2696068527239283e-13,-1.003527438925289e-07,-1.4999933958080093e-09,-1.4999887998357053e-09,-1.8144559100637434e-06,-1.1422921959936835e-05,9.885273748463429e-08,-9.707318787353161e-06,-9.707318787356803e-06,-2.1971169044789432e-24,-1.0257039595657543e-22,1.1353882329569923e-23
26.999999999999996,700,101324.99999999996,2.7155e-08,0.08,0.9,0.019999999999999973,0.08888888888888889,700.0,1e-11,1e-22,IdealGasReactor,off,0.019998382109854423,9.07278644838669e-30,7.085110034942834e-30,0.8996845008800886,0.0004853670436670266,0.00016177847302780468,2.10830557931144e-08,0.07966995041030642,1.0242340407324965e-29,5.294809908572052e-18,4.129280273351503e-23,0.02111020799032568,4.914149787305883e-09,0.9429667455856469,2.1831804363733825e-07,1.3122214825742667e-08,2.2878800013997668e-08,6.441457658094134e-06,0.03567398507357656,6.851400862864311e-06,2.1979588816428908e-05,3.5707553535427206e-13,1.3106633822811694e-06,5.87952681976093e-05,0.00015342373796800384,0.0,0.0,0.0,-5.357105323521399e-15,0.0,0.0,-5.357306070329898e-15,0.0,0.0,5.357105323521399e-15,1.0037340424963459e-19,0.0,0.0,0.0,-1.724507459511381e-05,3.448865562622116e-05,1.149547176010158e-05,1.493564005126945e-09,-2.2992437084153114e-05,0.0,0.0,2.1967619742500377e-24,8.647998872787852e-15,-2.078744851301549e-19,-8.343718714532398e-14,-8.826678699997651e-19,3.6160154739978973e-17,-1.0452386569118066e-18,1.4568966692773966e-19,8.593804842022318e-15,-6.306993394520981e-20,-1.7939151971221217e-17,7.469857534714344e-23,-2.744386749103933e-19,-8.343833999496318e-14,7.480943378050224e-14,1.0037340424963459e-19,5.357105323521399e-15,1.724507459511381e-05,6.821722434357959e-06,1.6170714649795155e-05,6.28128680680586e-10,6.22450049618468e-11,-2.2992346572341564e-05,6.820181502185076e-06,-2.2356494053569172e-09,1.4465498406791261e-11,3.93686011549764e-05,-3.4486419976815804e-05,-3.448640604903178e-05,8.659534736101725e-16,-1.3800424420952347e-11,4.3444125771729396e-12,2.278626455262834e-05,-2.061680615024202e-07,9.01759343417732e-16,-1.2652980932106055e-13,-1.001232341479863e-07,-1.493564005126945e-09,-1.4935725989317916e-09,-1.8087981328318884e-06,-1.139684217336106e-05,9.862958673962074e-08,-9.686673627269693e-06,-9.686673627269839e-06,-2.1967619742500377e-24,-8.602678370551488e-23,1.1328208358371439e-23
36.0,700,101324.99999999999,2.7155e-08,0.08,0.9,0.019999999999999973,0.08888888888888889,700.0,1e-11,1e-22,IdealGasReactor,off,0.01999797998385433,-1.14426738451816e-28,7.084967568070118e-30,0.8996060837031326,0.0006060048436946207,0.00020198846609887147,2.629693197301972e-08,0.07958791670628766,1.0242134455095583e-29,6.603650008502427e-18,6.424175712488955e-23,0.02108704459947464,4.9021045803085404e-09,0.9429908181362585,2.1807862769503392e-07,1.46241180946601e-08,2.2947696347717626e-08,6.471361636653945e-06,0.03567334095167937,6.8435850881497284e-06,2.1932311728333003e-05,3.57093827870837e-13,1.3076551506504448e-06,5.8728194814213803e-05,0.00015325265126545808,0.0,0.0,0.0,-5.333239032031986e-15,0.0,0.0,-5.333394568456925e-15,0.0,0.0,5.333239032031986e-15,7.776821246978545e-20,0.0,0.0,0.0,-1.720575677721652e-05,3.441002637802905e-05,1.1469265204465576e-05,1.4871764083996627e-09,-2.294001758535443e-05,0.0,0.0,2.1963317327911175e-24,1.7400873165079584e-15,-6.178726693165556e-20,-7.910135762546899e-16,2.3080694427230032e-19,-7.205370804923314e-18,-1.6940658945086007e-21,5.04831636563563e-19,1.749999493289339e-15,-2.3226590884388024e-19,6.5837224012116596e-18,-3.0308081338093324e-24,1.5246593050577406e-19,-7.862067020514156e-16,-9.564208599404194e-16,7.776821246978545e-20,5.333239032031986e-15,1.720575677721652e-05,6.799789041400008e-06,1.6140228543954423e-05,6.260934206862645e-10,6.210579881271679e-11,-2.293992725970955e-05,6.798253996759079e-06,-2.2275726847181137e-09,1.4449370611528826e-11,3.928498932970146e-05,-3.440779880534433e-05,-3.44077849088039e-05,8.628249833846916e-16,-1.3769569406189274e-11,4.3296870526802815e-12,2.2734553510994827e-05,-2.0545961946475415e-07,8.997038392919781e-16,-1.261009996625757e-13,-9.989442251168157e-08,-1.4871764083996627e-09,-1.4871781583991606e-09,-1.8031656760012796e-06,-1.1370857959156376e-05,9.840724530970328e-08,-9.666099528464296e-06,-9.6660995284648e-06,-2.1963317327911175e-24,-8.271806125530277e-24,1.1302614259339609e-23
45.0,700,101324.99999999994,2.7155e-08,0.08,0.9,0.019999999999999973,0.08888888888888889,700.0,1e-11,1e-22,IdealGasReactor,off,0.01999757878949326,1.314481757227693e-26,7.084825431262351e-30,0.8995278482070129,0.0007263631520191732,0.00024210530649800504,3.1488349740071525e-08,0.07950607305662702,1.8241236641192983e-26,7.906624211105805e-18,9.211005598933284e-23,0.02106393786694474,4.8901064426467385e-09,0.9430148321644677,2.1783981858923765e-07,1.6119226734489615e-08,2.301597328075286e-08,6.501116264888856e-06,0.03567269806240632,6.835789031137165e-06,2.18851991965686e-05,3.5711207638433135e-13,1.3046579933729318e-06,5.866129064084458e-05,0.0001530819875723916,0.0,0.0,0.0,-5.309542491239159e-15,0.0,0.0,-5.3052918681516e-15,0.0,0.0,5.309542491239159e-15,-2.1253115437794463e-18,0.0,0.0,0.0,-1.7166582846972134e-05,3.433168486379688e-05,1.1443154540400181e-05,1.4808302825092124e-09,-2.2887789909281315e-05,0.0,0.0,2.195827672440778e-24,9.544042416917839e-15,8.442050562235584e-21,1.346222327949613e-14,-5.520651310602681e-19,1.0461205610991897e-16,-1.1045309632196076e-18,-6.871131268126884e-18,7.614240914247581e-15,-7.853225765731632e-19,1.4351014527533594e-17,4.331680491463013e-23,1.3552527156068805e-20,1.1902218337063536e-14,-2.1315646096643405e-14,-2.1253115437794463e-18,5.309542491239159e-15,1.7166582846972134e-05,6.777955175027899e-06,1.6109834734253416e-05,6.240674640493531e-10,6.196709376400905e-11,-2.288769976916685e-05,6.776425987214108e-06,-2.2195365435111843e-09,1.4433282687325937e-11,3.920166502693615e-05,-3.432946532725337e-05,-3.432945146199724e-05,8.597122117206603e-16,-1.3738826788835243e-11,4.31503162788543e-12,2.2683030878465234e-05,-2.0475459099428254e-07,8.976558551129643e-16,-1.2567424342714024e-13,-9.966652569914913e-08,-1.4808302825092124e-09,-1.4808378967501312e-09,-1.797558391222572e-06,-1.134496883127416e-05,9.818570911804511e-08,-9.64559614917761e-06,-9.645596149170739e-06,-2.195827672440778e-24,-5.459392042849983e-23,1.1277115513869698e-23
53.99999999999999,700,101324.99999999999,2.7155e-08,0.08,0.9,0.019999999999999973,0.08888888888888889,700.0,1e-11,1e-22,IdealGasReactor,off,0.019997178523314934,1.3144554470899732e-26,7.085350252370061e-30,0.8994497937176837,0.000846443005521848,0.0002821293397787923,3.6657455427605715e-08,0.07942441875624522,1.7220286842507814e-26,9.203771511379244e-18,1.2483370941461298e-22,0.021040887573009755,4.878155121432033e-09,0.9430387878990839,2.17601613896392e-07,1.7607577283876996e-08,2.3083635524726207e-08,6.53072237018791e-06,0.03567205639908659,6.828012613399924e-06,2.1838250419220943e-05,3.571302810652198e-13,1.3016718537995597e-06,5.85945549998499e-05,0.000152911745224392,0.0,0.0,0.0,-5.28601154538752e-15,0.0,0.0,-5.288653758787361e-15,0.0,0.0,5.28601154538752e-15,1.3211066999206916e-18,0.0,0.0,0.0,-1.7127552072473332e-05,3.4253629619786956e-05,1.1417139278259789e-05,1.4745253070137263e-09,-2.2835753080004448e-05,0.0,0.0,2.1952512597429286e-24,4.914184507178201e-16,-1.3599838293628479e-19,-2.3362578148097835e-14,1.0533826621997316e-19,2.195654597018837e-16,-1.6771252355635147e-19,-7.51826443982917e-18,-1.4706492477898647e-15,-2.5030700093375303e-20,4.809558953628324e-20,1.2275154474504606e-22,2.337810934421869e-19,-2.480263062555873e-14,2.4466250444902053e-14,1.3211066999206916e-18,5.28601154538752e-15,1.7127552072473332e-05,6.756220247386298e-06,1.607953283261815e-05,6.220507554372175e-10,6.182888730243872e-11,-2.2835663124791027e-05,6.7546968858988615e-06,-2.211540719567699e-09,1.4417234478458587e-11,3.911862686145764e-05,-3.4251418079067386e-05,-3.425140424498481e-05,8.566150570650166e-16,-1.3708195997721493e-11,4.300445870341267e-12,2.263169570040046e-05,-2.0405295480394727e-07,8.956153525625371e-16,-1.2524952785123005e-13,-9.943952239410692e-08,-1.4745253070137263e-09,-1.474523836364483e-09,-1.7919761308417286e-06,-1.1319174304160611e-05,9.7964974091492e-08,-9.62516314741806e-06,-9.625163147410542e-06,-2.1952512597429286e-24,-1.3400325923359048e-22,1.125171448854442e-23
63.0,700,101324.99999999996,2.7155e-08,0.08,0.9,0.019999999999999973,0.08888888888888889,700.0,1e-11,1e-22,IdealGasReactor,off,0.019996779181880867,1.3144291975645686e-26,-7.7827173520334e-29,0.899371919564571,0.0009662454357427104,0.00032206090971634646,4.1804394234846166e-08,0.07934295310369505,1.7242090180076146e-26,1.0495130596205338e-17,1.6234955954194565e-22,0.021017893499077497,4.866250365499911e-09,0.9430626855651986,2.1736401120573485e-07,1.9089206039598684e-08,2.315068775495438e-08,6.560180775286341e-06,0.035671415957606076,6.8202557569243355e-06,2.1791464599384957e-05,3.571484420811765e-13,1.2986966756514334e-06,5.8527987221483995e-05,0.00015274192257656212,0.0,0.0,0.0,-5.2626608587349685e-15,0.0,0.0,-5.2627688554357434e-15,0.0,0.0,5.2626608587349685e-15,5.3998350387461647e-20,0.0,0.0,0.0,-1.708866372653209e-05,3.4175859191885015e-05,1.139121893326208e-05,1.4682611644507984e-09,-2.2783906127933143e-05,0.0,0.0,2.1946039368341796e-24,2.311786275023162e-15,-1.8128265335978697e-20,-1.128999712186711e-14,-1.6994718840011045e-20,-1.335979090404162e-17,-3.4220131069073734e-19,2.6461309272224343e-18,2.5683670287063384e-15,8.958615646322717e-20,1.8666144467981822e-17,3.5411827984712806e-25,-2.0328790734103208e-20,-1.109690148056257e-14,8.749721715242948e-15,5.3998350387461647e-20,5.2626608587349685e-15,1.708866372653209e-05,6.73458367488817e-06,1.6049322453044973e-05,6.20043239921662e-10,6.169117693069853e-11,-2.278381635694158e-05,6.733066109428073e-06,-2.2035849527851894e-09,1.4401225829968823e-11,3.903587345649689e-05,-3.417365560693223e-05,-3.417364180356203e-05,8.535334186649735e-16,-1.3677676465354328e-11,4.285929350871755e-12,2.258054702828287e-05,-2.0335468976892462e-07,8.935822936355787e-16,-1.248268402686039e-13,-9.921330867967981e-08,-1.4682611644507984e-09,-1.4682637328178316e-09,-1.7864187485354874e-06,-1.1293473897067243e-05,9.774503619714028e-08,-9.604800184726593e-06,-9.60480018472924e-06,-2.1946039368341796e-24,-1.1580528575742387e-23,1.122641029589526e-23
72.0,700,101324.99999999999,2.7155e-08,0.08,0.9,0.019999999999999973,0.08888888888888889,700.0,1e-11,1e-22,IdealGasReactor,off,0.019996380761770287,1.3144030085957612e-26,2.2948766352349882e-37,0.8992942250805491,0.0010857714689182908,0.0003619003583164245,4.69293102368526e-08,0.07926167540113568,1.724174664497913e-26,1.1780739847119205e-17,2.0459526919591378e-22,0.02099495542636459,4.854391924894964e-09,0.9430865253819674,2.1712700811118119e-07,2.0564149056863247e-08,2.3217134611279238e-08,6.589492298816176e-06,0.03567077673994262,6.812518383855258e-06,2.174484094376169e-05,3.5716655959537574e-13,1.2957324029244756e-06,5.846158664611996e-05,0.00015257251800893475,0.0,0.0,0.0,-5.239414648302505e-15,0.0,0.0,-5.239695651482757e-15,0.0,0.0,5.239414648302505e-15,1.4050159012580707e-19,0.0,0.0,0.0,-1.704991708450229e-05,3.409837213165723e-05,1.1365393026338041e-05,1.4620375404626577e-09,-2.2732248087906736e-05,0.0,0.0,2.1938871222954868e-24,5.2214024705971365e-15,-3.1462684236527234e-19,-1.2599784496997168e-15,1.600836830122111e-18,2.0204581714831453e-16,-1.7923217163900995e-18,-8.001073219764121e-18,2.7261683306181563e-15,2.476886251576106e-19,-4.706326813181706e-20,1.0305503541471113e-23,2.710505431213761e-20,-3.1536690834816834e-15,-1.8629465029689954e-15,1.4050159012580707e-19,5.239414648302505e-15,1.704991708450229e-05,6.713044877336449e-06,1.601920321057029e-05,6.18044862897955e-10,6.15539601611967e-11,-2.2732158500530607e-05,6.711533077806199e-06,-2.1956689848002368e-09,1.4385256587093999e-11,3.895340344114088e-05,-3.409617646267243e-05,-3.409616269035021e-05,8.504671964414032e-16,-1.3647267626877094e-11,4.2714816429697225e-12,2.2529583918007422e-05,-2.026597749028322e-07,8.915566406388841e-16,-1.2440616809594844e-13,-9.898792985296723e-08,-1.4620375404626577e-09,-1.4620402666309928e-09,-1.7808860993526667e-06,-1.1267867134878964e-05,9.752589144928275e-08,-9.584506926985374e-06,-9.584506926977373e-06,-2.1938871222954868e-24,-2.150669592637872e-23,1.1201192384907607e-23
