Distance (mm),T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(26),H(29),OH(30),NH2(34),HO2(57),ONOOJ(59),NNHJ(63),HNO(65),N2O2(70),NH2NO(121),HONO(124),S(147),ONOOH(148),ONONO(153),HNO2(191),NO2NO(222),NO2OH(227),H2NO2(270),NH2OJ(283),HNNOH(290),X(1),HX(9),OX(10),HOX(13),H2OX(14),NH3_X(22),N_X(23),NO_X(24),NO2_X(25),NH2_X(35),NH_X(37),N2_X(50),NHO_X(51),N2X2(54),O2_ads(71),HO2X(95),HONO(113),NOX2(119),NO2JX(235),NO2OH(256),NO2X2(416),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],NO2(26) ROP [kmol/m^3 s],H(29) ROP [kmol/m^3 s],OH(30) ROP [kmol/m^3 s],NH2(34) ROP [kmol/m^3 s],HO2(57) ROP [kmol/m^3 s],ONOOJ(59) ROP [kmol/m^3 s],NNHJ(63) ROP [kmol/m^3 s],HNO(65) ROP [kmol/m^3 s],N2O2(70) ROP [kmol/m^3 s],NH2NO(121) ROP [kmol/m^3 s],HONO(124) ROP [kmol/m^3 s],S(147) ROP [kmol/m^3 s],ONOOH(148) ROP [kmol/m^3 s],ONONO(153) ROP [kmol/m^3 s],HNO2(191) ROP [kmol/m^3 s],NO2NO(222) ROP [kmol/m^3 s],NO2OH(227) ROP [kmol/m^3 s],H2NO2(270) ROP [kmol/m^3 s],NH2OJ(283) ROP [kmol/m^3 s],HNNOH(290) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NO2(26) surface ROP [kmol/m^2 s],H(29) surface ROP [kmol/m^2 s],OH(30) surface ROP [kmol/m^2 s],NH2(34) surface ROP [kmol/m^2 s],HO2(57) surface ROP [kmol/m^2 s],ONOOJ(59) surface ROP [kmol/m^2 s],NNHJ(63) surface ROP [kmol/m^2 s],HNO(65) surface ROP [kmol/m^2 s],N2O2(70) surface ROP [kmol/m^2 s],NH2NO(121) surface ROP [kmol/m^2 s],HONO(124) surface ROP [kmol/m^2 s],S(147) surface ROP [kmol/m^2 s],ONOOH(148) surface ROP [kmol/m^2 s],ONONO(153) surface ROP [kmol/m^2 s],HNO2(191) surface ROP [kmol/m^2 s],NO2NO(222) surface ROP [kmol/m^2 s],NO2OH(227) surface ROP [kmol/m^2 s],H2NO2(270) surface ROP [kmol/m^2 s],NH2OJ(283) surface ROP [kmol/m^2 s],HNNOH(290) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],HX(9) ROP [kmol/m^2 s],OX(10) ROP [kmol/m^2 s],HOX(13) ROP [kmol/m^2 s],H2OX(14) ROP [kmol/m^2 s],NH3_X(22) ROP [kmol/m^2 s],N_X(23) ROP [kmol/m^2 s],NO_X(24) ROP [kmol/m^2 s],NO2_X(25) ROP [kmol/m^2 s],NH2_X(35) ROP [kmol/m^2 s],NH_X(37) ROP [kmol/m^2 s],N2_X(50) ROP [kmol/m^2 s],NHO_X(51) ROP [kmol/m^2 s],N2X2(54) ROP [kmol/m^2 s],O2_ads(71) ROP [kmol/m^2 s],HO2X(95) ROP [kmol/m^2 s],HONO(113) ROP [kmol/m^2 s],NOX2(119) ROP [kmol/m^2 s],NO2JX(235) ROP [kmol/m^2 s],NO2OH(256) ROP [kmol/m^2 s],NO2X2(416) ROP [kmol/m^2 s],NO(5) + O2(2) <=> ONOOJ(59) ROP [kmol/m^3 s],2 NO(5) <=> N2O2(70) ROP [kmol/m^3 s],NO(5) + OH(30) <=> HONO(124) ROP [kmol/m^3 s],HONO(124) + OH(30) <=> H2O(3) + NO2(26) ROP [kmol/m^3 s],NO(5) + NO2(26) <=> ONONO(153) ROP [kmol/m^3 s],NO(5) + NO2(26) <=> NO2NO(222) ROP [kmol/m^3 s],OH(30) + ONOOH(148) <=> H2O(3) + ONOOJ(59) ROP [kmol/m^3 s],HONO(124) + ONOOJ(59) <=> NO2(26) + ONOOH(148) ROP [kmol/m^3 s],NO2(26) + OH(30) <=> ONOOH(148) ROP [kmol/m^3 s],NO2(26) + OH(30) <=> NO2OH(227) ROP [kmol/m^3 s],NH2(34) + ONOOH(148) <=> NH3(6) + ONOOJ(59) ROP [kmol/m^3 s],NH3(6) + OH(30) <=> H2O(3) + NH2(34) ROP [kmol/m^3 s],HONO(124) + NH2(34) <=> NH3(6) + NO2(26) ROP [kmol/m^3 s],NH2(34) + O2(2) <=> H2NO2(270) ROP [kmol/m^3 s],NH2(34) + NO(5) <=> NH2NO(121) ROP [kmol/m^3 s],HNNOH(290) <=> NH2NO(121) ROP [kmol/m^3 s],HNNOH(290) <=> NH2NO(121) ROP [kmol/m^3 s],NNHJ(63) + OH(30) <=> H2O(3) + N2(4) ROP [kmol/m^3 s],NH2(34) + NNHJ(63) <=> N2(4) + NH3(6) ROP [kmol/m^3 s],NNHJ(63) + NO2(26) <=> HONO(124) + N2(4) ROP [kmol/m^3 s],NNHJ(63) + ONOOJ(59) <=> N2(4) + ONOOH(148) ROP [kmol/m^3 s],NNHJ(63) + OH(30) <=> HNNOH(290) ROP [kmol/m^3 s],NNHJ(63) + OH(30) <=> H2O(3) + N2(4) ROP [kmol/m^3 s],NH2(34) + NNHJ(63) <=> N2(4) + NH3(6) ROP [kmol/m^3 s],H(29) + OH(30) <=> H2O(3) ROP [kmol/m^3 s],H(29) + NH2(34) <=> NH3(6) ROP [kmol/m^3 s],H(29) + NO2(26) <=> HONO(124) ROP [kmol/m^3 s],H(29) + ONOOJ(59) <=> ONOOH(148) ROP [kmol/m^3 s],H(29) + N2(4) <=> NNHJ(63) ROP [kmol/m^3 s],H2O(3) + O2(2) <=> HO2(57) + OH(30) ROP [kmol/m^3 s],HO2(57) + NH2(34) <=> NH3(6) + O2(2) ROP [kmol/m^3 s],HO2(57) + NO2(26) <=> HONO(124) + O2(2) ROP [kmol/m^3 s],HO2(57) + NO(5) <=> ONOOH(148) ROP [kmol/m^3 s],HO2(57) + ONOOJ(59) <=> O2(2) + ONOOH(148) ROP [kmol/m^3 s],NNHJ(63) + O2(2) <=> HO2(57) + N2(4) ROP [kmol/m^3 s],H(29) + O2(2) <=> HO2(57) ROP [kmol/m^3 s],NH2(34) + NO2(26) <=> S(147) ROP [kmol/m^3 s],NH2OJ(283) + NO(5) <=> S(147) ROP [kmol/m^3 s],HNO(65) + OH(30) <=> H2O(3) + NO(5) ROP [kmol/m^3 s],HNO(65) + NH2(34) <=> NH3(6) + NO(5) ROP [kmol/m^3 s],HNO(65) + NO2(26) <=> HONO(124) + NO(5) ROP [kmol/m^3 s],HNO(65) + ONOOJ(59) <=> NO(5) + ONOOH(148) ROP [kmol/m^3 s],NNHJ(63) + NO(5) <=> HNO(65) + N2(4) ROP [kmol/m^3 s],H(29) + NO(5) <=> HNO(65) ROP [kmol/m^3 s],HNO(65) + O2(2) <=> HO2(57) + NO(5) ROP [kmol/m^3 s],H(29) + HNO(65) <=> NH2OJ(283) ROP [kmol/m^3 s],NH2OJ(283) + O2(2) <=> HNO(65) + HO2(57) ROP [kmol/m^3 s],NH2OJ(283) + NO(5) <=> 2 HNO(65) ROP [kmol/m^3 s],NH2OJ(283) + ONOOJ(59) <=> HNO(65) + ONOOH(148) ROP [kmol/m^3 s],NH2OJ(283) + OH(30) <=> H2O(3) + HNO(65) ROP [kmol/m^3 s],NH2OJ(283) + NO2(26) <=> HNO(65) + HONO(124) ROP [kmol/m^3 s],NH2(34) + NH2OJ(283) <=> HNO(65) + NH3(6) ROP [kmol/m^3 s],HNO2(191) <=> HONO(124) ROP [kmol/m^3 s],HNO2(191) + OH(30) <=> H2O(3) + NO2(26) ROP [kmol/m^3 s],HNO2(191) + NH2(34) <=> NH3(6) + NO2(26) ROP [kmol/m^3 s],HNO2(191) + NO2(26) <=> HONO(124) + NO2(26) ROP [kmol/m^3 s],HNO2(191) + ONOOJ(59) <=> NO2(26) + ONOOH(148) ROP [kmol/m^3 s],NNHJ(63) + NO2(26) <=> HNO2(191) + N2(4) ROP [kmol/m^3 s],H(29) + NO2(26) <=> HNO2(191) ROP [kmol/m^3 s],HO2(57) + NO2(26) <=> HNO2(191) + O2(2) ROP [kmol/m^3 s],NH2OJ(283) + NO2(26) <=> HNO(65) + HNO2(191) ROP [kmol/m^3 s],HNO(65) + NO2(26) <=> HNO2(191) + NO(5) ROP [kmol/m^3 s],HNO2(191) <=> HONO(124) ROP [kmol/m^3 s],O2(2) + 2 X(1) <=> 2 OX(10) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3_X(22) ROP [kmol/m^2 s],O2_ads(71) <=> 2 OX(10) ROP [kmol/m^2 s],O2_ads(71) <=> 2 OX(10) ROP [kmol/m^2 s],HX(9) + NH2_X(35) <=> NH3_X(22) + X(1) ROP [kmol/m^2 s],NH3(6) + 2 X(1) <=> HX(9) + NH2_X(35) ROP [kmol/m^2 s],HX(9) + OX(10) <=> HOX(13) + X(1) ROP [kmol/m^2 s],HOX(13) + NH2_X(35) <=> NH3_X(22) + OX(10) ROP [kmol/m^2 s],H2O(3) + 2 X(1) <=> HOX(13) + HX(9) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(14) ROP [kmol/m^2 s],H2OX(14) + OX(10) <=> 2 HOX(13) ROP [kmol/m^2 s],HOX(13) + HX(9) <=> H2OX(14) + X(1) ROP [kmol/m^2 s],HOX(13) + NH3_X(22) <=> H2OX(14) + NH2_X(35) ROP [kmol/m^2 s],HX(9) + NH_X(37) <=> NH2_X(35) + X(1) ROP [kmol/m^2 s],NH2_X(35) + OX(10) <=> HOX(13) + NH_X(37) ROP [kmol/m^2 s],HOX(13) + NH2_X(35) <=> H2OX(14) + NH_X(37) ROP [kmol/m^2 s],2 NH2_X(35) <=> NH3_X(22) + NH_X(37) ROP [kmol/m^2 s],NH_X(37) + OX(10) <=> NHO_X(51) + X(1) ROP [kmol/m^2 s],NO(5) + X(1) <=> NO_X(24) ROP [kmol/m^2 s],NH_X(37) + OX(10) <=> HX(9) + NO_X(24) ROP [kmol/m^2 s],NHO_X(51) + OX(10) <=> HOX(13) + NO_X(24) ROP [kmol/m^2 s],NHO_X(51) + X(1) <=> HX(9) + NO_X(24) ROP [kmol/m^2 s],NH2_X(35) + NHO_X(51) <=> NH3_X(22) + NO_X(24) ROP [kmol/m^2 s],HOX(13) + NHO_X(51) <=> H2OX(14) + NO_X(24) ROP [kmol/m^2 s],NHO_X(51) + NH_X(37) <=> NH2_X(35) + NO_X(24) ROP [kmol/m^2 s],NO_X(24) + X(1) <=> NOX2(119) ROP [kmol/m^2 s],NO_X(24) + OX(10) <=> NO2_X(25) + X(1) ROP [kmol/m^2 s],HOX(13) + NO_X(24) <=> HX(9) + NO2_X(25) ROP [kmol/m^2 s],NHO_X(51) + OX(10) <=> HX(9) + NO2_X(25) ROP [kmol/m^2 s],N2(4) + 2 X(1) <=> 2 N_X(23) ROP [kmol/m^2 s],NO_X(24) + X(1) <=> N_X(23) + OX(10) ROP [kmol/m^2 s],NO_X(24) + N_X(23) <=> N2O(7) + 2 X(1) ROP [kmol/m^2 s],HX(9) + N_X(23) <=> NH_X(37) + X(1) ROP [kmol/m^2 s],NH_X(37) + OX(10) <=> HOX(13) + N_X(23) ROP [kmol/m^2 s],HOX(13) + NH_X(37) <=> H2OX(14) + N_X(23) ROP [kmol/m^2 s],HOX(13) + N_X(23) <=> HX(9) + NO_X(24) ROP [kmol/m^2 s],NH2_X(35) + NH_X(37) <=> NH3_X(22) + N_X(23) ROP [kmol/m^2 s],NH2_X(35) + N_X(23) <=> 2 NH_X(37) ROP [kmol/m^2 s],NHO_X(51) + N_X(23) <=> NH_X(37) + NO_X(24) ROP [kmol/m^2 s],NOX2(119) <=> N_X(23) + OX(10) ROP [kmol/m^2 s],N_X(23) + O2_ads(71) <=> NOX2(119) + OX(10) ROP [kmol/m^2 s],N2(4) + X(1) <=> N2_X(50) ROP [kmol/m^2 s],N2O2(70) + 2 X(1) <=> 2 NO_X(24) ROP [kmol/m^2 s],N2(4) + 2 X(1) <=> N2X2(54) ROP [kmol/m^2 s],NOX2(119) + N_X(23) <=> N2X2(54) + OX(10) ROP [kmol/m^2 s],N2X2(54) <=> 2 N_X(23) ROP [kmol/m^2 s],N2_X(50) + X(1) <=> N2X2(54) ROP [kmol/m^2 s],HONO(113) + HX(9) <=> HOX(13) + NHO_X(51) ROP [kmol/m^2 s],HONO(113) + X(1) <=> HOX(13) + NO_X(24) ROP [kmol/m^2 s],HONO(113) + HX(9) <=> H2OX(14) + NO_X(24) ROP [kmol/m^2 s],HONO(113) + NH2_X(35) <=> NH3_X(22) + NO2_X(25) ROP [kmol/m^2 s],HONO(113) + NH_X(37) <=> NH2_X(35) + NO2_X(25) ROP [kmol/m^2 s],HONO(113) + X(1) <=> HX(9) + NO2_X(25) ROP [kmol/m^2 s],HONO(113) + OX(10) <=> HOX(13) + NO2_X(25) ROP [kmol/m^2 s],HONO(113) + OX(10) <=> HOX(13) + NO2_X(25) ROP [kmol/m^2 s],HONO(113) + HOX(13) <=> H2OX(14) + NO2_X(25) ROP [kmol/m^2 s],HONO(113) + N_X(23) <=> NH_X(37) + NO2_X(25) ROP [kmol/m^2 s],NHO_X(51) + NO2_X(25) <=> HONO(113) + NO_X(24) ROP [kmol/m^2 s],HONO(113) + OX(10) <=> HOX(13) + NO2_X(25) ROP [kmol/m^2 s],HONO(113) + OX(10) <=> HOX(13) + NO2_X(25) ROP [kmol/m^2 s],HONO(124) + 2 X(1) <=> HOX(13) + NO_X(24) ROP [kmol/m^2 s],HONO(124) + 2 X(1) <=> HX(9) + NO2_X(25) ROP [kmol/m^2 s],HONO(124) + X(1) <=> HONO(113) ROP [kmol/m^2 s],OH(30) + X(1) <=> HOX(13) ROP [kmol/m^2 s],HO2X(95) + X(1) <=> HOX(13) + OX(10) ROP [kmol/m^2 s],H2OX(14) + OX(10) <=> HO2X(95) + HX(9) ROP [kmol/m^2 s],HONO(113) + OX(10) <=> HO2X(95) + NO_X(24) ROP [kmol/m^2 s],HO2X(95) + X(1) <=> HOX(13) + OX(10) ROP [kmol/m^2 s],NO2(26) + X(1) <=> NO2_X(25) ROP [kmol/m^2 s],ONONO(153) + 2 X(1) <=> NO2_X(25) + NO_X(24) ROP [kmol/m^2 s],ONOOH(148) + 2 X(1) <=> HOX(13) + NO2_X(25) ROP [kmol/m^2 s],ONOOH(148) + 2 X(1) <=> HO2X(95) + NO_X(24) ROP [kmol/m^2 s],NO2OH(227) + X(1) <=> NO2OH(256) ROP [kmol/m^2 s],NH2(34) + X(1) <=> NH2_X(35) ROP [kmol/m^2 s],NH2NO(121) + 2 X(1) <=> NH2_X(35) + NO_X(24) ROP [kmol/m^2 s],H(29) + X(1) <=> HX(9) ROP [kmol/m^2 s],HO2(57) + X(1) <=> HO2X(95) ROP [kmol/m^2 s],S(147) + 2 X(1) <=> NH2_X(35) + NO2_X(25) ROP [kmol/m^2 s],HNO(65) + 2 X(1) <=> NH_X(37) + OX(10) ROP [kmol/m^2 s],HNO(65) + X(1) <=> NHO_X(51) ROP [kmol/m^2 s],HNO(65) + 2 X(1) <=> HX(9) + NO_X(24) ROP [kmol/m^2 s],NO2NO(222) + 2 X(1) <=> NO2JX(235) + NO_X(24) ROP [kmol/m^2 s],NO2OH(227) + 2 X(1) <=> HOX(13) + NO2JX(235) ROP [kmol/m^2 s],NO2OH(256) + X(1) <=> HOX(13) + NO2JX(235) ROP [kmol/m^2 s],NO2OH(256) + OX(10) <=> HO2X(95) + NO2JX(235) ROP [kmol/m^2 s],HX(9) + NO2OH(256) <=> H2OX(14) + NO2JX(235) ROP [kmol/m^2 s],HONO(113) + NO2JX(235) <=> NO2OH(256) + NO_X(24) ROP [kmol/m^2 s],HNO2(191) + 2 X(1) <=> HX(9) + NO2JX(235) ROP [kmol/m^2 s],NO2JX(235) + X(1) <=> NO2X2(416) ROP [kmol/m^2 s],NO2X2(416) <=> NO_X(24) + OX(10) ROP [kmol/m^2 s],NO_X(24) + O2_ads(71) <=> NO2X2(416) + OX(10) ROP [kmol/m^2 s],NO2X2(416) + N_X(23) <=> NOX2(119) + NO_X(24) ROP [kmol/m^2 s]
0,598,101324.99999999999,2.771e-08,0.07061224489795917,0.8799999999999999,0.049387755102040805,0.08024118738404452,598.0,1e-11,1e-22,IdealGasReactor,off,0.04938775510204081,0.0,0.0,0.88,0.0,0.0,0.0,0.07061224489795918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0964448797776776e-18,0.0,0.0,0.0,-1.0964448821897346e-18,0.0,0.0,2.412057060872172e-27,0.0,1.0964448821897346e-18,1.0964448797776776e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08545325180890419,0.0,0.0,0.0,-0.0044634361587599985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17642131132100425,0.0010513715444358405,0.17090650361780838,0.0,0.0,0.0034120646143241578,0.0,0.0,0.0,0.0010513715444358405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.412057060872172e-27,0.0,0.0,0.0,0.0,-1.0964448797776776e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08545325180890419,0.0034120646143241578,0.0,0.0,0.0,0.0010513715444358405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009,598,101325.0,2.771e-08,0.07061224489795917,0.8799999999999999,0.049387755102040805,0.08024118738404452,598.0,1e-11,1e-22,IdealGasReactor,off,0.049387755102040805,0.0,0.0,0.8799999999999998,1.0772900488834403e-16,1.5971959676729015e-17,2.2558355821700915e-18,0.07061224489795909,8.805850649080461e-32,3.722651145498219e-17,2.309767514009082e-34,3.3164728095525357e-21,5.269247243466867e-22,5.276466167247262e-22,1.2510008047790984e-28,4.202669328668592e-51,1.0101645153499418e-24,5.091654490109797e-43,3.982182642318026e-33,5.900655525700544e-19,1.3225529143270223e-41,3.1907814924239845e-37,1.3149794678343054e-39,5.292536877214238e-30,1.1822812505529236e-37,1.197319957093963e-21,3.36501157876152e-26,1.0356606316999805e-35,1.0306999542644657e-38,2.1284116128179217e-08,4.350582678573524e-22,0.9999963958951672,1.3456994653194177e-14,3.6931102270248363e-22,1.4138613132223308e-10,2.4732513660391375e-15,1.9827705835722233e-06,2.4542342206630593e-08,4.218318773261211e-19,6.475895644378194e-18,3.827844305474577e-26,7.174466727478968e-17,4.346810353942356e-29,2.967107260337335e-15,9.896599635284197e-23,6.818881619936567e-22,4.675051942831527e-15,1.5753663810496329e-06,1.6019302881027033e-24,2.2765024224018413e-18,0.0,0.0,0.0,-1.096538015567506e-18,1.119023672020471e-25,8.235006696014821e-42,1.3453558545458252e-22,-1.0964531618640919e-18,0.0,-6.187342824307461e-24,4.5261394060910716e-32,1.138079883419109e-22,1.0963831451107964e-18,1.0964677385231177e-18,2.602992651110988e-25,8.744612620768054e-48,-2.2828253085711813e-23,-1.1938755130816998e-33,8.15743963900851e-30,-1.0383831228649453e-22,-4.0010216111143845e-37,-3.518069859206665e-34,-3.0893887229900887e-30,1.0413106244006135e-26,-4.586242323712799e-29,-1.9522998798333318e-24,7.00167451158646e-23,2.154928290112241e-32,2.1446064686422444e-35,0.0,0.0,0.0,-9.646228184846694e-19,1.1196542421177976e-18,1.660005346367708e-19,2.3445457510232872e-20,-7.484954702065645e-19,9.1521387811214e-34,3.8690435799338095e-19,2.1745177219369353e-36,3.446835523143086e-23,1.9941248179975437e-29,7.10020309376751e-27,0.0,0.0,1.0612917356234937e-26,5.963725764956825e-39,6.413592086707497e-37,6.132698019725078e-21,2.1359684948219027e-42,5.07353592187457e-39,1.543152577006548e-35,2.993129507946859e-33,2.290842619757224e-34,1.2444052752190011e-23,0.0,0.0,0.0,3.9619312129354366e-24,-6.618584821008001e-32,-3.0435670313574273e-24,5.978243544122396e-32,6.740759025791295e-33,-5.6726553578196945e-25,1.797708212348919e-31,-2.6916604004881803e-24,3.0435760991714208e-24,-1.4632929837228098e-32,1.1057481666582272e-32,-1.3355957630493215e-35,1.861794972606372e-33,-6.003745561328675e-39,-2.4577847658333593e-31,2.5520517183899115e-37,-4.437919357354972e-35,-3.5191647964322435e-25,-8.385154945195686e-28,-1.028553339125009e-37,8.287222137720496e-28,2.602992723303928e-25,-1.1938755130816998e-33,-1.1196759082162315e-22,5.77828893842412e-34,-3.0893887229900887e-30,-4.586242323712799e-29,-2.4316746712802195e-50,3.93373166258185e-44,-7.656440777488649e-33,-1.9522998798333318e-24,-7.219293942550821e-33,1.1190236662449678e-25,-8.157358845873324e-24,7.00167451158646e-23,8.157461085081432e-30,-1.0723036460718943e-35,-1.0723036460718943e-35,6.761544311118726e-66,-1.916224622072431e-53,-4.92574707043465e-60,3.4620763292269434e-73,-8.235015440627443e-42,6.761544311118726e-66,-1.916224622072431e-53,-1.5778369657471331e-46,-2.412057060872203e-27,-6.346913242646046e-35,1.8889286896684596e-55,-8.234637136726794e-42,2.852574989964894e-37,-1.0964448797776758e-18,-2.808028857325824e-26,8.533984897472774e-35,2.973881300336881e-45,3.695593265485175e-46,2.412356125332474e-27,2.2236590131169165e-32,-2.2236990233330276e-32,6.679751475983987e-39,-1.0759964360065456e-34,7.297070437545076e-35,1.226094783602717e-46,-1.9686973172707736e-55,-3.4426238519076167e-31,2.282825274209678e-23,-2.4834541338736095e-51,8.426522351491276e-34,-8.905311149351386e-42,3.5344852260673944e-57,6.663499429457217e-50,-4.393030745614851e-41,-1.549448501056472e-34,-1.0801552805617571e-32,2.3001578397061184e-45,-1.04131388694251e-26,-3.463185652267393e-38,1.7102549095413833e-54,1.3175922337973929e-61,-4.83852370846498e-44,-5.430353761539644e-32,6.608391041141403e-48,7.497840601042084e-35,-1.0801552805617571e-32,9.646228184846694e-19,2.722098625992633e-19,-1.8811980736317683e-24,-1.8811980736317683e-24,-1.7103127683527603e-23,4.762856076073012e-19,1.0215735423156829e-18,-2.7081393997882155e-19,-4.918481328479702e-29,-1.1196542420686129e-18,-1.119654048504253e-18,1.2101083424578424e-36,1.9312579773851083e-25,-1.2685141068952056e-29,7.484960374126737e-19,2.701831575701908e-34,-1.3111527561031136e-31,6.643678340144373e-19,-2.3445457510232872e-20,5.727271022551806e-20,1.7556992201845956e-19,5.32554705937592e-29,-6.493114374817622e-26,4.385686825333199e-28,-1.2960987691163632e-33,3.031468440237499e-19,-9.494557431703233e-20,-2.84485481018174e-31,4.879981213578091e-19,-1.6600048642896283e-19,1.998380121285375e-21,9.1521387811214e-34,-5.453702746353598e-33,2.6855493212166475e-20,1.6559014823725485e-36,-4.887746187440044e-39,-3.414144489243411e-32,2.1256828301095444e-35,-3.1342452856075045e-37,3.0314719592444314e-19,-8.015206428573847e-32,-4.7544289272659273e-26,-5.963725764956825e-39,-6.635186837063222e-28,1.5706193303533258e-29,-4.81921017497001e-26,-4.7544289259303315e-26,-2.762853519983719e-36,-1.0970850995399804e-27,1.6354961166611996e-41,-1.3791287011872893e-21,-2.694447789579393e-29,-1.6331732526117946e-29,-9.915430647679538e-22,-9.915430647679538e-22,7.028081020493846e-35,-6.955209440886528e-32,7.9984446457020265e-22,-9.915430647679538e-22,-9.915430647679538e-22,-2.0341088346543736e-30,-2.8372612420665375e-30,-6.132698014853708e-21,-3.446835523143086e-23,-5.910030511152575e-33,-4.220435969329682e-39,1.244417742760679e-23,-5.910030511152575e-33,-3.8690435799338095e-19,-1.543152577006548e-35,-5.057601370825549e-39,-1.5934551049020552e-41,-1.2444044615687847e-23,-1.9941248179975437e-29,-6.413592086707497e-37,-2.1745177219369353e-36,-7.10020309376751e-27,-2.1359684948219027e-42,-1.0113452247163285e-35,-1.0612917346121483e-26,-1.961184915191661e-42,-2.290842619757224e-34,-8.136502164440908e-30,-2.5944005241558134e-27,-1.2437077236332825e-23,-4.217844492442047e-43,4.37297883076378e-27,-2.993129507946859e-33,-1.2443214239917602e-23,-8.68164648890474e-24,3.762396473194078e-24,-3.25562357483032e-35
