Distance (mm),T (C),P (atm),He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),X(1),HX(9),OX(10),HOX(13),H2OX(14),N2X2(25),N2X(26),NOX(27),H2NX(28),H3NX(29),HNX(49),NX(59),NOX2(76),gas_heat,surface_heat,alpha
0.0,240.0,1.0000000000000002,0.10799999999999998,0.0,0.0,0.8799999999999998,0.0009999999999999998,0.0,0.0,0.011,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-483294838439.4289,1.0000000000020692
0.008181818181818182,240.0,1.0000000000000002,0.10799999999998959,0.0,0.0,0.8799999999994348,0.0010000000005814902,4.604558486279775e-15,3.785154445547002e-13,0.010999999999611213,0.0,2.4102805268638675e-07,8.0175023770085505e-19,0.9882248605484463,1.9448658373901974e-12,5.031685021159041e-13,1.0689033807097225e-18,8.912482214846874e-17,0.011774885262124574,1.2719174590281216e-08,1.2075500779049866e-13,2.6502195022499875e-15,1.2728337459084826e-10,3.123463934652714e-10,1,-0.018341097721278045,-0.01868377873281942
0.016363636363636365,240.0,1.0000000000000002,0.10799999999997907,0.0,0.0,0.8799999999988691,0.0010000000011629797,9.209116940902506e-15,7.57030040710827e-13,0.010999999999222418,0.0,2.4102805183224783e-07,8.017502335837088e-19,0.9882248605514915,1.944865834536054e-12,5.031685006253997e-13,1.0689033740273488e-18,8.912509465562991e-17,0.01177488525908022,1.271917458848046e-08,1.2075500735829563e-13,2.6502195014916295e-15,1.27283374106489e-10,3.123463922776437e-10,1,-0.018341136157507737,-0.018683818618736154
0.024545454545454547,240.0,1.0000000000000002,0.10799999999996863,0.0,0.0,0.8799999999983039,0.0010000000017444692,1.3813663626797925e-14,1.1355437887741528e-12,0.010999999998833629,0.0,2.4102774374568106e-07,8.017486665255283e-19,0.9882248605482153,1.9448645902333708e-12,5.031678577584996e-13,1.0689006429544804e-18,8.912514005334433e-17,0.011774885262673397,1.271916622540324e-08,1.2075485300268023e-13,2.6502160190690663e-15,1.2728321144976255e-10,3.123459931259558e-10,1,-0.018341091057124614,-0.018683771817316557
0.03272727272727273,240.0,1.0000000000000002,0.10799999999995834,0.0,0.0,0.8799999999977385,0.0010000000023259582,1.841820970268145e-14,1.5140566416790063e-12,0.010999999998444853,0.0,2.41027742661351e-07,8.017486612452657e-19,0.9882248605482148,1.9448645864630823e-12,5.031678557874551e-13,1.068900634789762e-18,8.912541243586125e-17,0.011774885262676078,1.271916622318698e-08,1.2075485245516772e-13,2.650216018145827e-15,1.2728321087717285e-10,3.1234599172085195e-10,1,-0.018341125624070653,-0.018683807688012467
0.040909090909090916,240.0,1.0000000000000004,0.10799999999994785,0.0,0.0,0.8799999999971728,0.0010000000029074467,2.3022744621798174e-14,1.892568694202232e-12,0.010999999998056061,0.0,2.410274351025844e-07,8.017470968792392e-19,0.9882248605157204,1.9448633442468847e-12,5.031672140223892e-13,1.0688979137706484e-18,8.912545867002053e-17,0.011774885295487376,1.2719157868512364e-08,1.2075469836397637e-13,2.6502125393029137e-15,1.2728304881877085e-10,3.1234559402818555e-10,1,-0.01834108136163013,-0.018683761756140824
0.049090909090909095,240.0,1.0000000000000004,0.10799999999993742,0.0,0.0,0.8799999999966078,0.0010000000034889355,2.7627279506297816e-14,2.2710798988398053e-12,0.010999999997667277,0.0,2.410274340222121e-07,8.017470916188267e-19,0.9882248605157207,1.944863340491841e-12,5.031672120596027e-13,1.0688979056408795e-18,8.912573105443508e-17,0.011774885295489068,1.2719157866153394e-08,1.2075469781846421e-13,2.6502125383202067e-15,1.2728304824826066e-10,3.1234559262818453e-10,1,-0.01834111390231711,-0.018683795524153207
0.05727272727272728,240.0,1.0000000000000002,0.10799999999992696,0.0,0.0,0.8799999999960425,0.0010000000040704233,3.2231802636109214e-14,2.649590255195659e-12,0.01099999999727849,0.0,2.410271262690406e-07,8.017455262565728e-19,0.9882248605031126,1.9448620975093857e-12,5.031665698886948e-13,1.0688951792471688e-18,8.912577683874832e-17,0.011774885308414551,1.2719149506489266e-08,1.2075454362985837e-13,2.6502090573485674e-15,1.2728288586967477e-10,3.1234519415609024e-10,1,-0.018341071962638573,-0.018683752002651294
0.06545454545454546,240.0,1.0000000000000002,0.10799999999991651,0.0,0.0,0.8799999999954772,0.001000000004651911,3.6836325492122163e-14,3.0280997431548206e-12,0.010999999996889701,0.0,2.4102712546678713e-07,8.0174552240374665e-19,0.9882248605031105,1.944862094859451e-12,5.031665685065116e-13,1.0688951735851793e-18,8.912604942794197e-17,0.011774885308418989,1.2719149505251767e-08,1.2075454322363915e-13,2.6502090568330417e-15,1.2728288544606413e-10,3.1234519311657304e-10,1,-0.01834110826671059,-0.018683789675990378
0.07363636363636364,240.0,1.0000000000000004,0.10799999999990603,0.0,0.0,0.8799999999949117,0.0010000000052333986,4.144084846698103e-14,3.4066083980101787e-12,0.010999999996500911,0.0,2.410271237051399e-07,8.017455136949065e-19,0.9882248605031084,1.9448620883961874e-12,5.031665651214878e-13,1.0688951594122443e-18,8.91263213074304e-17,0.011774885308424698,1.2719149499763402e-08,1.2075454233681863e-13,2.650209054546993e-15,1.2728288451582601e-10,3.123451908338195e-10,1,-0.01834114373970708,-0.018683826486911265
0.08181818181818183,240.0,1.0000000000000002,0.10799999999989555,0.0,0.0,0.8799999999943463,0.0010000000058148848,4.6045353921865335e-14,3.785116210333462e-12,0.010999999996112123,0.0,2.4102666313725036e-07,8.017431709302695e-19,0.9882248604781023,1.9448602278748145e-12,5.031656039355804e-13,1.0688910796409712e-18,8.912625426876505e-17,0.01177488533390719,1.271913696671505e-08,1.2075431158806254e-13,2.6502038357953856e-15,1.2728264157536586e-10,3.1234459466340116e-10,1,-0.018341057064543212,-0.018683736542650865
0.09000000000000002,240.0,1.0000000000000002,0.10799999999988515,0.0,0.0,0.8799999999937812,0.0010000000063963713,5.0649859168507945e-14,4.163623160242868e-12,0.01099999999572334,0.0,2.4102666214835014e-07,8.01743166132953e-19,0.9882248604780969,1.9448602244836018e-12,5.031656021637446e-13,1.06889107232377e-18,8.912652671827943e-17,0.011774885333914811,1.271913696484871e-08,1.2075431108835957e-13,2.6502038350178997e-15,1.2728264105322519e-10,3.1234459338209503e-10,1,-0.018341091694725194,-0.01868377247896528
0.09818181818181819,240.0,1.0000000000000002,0.10799999999987461,0.0,0.0,0.8799999999932154,0.00100000000697786,5.5254621290997944e-14,4.5421378119452395e-12,0.01099999999533454,0.0,2.410278804911388e-07,8.017494780488692e-19,0.9882245949477131,1.944864886529968e-12,5.031681458600044e-13,1.0689506656472804e-18,8.913176846657196e-17,0.01177515086303804,1.271916826115115e-08,1.2075492147402678e-13,2.6502175794110277e-15,1.272861889403001e-10,3.1235321577409807e-10,1,-0.018341104232760204,-0.018683785489892864
0.10636363636363637,240.0,1.0000000000000002,0.10799999999986415,0.0,0.0,0.8799999999926502,0.0010000000075593492,5.98593827601077e-14,4.920651563894069e-12,0.01099999999494575,0.0,2.410278797879967e-07,8.017494747029579e-19,0.9882245949384555,1.944864884268218e-12,5.031681446847224e-13,1.0689506625643342e-18,8.913204128566585e-17,0.011775150872296204,1.2719168261427362e-08,1.2075492111747826e-13,2.6502175795506013e-15,1.2728618867024127e-10,3.12353215108462e-10,1,-0.01834112525562376,-0.018683807305668976
0.11454545454545456,240.0,1.0000000000000002,0.10799999999985369,0.0,0.0,0.8799999999920849,0.0010000000081408379,6.44641330912855e-14,5.29916451937117e-12,0.010999999994556961,0.0,2.410275717118396e-07,8.017479077036759e-19,0.9882245949274252,1.9448636400054407e-12,5.031675018395536e-13,1.0689479328856555e-18,8.913208680766983e-17,0.011775150883643618,1.271915990056911e-08,1.2075476676707555e-13,2.650214098073574e-15,1.2728602610011693e-10,3.1235281616694835e-10,1,-0.018341081298468377,-0.018683761690596823
0.12272727272727275,240.0,1.0000000000000002,0.10799999999984318,0.0,0.0,0.8799999999915195,0.001000000008722326,6.90688833484829e-14,5.6776766247875105e-12,0.010999999994168168,0.0,2.4102757029936676e-07,8.017479007624365e-19,0.9882245949274234,1.9448636349307002e-12,5.031674991834688e-13,1.0689479218094872e-18,8.913235895943297e-17,0.011775150883647131,1.2719159896859185e-08,1.2075476605518268e-13,2.650214096528239e-15,1.2728602535423473e-10,3.1235281433658573e-10,1,-0.018341074461129533,-0.01868375459537681
