Distance (mm),T (C),P (atm),He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),X(1),HX(9),OX(10),HOX(13),H2OX(14),N2X2(25),N2X(26),NOX(27),H2NX(28),H3NX(29),HNX(49),NX(59),NOX2(76),gas_heat,surface_heat,alpha
0.0,100.0,1.0000000000000002,0.10799999999999998,0.0,0.0,0.8799999999999998,0.0009999999999999998,0.0,0.0,0.011,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-783434893897.9893,1.0000000000012765
0.008181818181818182,100.0,0.9999999999674808,0.10800053748904803,0.0,0.0,0.8799993550181417,0.0010000549571014127,2.3551849755780035e-15,1.1110083909186675e-26,0.011000052535706392,0.0,0.06581626024197827,4.899980065839165e-09,0.929363595510645,1.5502175466010988e-09,8.827911309986309e-07,2.089014578072658e-09,2.9367958761352103e-12,0.00012447388246973246,0.004512022319089593,3.007913882875021e-07,0.0001821082029145299,2.0266088061157262e-07,1.4505733704193669e-07,1,-3375737898.6642504,1.0000000002962315
0.016363636363636365,100.0,1.0000000000000002,0.10800053748904806,0.0,0.0,0.8799993550181417,0.0010000549571017128,2.4096446886425713e-15,2.0385011654900654e-19,0.011000052535706198,0.0,3.354903571637898e-09,1.8841451091339403e-22,0.8058594505948896,8.219285349144832e-15,4.430856230135305e-14,6.1977697802629014e-18,8.709603240056994e-18,0.19414054352325352,2.4970509399436614e-09,1.4639096394357057e-14,9.036102108260352e-17,1.838277085959986e-11,1.1435455525781606e-11,1,-1.329600497967451e-05,-1.329618176577348e-05
0.024545454545454547,100.0,0.9999999999999999,0.10800053748904805,0.0,0.0,0.8799993550181415,0.0010000549571020127,2.464104406496413e-15,4.077002324558483e-19,0.011000052535705997,0.0,3.3552256314404477e-09,1.8843255272691736e-22,0.8059371388198749,8.22007604790852e-15,4.431281577957436e-14,6.19280549836986e-18,8.702627441051165e-18,0.1940628552977169,2.4972911516057686e-09,1.464050169948047e-14,9.03696944447874e-17,1.837540723417351e-11,1.1431976785219045e-11,1,-1.2573581966031192e-05,-1.2573740062982494e-05
0.03272727272727273,100.0,1.0000000000000007,0.10800053748904803,0.0,0.0,0.8799993550181412,0.0010000549571023123,2.518564199859673e-15,6.115506235460798e-19,0.011000052535705792,0.0,3.3552256314392703e-09,1.8843255272683778e-22,0.8059371388196012,8.220076047905053e-15,4.431281577955171e-14,6.192805498402986e-18,8.702627874900776e-18,0.1940628552979902,2.497291151604924e-09,1.4640501699475053e-14,9.036969444475823e-17,1.8375407234199324e-11,1.1431976785231207e-11,1,-1.2573661071147852e-05,-1.2573819170088466e-05
0.040909090909090916,100.0,0.9937976179272642,0.1080005374890481,0.0,0.0,0.8799993550181416,0.0010000549571019862,2.5730292481912493e-15,8.154007200963376e-19,0.011000052535705622,0.0,3.3553681337548105e-09,1.8808757005228937e-22,0.8059371388190949,8.21250367537304e-15,4.403981886624216e-14,6.193330436734852e-18,8.703366514991395e-18,0.19406285529846704,2.497176663869705e-09,1.4550306595922984e-14,9.036140559281198e-17,1.8376187670051007e-11,1.143246232137382e-11,1,-1.9801732433985182e-05,-1.9802124550357154e-05
0.049090909090909095,100.0,0.9803537279639756,0.10800053748904817,0.0,0.0,0.879999355018142,0.0010000549571019578,2.6274958328407964e-15,1.019250560586856e-18,0.011000052535705459,0.0,3.3554283409888348e-09,1.876026982233052e-22,0.8059371388190545,8.21098371746377e-15,4.3444827184576707e-14,6.193549897718083e-18,8.703675392324896e-18,0.19406285529849457,2.49712880281288e-09,1.4353725765671624e-14,9.035793984404442e-17,1.837651740418331e-11,1.1432667460389934e-11,1,-2.661349010077806e-05,-2.6614198397483653e-05
0.05727272727272728,100.0,0.9791449060263677,0.1080005374890482,0.0,0.0,0.8799993550181422,0.0010000549571017308,2.6819491708758686e-15,1.2230451310827434e-18,0.011000052535705289,0.0,3.3554678261997443e-09,1.8756696241737828e-22,0.8059371388190276,8.21114552988207e-15,4.339179824350632e-14,6.193695425930535e-18,8.703880223244973e-18,0.19406285529851167,2.4970970550810887e-09,1.433620469186518e-14,9.035564425819674e-17,1.8376733650974883e-11,1.1432801995004441e-11,1,-1.9077282936133578e-05,-1.9077646885800975e-05
0.06545454545454546,100.0,0.9884834899395657,0.10800053748904823,0.0,0.0,0.8799993550181422,0.0010000549571015393,2.7364199284849674e-15,1.4268951924960164e-18,0.011000052535705136,0.0,3.3555485013337816e-09,1.8790214080338373e-22,0.8059371388189714,8.211682580424928e-15,4.380669731023832e-14,6.193995201732139e-18,8.704302108782369e-18,0.19406285529855027,2.497031630089516e-09,1.447328448144897e-14,9.035090780222479e-17,1.837717548071504e-11,1.1433076872575754e-11,1,-1.6787564887414298e-05,-1.6787846714480336e-05
0.07363636363636364,100.0,0.9756155565254324,0.10800053748904828,0.0,0.0,0.8799993550181426,0.0010000549571013478,2.7908932915134727e-15,1.630745239822315e-18,0.011000052535704973,0.0,3.3556292537381194e-09,1.874592676965134e-22,0.8059371388189172,8.211280843365014e-15,4.323744973192523e-14,6.194290610524186e-18,8.704717578975167e-18,0.19406285529858872,2.4969671888298058e-09,1.4285212077431758e-14,9.034624456984004e-17,1.83776177336565e-11,1.1433352013433235e-11,1,-2.539202366943104e-05,-2.5392668440669115e-05
0.08181818181818183,100.0,0.9981504009086799,0.10800053748904828,0.0,0.0,0.8799993550181426,0.0010000549571013517,2.7944630594657786e-15,1.6441041513346602e-18,0.01100005253570497,0.0,3.355628001644067e-09,1.8823310803451866e-22,0.8059371388189172,8.21212200933351e-15,4.421173937252197e-14,6.194290634130393e-18,8.704717799336208e-18,0.19406285529858885,2.496967160446096e-09,1.4606904202034118e-14,9.03462426112079e-17,1.837761090254236e-11,1.1433347760852162e-11,1,-0.006681161305947386,-0.006726099461408905
0.09000000000000002,100.0,1.0000000000000002,0.10800053748904828,0.0,0.0,0.8799993550181425,0.0010000549571016308,2.8659879571418515e-15,1.877682713189204e-18,0.011000052535704782,0.0,3.237786787716789e-09,1.8185412520057886e-22,0.7776045523421576,7.93172981498274e-15,4.276178844776102e-14,8.135633257239721e-18,1.1432861567290702e-17,0.22239544197656083,2.409692583855683e-09,1.4128058330003458e-14,8.720696470751608e-17,2.1061501446193187e-11,1.2642452035201595e-11,1,-4.07321940906497e-06,-4.0732360002489036e-06
0.09818181818181819,100.0,1.0000000000000002,0.10800053748904828,0.0,0.0,0.8799993550181423,0.0010000549571019099,2.9375084821139095e-15,2.111246986874087e-18,0.011000052535704597,0.0,3.2379169144428446e-09,1.8186141376620113e-22,0.777635950115867,7.932049334865712e-15,4.27635070453356e-14,8.133333205731846e-18,1.1429629880083099e-17,0.22236404420262895,2.409789652836228e-09,1.4128626136842097e-14,8.721046912750674e-17,2.105852403571627e-11,1.2641175204785664e-11,1,-1.199384887207822e-05,-1.1993992726214352e-05
0.10636363636363637,100.0,1.0000000000000002,0.10800053748904828,0.0,0.0,0.8799993550181422,0.001000054957102189,3.0090331467031477e-15,2.344824771040683e-18,0.011000052535704411,0.0,3.2379169144421406e-09,1.818614137661456e-22,0.7776359501157116,7.932049334863362e-15,4.2763507045317824e-14,8.133333205761925e-18,1.1429630429719737e-17,0.22236404420278416,2.409789652835749e-09,1.4128626136838743e-14,8.721046912748926e-17,2.1058524035730397e-11,1.2641175204791651e-11,1,-1.199383478526929e-05,-1.1993978639067504e-05
0.11454545454545456,100.0,1.0000000000000002,0.10800053748904828,0.0,0.0,0.879999355018142,0.0010000549571024682,3.0805551255987894e-15,2.5783937763052587e-18,0.011000052535704226,0.0,3.2379169144417597e-09,1.8186141376613321e-22,0.7776359501156308,7.932049334863093e-15,4.2763507045319515e-14,8.133333205786808e-18,1.1429630979379734e-17,0.22236404420286546,2.4097896528354996e-09,1.4128626136836816e-14,8.721046912748028e-17,2.105852403573777e-11,1.2641175204794781e-11,1,-1.1993898733542626e-05,-1.1994042588874842e-05
0.12272727272727275,100.0,1.0000000000000002,0.10800053748904827,0.0,0.0,0.8799993550181419,0.001000054957102747,3.1520769302037437e-15,2.8119622041453896e-18,0.011000052535704038,0.0,3.2379169144413515e-09,1.8186141376612807e-22,0.7776359501155479,7.932049334863254e-15,4.276350704532605e-14,8.133333205811785e-18,1.1429631529176613e-17,0.2223640442029487,2.4097896528352448e-09,1.412862613683479e-14,8.721046912747114e-17,2.1058524035745257e-11,1.2641175204797925e-11,1,-1.199389648274078e-05,-1.1994040338019004e-05
0.13090909090909092,100.0,1.0000000000000002,0.10800053748904828,0.0,0.0,0.8799993550181417,0.0010000549571030264,3.2236015777003997e-15,3.0455399077535118e-18,0.01100005253570385,0.0,3.2379169144405355e-09,1.8186141376609652e-22,0.7776359501153873,7.932049334862506e-15,4.2763507045327044e-14,8.133333205841911e-18,1.1429632079153454e-17,0.22236404420310898,2.4097896528347493e-09,1.4128626136830974e-14,8.721046912745327e-17,2.105852403575941e-11,1.264117520480384e-11,1,-1.1993978049293601e-05,-1.1994121906528469e-05
0.1390909090909091,100.0,1.0000000000000007,0.10800053748904824,0.0,0.0,0.8799993550181414,0.0010000549571033053,3.2951264753820444e-15,3.279118420142066e-18,0.011000052535703662,0.0,3.237916914437164e-09,1.818614137659036e-22,0.7776359501147492,7.93204933485621e-15,4.2763507045294606e-14,8.133333205904189e-18,1.1429632628880779e-17,0.2223640442037471,2.409789652832777e-09,1.4128626136816039e-14,8.721046912738195e-17,2.1058524035815167e-11,1.2641175204826965e-11,1,-1.1994109000215736e-05,-1.1994252860591922e-05
0.14727272727272728,100.0,0.9999892690819306,0.10800053748904827,0.0,0.0,0.8799993550181415,0.0010000549571031886,3.3666680314453315e-15,3.5126969702871454e-18,0.011000052535703509,0.0,3.2382790403553675e-09,1.8173279528150498e-22,0.7776359501142851,7.923931687298407e-15,4.276791502867651e-14,8.135152870443712e-18,1.1432191259981172e-17,0.22236404420413713,2.409497609818898e-09,1.413007918687713e-14,8.718932639107238e-17,2.1060879203355616e-11,1.2642588983199036e-11,1,1.0681957516308504e-05,1.0681843413310968e-05
0.15545454545454548,100.0,1.0000000000000002,0.10800053748904828,0.0,0.0,0.8799993550181414,0.0010000549571034514,3.454089120404795e-15,3.770892147652748e-18,0.011000052535703336,0.0,3.1408039009703045e-09,1.7642517759854721e-22,0.7542011686061325,7.693728469827338e-15,4.1480925134298086e-14,9.940927187080818e-18,1.396982857358127e-17,0.24579882587879828,2.3373432594631773e-09,1.370487434271619e-14,8.459513921724139e-17,2.3281310271139846e-11,1.3554322409320254e-11,1,-1.1570695143163229e-05,-1.1570829025698438e-05
0.16363636363636366,100.0,1.0000000000000002,0.10800053748904828,0.0,0.0,0.8799993550181412,0.001000054957103714,3.5415071658039518e-15,4.029078327118163e-18,0.01100005253570316,0.0,3.14080390114285e-09,1.7642237007814092e-22,0.7542011686061283,7.6935788433446e-15,4.148092513659502e-14,9.940927188194981e-18,1.3969829227178648e-17,0.2457988258788025,2.3373432595668524e-09,1.37048743434683e-14,8.459513919588388e-17,2.328131027241934e-11,1.35543224100651e-11,1,-1.1560096012005302e-05,-1.156022964936997e-05
0.17181818181818184,100.0,1.0000000000000002,0.10800053748904831,0.0,0.0,0.8799993550181412,0.0010000549571039768,3.628928256189008e-15,4.287273491004174e-18,0.011000052535702985,0.0,3.1408039011427266e-09,1.7642237007813516e-22,0.7542011686061283,7.693578843344765e-15,4.1480925136597104e-14,9.940927188216265e-18,1.3969829878795788e-17,0.2457988258788025,2.3373432595669165e-09,1.3704874343468128e-14,8.45951391958886e-17,2.328131027241848e-11,1.355432241006459e-11,1,-1.15601022534834e-05,-1.1560235890992374e-05
0.18000000000000005,100.0,1.0000000000000002,0.10800053748904828,0.0,0.0,0.8799993550181409,0.0010000549571042392,3.7163493464599534e-15,4.545468645710749e-18,0.01100005253570281,0.0,3.140803901142569e-09,1.7642237007813925e-22,0.7542011686061283,7.69357884334556e-15,4.14809251366059e-14,9.940927188237347e-18,1.396983053064945e-17,0.2457988258788025,2.337343259566982e-09,1.370487434346723e-14,8.459513919589344e-17,2.3281310272417307e-11,1.3554322410063912e-11,1,-1.1560122491937247e-05,-1.1560256129914147e-05
0.18818181818181823,100.0,1.0000000000000002,0.10800053748904831,0.0,0.0,0.8799993550181409,0.0010000549571045024,3.803770436622816e-15,4.803663791255729e-18,0.011000052535702638,0.0,3.1408039011423767e-09,1.7642237007814005e-22,0.7542011686061283,7.693578843346316e-15,4.1480925136614245e-14,9.940927188258202e-18,1.3969831182502363e-17,0.2457988258788025,2.3373432595670472e-09,1.3704874343466156e-14,8.459513919589799e-17,2.328131027241587e-11,1.355432241006308e-11,1,-1.1560152859423544e-05,-1.156028649810256e-05
0.19636363636363638,100.0,1.0000000000000002,0.1080005374890483,0.0,0.0,0.8799993550181406,0.001000054957104765,3.891191525956739e-15,5.061858925510103e-18,0.011000052535702463,0.0,3.1408039011420843e-09,1.764223700781323e-22,0.7542011686061283,7.693578843346963e-15,4.148092513662131e-14,9.94092718827841e-18,1.3969831834355946e-17,0.2457988258788025,2.3373432595671303e-09,1.3704874343464662e-14,8.459513919590405e-17,2.3281310272413694e-11,1.3554322410061802e-11,1,-1.1560070788647623e-05,-1.1560204425429112e-05
0.20454545454545456,100.0,1.0000000000000007,0.10800053748904825,0.0,0.0,0.8799993550181402,0.0010000549571050272,3.978612615278052e-15,5.32005405088487e-18,0.011000052535702284,0.0,3.140803901141742e-09,1.7642237007811967e-22,0.7542011686061283,7.693578843347527e-15,4.148092513662762e-14,9.940927188298335e-18,1.3969832486207696e-17,0.2457988258788025,2.337343259567215e-09,1.3704874343462948e-14,8.459513919591005e-17,2.3281310272411164e-11,1.3554322410060334e-11,1,-1.1560114640496055e-05,-1.1560248278291426e-05
0.21272727272727274,100.0,0.9316266648039176,0.10800053748904835,0.0,0.0,0.8799993550181409,0.0010000549571047004,4.066036290821086e-15,5.578249253313221e-18,0.011000052535702127,0.0,3.1408318765577676e-09,1.7399466627778184e-22,0.7542011686061241,7.680919943982665e-15,3.864508972412875e-14,9.94108189733524e-18,1.3970050335427536e-17,0.2457988258788016,2.3373236997179776e-09,1.2767936752677824e-14,8.45937161216304e-17,2.3281517641035732e-11,1.3554443139575956e-11,1,-2.7530918542736178e-05,-2.7531676515079658e-05
0.22090909090909094,100.0,0.9650700817638735,0.10800053748904838,0.0,0.0,0.879999355018141,0.0010000549571044179,4.1534689306007265e-15,5.836444449646942e-18,0.011000052535701965,0.0,3.140992352789206e-09,1.751402499593582e-22,0.7542011686060904,7.684270119461255e-15,4.003441395508225e-14,9.942108739933895e-18,1.3971494769513876e-17,0.24579882587879703,2.3371926824493002e-09,1.3226959180120569e-14,8.458423567164897e-17,2.328270717633299e-11,1.3555135684136747e-11,1,-1.736951103384536e-05,-1.7369812738999384e-05
0.22909090909090912,100.0,0.9835070877369649,0.10800053748904845,0.0,0.0,0.8799993550181416,0.0010000549571040737,4.2409133496236415e-15,6.094639646028643e-18,0.011000052535701792,0.0,3.1412014932918576e-09,1.7576113213764072e-22,0.7542011686060511,7.685120295555483e-15,4.080197809585925e-14,9.943438983184716e-18,1.3973365143673154e-17,0.24579882587879046,2.337023033231612e-09,1.3480552169263396e-14,8.457195435567095e-17,2.328425743690249e-11,1.355603824209809e-11,1,-8.378048018187002e-06,-8.378118210463672e-06
0.2372727272727273,100.0,0.9780361143799678,0.10800053748904846,0.0,0.0,0.8799993550181417,0.0010000549571039803,4.326557754855603e-15,6.347518159074116e-18,0.011000052535701658,0.0,3.141220855651537e-09,1.755843321091319e-22,0.7542011686060474,7.684979708391105e-15,4.057520812582306e-14,9.943559700863132e-18,1.3973535391161632e-17,0.2457988258787898,2.337007643397435e-09,1.3405632166032303e-14,8.457084079466732e-17,2.3284400961235024e-11,1.3556121801594326e-11,1,-2.2862880258522397e-05,-2.286340298176707e-05
0.2454545454545455,100.0,0.9805853113356074,0.10800053748904845,0.0,0.0,0.8799993550181415,0.0010000549571040382,4.4140076995224076e-15,6.605713284848211e-18,0.011000052535701549,0.0,3.1413149188038813e-09,1.7567678432931485e-22,0.7542011686060257,7.685219486739664e-15,4.068219226776875e-14,9.944156097917122e-18,1.397437415905315e-17,0.24579882587878654,2.336931588187655e-09,1.344098084647022e-14,8.45653371954024e-17,2.3285098207354323e-11,1.3556527736597955e-11,1,-1.9236698490374515e-05,-1.923706854806201e-05
0.25363636363636366,100.0,0.986736060446731,0.10800053748904848,0.0,0.0,0.8799993550181417,0.001000054957103794,4.501462961865776e-15,6.863908449794898e-18,0.011000052535701386,0.0,3.141399985931275e-09,1.7588500641407572e-22,0.7542011686060093,7.68550463920356e-15,4.0938488880118835e-14,9.944696778972617e-18,1.397513467572977e-17,0.245798825878784,2.3368626373740026e-09,1.352565777973625e-14,8.456034631394624e-17,2.3285728770154746e-11,1.3556894848734445e-11,1,-1.5753713253779474e-05,-1.5753961437170565e-05
