Distance (mm),T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),ONOOJ(37),N2O2(48),X(1),HX(9),OX(10),HOX(13),H2OX(14),NH3_X(22),N_X(23),NO_X(24),N2X2(28),NN_ads(29),H2NX(30),O2_ads(49),NH_ads(60),NOX2(87),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],ONOOJ(37) ROP [kmol/m^3 s],N2O2(48) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],ONOOJ(37) surface ROP [kmol/m^2 s],N2O2(48) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],HX(9) ROP [kmol/m^2 s],OX(10) ROP [kmol/m^2 s],HOX(13) ROP [kmol/m^2 s],H2OX(14) ROP [kmol/m^2 s],NH3_X(22) ROP [kmol/m^2 s],N_X(23) ROP [kmol/m^2 s],NO_X(24) ROP [kmol/m^2 s],N2X2(28) ROP [kmol/m^2 s],NN_ads(29) ROP [kmol/m^2 s],H2NX(30) ROP [kmol/m^2 s],O2_ads(49) ROP [kmol/m^2 s],NH_ads(60) ROP [kmol/m^2 s],NOX2(87) ROP [kmol/m^2 s],2 NO(5) <=> N2O2(48) ROP [kmol/m^3 s],NO(5) + O2(2) <=> ONOOJ(37) ROP [kmol/m^3 s],O2(2) + 2 X(1) <=> 2 OX(10) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3_X(22) ROP [kmol/m^2 s],O2_ads(49) <=> 2 OX(10) ROP [kmol/m^2 s],O2_ads(49) <=> 2 OX(10) ROP [kmol/m^2 s],NH3_X(22) + OX(10) <=> H2NX(30) + HOX(13) ROP [kmol/m^2 s],HX(9) + OX(10) <=> HOX(13) + X(1) ROP [kmol/m^2 s],H2O(3) + 2 X(1) <=> HOX(13) + HX(9) ROP [kmol/m^2 s],NH3(6) + 2 X(1) <=> H2NX(30) + HX(9) ROP [kmol/m^2 s],NH3_X(22) + X(1) <=> H2NX(30) + HX(9) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(14) ROP [kmol/m^2 s],H2OX(14) + OX(10) <=> 2 HOX(13) ROP [kmol/m^2 s],HOX(13) + HX(9) <=> H2OX(14) + X(1) ROP [kmol/m^2 s],HOX(13) + NH3_X(22) <=> H2NX(30) + H2OX(14) ROP [kmol/m^2 s],H2NX(30) + X(1) <=> HX(9) + NH_ads(60) ROP [kmol/m^2 s],HOX(13) + NH_ads(60) <=> H2NX(30) + OX(10) ROP [kmol/m^2 s],NH3_X(22) + NH_ads(60) <=> 2 H2NX(30) ROP [kmol/m^2 s],H2OX(14) + NH_ads(60) <=> H2NX(30) + HOX(13) ROP [kmol/m^2 s],NH3_X(22) + NH_ads(60) <=> 2 H2NX(30) ROP [kmol/m^2 s],N2(4) + 2 X(1) <=> 2 N_X(23) ROP [kmol/m^2 s],NH_ads(60) + X(1) <=> HX(9) + N_X(23) ROP [kmol/m^2 s],HOX(13) + N_X(23) <=> NH_ads(60) + OX(10) ROP [kmol/m^2 s],NH3_X(22) + N_X(23) <=> H2NX(30) + NH_ads(60) ROP [kmol/m^2 s],H2OX(14) + N_X(23) <=> HOX(13) + NH_ads(60) ROP [kmol/m^2 s],H2NX(30) + N_X(23) <=> 2 NH_ads(60) ROP [kmol/m^2 s],NOX2(87) <=> N_X(23) + OX(10) ROP [kmol/m^2 s],N_X(23) + O2_ads(49) <=> NOX2(87) + OX(10) ROP [kmol/m^2 s],NOX2(87) <=> N_X(23) + OX(10) ROP [kmol/m^2 s],NO_X(24) + X(1) <=> N_X(23) + OX(10) ROP [kmol/m^2 s],NO(5) + X(1) <=> NO_X(24) ROP [kmol/m^2 s],NO_X(24) + X(1) <=> NOX2(87) ROP [kmol/m^2 s],N2(4) + X(1) <=> NN_ads(29) ROP [kmol/m^2 s],N2(4) + 2 X(1) <=> N2X2(28) ROP [kmol/m^2 s],N2X2(28) <=> 2 N_X(23) ROP [kmol/m^2 s],NOX2(87) + N_X(23) <=> N2X2(28) + OX(10) ROP [kmol/m^2 s],NN_ads(29) + X(1) <=> N2X2(28) ROP [kmol/m^2 s],N2O2(48) + 2 X(1) <=> 2 NO_X(24) ROP [kmol/m^2 s]
0,598,101324.99999999999,2.771e-08,0.066,0.546060606060606,0.387939393939394,0.12086570477247505,598.0,1e-11,1e-22,IdealGasReactor,off,0.387939393939394,0.0,0.0,0.546060606060606,0.0,0.0,0.0,0.066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053025743718886124,0.0,0.0,0.0,-0.01710568578036615,0.0,0.0,0.0,-0.13707366334453797,0.01391649012639958,0.10605148743777225,0.0,0.0,0.0031891956539665694,0.0,0.0,0.0,0.0,0.01391649012639958,0.0,0.0,0.0,0.0,0.0,0.053025743718886124,0.0031891956539665694,0.0,0.0,0.0,0.0,0.0,0.01391649012639958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009,598,101324.99999957415,2.771e-08,0.066,0.546060606060606,0.387939393939394,0.12086570477247505,598.0,1e-11,1e-22,IdealGasReactor,off,0.38801016818107514,0.0,0.0,0.5459152868476624,6.421135039456368e-05,3.829694409853498e-05,3.598766308903203e-15,0.06597203667676568,0.0,1.2379708634558033e-25,1.2958395772651399e-36,0.21395931913711333,2.323096863150868e-07,0.7841344283176919,3.1998941775616516e-07,2.233564458544583e-07,0.0012466453332424276,8.856935830961258e-08,5.516112875564498e-06,3.7981561075593852e-06,1.5774421762357937e-05,0.0005813344236976606,1.824381508372314e-15,5.218912159886447e-05,1.3075100038566665e-07,0.0,0.0,0.0,-2.407088228933613e-19,0.0,0.0,-2.4070882290317525e-19,0.0,0.0,2.407088228933613e-19,4.9069685717448664e-30,0.0,0.0,0.0,-0.0024267787266548276,0.0006333515061135126,0.0002822732453609871,3.499333452309449e-14,-0.0003963434448284574,0.0,0.0,6.515003080266491e-37,-0.004107774404835705,-6.89647734289102e-09,0.004220151131321363,-3.2906244230374885e-09,-3.204230412276338e-08,-1.8438694858703097e-05,-7.244124064696801e-10,9.051432708781461e-08,-1.3523534524117457e-05,-5.586891440749794e-05,-1.121344389306779e-05,1.963736669400607e-17,1.445663306033889e-07,-3.655587931275017e-10,4.9069685717448664e-30,2.407088228933613e-19,0.0024267787266548276,4.173131165884395e-05,-9.818684251473622e-18,-9.818684251473622e-18,6.6579892191476536e-09,0.0008926012393070936,-2.004677268115048e-07,0.00035461213316961344,6.262341165429652e-05,-0.0006331510383867011,-0.0006331112106933883,1.5366855309395002e-14,7.377771747684625e-09,5.051119265763046e-05,-0.0003730327633055887,-1.2324208656470386e-06,-4.067442549943132e-10,-1.2324208656470386e-06,-0.00021288076242472593,0.0004250480730903886,-7.867232764536392e-07,-2.5991664222288613e-09,-8.578205465727704e-13,-1.3620858539944674e-08,-4.5077556675224284e-08,1.8089411731748347e-24,-4.5077556675224284e-08,-9.175623820259567e-16,-3.499333452309449e-14,-9.051436116358676e-08,-4.86238339027567e-05,-2.0768649033504463e-05,-2.769366578020626e-11,6.31097998931296e-12,7.245080504741236e-06,-6.515003080266491e-37
0.018,598,101324.99999999994,2.771e-08,0.066,0.546060606060606,0.387939393939394,0.12086570477247505,598.0,1e-11,1e-22,IdealGasReactor,off,0.3880101681799555,0.0,0.0,0.5459152868340259,6.421136770815689e-05,3.829694646537348e-05,6.812219732656921e-12,0.06597203666503279,0.0,2.343588606155103e-22,4.643241196424623e-30,1.538847956954553e-06,1.6295379786229425e-17,0.9999879308697395,6.857916160202564e-12,1.0446239879112292e-13,9.550345033964604e-09,9.52639837080232e-13,1.0520709681088595e-05,1.0740140656883115e-17,6.191095640210966e-12,1.467618383947302e-13,2.9670571432530047e-15,6.228322664012957e-12,1.7934962586852141e-12,0.0,0.0,0.0,-4.874424962846634e-19,0.0,0.0,-4.874425155833566e-19,0.0,0.0,4.874424962846634e-19,9.649346592663416e-27,0.0,0.0,0.0,-1.254966106441838e-13,1.8014961751726749e-13,2.4628070619363634e-14,7.084360377127811e-14,-1.2009974500833085e-13,0.0,0.0,2.3780437060418885e-36,1.1077386237210872e-24,-5.476652672922498e-29,-4.628127024074083e-24,2.7767903863779616e-28,-1.1549625655753031e-25,-3.1038801729784563e-24,-3.0835799627551097e-24,-7.445079896858656e-25,-1.1130851928275268e-30,-3.5183196372857127e-28,-2.1540693425654466e-29,2.5847552633237597e-26,2.5785890839411823e-29,5.258156284482663e-24,9.649346592663416e-27,4.874424962846634e-19,1.254966106441838e-13,8.715872093424924e-14,-1.2924697071141057e-26,-1.2924697071141057e-26,8.062229296368826e-14,3.984116768931038e-14,-2.2050529412635082e-22,3.2941024074081613e-14,6.535216577664663e-15,-1.8014961729676218e-13,-1.8014840589683213e-13,1.690120327861642e-29,1.2113954197500584e-18,9.171549454399838e-20,-1.2009965413521983e-13,3.0039597181594264e-25,-2.2007387888191222e-24,3.0039597181594264e-25,-2.4628066484385397e-14,3.6483554257480945e-16,-1.1973490862576593e-13,-2.034913488326837e-26,-2.1940550921191363e-24,-8.408795864840144e-22,-3.542180199414595e-14,1.8415090445182913e-30,-3.542180199414595e-14,-7.186101505107102e-22,-7.084360377127811e-14,-7.084360305192345e-14,-4.11321375705675e-21,-2.1764480496958472e-23,-3.2038675874831153e-21,9.311102971255447e-22,-4.1132134052247865e-21,-2.3780437060418885e-36
0.026999999999999996,598,101324.99999999999,2.771e-08,0.066,0.546060606060606,0.387939393939394,0.12086570477247505,598.0,1e-11,1e-22,IdealGasReactor,off,0.38801016817883593,1.6914762114263916e-79,-3.6109568825152526e-91,0.5459152868203914,6.421138502008843e-05,3.829694883257014e-05,1.3619016635040817e-11,0.06597203665330102,0.0,4.685311818951161e-22,1.855818282098866e-29,1.5387368030386446e-06,1.6293355857468618e-17,0.9999879294256325,6.857618387795789e-12,1.0445488000842025e-13,9.549655193592353e-09,9.527119059446508e-13,1.0522265632756266e-05,1.0738589816211543e-17,6.19064882824742e-12,1.4674775329374214e-13,2.9670571346833972e-15,6.2277262824498326e-12,1.793631937581873e-12,0.0,0.0,0.0,-4.873119301870571e-19,0.0,0.0,-4.873119881462456e-19,0.0,0.0,4.873119301870571e-19,2.897959421419909e-26,0.0,0.0,0.0,-1.2547847612522384e-13,1.8013232783831625e-13,2.4631797073490348e-14,7.082462441287073e-14,-1.2008821854907965e-13,0.0,0.0,2.378745922271639e-36,-5.538509913031515e-23,-2.3209112337501243e-29,-6.777457698874741e-22,-8.330371159133885e-28,-7.923073055908243e-25,-9.269433554203611e-24,-6.774378761614836e-22,-6.67653878637869e-23,-3.6631581003714333e-29,-1.308136484691795e-25,7.513098792433159e-30,8.013293773950476e-25,2.082592789783471e-28,7.429623782686344e-22,2.897959421419909e-26,4.873119301870571e-19,1.2547847612522384e-13,8.715195309467856e-14,-4.006656092053728e-25,-4.006656092053728e-25,8.061646933907177e-14,3.983540370115325e-14,-2.2046643897213126e-22,3.29362654544011e-14,6.534272508972903e-15,-1.8013232761784982e-13,-1.8013111635734035e-13,1.6898225095733148e-29,1.21125532296736e-18,9.170006822953749e-20,-1.2008812769737357e-13,3.0034739366005075e-25,-2.2004320309601395e-24,3.0034739366005075e-25,-2.4631792937755953e-14,3.647742581774565e-16,-1.1972344345726484e-13,-2.0333923719736536e-26,-2.1937497471257928e-24,-8.406924767399805e-22,-3.5412312650950637e-14,1.8410156979881168e-30,-3.5412312650950637e-14,-7.184176317185003e-22,-7.082462441287073e-14,-7.082462362768771e-14,-4.113966620661144e-21,-2.176777332563638e-23,-3.204352362168037e-21,9.312511815386936e-22,-4.113835807012675e-21,-2.378745922271639e-36
0.036,598,101324.99999999999,2.771e-08,0.066,0.546060606060606,0.387939393939394,0.12086570477247505,598.0,1e-11,1e-22,IdealGasReactor,off,0.3880101681777166,-4.465568866764704e-74,3.965802422157452e-96,0.5459152868067587,6.421140233035896e-05,3.8296951200124756e-05,2.0423990291717345e-11,0.06597203664157039,0.0,7.0264077855324895e-22,4.1737375708349975e-29,1.5386256872585997e-06,1.6291332736145117e-17,0.9999879279820266,6.857320711947964e-12,1.0444736380843576e-13,9.548965589897573e-09,9.527839292432604e-13,1.052382104510178e-05,1.0737039619769412e-17,6.190202169714653e-12,1.467336735283231e-13,2.9670571261167867e-15,6.2271301265889825e-12,1.7937675306939853e-12,0.0,0.0,0.0,-4.871814020557485e-19,0.0,0.0,-4.871814985870798e-19,0.0,0.0,4.871814020557485e-19,4.8265665625042386e-26,0.0,0.0,0.0,-1.2546034913731096e-13,1.801150447074302e-13,2.4635521452919542e-14,7.080565356713105e-14,-1.200766964408612e-13,0.0,0.0,2.3794471778290497e-36,2.898396970517037e-23,-2.320613550221878e-29,-8.515986974688768e-24,5.048709793414476e-29,1.823501642358591e-27,-3.076014719166339e-23,-9.884821365266232e-24,-3.0708272447464206e-24,-4.094486812840691e-30,6.498636137210695e-27,4.325412236073854e-29,2.5847553619720905e-26,-6.725039217009126e-29,1.1593910786298558e-23,4.8265665625042386e-26,4.871814020557485e-19,1.2546034913731096e-13,8.714518762994343e-14,-1.2924697071141057e-26,-1.2924697071141057e-26,8.06106477125011e-14,3.982964210856581e-14,-2.204276013994656e-22,3.2931508810917776e-14,6.533328832341338e-15,-1.801150444870026e-13,-1.8011383336732995e-13,1.6895248260450686e-29,1.2111152808555267e-18,9.168464879299775e-20,-1.2007660562587846e-13,3.002988367083302e-25,-2.2001254024246125e-24,3.002988367083302e-25,-2.4635517316697183e-14,3.647130010854989e-16,-1.1971198262781664e-13,-2.0318721647928623e-26,-2.193444530764163e-24,-8.405054611432799e-22,-3.540282689441046e-14,1.8405225612102156e-30,-3.540282689441046e-14,-7.182251982958316e-22,-7.080565356713105e-14,-7.080565284583502e-14,-4.114451296801312e-21,-2.1771063171433992e-23,-3.2048368669902436e-21,9.31391987524153e-22,-4.114457795437449e-21,-2.3794471778290497e-36
0.045,598,101324.99999999996,2.771e-08,0.066,0.546060606060606,0.387939393939394,0.12086570477247505,598.0,1e-11,1e-22,IdealGasReactor,off,0.38801016817659717,-5.8101021668993065e-86,-7.884097014519223e-86,0.5459152867931278,6.421141963896905e-05,3.8296953568037114e-05,2.722714152030301e-11,0.06597203662984087,0.0,9.366876787181416e-22,7.417337584716579e-29,1.5385146095944561e-06,1.628931042177982e-17,0.9999879265389214,6.857023132610665e-12,1.0443985018981843e-13,9.54827622275619e-09,9.528559070114388e-13,1.0525375918419977e-05,1.0735490067163334e-17,6.189755664532602e-12,1.4671959909542426e-13,2.9670571175531636e-15,6.22653419630149e-12,1.793903064819371e-12,0.0,0.0,0.0,-4.870508432282844e-19,0.0,0.0,-4.870509785337069e-19,0.0,0.0,4.870508432282844e-19,6.765271123175397e-26,0.0,0.0,0.0,-1.2544222967584106e-13,1.8009776812352358e-13,2.4639243759815678e-14,7.078669122860846e-14,-1.200651787734572e-13,0.0,0.0,2.380147473754525e-36,3.346057430787254e-16,7.404141962402878e-28,1.7664519650323675e-15,-1.2621774483536189e-27,-3.8907859604023914e-25,2.4701169810908725e-23,1.7664519630076363e-15,3.346057683044848e-16,5.72375316659452e-29,-4.575503690808599e-25,-4.147853596210396e-28,-1.7577605957877006e-24,3.8116772864147764e-28,-2.1010577298809403e-15,6.765271123175397e-26,4.870508432282844e-19,1.2544222967584106e-13,8.71384246310337e-14,8.788794008375919e-25,8.788794008375919e-25,8.060482808292879e-14,3.982388291008156e-14,-2.2038878139680237e-22,3.292675414242351e-14,6.532385547530157e-15,-1.800977679031348e-13,-1.8009655692305937e-13,1.6892272771883568e-29,1.2109752933826676e-18,9.166923622990837e-20,-1.2006508791823941e-13,3.0025030094725264e-25,-2.1998189031319563e-24,3.0025030094725264e-25,-2.4639239622504353e-14,3.6465177128119476e-16,-1.1970052613494288e-13,-2.0303528660638418e-26,-2.1931394429541275e-24,-8.403185396262892e-22,-3.4510119740265944e-14,1.7941125168317796e-30,-3.4510119740265944e-14,-7.180328502920077e-22,-7.078669122860846e-14,-7.11212962788801e-14,-4.115536971355288e-21,-2.177435290629804e-23,-3.2053211021182364e-21,9.315327290118003e-22,-4.115079420986207e-21,-2.380147473754525e-36
0.054,598,101325.0,2.771e-08,0.066,0.546060606060606,0.387939393939394,0.12086570477247505,598.0,1e-11,1e-22,IdealGasReactor,off,0.38801016817547795,4.493608630124333e-94,8.642637438198471e-95,0.5459152867794989,6.421143694591941e-05,3.829695593630703e-05,3.402847113808478e-11,0.06597203661811248,0.0,1.1706719105066929e-21,1.158587456707075e-28,1.5384035700471283e-06,1.628728891427437e-17,0.9999879250963161,6.856725649791487e-12,1.0443233915263338e-13,9.547587092174175e-09,9.52927839341297e-13,1.0526930253489603e-05,1.073394115829019e-17,6.189309312704481e-12,1.4670552999464597e-13,2.9670571089924466e-15,6.225938491570749e-12,1.7940384599377093e-12,0.0,0.0,0.0,-4.869205202765418e-19,0.0,0.0,-4.869206939521587e-19,0.0,0.0,4.869205202765418e-19,8.683780844672898e-26,0.0,0.0,0.0,-1.2542411773961647e-13,1.800804980843217e-13,2.464296399692273e-14,7.076773739511533e-14,-1.2005366539848804e-13,0.0,0.0,2.3808468113062215e-36,-2.3294846950277463e-23,4.6219573787974257e-29,-1.0033220193095893e-22,-1.0097419586828951e-28,-1.8143064641563417e-25,9.061266826212687e-24,-9.940855816611235e-23,-1.3935196336292965e-23,1.5011401402373648e-30,-3.651163813724931e-26,-2.717017151273112e-29,1.8094391945901124e-25,-1.609276246650864e-28,1.1388292974822331e-22,8.683780844672898e-26,4.869205202765418e-19,1.2542411773961647e-13,8.713166394988404e-14,-9.04728794979874e-26,-9.04728794979874e-26,8.059901045040491e-14,3.981812610532002e-14,-2.203499789598997e-22,3.292200144860399e-14,6.531442654477203e-15,-1.8008049786397173e-13,-1.8007928702403737e-13,1.6889298629706688e-29,1.2108353605432788e-18,9.165383053869866e-20,-1.2005357457412886e-13,3.002017863724473e-25,-2.1995125330592897e-24,3.002017863724473e-25,-2.4642959859407786e-14,3.645905687583322e-16,-1.1968907397832376e-13,-2.028834474924717e-26,-2.192834483673052e-24,-8.401317121453966e-22,-3.538386885444792e-14,1.8395369635636648e-30,-3.538386885444792e-14,-7.178405913555105e-22,-7.076773739511533e-14,-7.076773666333954e-14,-4.1157373041598905e-21,-2.1777638598249946e-23,-3.2058050681023395e-21,9.316733645188037e-22,-4.115700792521753e-21,-2.3808468113062215e-36
0.06299999999999999,598,101324.99999999999,2.771e-08,0.066,0.546060606060606,0.387939393939394,0.12086570477247505,598.0,1e-11,1e-22,IdealGasReactor,off,0.3880101681743588,6.156624347649662e-94,1.721007855124006e-94,0.5459152867658719,6.421145425121063e-05,3.8296958304934295e-05,4.082797996178183e-11,0.06597203660638522,0.0,1.4045935020162773e-21,1.6678605404968967e-28,1.53829256859673e-06,1.6285268213151123e-17,0.9999879236542105,6.856428263442202e-12,1.0442483069553401e-13,9.546898198027957e-09,9.52999726268199e-13,1.0528484050605545e-05,1.0732392892757956e-17,6.188863114150655e-12,1.4669146622295133e-13,2.967057100434715e-15,6.2253430122683486e-12,1.7941737963093239e-12,0.0,0.0,0.0,-4.867901553195338e-19,0.0,0.0,-4.867903669614483e-19,0.0,0.0,4.867901553195338e-19,1.058209572699674e-25,0.0,0.0,0.0,-1.2540601332404818e-13,1.8006323458687773e-13,2.4646682166830323e-14,7.07487920612118e-14,-1.2004215638588705e-13,0.0,0.0,2.3815451915224207e-36,6.70558543377031e-23,-5.533117413833252e-28,-3.5257445223433977e-22,9.592548607487504e-28,-1.5581367080376918e-25,-5.2606412127653e-24,-3.5419110600267396e-22,5.809973188727235e-23,-3.823105905168047e-29,-2.2949541454689675e-26,-3.041248271793189e-28,1.1115221090736433e-24,-5.204016784129862e-28,2.9241337084150327e-22,1.058209572699674e-25,4.867901553195338e-19,1.2540601332404818e-13,8.712490565763199e-14,-5.557619740590655e-25,-5.557619740590655e-25,8.059319481388681e-14,3.981237169281884e-14,-2.2031119407723955e-22,3.2917250728255066e-14,6.530500152943485e-15,-1.8006323436656653e-13,-1.8006202366653664e-13,1.6886325833037185e-29,1.210695482305587e-18,9.163843171491279e-20,-1.2004206559106236e-13,3.001532929704324e-25,-2.1992062921263156e-24,3.001532929704324e-25,-2.4646678028704635e-14,3.6452939349922885e-16,-1.196776261554915e-13,-2.0273169906565316e-26,-2.192529652841103e-24,-8.399449786331828e-22,-3.5374396312945206e-14,1.839044487633994e-30,-3.5374396312945206e-14,-7.176484182076367e-22,-7.07487920612118e-14,-7.07487914016631e-14,-4.116344764922234e-21,-2.1780923698556174e-23,-3.206288765111299e-21,9.318139357369777e-22,-4.1163218153807795e-21,-2.3815451915224207e-36
0.07199999999999998,598,101324.99999999996,2.771e-08,0.066,0.546060606060606,0.387939393939394,0.12086570477247505,598.0,1e-11,1e-22,IdealGasReactor,off,0.3880101681732398,-5.301202549175363e-72,6.272248653009584e-85,0.5459152867522467,6.421147155484332e-05,3.829696067391872e-05,4.762566880764299e-11,0.06597203659465908,0.0,1.6384524813280783e-21,2.269478762863615e-28,1.5381816051793626e-06,1.6283248317131225e-17,0.9999879222126057,6.856130973396526e-12,1.0441732481418547e-13,9.546209539920968e-09,9.530715677079083e-13,1.0530037309042748e-05,1.073084526955982e-17,6.188417068613927e-12,1.4667740777172574e-13,2.9670570918799994e-15,6.224747758029741e-12,1.7943090470443852e-12,0.0,0.0,0.0,-4.866598679107081e-19,0.0,0.0,-4.866601183267139e-19,0.0,0.0,4.866598679107081e-19,1.25208002876679e-25,0.0,0.0,0.0,-1.2538791641736988e-13,1.8004597762095527e-13,2.465039826429728e-14,7.072985521459831e-14,-1.200306517375298e-13,0.0,0.0,2.3822426149787544e-36,-4.5849745526906e-23,-4.2126903346886214e-29,-1.984008653131384e-22,-2.473867798773093e-27,-6.487746644361868e-25,-9.340685540865153e-24,-1.964995459294218e-22,-5.226195924024513e-23,-8.034628998085082e-29,-6.46613506791559e-26,5.823298675656617e-28,-1.0339776042435549e-24,-1.865656040847693e-28,2.5256820857537044e-22,1.25208002876679e-25,4.866598679107081e-19,1.2538791641736988e-13,8.711814975924064e-14,5.169878828456423e-25,5.169878828456423e-25,8.058738117002634e-14,3.980661966883489e-14,-2.2027242672193e-22,3.291250197828915e-14,6.5295580423164466e-15,-1.8004597740068284e-13,-1.8004476683998434e-13,1.6883354379813836e-29,1.2105556585823467e-18,9.162303974798943e-20,-1.200305609619898e-13,3.0010482070850657e-25,-2.19890018013125e-24,3.0010482070850657e-25,-2.4650394125505917e-14,3.6446824546194916e-16,-1.196661826594373e-13,-2.0258004128395634e-26,-2.1922249502575303e-24,-8.397583389718895e-22,-3.536492781470133e-14,1.8385522703130802e-30,-3.536492781470133e-14,-7.174563289501897e-22,-7.072985521459831e-14,-7.072985444488002e-14,-4.11700715564713e-21,-2.1784207159510833e-23,-3.2067721925091065e-21,9.319544286005652e-22,-4.116942494296451e-21,-2.3822426149787544e-36
0.08099999999999999,598,101325.0,2.771e-08,0.066,0.546060606060606,0.387939393939394,0.12086570477247505,598.0,1e-11,1e-22,IdealGasReactor,off,0.38801016817212103,-8.531571785606404e-100,6.272248652991498e-85,0.5459152867386236,6.421148885681816e-05,3.829696304326011e-05,5.4421538491362726e-11,0.06597203658293409,0.0,1.8722488765042183e-21,2.963367941074134e-28,1.5380706798458623e-06,1.628122922702552e-17,0.9999879207714986,6.8558337797959205e-12,1.0440982151204265e-13,9.545521118168773e-09,9.531433638879968e-13,1.0531590030735655e-05,1.0729298289290016e-17,6.1879711762987796e-12,1.4666335464689792e-13,2.967057083328204e-15,6.2241527291062436e-12,1.7944442125713257e-12,0.0,0.0,0.0,-4.865296322006708e-19,0.0,0.0,-4.865299197751806e-19,0.0,0.0,4.865296322006708e-19,1.4378725491644426e-25,0.0,0.0,0.0,-1.2536982702652934e-13,1.80028727192965e-13,2.465411230046739e-14,7.07109268608833e-14,-1.2001915142215215e-13,0.0,0.0,2.382939083452989e-36,-4.884895886934081e-23,-4.258609787513096e-30,6.724348805944876e-23,-1.2874209973206913e-27,-7.9842313470055535e-25,-3.9291674986423943e-23,6.486941068001127e-23,-8.923961853497556e-23,3.915364306577645e-29,-6.487276540175513e-26,1.5178923453298034e-30,-1.0598269978938037e-24,-2.859620781426168e-28,2.4125944576761388e-23,1.4378725491644426e-25,4.865296322006708e-19,1.2536982702652934e-13,8.711139622162275e-14,5.299125799167834e-25,5.299125799167834e-25,8.05815695214873e-14,3.9800870035575985e-14,-2.2023367690718243e-22,3.290775520052939e-14,6.528616322957826e-15,-1.800287269727313e-13,-1.8002751655165291e-13,1.6880384271049285e-29,1.210415889430977e-18,9.160765464328907e-20,-1.200190606917625e-13,3.0005636960411326e-25,-2.1985941971890818e-24,3.0005636960411326e-25,-2.4654108161052362e-14,3.644071246678147e-16,-1.1965474349499236e-13,-2.0242847402752155e-26,-2.1919203760369255e-24,-8.395717931751624e-22,-3.535546350530007e-14,1.8380602370305008e-30,-3.535546350530007e-14,-7.17264326294879e-22,-7.07109268608833e-14,-7.071092605437936e-14,-4.117627541106545e-21,-2.1787487797822566e-23,-3.2072553517580702e-21,9.320948435345386e-22,-4.117562668341143e-21,-2.382939083452989e-36
