Distance (mm),T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),ONOOJ(37),N2O2(48),X(1),HX(9),OX(10),HOX(13),H2OX(14),NH3_X(22),N_X(23),NO_X(24),N2X2(28),NN_ads(29),H2NX(30),O2_ads(49),NH_ads(60),NOX2(87),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],ONOOJ(37) ROP [kmol/m^3 s],N2O2(48) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],ONOOJ(37) surface ROP [kmol/m^2 s],N2O2(48) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],HX(9) ROP [kmol/m^2 s],OX(10) ROP [kmol/m^2 s],HOX(13) ROP [kmol/m^2 s],H2OX(14) ROP [kmol/m^2 s],NH3_X(22) ROP [kmol/m^2 s],N_X(23) ROP [kmol/m^2 s],NO_X(24) ROP [kmol/m^2 s],N2X2(28) ROP [kmol/m^2 s],NN_ads(29) ROP [kmol/m^2 s],H2NX(30) ROP [kmol/m^2 s],O2_ads(49) ROP [kmol/m^2 s],NH_ads(60) ROP [kmol/m^2 s],NOX2(87) ROP [kmol/m^2 s],2 NO(5) <=> N2O2(48) ROP [kmol/m^3 s],NO(5) + O2(2) <=> ONOOJ(37) ROP [kmol/m^3 s],O2(2) + 2 X(1) <=> 2 OX(10) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3_X(22) ROP [kmol/m^2 s],O2_ads(49) <=> 2 OX(10) ROP [kmol/m^2 s],O2_ads(49) <=> 2 OX(10) ROP [kmol/m^2 s],NH3_X(22) + OX(10) <=> H2NX(30) + HOX(13) ROP [kmol/m^2 s],HX(9) + OX(10) <=> HOX(13) + X(1) ROP [kmol/m^2 s],H2O(3) + 2 X(1) <=> HOX(13) + HX(9) ROP [kmol/m^2 s],NH3(6) + 2 X(1) <=> H2NX(30) + HX(9) ROP [kmol/m^2 s],NH3_X(22) + X(1) <=> H2NX(30) + HX(9) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(14) ROP [kmol/m^2 s],H2OX(14) + OX(10) <=> 2 HOX(13) ROP [kmol/m^2 s],HOX(13) + HX(9) <=> H2OX(14) + X(1) ROP [kmol/m^2 s],HOX(13) + NH3_X(22) <=> H2NX(30) + H2OX(14) ROP [kmol/m^2 s],H2NX(30) + X(1) <=> HX(9) + NH_ads(60) ROP [kmol/m^2 s],HOX(13) + NH_ads(60) <=> H2NX(30) + OX(10) ROP [kmol/m^2 s],NH3_X(22) + NH_ads(60) <=> 2 H2NX(30) ROP [kmol/m^2 s],H2OX(14) + NH_ads(60) <=> H2NX(30) + HOX(13) ROP [kmol/m^2 s],NH3_X(22) + NH_ads(60) <=> 2 H2NX(30) ROP [kmol/m^2 s],N2(4) + 2 X(1) <=> 2 N_X(23) ROP [kmol/m^2 s],NH_ads(60) + X(1) <=> HX(9) + N_X(23) ROP [kmol/m^2 s],HOX(13) + N_X(23) <=> NH_ads(60) + OX(10) ROP [kmol/m^2 s],NH3_X(22) + N_X(23) <=> H2NX(30) + NH_ads(60) ROP [kmol/m^2 s],H2OX(14) + N_X(23) <=> HOX(13) + NH_ads(60) ROP [kmol/m^2 s],H2NX(30) + N_X(23) <=> 2 NH_ads(60) ROP [kmol/m^2 s],NOX2(87) <=> N_X(23) + OX(10) ROP [kmol/m^2 s],N_X(23) + O2_ads(49) <=> NOX2(87) + OX(10) ROP [kmol/m^2 s],NOX2(87) <=> N_X(23) + OX(10) ROP [kmol/m^2 s],NO_X(24) + X(1) <=> N_X(23) + OX(10) ROP [kmol/m^2 s],NO(5) + X(1) <=> NO_X(24) ROP [kmol/m^2 s],NO_X(24) + X(1) <=> NOX2(87) ROP [kmol/m^2 s],N2(4) + X(1) <=> NN_ads(29) ROP [kmol/m^2 s],N2(4) + 2 X(1) <=> N2X2(28) ROP [kmol/m^2 s],N2X2(28) <=> 2 N_X(23) ROP [kmol/m^2 s],NOX2(87) + N_X(23) <=> N2X2(28) + OX(10) ROP [kmol/m^2 s],NN_ads(29) + X(1) <=> N2X2(28) ROP [kmol/m^2 s],N2O2(48) + 2 X(1) <=> 2 NO_X(24) ROP [kmol/m^2 s]
0,598,101324.99999999999,2.771e-08,0.066,0.09787878787878787,0.8361212121212119,0.6743034055727555,598.0,1e-11,1e-22,IdealGasReactor,off,0.8361212121212122,0.0,0.0,0.09787878787878787,0.0,0.0,0.0,0.066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009504614440177701,0.0,0.0,0.0,-0.017105685780366146,0.0,0.0,0.0,-0.05003140478712112,0.013916490126399578,0.019009228880355403,0.0,0.0,0.0031891956539665685,0.0,0.0,0.0,0.0,0.013916490126399578,0.0,0.0,0.0,0.0,0.0,0.009504614440177701,0.0031891956539665685,0.0,0.0,0.0,0.0,0.0,0.013916490126399578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009,598,101324.99999963603,2.771e-08,0.066,0.09787878787878787,0.8361212121212119,0.6743034055727555,598.0,1e-11,1e-22,IdealGasReactor,off,0.8363100328562753,0.0,0.0,0.09760903991543034,6.285557647154321e-05,4.988628798423994e-05,2.2695730370629556e-16,0.06596818536383835,0.0,1.3958468724676252e-27,5.153855932758828e-39,0.7468246246741902,2.360135455749393e-06,0.24721740488216346,4.2642570091891175e-07,4.2122685787776754e-07,0.004426633463463535,1.1634151675848808e-07,6.544513747066127e-07,3.4315439518343e-05,4.080636947413911e-05,0.0014263373806160167,1.813339206882095e-16,2.5845063228160806e-05,5.414643998827044e-08,0.0,0.0,0.0,-4.8217650806523256e-21,0.0,0.0,-4.821765080719649e-21,0.0,0.0,4.8217650806523256e-21,3.366147974003404e-32,0.0,0.0,0.0,-0.005286197303453384,0.0011293626686354513,0.0006669974450485671,3.931797836448903e-15,-0.0008308301497123374,0.0,0.0,9.09379640616192e-39,-0.009102293399902725,-6.285426462251705e-08,0.009445108471631592,-1.3941947178362374e-10,-2.127206111428451e-06,4.716156393896773e-05,2.5809219056727372e-09,4.7540930038070365e-08,-0.00013716807434191382,-0.00016253659721873087,4.75681802511359e-05,1.3855315585860986e-17,1.4614654538855224e-06,3.271236627768685e-09,3.366147974003404e-32,4.8217650806523256e-21,0.005286197303453384,0.00010688427224194233,-6.927657942908641e-18,-6.927657942908641e-18,4.025378501190322e-09,0.001963054277545133,-2.71391221555281e-06,0.0007239458774703951,7.452424108060976e-05,-0.0011266487564198986,-0.0011244853106703696,2.0804759760961932e-13,3.490902527697309e-08,0.00043255850673706343,-0.00028853950735373746,-7.418654630612569e-06,-1.3298386991345162e-09,-7.418654630612569e-06,-0.0003672927222741164,0.0007346767104160426,-1.2282349754936973e-07,-3.157920188181718e-09,-5.660768204105364e-13,1.6375233150869655e-07,-2.5407801443290065e-08,2.9995629675897666e-25,-2.5407801443290065e-08,-4.87526869731426e-16,-3.931797836448903e-15,-4.7540933482341334e-08,-0.00012027929178269634,-0.0001794254309917544,-4.7781029602220407e-11,3.4327764701112465e-12,4.225730543603451e-05,-9.09379640616192e-39
0.018,598,101325.00000000003,2.771e-08,0.066,0.09787878787878787,0.8361212121212119,0.6743034055727555,598.0,1e-11,1e-22,IdealGasReactor,off,0.8338780979826876,0.0,0.0,0.08860139543788186,0.017510280344320502,0.00586561040442791,1.5732410753185598e-13,0.054144615830524684,0.0,8.78422219945716e-25,2.4764781557678694e-33,0.10289767950817892,5.5060230371029566e-08,0.8963469692069089,1.724943163238971e-07,1.9638091927519718e-06,0.00048794620794722997,4.73061381188898e-08,7.003368047579139e-06,7.354876912418331e-06,6.340543184323247e-05,0.00015645307533774535,2.383885947780711e-15,3.086982466326319e-05,7.983028106844102e-08,0.0,0.0,0.0,-1.831597151125062e-21,0.0,0.0,-1.8315971614542096e-21,0.0,0.0,1.831597151125062e-21,5.164573738868812e-30,0.0,0.0,0.0,-9.109429681789668e-05,0.00018218859362055274,6.072953121002634e-05,1.6404214175303823e-15,-0.00012145906242268118,0.0,0.0,7.200552745086332e-38,-1.3987251569654024e-14,-6.339498521035323e-17,-1.691355389077387e-16,8.049989372468057e-19,1.3754700845934049e-14,-1.2770494536977774e-16,-1.3623801664687926e-17,-2.0189302670146023e-20,5.1481502584559505e-17,5.377100674441859e-16,-6.290649332333917e-17,-2.589738448871048e-26,1.2197274440461925e-19,1.3824069380516162e-17,5.164573738868812e-30,1.831597151125062e-21,9.109429681789668e-05,1.8581282689009832e-05,1.2924697071141057e-26,1.2924697071141057e-26,3.4608954674756216e-09,0.00024905543164796626,-2.5514061250077487e-08,0.00010287777973367135,1.8755205935325507e-05,-0.00018216307955930267,-0.00018216146454172835,1.9557614570665527e-15,1.5557472128051197e-09,6.537579902048343e-06,-0.00011475923037756425,-8.926306693874013e-08,-5.900864192292418e-11,-8.926306693874013e-08,-6.072952125228849e-05,0.00012091038014006354,-5.319352550386204e-07,-4.137549907697954e-10,-2.735185264566933e-13,-1.6332999260201968e-08,-1.0298359387483913e-12,4.799034642836545e-29,-1.0298359387483913e-12,-3.3412571439144405e-21,-1.6404214175303823e-15,-1.6403978869705682e-15,-8.222179935599844e-12,-1.7355579118500698e-12,-7.90030938347951e-12,2.0580176555404315e-12,-8.222717645667288e-12,-7.200552745086332e-38
0.026999999999999996,598,101325.0,2.771e-08,0.066,0.09787878787878787,0.8361212121212119,0.6743034055727555,598.0,1e-11,1e-22,IdealGasReactor,off,0.8325066442715294,0.0,0.0,0.08352166753001919,0.027349497548645275,0.009145302023325324,2.0711981046274066e-13,0.04747688862627355,0.0,1.0901551273120397e-24,4.2922719284557405e-33,0.07976832642918436,3.0697319882890233e-08,0.9196930643317159,1.3059308664441364e-07,2.339115438261232e-06,0.00033538607850037484,3.560591818170772e-08,6.976755476570846e-06,6.891444252110368e-06,7.663659393316036e-05,8.75938341162729e-05,2.509684894956791e-15,2.252687017028495e-05,6.165088547713324e-08,0.0,0.0,0.0,-4.459352158222656e-22,0.0,0.0,-4.459352234520297e-22,0.0,0.0,4.459352158222656e-22,3.814882033842237e-30,0.0,0.0,0.0,-5.160597644822375e-05,0.0001032119529806965,3.4403984301654935e-05,5.235315304755385e-16,-6.880796859793337e-05,0.0,0.0,2.3168141077295093e-38,8.733000488123782e-14,3.0195404777783865e-16,7.478691060533449e-16,1.2958015906214693e-18,-8.556054146612631e-14,8.739530985236927e-16,-3.898084062888577e-17,-3.546230726617134e-18,-5.006176879558329e-16,-3.037067125566395e-15,3.0155635530740093e-16,-1.5512497725135555e-25,-4.0657581468206416e-20,4.23848862040112e-17,3.814882033842237e-30,4.459352158222656e-22,5.160597644822375e-05,1.0728880857291157e-05,7.754818242684634e-26,7.754818242684634e-26,2.505858039853872e-09,0.00014008745918696038,-1.0718376639142866e-08,5.807908774064221e-05,1.0781695009679642e-05,-0.00010320123460405735,-0.0001032003999227043,8.216046635688896e-16,8.094317178750607e-10,2.837473175684741e-06,-6.592410396927534e-05,-2.7980199512535524e-08,-2.5012140918120963e-11,-2.7980199512535524e-08,-3.440397862624224e-05,6.839992163871648e-05,-3.982838035659888e-07,-1.6904399509540342e-10,-1.5111210550175668e-13,-9.593959368217938e-09,-5.984102102729594e-13,2.8612397662856683e-29,-5.984102102729594e-13,-1.937824873476754e-21,-5.235315304755385e-16,-5.199833619240479e-16,-4.872349485679495e-12,-8.030632094643136e-13,-4.475616958032495e-12,1.1962580522977907e-12,-4.869312418553928e-12,-2.3168141077295093e-38
0.036,598,101324.99999999994,2.771e-08,0.066,0.09787878787878787,0.8361212121212119,0.6743034055727555,598.0,1e-11,1e-22,IdealGasReactor,off,0.8317666853892683,0.0,0.0,0.08078093355238024,0.03265818285505647,0.010914838191196034,2.771364933599127e-13,0.04387936001182173,0.0,1.4108150674021175e-24,7.684779008871189e-33,0.059653834162191686,1.6341838959134144e-08,0.9399659673193175,9.67491589506275e-08,2.076841099609672e-06,0.00023476764295929874,2.618696823628758e-08,7.0125806684388335e-06,4.5998774284723814e-06,6.840113728871537e-05,4.6895773563246876e-05,2.621552957962412e-15,1.62590457493319e-05,4.634176502014172e-08,0.0,0.0,0.0,-6.733973603186169e-22,0.0,0.0,-6.733973745427651e-22,0.0,0.0,6.733973603186169e-22,7.112074098633185e-30,0.0,0.0,0.0,-2.7914347393276743e-05,5.5828694764426134e-05,1.8609564927443808e-05,7.349000358882694e-16,-3.721912985699091e-05,0.0,0.0,3.261642172339294e-38,-2.1950641987660696e-14,-5.757601057563611e-17,-2.0709616747188742e-16,-3.2126900898171544e-18,2.1539884011365792e-14,-2.622683952895022e-16,-6.32016840964407e-17,2.1416768910543697e-18,9.312661706624346e-17,7.504847437944662e-16,-5.5458937936632255e-17,3.3862544554774255e-24,-7.995991022080595e-19,6.074654380042565e-17,7.112074098633185e-30,6.733973603186169e-22,2.7914347393276743e-05,5.895999391056101e-06,-1.6931353163194785e-24,-1.6931353163194785e-24,1.8240077641601681e-09,7.528468075459574e-05,-4.2019495717816655e-09,3.1323130465934807e-05,5.909860848992494e-06,-5.5824492814854354e-05,-5.582406304476689e-05,3.2209423560778706e-16,4.1978985498355666e-10,1.136061443781677e-06,-3.607244882299817e-05,-8.019966903975042e-09,-9.92064820227228e-12,-8.019966903975042e-09,-1.860956184603107e-05,3.691982994572306e-05,-2.9380424537161177e-07,-6.532148531872887e-11,-8.080206670378596e-14,-5.4302639273705076e-09,-3.310672049006147e-13,1.617716153149655e-29,-3.310672049006147e-13,-1.0759236778292398e-21,-7.349000358882694e-16,-7.370406368556459e-16,-2.740015462784906e-12,-3.4139727652401745e-13,-2.420919728049211e-12,6.613366226205733e-13,-2.7407659475287005e-12,-3.261642172339294e-38
0.045,598,101324.99999999994,2.771e-08,0.066,0.09787878787878787,0.8361212121212119,0.6743034055727555,598.0,1e-11,1e-22,IdealGasReactor,off,0.8313773186360763,0.0,0.0,0.07933875789121504,0.03545161585657516,0.011845969053778787,3.7874284619684517e-13,0.04198633856197594,0.0,1.893639649420218e-24,1.435267414732263e-32,0.04369378479564782,8.501679817005026e-09,0.9560376843009395,7.089214476294563e-08,1.6463718180463175e-06,0.00016646042900924545,1.9008810959577134e-08,7.06853119926789e-06,2.6783232719732392e-06,5.4374830445823414e-05,2.4509220187581088e-05,2.7119722307816797e-15,1.1660580671386392e-05,3.421417106215157e-08,0.0,0.0,0.0,-1.0127510528286426e-21,0.0,0.0,-1.0127510806852933e-21,0.0,0.0,1.0127510528286426e-21,1.392832535780849e-29,0.0,0.0,0.0,-1.4708496898886275e-05,2.9416993782920838e-05,9.80566459786755e-06,1.0655276411315352e-15,-1.9611329197685786e-05,0.0,0.0,4.750395074525297e-38,-1.4163871491683702e-14,-2.6162567689093826e-17,-6.324964423737311e-17,-4.495892065348216e-19,1.385749525811053e-14,-1.3966005576797066e-16,7.603425434983958e-18,2.3578720320361654e-18,4.694671222468824e-17,4.789734147497837e-16,-2.6694747912892933e-17,-1.3700267245038307e-24,-3.1848438816761693e-19,-9.965224068068633e-18,1.392832535780849e-29,1.0127510528286426e-21,1.4708496898886275e-05,3.145010310386223e-06,6.85008944770476e-25,6.85008944770476e-25,1.328569868593767e-09,3.944150838719594e-05,-1.5893618420961173e-09,1.6466318887299563e-05,3.1478693069369017e-06,-2.941540442107874e-05,-2.9415182459373872e-05,1.2182985688378352e-16,2.181338111148286e-10,4.348911743546183e-07,-1.9175026674792663e-05,-2.1906081531217416e-09,-3.799167444650445e-12,-2.1906081531217416e-09,-9.805662968346559e-06,1.939401838054262e-05,-2.1431262429455744e-07,-2.448378448359714e-11,-4.2461975038158137e-14,-2.9736667688280513e-09,-1.7774258627423212e-13,8.834962878633396e-30,-1.7774258627423212e-13,-5.833739737644244e-22,-1.0655276411315352e-15,-1.0678849297895976e-15,-1.4913103575393133e-12,-1.3821063366589552e-13,-1.2756196584894406e-12,3.544272528427427e-13,-1.491789330954063e-12,-4.750395074525297e-38
0.054,598,101325.0,2.771e-08,0.066,0.09787878787878787,0.8361212121212119,0.6743034055727555,598.0,1e-11,1e-22,IdealGasReactor,off,0.831173951892183,0.0,0.0,0.07858550773324446,0.036910629419354433,0.012332299871939722,5.2078362471451e-13,0.04099761108275749,0.0,2.5790946817765287e-24,2.7136797137449634e-32,0.031739928002524904,4.406239367872493e-09,0.9680687466890859,5.188500249650524e-08,1.2429059562147006e-06,0.00011918579712969754,1.3742629695685129e-08,7.123427165117038e-06,1.4713281653151858e-06,4.112043207095147e-05,1.2732308206311988e-05,2.7806616220315943e-15,8.354028999050406e-06,2.5046822118179716e-08,0.0,0.0,0.0,-1.437137393909649e-21,0.0,0.0,-1.437137447453583e-21,0.0,0.0,1.437137393909649e-21,2.677196697093809e-29,0.0,0.0,0.0,-7.687744831897303e-06,1.5375489661770167e-05,5.12516322000591e-06,1.4889913051587562e-15,-1.0250326441532919e-05,0.0,0.0,6.660599365474659e-38,-5.478321111638748e-16,-5.660617500206462e-19,-2.5343225781848666e-18,-1.137935825076949e-19,5.376041523979675e-16,-4.896585107223122e-18,-4.680200426120447e-19,1.6069688423239357e-19,-1.528412710798363e-19,1.9000643072808465e-17,-6.9233342229948e-19,2.5848918350919004e-25,-2.541098841762901e-20,3.3412470793114674e-19,2.677196697093809e-29,1.437137393909649e-21,7.687744831897303e-06,1.6588213805754566e-06,-1.2924697071141057e-25,-1.2924697071141057e-25,9.683647490810718e-10,2.05072002099081e-05,-5.967579989893953e-10,8.591505060957462e-06,1.6589301594768314e-06,-1.5374892903771177e-05,-1.5374777111176755e-05,4.574341102477601e-17,1.1432634359728197e-10,1.641139781496634e-07,-1.0086624904623175e-05,-5.911787931176394e-10,-1.444477783121079e-12,-5.911787931176394e-10,-5.125162365710604e-06,1.0093247769368307e-05,-1.5547329420405623e-07,-9.112402921360585e-12,-2.2264901284326308e-14,-1.5962432983482989e-09,-9.453538212661483e-14,4.757913631111447e-30,-9.453538212661483e-14,-3.181341482640346e-22,-1.4889913051587562e-15,-1.4891516839088403e-15,-7.993270487779286e-13,-5.4968257322176445e-14,-6.667328754572938e-13,1.875812784446129e-13,-7.993460494210014e-13,-6.660599365474659e-38
0.06299999999999999,598,101325.0,2.771e-08,0.066,0.09787878787878787,0.8361212121212119,0.6743034055727555,598.0,1e-11,1e-22,IdealGasReactor,off,0.8310668727085454,0.0,0.0,0.0781888971052815,0.03767884736014359,0.012588368814076836,7.125004417763762e-13,0.04047701401124026,0.0,3.510732402767331e-24,5.079421161477486e-32,0.023093937571288956,2.3113700220199926e-09,0.976767651426095,3.82588038177764e-08,9.220634954836371e-07,8.62258983950924e-05,9.97385965837058e-09,7.169277904197719e-06,7.950955573571518e-07,3.054042671050267e-05,6.676935005694163e-06,2.8308612060747715e-15,6.012420156704144e-06,1.8341354521047056e-08,0.0,0.0,0.0,-1.9529171078799528e-21,0.0,0.0,-1.952917207473642e-21,0.0,0.0,1.9529171078799528e-21,4.979684464207637e-29,0.0,0.0,0.0,-4.049358963173219e-06,8.098717935075934e-06,2.6995726408355512e-06,2.0093891860409156e-15,-5.399145282991658e-06,0.0,0.0,8.997725719134774e-38,1.1063225226063452e-14,1.255287983994094e-17,-2.9944308751334026e-17,-3.697470868332432e-18,-1.0769461309519226e-14,1.0997769063806372e-16,-6.468616776753209e-17,5.871783651643352e-18,-4.707436223386495e-17,-3.578138219745286e-16,1.1807851870142373e-17,-1.0520706001626253e-23,-3.7269449679189215e-19,5.834594198789772e-17,4.979684464207637e-29,1.9529171078799528e-21,4.049358963173219e-06,8.795264304023654e-07,5.2603517079544104e-24,5.2603517079544104e-24,7.088107316028492e-10,1.0746484173911415e-05,-2.2779081459859467e-10,4.519618852589293e-06,8.790852137997321e-07,-8.098490144261335e-06,-8.098428566999567e-06,1.7460885613067938e-17,6.099609749836338e-11,6.261930208226103e-08,-5.337053281803541e-06,-1.6257557126901297e-10,-5.585615161419091e-13,-1.6257557126901297e-10,-2.6995721895506237e-06,5.28538859628474e-06,-1.1290022485578536e-07,-3.439193907578038e-12,-1.1815830606618647e-14,-8.530107199830197e-10,-5.0883017417568954e-14,2.5857174321478456e-30,-5.0883017417568954e-14,-1.8158512760421281e-22,-2.0093891860409156e-15,-2.0152607881074314e-15,-4.291936001477731e-13,-2.2091327383936057e-14,-3.5118761124245815e-13,9.969242810504258e-14,-4.2883578632579855e-13,-8.997725719134774e-38
0.07199999999999998,598,101324.99999999999,2.771e-08,0.066,0.09787878787878787,0.8361212121212119,0.6743034055727555,598.0,1e-11,1e-22,IdealGasReactor,off,0.8310092404077196,0.0,0.0,0.07797543280481971,0.038092318643348305,0.012726190581073481,9.620638977450635e-13,0.04019681756207671,0.0,4.727474712685767e-24,9.260869906315774e-32,0.016967386946963512,1.2440590587373323e-09,0.9829303648417865,2.8638540382344374e-08,6.843388112445267e-07,6.32358107524752e-05,7.317902320518832e-09,7.204656461214216e-06,4.3389275955014237e-07,2.2684073263545734e-05,3.583159767490005e-06,2.8666964101109833e-15,4.371536817812557e-06,1.3542112052497667e-08,0.0,0.0,0.0,-2.5503366427767543e-21,0.0,0.0,-2.5503368179038752e-21,0.0,0.0,2.5503366427767543e-21,8.756356047953231e-29,0.0,0.0,0.0,-2.1798833560167554e-06,4.359766709703772e-06,1.453255568503629e-06,2.6154654073586853e-15,-2.906511139613744e-06,0.0,0.0,1.1695617967370135e-37,2.851506770778448e-16,1.3196786579249625e-19,1.0875056009797962e-17,2.811090593700209e-20,-2.8628146877282916e-16,1.9205826510567396e-18,1.0371754866194881e-17,1.7244752234459748e-19,4.0539655276262764e-18,-9.595189226496714e-18,1.7170403190343782e-19,-1.3958687303756046e-24,-1.3129010682441655e-20,-1.0520318619795513e-17,8.756356047953231e-29,2.5503366427767543e-21,2.1798833560167554e-06,4.757291873059801e-07,6.979336418416171e-25,6.979336418416171e-25,5.238395341208004e-10,5.754091256346715e-06,-9.024919268090288e-11,2.4307819523077638e-06,4.752668408185097e-07,-4.359676460511091e-06,-4.3596427416612825e-06,6.9178873542050455e-18,3.3487747972964995e-11,2.4689627767709597e-08,-2.8821883867701504e-06,-4.6819432191897044e-11,-2.2437777839421304e-13,-4.6819432191897044e-11,-1.4532553254381112e-06,2.8234430846524626e-06,-8.260596842781396e-08,-1.341932160124238e-12,-6.430857475331251e-15,-4.6073816837053946e-10,-2.830548295751356e-14,1.4466923703818533e-30,-2.830548295751356e-14,-1.1375975049752407e-22,-2.6154654073586853e-15,-2.6156377411212794e-15,-2.338916278536718e-13,-9.173889861609002e-15,-1.8905412799905627e-13,5.400584849252564e-14,-2.338820326644453e-13,-1.1695617967370135e-37
0.08099999999999999,598,101325.0,2.771e-08,0.066,0.09787878787878787,0.8361212121212119,0.6743034055727555,598.0,1e-11,1e-22,IdealGasReactor,off,0.8309771235612513,0.0,0.0,0.07785647520515492,0.03832273446106661,0.012802994742320162,1.2742378343899392e-12,0.04004067202893258,0.0,6.251910284842939e-24,1.6245943550549404e-31,0.012676615817162376,6.955917561549166e-10,0.9872458531267223,2.1905277728945327e-08,5.140941306470783e-07,4.723229840365054e-05,5.463154194587329e-09,7.2307663723406155e-06,2.4365333494761955e-07,1.704992801653151e-05,1.9926405698905305e-06,2.89192429574153e-15,3.229457056612742e-06,1.0154204460066854e-08,0.0,0.0,0.0,-3.195140161863825e-21,0.0,0.0,-3.195140454531221e-21,0.0,0.0,3.195140161863825e-21,1.463336979184977e-28,0.0,0.0,0.0,-1.2149183635749742e-06,2.4298367241221293e-06,8.099455729932247e-07,3.2715017999481206e-15,-1.6198911492545153e-06,0.0,0.0,1.4582105033531992e-37,2.401795803257459e-16,1.7260408097365772e-19,4.273704735371572e-18,-4.6110356066155975e-20,-2.4410503272933887e-16,2.3557357209994235e-18,3.992380796860603e-18,1.054425991073052e-19,3.811811393816271e-18,-6.871131268126884e-18,1.6329465530228232e-19,-1.189072990388438e-24,-2.286988957586611e-20,-3.911087695561675e-18,1.463336979184977e-28,3.195140161863825e-21,1.2149183635749742e-06,2.660569353014887e-07,5.945360652724886e-25,5.945360652724886e-25,3.932716040971974e-10,3.188071118203871e-06,-3.781623959911235e-11,1.3538342139530266e-06,2.6567403983594286e-07,-2.42979890788253e-06,-2.429779675364851e-06,2.8987373857704353e-18,1.9133194610073575e-11,1.0258075011183349e-08,-1.6098591989559049e-06,-1.4479017400250433e-11,-9.544225462297921e-14,-1.4479017400250433e-11,-8.099454373929518e-07,1.5583426056463885e-06,-6.129281047895644e-08,-5.513007166569839e-13,-3.633810793025097e-15,-2.5517819214693533e-10,-1.6749514102076812e-14,8.598434607338339e-31,-1.6749514102076812e-14,-8.201790618115205e-23,-3.2715017999481206e-15,-3.2716071605293218e-15,-1.3156884165043542e-13,-4.031431289600214e-15,-1.0536588148884145e-13,3.0231332131319865e-14,-1.315619705191673e-13,-1.4582105033531992e-37
