Distance (mm),T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),ONOOJ(37),N2O2(48),X(1),HX(9),OX(10),HOX(13),H2OX(14),NH3_X(22),N_X(23),NO_X(24),N2X2(28),NN_ads(29),H2NX(30),O2_ads(49),NH_ads(60),NOX2(87),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],ONOOJ(37) ROP [kmol/m^3 s],N2O2(48) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],ONOOJ(37) surface ROP [kmol/m^2 s],N2O2(48) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],HX(9) ROP [kmol/m^2 s],OX(10) ROP [kmol/m^2 s],HOX(13) ROP [kmol/m^2 s],H2OX(14) ROP [kmol/m^2 s],NH3_X(22) ROP [kmol/m^2 s],N_X(23) ROP [kmol/m^2 s],NO_X(24) ROP [kmol/m^2 s],N2X2(28) ROP [kmol/m^2 s],NN_ads(29) ROP [kmol/m^2 s],H2NX(30) ROP [kmol/m^2 s],O2_ads(49) ROP [kmol/m^2 s],NH_ads(60) ROP [kmol/m^2 s],NOX2(87) ROP [kmol/m^2 s],2 NO(5) <=> N2O2(48) ROP [kmol/m^3 s],NO(5) + O2(2) <=> ONOOJ(37) ROP [kmol/m^3 s],O2(2) + 2 X(1) <=> 2 OX(10) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3_X(22) ROP [kmol/m^2 s],O2_ads(49) <=> 2 OX(10) ROP [kmol/m^2 s],O2_ads(49) <=> 2 OX(10) ROP [kmol/m^2 s],NH3_X(22) + OX(10) <=> H2NX(30) + HOX(13) ROP [kmol/m^2 s],HX(9) + OX(10) <=> HOX(13) + X(1) ROP [kmol/m^2 s],H2O(3) + 2 X(1) <=> HOX(13) + HX(9) ROP [kmol/m^2 s],NH3(6) + 2 X(1) <=> H2NX(30) + HX(9) ROP [kmol/m^2 s],NH3_X(22) + X(1) <=> H2NX(30) + HX(9) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(14) ROP [kmol/m^2 s],H2OX(14) + OX(10) <=> 2 HOX(13) ROP [kmol/m^2 s],HOX(13) + HX(9) <=> H2OX(14) + X(1) ROP [kmol/m^2 s],HOX(13) + NH3_X(22) <=> H2NX(30) + H2OX(14) ROP [kmol/m^2 s],H2NX(30) + X(1) <=> HX(9) + NH_ads(60) ROP [kmol/m^2 s],HOX(13) + NH_ads(60) <=> H2NX(30) + OX(10) ROP [kmol/m^2 s],NH3_X(22) + NH_ads(60) <=> 2 H2NX(30) ROP [kmol/m^2 s],H2OX(14) + NH_ads(60) <=> H2NX(30) + HOX(13) ROP [kmol/m^2 s],NH3_X(22) + NH_ads(60) <=> 2 H2NX(30) ROP [kmol/m^2 s],N2(4) + 2 X(1) <=> 2 N_X(23) ROP [kmol/m^2 s],NH_ads(60) + X(1) <=> HX(9) + N_X(23) ROP [kmol/m^2 s],HOX(13) + N_X(23) <=> NH_ads(60) + OX(10) ROP [kmol/m^2 s],NH3_X(22) + N_X(23) <=> H2NX(30) + NH_ads(60) ROP [kmol/m^2 s],H2OX(14) + N_X(23) <=> HOX(13) + NH_ads(60) ROP [kmol/m^2 s],H2NX(30) + N_X(23) <=> 2 NH_ads(60) ROP [kmol/m^2 s],NOX2(87) <=> N_X(23) + OX(10) ROP [kmol/m^2 s],N_X(23) + O2_ads(49) <=> NOX2(87) + OX(10) ROP [kmol/m^2 s],NOX2(87) <=> N_X(23) + OX(10) ROP [kmol/m^2 s],NO_X(24) + X(1) <=> N_X(23) + OX(10) ROP [kmol/m^2 s],NO(5) + X(1) <=> NO_X(24) ROP [kmol/m^2 s],NO_X(24) + X(1) <=> NOX2(87) ROP [kmol/m^2 s],N2(4) + X(1) <=> NN_ads(29) ROP [kmol/m^2 s],N2(4) + 2 X(1) <=> N2X2(28) ROP [kmol/m^2 s],N2X2(28) <=> 2 N_X(23) ROP [kmol/m^2 s],NOX2(87) + N_X(23) <=> N2X2(28) + OX(10) ROP [kmol/m^2 s],NN_ads(29) + X(1) <=> N2X2(28) ROP [kmol/m^2 s],N2O2(48) + 2 X(1) <=> 2 NO_X(24) ROP [kmol/m^2 s]
0,598,101324.99999999999,2.771e-08,0.06599999999999999,0.7393939393939394,0.19460606060606062,0.08926229508196722,598.0,1e-11,1e-22,IdealGasReactor,off,0.19460606060606062,0.0,0.0,0.7393939393939394,0.0,0.0,0.0,0.06599999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07179956419205448,0.0,0.0,0.0,-0.017105685780366142,0.0,0.0,0.0,-0.17462130429087463,0.013916490126399575,0.14359912838410896,0.0,0.0,0.003189195653966568,0.0,0.0,0.0,0.0,0.013916490126399575,0.0,0.0,0.0,0.0,0.0,0.07179956419205448,0.003189195653966568,0.0,0.0,0.0,0.0,0.0,0.013916490126399575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009,598,101324.99999960318,2.771e-08,0.06599999999999999,0.7393939393939394,0.19460606060606062,0.08926229508196722,598.0,1e-11,1e-22,IdealGasReactor,off,0.1946336402968212,0.0,0.0,0.7393125754374333,4.519002735472488e-05,2.5882665649942597e-05,4.593525185567591e-15,0.06598271157273614,0.0,2.13996765213818e-25,2.1112329323474982e-36,0.15647284577278822,1.3686341167650156e-07,0.8421492798250829,2.6190177989704175e-07,1.474236439300196e-07,0.0009310167076244911,7.275989879275308e-08,6.6549447818543845e-06,1.7552557375836627e-06,9.969281913572431e-06,0.0003796312694924292,2.1043292713704768e-15,4.811263390442548e-05,1.1535993822038849e-07,0.0,0.0,0.0,-3.9884650365327126e-19,0.0,0.0,-3.9884650366862453e-19,0.0,0.0,3.9884650365327126e-19,7.676636387705998e-30,0.0,0.0,0.0,-0.0017577226645558335,0.000424397973749535,0.00018450168346477956,4.28092733504324e-14,-0.0002527462748838159,0.0,0.0,9.495828471904975e-37,-0.003009432267815703,-4.04999130757955e-09,0.0030911910712386435,-3.88657674128468e-09,-1.8508096337296188e-07,-2.152179663006467e-05,-1.1558083548210622e-09,4.666081409348495e-08,-6.142486151491696e-06,-3.469271539033377e-05,-1.2504646275389923e-05,1.5448286034559798e-17,-6.043419118538333e-07,-1.4091933318866475e-09,7.676636387705998e-30,3.9884650365327126e-19,0.0017577226645558335,2.0676396250606563e-05,-7.724143503363721e-18,-7.724143503363721e-18,5.766798721517058e-09,0.0005859083834935379,-9.666513765124395e-08,0.0002320698786332093,4.3240626066116964e-05,-0.0004243013086118838,-0.0004241114998511185,7.409853343993045e-15,4.509741495807544e-09,2.412309972104116e-05,-0.0002616274202644342,-5.255724770306007e-07,-2.1740122447135117e-10,-5.255724770306007e-07,-0.00014366645865915466,0.00028656739422692405,-7.78935503845649e-07,-1.5647716018585973e-09,-6.472621498406105e-13,-2.9164551490569616e-08,-2.2628118660945884e-08,9.721676435116988e-25,-2.2628118660945884e-08,-4.710406419220554e-16,-4.28092733504324e-14,-4.666085643171766e-08,-3.1116409299857094e-05,-9.718815505767827e-06,-1.86895773937183e-11,4.574222060753386e-12,3.576306090476676e-06,-9.495828471904975e-37
0.018,598,101324.99999999999,2.771e-08,0.06599999999999999,0.7393939393939394,0.19460606060606062,0.08926229508196722,598.0,1e-11,1e-22,IdealGasReactor,off,0.1946336402964491,0.0,0.0,0.7393125754273762,4.5190038824333274e-05,2.588266656419551e-05,5.822451924419117e-12,0.06598271156496355,0.0,2.712698198747858e-22,3.3919994299887636e-30,1.1194614287434483e-06,9.043838671066896e-18,0.9999898855388037,5.334956908193833e-12,5.349051683756731e-14,6.948689553884106e-09,5.920545513205519e-13,8.988036709842993e-06,3.841330684651496e-18,3.043867930723215e-12,9.721592322789101e-14,2.96706874263589e-15,4.129095966113013e-12,1.1146389423399046e-12,0.0,0.0,0.0,-5.640209588851012e-19,0.0,0.0,-5.640209730341104e-19,0.0,0.0,5.640209588851012e-19,7.074504598022034e-27,0.0,0.0,0.0,-8.993112741786701e-14,1.193323973610584e-13,9.512537050280403e-15,6.052985747464521e-14,-7.955493157399956e-14,0.0,0.0,1.735639278364062e-36,2.479641465578901e-24,-4.2374370046859137e-29,-2.3933484506328223e-23,6.310887241768094e-29,-1.4105632311557854e-26,-2.99698924555818e-26,-2.4995826501398236e-23,1.305306051763862e-24,-1.2748723359526689e-30,-1.7512712095906462e-27,-2.4003533235966224e-29,7.75466090103207e-26,-5.17689969051289e-30,2.2517556258833337e-23,7.074504598022034e-27,5.640209588851012e-19,8.993112741786701e-14,6.211943952685122e-14,-3.877409121342317e-26,-3.877409121342317e-26,5.865970056677025e-14,2.1070541535813142e-14,-9.999777693487355e-23,1.7435492047148336e-14,3.4590533002890125e-15,-1.1933239726106063e-13,-1.1933171159924748e-13,7.664490217134616e-30,6.856595334669481e-19,4.419573858420422e-20,-7.955488775126878e-14,1.483205001835847e-25,-1.1340481754393404e-24,1.483205001835847e-25,-9.512535453152092e-15,1.7595209263494913e-16,-7.937897910643966e-14,-8.180388569563399e-27,-1.131540612367474e-24,-3.738152214209618e-22,-3.0264928622058234e-14,1.5734165256479385e-30,-3.0264928622058234e-14,-6.139914914378766e-22,-6.052985747464521e-14,-6.052985686195902e-14,-1.5887231510302655e-21,-8.405159508602327e-24,-1.2374866712521203e-21,3.5963988674066545e-22,-1.5887213997590559e-21,-1.735639278364062e-36
0.026999999999999996,598,101324.99999999999,2.771e-08,0.06599999999999999,0.7393939393939394,0.19460606060606062,0.08926229508196722,598.0,1e-11,1e-22,IdealGasReactor,off,0.19463364029607708,1.9105291920516346e-72,-6.160872904836461e-72,0.73931257541732,4.519005029334257e-05,2.5882667478664605e-05,1.1639478556162197e-11,0.06598271155719136,0.0,5.422868977149407e-22,1.3555358163237012e-29,1.1194151188473506e-06,9.043201038793687e-18,0.9999898841510038,5.334827120201937e-12,5.3488317178505826e-14,6.948402099857536e-09,5.92124541071502e-13,8.989471107144442e-06,3.841013010954157e-18,3.043742119491911e-12,9.721084539789804e-14,2.9670687344004035e-15,4.128880670801348e-12,1.1147707081163445e-12,0.0,0.0,0.0,-5.639403346247714e-19,0.0,0.0,-5.639403768824724e-19,0.0,0.0,5.639403346247714e-19,2.112885048543958e-26,0.0,0.0,0.0,-8.992368390344571e-14,1.1932616416700432e-13,9.514786234345114e-15,6.05212036427259e-14,-7.955077604167264e-14,0.0,0.0,1.7361928257883384e-36,-1.8648253690202355e-22,-8.722552869914288e-28,-2.773796249034977e-22,5.174927538249837e-28,-2.8233053785861107e-24,-6.778066436898583e-23,-2.752781681312414e-22,-2.57817502662925e-22,4.138492431278978e-31,-1.2481617566505572e-24,-8.262195573634357e-28,7.754802510768885e-25,-1.398502473537125e-28,5.336301405260511e-22,2.112885048543958e-26,5.639403346247714e-19,8.992368390344571e-14,6.211672651009966e-14,-3.877409121342317e-25,-3.877409121342317e-25,5.865727384549376e-14,2.1068796380699566e-14,-9.998792210169184e-23,1.7434049531572972e-14,3.4587671176090112e-15,-1.193261640670164e-13,-1.1932547844743855e-13,7.66373486919986e-30,6.856144891133472e-19,4.4191601936177426e-20,-7.95507322907804e-14,1.4830700876430475e-25,-1.1339613537719218e-24,1.4830700876430475e-25,-9.514784635592764e-15,1.759356399027046e-16,-7.937484009464638e-14,-8.174785375130029e-27,-1.1314540861692526e-24,-3.737655594427073e-22,-3.026060183217987e-14,1.5731915749674415e-30,-3.026060183217987e-14,-6.139037085247616e-22,-6.05212036427259e-14,-6.052120277100468e-14,-1.5903452005126937e-21,-8.407149478028481e-24,-1.2377792676167021e-21,3.597249210312188e-22,-1.5890970387560431e-21,-1.7361928257883384e-36
0.036,598,101324.99999999996,2.771e-08,0.06599999999999999,0.7393939393939394,0.19460606060606062,0.08926229508196722,598.0,1e-11,1e-22,IdealGasReactor,off,0.19463364029570512,1.910530599359811e-72,1.662471437942287e-120,0.7393125754072647,4.519006176175288e-05,2.5882668393349844e-05,1.7455673600309466e-11,0.06598271154941959,0.0,8.132652316232928e-22,3.0487174260049224e-29,1.1193688162430563e-06,9.042563526874342e-18,0.9999898827635327,5.334697351120391e-12,5.34861178661471e-14,6.94811469109217e-09,5.921945047398796e-13,8.990905168564887e-06,3.84069540045103e-18,3.0436163281031493e-12,9.720576845479988e-14,2.9670687261668942e-15,4.128665413060282e-12,1.114902424788047e-12,0.0,0.0,0.0,-5.638597200579644e-19,0.0,0.0,-5.638597905379531e-19,0.0,0.0,5.638597200579644e-19,3.523999435803304e-26,0.0,0.0,0.0,-8.991624186891256e-14,1.193199320950724e-13,9.517034843569655e-15,6.051255168186054e-14,-7.954662139584655e-14,0.0,0.0,1.7367460144011103e-36,6.598563567043399e-23,2.7632694619387223e-28,3.6446999505764225e-22,-6.68954047627418e-28,-3.9035425415940717e-23,2.5155197550117264e-23,3.657968880068575e-22,5.384291222495494e-23,1.2695809186621034e-31,-1.1813192055684652e-25,-8.640212001003004e-29,-3.360436968163344e-25,6.211786590549705e-28,-4.1771257655726653e-22,3.523999435803304e-26,5.638597200579644e-19,8.991624186891256e-14,6.211401409305405e-14,1.6802106192483375e-25,1.6802106192483375e-25,5.865484750633093e-14,2.1067051572783124e-14,-9.997806941374333e-23,1.7432607302792497e-14,3.458480991826476e-15,-1.1931993199509435e-13,-1.1931924638434064e-13,7.662979685692018e-30,6.855694530359479e-19,4.41874661701509e-20,-7.954657755610389e-14,1.4829352017021332e-25,-1.1338745493512686e-24,1.4829352017021332e-25,-9.517033245569799e-15,1.7591919067633513e-16,-7.937070180515904e-14,-8.169184234695306e-27,-1.131367577147529e-24,-3.737159107472843e-22,-3.025627553199243e-14,1.5729666668986147e-30,-3.025627553199243e-14,-6.138159479709229e-22,-6.051255168186054e-14,-6.05125511218875e-14,-1.5895907213211658e-21,-8.409133660420339e-24,-1.238071789509433e-21,3.598099336785546e-22,-1.589472589400609e-21,-1.7367460144011103e-36
0.045,598,101324.99999999999,2.771e-08,0.06599999999999999,0.7393939393939394,0.19460606060606062,0.08926229508196722,598.0,1e-11,1e-22,IdealGasReactor,off,0.1946336402953331,1.910530599356159e-72,1.662471437939109e-120,0.7393125753972098,4.519007322956427e-05,2.5882669308251147e-05,2.3271037236652433e-11,0.0659827115416482,0.0,1.0842048299764025e-21,5.41845449217434e-29,1.1193225209430829e-06,9.04192613547191e-18,0.9999898813763896,5.334567600984542e-12,5.348391890105415e-14,6.947827327666262e-09,5.922644423682777e-13,8.992338894581114e-06,3.840377853223233e-18,3.0434905565921084e-12,9.720069239993667e-14,2.9670687179353078e-15,4.12845019294677e-12,1.1150340924351682e-12,0.0,0.0,0.0,-5.637791378029001e-19,0.0,0.0,-5.637792369595605e-19,0.0,0.0,5.637791378029001e-19,4.957833017133015e-26,0.0,0.0,0.0,-8.990880131613406e-14,1.1931370103894416e-13,9.51928288276778e-15,6.050390159401124e-14,-7.954246735564162e-14,0.0,0.0,1.7372988445394572e-36,-3.420087243357116e-23,1.1270437058510885e-29,-1.9408197176391096e-22,2.145701662201152e-28,-6.870884735290437e-25,-3.1964254735074887e-24,-1.9392835482765594e-22,-3.8439942355746035e-23,2.367765545098607e-30,-3.5337418679827834e-25,-1.5320464765696365e-28,7.754660968502103e-26,5.403697200763931e-29,2.323663938647744e-22,4.957833017133015e-26,5.637791378029001e-19,8.990880131613406e-14,6.211130199447298e-14,-3.877409121342317e-26,-3.877409121342317e-26,5.865242154994232e-14,2.1065307112504986e-14,-9.996821887338653e-23,1.7431165361168634e-14,3.4581949230134425e-15,-1.1931370093897595e-13,-1.1931301541159856e-13,7.662224666793398e-30,6.85524425246387e-19,4.4183331287132846e-20,-7.954242354833596e-14,1.482800344046456e-25,-1.1337877621991415e-24,1.482800344046456e-25,-9.519281284155246e-15,1.7590274495985685e-16,-7.936656423907258e-14,-8.163585146725102e-27,-1.1312810853240281e-24,-3.736662753394783e-22,-3.025195076705221e-14,1.5727418253186871e-30,-3.025195076705221e-14,-6.137282049445874e-22,-6.050390159401124e-14,-6.05039009418431e-14,-1.5902014132577772e-21,-8.411120354224843e-24,-1.238364237069776e-21,3.598949247231934e-22,-1.589848039070979e-21,-1.7372988445394572e-36
0.054,598,101324.99999999999,2.771e-08,0.06599999999999999,0.7393939393939394,0.19460606060606062,0.08926229508196722,598.0,1e-11,1e-22,IdealGasReactor,off,0.19463364029496105,1.9105305993525073e-72,1.6624714379359316e-120,0.739312575387156,4.519008469677687e-05,2.5882670223368463e-05,2.9085569644848574e-11,0.0659827115338772,0.0,1.3551057011445552e-21,8.464456860080705e-29,1.1192762329624535e-06,9.041288864784377e-18,0.999989879989574,5.3344378698377334e-12,5.3481720283983245e-14,6.947540009672577e-09,5.923343540051557e-13,8.99377228573836e-06,3.840060369367104e-18,3.043364804999177e-12,9.719561723490866e-14,2.9670687097056552e-15,4.12823501052852e-12,1.1151657111489874e-12,0.0,0.0,0.0,-5.63698532929616e-19,0.0,0.0,-5.636986601571027e-19,0.0,0.0,5.63698532929616e-19,6.361374339702239e-26,0.0,0.0,0.0,-8.990136224737918e-14,1.1930747111514863e-13,9.521530351730724e-15,6.0495253381601e-14,-7.953831416882453e-14,0.0,0.0,1.7378513165669176e-36,1.7309529860386922e-22,1.9113147830296871e-28,1.0020114499778658e-21,-7.32062920045099e-27,-2.3398054075654877e-24,9.362117874474548e-23,9.957103704544226e-22,2.5534997099494264e-22,-4.0932677217553857e-29,-4.83652987573718e-25,-8.2589772586511e-28,1.4734138935931053e-24,1.2048864251119429e-27,-1.2599524006705352e-21,6.361374339702239e-26,5.63698532929616e-19,8.990136224737918e-14,6.210859046168345e-14,-7.367077330550403e-25,-7.367077330550403e-25,5.864999597711123e-14,2.106356300039485e-14,-9.995837048354254e-23,1.7429723707141088e-14,3.4579089112569055e-15,-1.1930747101519026e-13,-1.193067855311798e-13,7.661469812726262e-30,6.854794057587605e-19,4.417919728834848e-20,-7.953827026878638e-14,1.4826655147160965e-25,-1.1337009923420346e-24,1.4826655147160965e-25,-9.521528752610525e-15,1.7588630275813744e-16,-7.936242739768885e-14,-8.15798810955247e-27,-1.131194610725117e-24,-3.7361665322555856e-22,-3.024762606166899e-14,1.5725169752898939e-30,-3.024762606166899e-14,-6.136404813932555e-22,-6.0495253381601e-14,-6.049525302331048e-14,-1.5907070920306856e-21,-8.413106564235746e-24,-1.2386566104618294e-21,3.599798942128411e-22,-1.590223439043112e-21,-1.7378513165669176e-36
0.06299999999999999,598,101324.99999999999,2.771e-08,0.06599999999999999,0.7393939393939394,0.19460606060606062,0.08926229508196722,598.0,1e-11,1e-22,IdealGasReactor,off,0.19463364029458913,1.9105306867450643e-72,4.9970314140573205e-86,0.7393125753771029,4.51900961633908e-05,2.5882671138701753e-05,3.489927100480902e-11,0.06598271152610666,0.0,1.6259678535098789e-21,1.2186434500252364e-28,1.119229952177349e-06,9.040651713097155e-18,0.9999898786030894,5.334308157333024e-12,5.3479522009006634e-14,6.9472527363447614e-09,5.924042393849419e-13,8.995205338927818e-06,3.839742948035481e-18,3.0432390729943513e-12,9.719054294611288e-14,2.9670687014781054e-15,4.1280198652290756e-12,1.1152972804292247e-12,0.0,0.0,0.0,-5.636179732927715e-19,0.0,0.0,-5.636181287930332e-19,0.0,0.0,5.636179732927715e-19,7.775013081858292e-26,0.0,0.0,0.0,-8.989392464260338e-14,1.193012422744427e-13,9.523777263374341e-15,6.048660702244885e-14,-7.953416069206951e-14,0.0,0.0,1.738403429434666e-36,8.295269061791312e-22,1.4217552451390242e-27,-1.571666226357089e-20,-3.0923347484663663e-27,-1.145206675796581e-23,-8.165940142156746e-22,-1.572579005206837e-20,-1.7025145569381943e-23,-4.463830903212559e-28,-2.2259352849215518e-23,6.1991032921964794e-27,-6.66914526100152e-24,-1.4243869719896894e-27,1.5746796045819172e-20,7.775013081858292e-26,5.636179732927715e-19,8.989392464260338e-14,6.210587835524416e-14,3.334571844354393e-24,3.334571844354393e-24,5.864757078136806e-14,2.1061819231753653e-14,-9.994852421757159e-23,1.7428282336825354e-14,3.45762295578731e-15,-1.1930124217449419e-13,-1.1930055672638295e-13,7.660715121449203e-30,6.854343944522436e-19,4.417506416263224e-20,-7.953411770632311e-14,1.4825307133478528e-25,-1.1336142395461586e-24,1.4825307133478528e-25,-9.523775642100792e-15,1.7586986402678115e-16,-7.935829126992569e-14,-8.152393127911146e-27,-1.1311081531178857e-24,-3.735670443186972e-22,-3.0243311249365896e-14,1.5722927346814532e-30,-3.0243311249365896e-14,-6.135528007855392e-22,-6.048660702244885e-14,-6.04866063918709e-14,-1.6128584072234875e-21,-8.415142358468625e-24,-1.2389489085362676e-21,3.600648418133827e-22,-1.590599054374272e-21,-1.738403429434666e-36
0.07199999999999998,598,101324.99999999999,2.771e-08,0.06599999999999999,0.7393939393939394,0.19460606060606062,0.08926229508196722,598.0,1e-11,1e-22,IdealGasReactor,off,0.1946336402942172,1.9105304870335736e-72,4.996765173010466e-86,0.7393125753670506,4.519010762940616e-05,2.5882672054250948e-05,4.0712141496125195e-11,0.0659827115183365,0.0,1.8967912954395934e-21,1.658409750814804e-28,1.1191836787401589e-06,9.040014682499727e-18,0.9999898772169311,5.33417846389849e-12,5.347732408339804e-14,6.946965508625751e-09,5.924740988651215e-13,8.996638058288993e-06,3.839425590241335e-18,3.0431133609717554e-12,9.718546955021058e-14,2.9670686932523388e-15,4.127804757754383e-12,1.1154288009496439e-12,0.0,0.0,0.0,-5.635374201182756e-19,0.0,0.0,-5.635376034874153e-19,0.0,0.0,5.635374201182756e-19,9.168456984840688e-26,0.0,0.0,0.0,-8.988648852615196e-14,1.1929501450808931e-13,9.526023562974505e-15,6.047796254318039e-14,-7.953000846244661e-14,0.0,0.0,1.7389551848950665e-36,7.405963752228756e-22,-4.4311118027742325e-28,-1.458628931084873e-21,-4.0515896092151166e-27,1.159815783434636e-24,-1.2103846827731721e-21,-1.4642805465943e-21,-4.652919092167879e-22,-1.9342550774984035e-29,2.392883338243104e-25,-8.136700651089864e-28,-4.4977961528247236e-24,1.7290844966313053e-27,1.9327948900486177e-21,9.168456984840688e-26,5.635374201182756e-19,8.988648852615196e-14,6.21031672075072e-14,2.248897290378544e-24,2.248897290378544e-24,5.864514597067289e-14,2.1060075812291702e-14,-9.993868010759661e-23,1.7426841254939406e-14,3.457337057539185e-15,-1.1929501440815063e-13,-1.1929432901765442e-13,7.659960595424777e-30,6.853893914742547e-19,4.4170931923477346e-20,-7.952996587458058e-14,1.4823959403811211e-25,-1.1335275040954495e-24,1.4823959403811211e-25,-9.526021963822873e-15,1.7585342881943496e-16,-7.935415586935433e-14,-8.146800193889828e-27,-1.131021712785175e-24,-3.735174487176328e-22,-3.023898187868402e-14,1.5720676352274524e-30,-3.023898187868402e-14,-6.134650876866143e-22,-6.047796254318039e-14,-6.047796146442339e-14,-1.5907345570119618e-21,-8.417074694826379e-24,-1.2392411327496868e-21,3.601497679483749e-22,-1.5909738453457861e-21,-1.7389551848950665e-36
0.08099999999999999,598,101325.0,2.771e-08,0.06599999999999999,0.7393939393939394,0.19460606060606062,0.08926229508196722,598.0,1e-11,1e-22,IdealGasReactor,off,0.19463364029384522,1.9105304870299223e-72,4.996765173000916e-86,0.739312575356999,4.5190119094823026e-05,2.588267297001599e-05,4.652418129842004e-11,0.06598271151056673,0.0,2.167576035302398e-21,2.1657156104267804e-28,1.1191374125908078e-06,9.039377772153859e-18,0.9999898758311002,5.334048789365507e-12,5.3475126504299147e-14,6.946678326140546e-09,5.925439323268557e-13,8.998070442424542e-06,3.839108295593048e-18,3.042987668788524e-12,9.718039704052337e-14,2.9670686850284583e-15,4.127589687821869e-12,1.1155602724858416e-12,0.0,0.0,0.0,-5.634568734061283e-19,0.0,0.0,-5.634570802012814e-19,0.0,0.0,5.634568734061283e-19,1.0339757656912846e-25,0.0,0.0,0.0,-8.987905388822481e-14,1.1928878784529825e-13,9.528269313211261e-15,6.046931993313977e-14,-7.952585855256421e-14,0.0,0.0,1.7395065825605922e-36,2.3941838155050516e-23,-1.4018783831077727e-28,-4.2650339131513e-22,-8.835242138475332e-28,-1.902399847664663e-24,-9.699563495223071e-24,-4.215141243798771e-22,1.473834509022934e-23,2.8922715570174326e-29,2.1687600664607623e-25,5.070238595351198e-28,1.3183175294134958e-24,-3.570335153223723e-28,4.0904329721234866e-22,1.0339757656912846e-25,5.634568734061283e-19,8.987905388822481e-14,6.210045809298018e-14,-6.591595506281939e-25,-6.591595506281939e-25,5.864272154185997e-14,2.1058332739704828e-14,-9.992883814050353e-23,1.742540045958403e-14,3.4570512161346985e-15,-1.1928878774536941e-13,-1.1928810239680586e-13,7.659206233647293e-30,6.853443967654975e-19,4.4166800565381864e-20,-7.952581476809358e-14,1.4822611956366134e-25,-1.1334407858747867e-24,1.4822611956366134e-25,-9.528267713660211e-15,1.7583699711424146e-16,-7.935002119054244e-14,-8.141209309147439e-27,-1.1309352896124184e-24,-3.734678663776531e-22,-3.0234660051889334e-14,1.5718428920951767e-30,-3.0234660051889334e-14,-6.1337742275750845e-22,-6.046931993313977e-14,-6.04693193345007e-14,-1.5911319914468994e-21,-8.419058652269619e-24,-1.2395332825665637e-21,3.602346724619671e-22,-1.5913488674535455e-21,-1.7395065825605922e-36
