Distance (mm),T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),ONOOJ(37),N2O2(48),X(1),HX(9),OX(10),HOX(13),H2OX(14),NH3_X(22),N_X(23),NO_X(24),N2X2(28),NN_ads(29),H2NX(30),O2_ads(49),NH_ads(60),NOX2(87),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],ONOOJ(37) ROP [kmol/m^3 s],N2O2(48) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],ONOOJ(37) surface ROP [kmol/m^2 s],N2O2(48) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],HX(9) ROP [kmol/m^2 s],OX(10) ROP [kmol/m^2 s],HOX(13) ROP [kmol/m^2 s],H2OX(14) ROP [kmol/m^2 s],NH3_X(22) ROP [kmol/m^2 s],N_X(23) ROP [kmol/m^2 s],NO_X(24) ROP [kmol/m^2 s],N2X2(28) ROP [kmol/m^2 s],NN_ads(29) ROP [kmol/m^2 s],H2NX(30) ROP [kmol/m^2 s],O2_ads(49) ROP [kmol/m^2 s],NH_ads(60) ROP [kmol/m^2 s],NOX2(87) ROP [kmol/m^2 s],2 NO(5) <=> N2O2(48) ROP [kmol/m^3 s],NO(5) + O2(2) <=> ONOOJ(37) ROP [kmol/m^3 s],O2(2) + 2 X(1) <=> 2 OX(10) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3_X(22) ROP [kmol/m^2 s],O2_ads(49) <=> 2 OX(10) ROP [kmol/m^2 s],O2_ads(49) <=> 2 OX(10) ROP [kmol/m^2 s],NH3_X(22) + OX(10) <=> H2NX(30) + HOX(13) ROP [kmol/m^2 s],HX(9) + OX(10) <=> HOX(13) + X(1) ROP [kmol/m^2 s],H2O(3) + 2 X(1) <=> HOX(13) + HX(9) ROP [kmol/m^2 s],NH3(6) + 2 X(1) <=> H2NX(30) + HX(9) ROP [kmol/m^2 s],NH3_X(22) + X(1) <=> H2NX(30) + HX(9) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(14) ROP [kmol/m^2 s],H2OX(14) + OX(10) <=> 2 HOX(13) ROP [kmol/m^2 s],HOX(13) + HX(9) <=> H2OX(14) + X(1) ROP [kmol/m^2 s],HOX(13) + NH3_X(22) <=> H2NX(30) + H2OX(14) ROP [kmol/m^2 s],H2NX(30) + X(1) <=> HX(9) + NH_ads(60) ROP [kmol/m^2 s],HOX(13) + NH_ads(60) <=> H2NX(30) + OX(10) ROP [kmol/m^2 s],NH3_X(22) + NH_ads(60) <=> 2 H2NX(30) ROP [kmol/m^2 s],H2OX(14) + NH_ads(60) <=> H2NX(30) + HOX(13) ROP [kmol/m^2 s],NH3_X(22) + NH_ads(60) <=> 2 H2NX(30) ROP [kmol/m^2 s],N2(4) + 2 X(1) <=> 2 N_X(23) ROP [kmol/m^2 s],NH_ads(60) + X(1) <=> HX(9) + N_X(23) ROP [kmol/m^2 s],HOX(13) + N_X(23) <=> NH_ads(60) + OX(10) ROP [kmol/m^2 s],NH3_X(22) + N_X(23) <=> H2NX(30) + NH_ads(60) ROP [kmol/m^2 s],H2OX(14) + N_X(23) <=> HOX(13) + NH_ads(60) ROP [kmol/m^2 s],H2NX(30) + N_X(23) <=> 2 NH_ads(60) ROP [kmol/m^2 s],NOX2(87) <=> N_X(23) + OX(10) ROP [kmol/m^2 s],N_X(23) + O2_ads(49) <=> NOX2(87) + OX(10) ROP [kmol/m^2 s],NOX2(87) <=> N_X(23) + OX(10) ROP [kmol/m^2 s],NO_X(24) + X(1) <=> N_X(23) + OX(10) ROP [kmol/m^2 s],NO(5) + X(1) <=> NO_X(24) ROP [kmol/m^2 s],NO_X(24) + X(1) <=> NOX2(87) ROP [kmol/m^2 s],N2(4) + X(1) <=> NN_ads(29) ROP [kmol/m^2 s],N2(4) + 2 X(1) <=> N2X2(28) ROP [kmol/m^2 s],N2X2(28) <=> 2 N_X(23) ROP [kmol/m^2 s],NOX2(87) + N_X(23) <=> N2X2(28) + OX(10) ROP [kmol/m^2 s],NN_ads(29) + X(1) <=> N2X2(28) ROP [kmol/m^2 s],N2O2(48) + 2 X(1) <=> 2 NO_X(24) ROP [kmol/m^2 s]
0,598,101325.0,2.771e-08,0.066,0.21212121212121213,0.7218787878787878,0.31114285714285717,598.0,1e-11,1e-22,IdealGasReactor,off,0.7218787878787878,0.0,0.0,0.21212121212121215,0.0,0.0,0.0,0.066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020598235628868096,0.0,0.0,0.0,-0.01710568578036615,0.0,0.0,0.0,-0.07221864716450192,0.01391649012639958,0.04119647125773619,0.0,0.0,0.0031891956539665694,0.0,0.0,0.0,0.0,0.01391649012639958,0.0,0.0,0.0,0.0,0.0,0.020598235628868096,0.0031891956539665694,0.0,0.0,0.0,0.0,0.0,0.01391649012639958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009,598,101324.99999948146,2.771e-08,0.066,0.21212121212121213,0.7218787878787878,0.31114285714285717,598.0,1e-11,1e-22,IdealGasReactor,off,0.7220893195321916,0.0,0.0,0.21179788685166268,9.05937092109316e-05,6.511205402916688e-05,8.951987188979186e-16,0.06595708785290463,0.0,1.1946994842157777e-26,8.018310168601555e-38,0.5123604199919234,1.0159085718359575e-06,0.483181476093328,4.514060616926786e-07,4.648490471548162e-07,0.0029849041584386325,1.239208024455403e-07,1.9859195845560333e-06,2.3685602383778775e-05,4.1062824970042306e-05,0.0013615697039529946,6.927018562418728e-16,4.272689717487215e-05,1.1272375979670271e-07,0.0,0.0,0.0,-3.221447275645017e-20,0.0,0.0,-3.221447275728195e-20,0.0,0.0,3.221447275645017e-20,4.158897132418292e-31,0.0,0.0,0.0,-0.005398809702485401,0.001261829257418439,0.0006644603608370948,1.2087690000929229e-14,-0.0008602879265588114,0.0,0.0,8.39409946169259e-38,-0.00922387566840888,-2.997009703088728e-08,0.009536253640065178,-1.81464942932269e-09,-5.633728258193986e-07,6.61965981415346e-06,1.4418922855132976e-09,9.815732727373793e-08,-9.089749864185531e-05,-0.00015684644342037578,1.83725234549284e-05,2.7342653012045248e-17,1.7597688853380426e-06,3.537623017512152e-09,4.158897132418292e-31,3.221447275645017e-20,0.005398809702485401,9.976119040485667e-05,-1.3671327116755833e-17,-1.3671327116755833e-17,6.907554111043442e-09,0.001982515005729775,-1.2366455232518494e-06,0.0007605267361539547,0.00010663540024176627,-0.0012605926118951871,-0.0012600029759579968,9.479748909646874e-14,2.4918179042060347e-08,0.00028328827157647233,-0.0005383482648778823,-6.760355841777313e-06,-1.343846853871857e-09,-6.760355841777313e-06,-0.00041671635695207285,0.0008332712732786003,-3.968677394188827e-07,-4.983700661536294e-09,-9.906775579411162e-13,1.371513049664728e-07,-5.0851286789027617e-08,1.2214664171237618e-24,-5.0851286789027617e-08,-1.0013972124801927e-15,-1.2087690000929229e-14,-9.815733836003072e-08,-0.00012245089710112943,-0.00012529310678389247,-5.421059030138051e-11,7.6122005123571e-12,3.439554631924635e-05,-8.39409946169259e-38
0.018,598,101325.0,2.771e-08,0.066,0.21212121212121213,0.7218787878787878,0.31114285714285717,598.0,1e-11,1e-22,IdealGasReactor,off,0.7220893195176626,0.0,0.0,0.21179788678342246,9.059382993418642e-05,6.511209065335491e-05,7.233284028680172e-12,0.06595708777109413,0.0,9.654385043389999e-23,5.234979504432148e-30,5.690821502639789e-06,1.7293001023434388e-16,0.9999830801498045,1.722290045766275e-11,5.451414532739202e-13,3.531005000101409e-08,3.748296405797224e-12,1.119360701874638e-05,2.4972723800752433e-16,3.892640144208488e-11,1.0238486142084387e-12,2.9670283582332686e-15,4.309724134089689e-11,7.056733974260319e-12,0.0,0.0,0.0,-2.0098242815025678e-19,0.0,0.0,-2.0098244993543954e-19,0.0,0.0,2.0098242815025678e-19,1.0892591379291731e-26,0.0,0.0,0.0,-6.660285711833979e-13,1.2567668489461924e-12,3.8127713626018534e-13,7.529029343885033e-14,-8.378445655387322e-13,0.0,0.0,2.6919619815273743e-36,3.2571577525042695e-22,5.057530123272485e-27,-2.6516520556964317e-21,-7.674038885990003e-27,-2.6262407212409723e-23,-4.0788611345738944e-22,-2.6542884116361926e-21,-1.0365604526700231e-22,1.367235614780168e-27,-9.359146753737952e-24,-5.1337858348148995e-27,-3.6189347507924898e-25,7.560442915638177e-27,2.76405496291485e-21,1.0892591379291731e-26,2.0098242815025678e-19,6.660285711833979e-13,3.87445812618437e-13,1.809457589959748e-25,1.809457589959748e-25,2.980796374754745e-13,5.490919093016441e-13,-6.471671285025332e-21,4.5039875292029513e-13,8.935492743818065e-14,-1.2567668424745211e-12,-1.2567555942677121e-12,4.960506494834379e-28,1.1248103861290361e-17,2.3661624971962223e-18,-8.378422431322885e-13,5.8718652261108e-24,-3.85571763364564e-23,5.8718652261108e-24,-3.812770722356238e-13,9.335869252347876e-15,-8.285086532782274e-13,-2.9370432186863863e-24,-3.812764810668976e-23,-4.3374975837176566e-20,-3.7645154875182784e-14,1.95708729936844e-30,-3.7645154875182784e-14,-7.637156786938748e-22,-7.529029343885033e-14,-7.52902925714786e-14,-6.368709105290112e-20,-3.3747049456922855e-22,-4.9600371769365794e-20,1.441483199858643e-20,-6.367773190614738e-20,-2.6919619815273743e-36
0.026999999999999996,598,101325.0,2.771e-08,0.066,0.21212121212121213,0.7218787878787878,0.31114285714285717,598.0,1e-11,1e-22,IdealGasReactor,off,0.7220893195031379,7.611986770177059e-69,7.386628333655091e-75,0.21179788671520672,9.059395062129565e-05,6.511212727072301e-05,1.44552160308437e-11,0.06595708768930812,0.0,1.9293619197658147e-22,2.0907067484413466e-29,5.689785150494134e-06,1.7287235130497057e-16,0.9999830801962207,1.7220643510264536e-11,5.450428548021196e-13,3.53036196965439e-08,3.747947391164984e-12,1.1194603408373579e-05,2.496364313288803e-16,3.8919334465306165e-11,1.0235420656077667e-12,2.9670283585087262e-15,4.3084425082350215e-11,7.056076903382962e-12,0.0,0.0,0.0,-2.006918551107034e-19,0.0,0.0,-2.0069192034003392e-19,0.0,0.0,2.006918551107034e-19,3.261466526545751e-26,0.0,0.0,0.0,-6.657859991703697e-13,1.2563905621216044e-12,3.812061359350466e-13,7.518143623936205e-14,-8.37593708456039e-13,0.0,0.0,2.6924222551448747e-36,-2.994855293182852e-22,1.5862011607003337e-26,2.2077274853939498e-21,1.3126645462877636e-27,1.7014314156758595e-23,3.6361630620264324e-22,2.2119419016886773e-21,2.0236920169786012e-23,3.9002895037119654e-28,6.649908104395876e-24,6.216104748170671e-27,-1.3441704496562797e-24,6.65798604006534e-28,-2.2625188775224562e-21,3.261466526545751e-26,2.006918551107034e-19,6.657859991703697e-13,3.8735898485920075e-13,6.72084247699335e-25,6.72084247699335e-25,2.980253542803083e-13,5.488908610836147e-13,-6.4685072068737884e-21,4.5023472359683823e-13,8.932238562472158e-14,-1.2563905556530973e-12,-1.2563793110117088e-12,4.958081236595632e-28,1.1244581750556842e-17,2.3650232774635214e-18,-8.375913863906737e-13,5.869506070870098e-24,-3.854058085373534e-23,5.869506070870098e-24,-3.8120607193841387e-13,9.331393307301103e-15,-8.282622713957321e-13,-2.9350196125309093e-24,-3.8111314815144145e-23,-4.334833628964811e-20,-3.759072382330817e-14,1.954257609694206e-30,-3.759072382330817e-14,-7.626114664016643e-22,-7.518143623936205e-14,-7.518143549698751e-14,-6.365922540601574e-20,-3.3740734428161334e-22,-4.959113533372937e-20,1.4412147714701327e-20,-6.366587531412013e-20,-2.6924222551448747e-36
0.036,598,101324.99999999996,2.771e-08,0.066,0.21212121212121213,0.7218787878787878,0.31114285714285717,598.0,1e-11,1e-22,IdealGasReactor,off,0.7220893194886177,7.611986770023992e-69,7.386628333506556e-75,0.21179788664701557,9.059407127231961e-05,6.51121638812817e-05,2.166671047905051e-11,0.0659570876075466,0.0,2.891892216683943e-22,4.697101102867873e-29,5.688750380155797e-06,1.7281478968832588e-16,0.9999830802422924,1.7218389967288032e-11,5.449444074676639e-13,3.5297199206742983e-08,3.747598879659095e-12,1.119559855101103e-05,2.4954577986252314e-16,3.891227829639602e-11,1.0232360285469542e-12,2.96702835878213e-15,4.307163017095651e-11,7.055420779711479e-12,0.0,0.0,0.0,-2.004018022902071e-19,0.0,0.0,-2.0040191073649347e-19,0.0,0.0,2.004018022902071e-19,5.422314318127147e-26,0.0,0.0,0.0,-6.655438414778381e-13,1.256014903272691e-12,3.811352445854903e-13,7.50727796786261e-14,-8.373432689746143e-13,0.0,0.0,2.6928693936073275e-36,1.3156089143962918e-22,2.7356082224142633e-27,1.9653752789226334e-21,6.765271123175397e-27,-3.003368177677073e-24,1.2815015442143268e-22,1.960547996577474e-21,2.654229926916949e-22,1.4579167803757082e-27,-4.492897332257476e-24,3.862303815658364e-27,-1.654363176539287e-24,-5.837570698635487e-28,-2.2201340432041514e-21,5.422314318127147e-26,2.004018022902071e-19,6.655438414778381e-13,3.872722945343689e-13,8.271806125530277e-25,8.271806125530277e-25,2.979711539383031e-13,5.486901568441146e-13,-6.465348967424581e-21,4.500709744402454e-13,8.928989939358939e-14,-1.2560148968073422e-12,-1.2560036556621945e-12,4.955660453710008e-28,1.1241065524931487e-17,2.36388615482265e-18,-8.37340948255265e-13,5.8671509559995e-24,-3.852401527266465e-23,5.8671509559995e-24,-3.8113518058961823e-13,9.326925589477247e-15,-8.280162998942061e-13,-2.9330000623706822e-24,-3.8095010908031024e-23,-4.332174935502432e-20,-3.7536395685936654e-14,1.95143323178507e-30,-3.7536395685936654e-14,-7.61509298639705e-22,-7.50727796786261e-14,-7.50727791825398e-14,-6.36585274723739e-20,-3.373445880300203e-22,-4.9581913071202875e-20,1.4409467549785567e-20,-6.365403457504164e-20,-2.6928693936073275e-36
0.045,598,101325.0,2.771e-08,0.066,0.21212121212121213,0.7218787878787878,0.31114285714285717,598.0,1e-11,1e-22,IdealGasReactor,off,0.7220893194741016,-6.037345941236881e-65,-2.3430883546122476e-71,0.21179788657884888,9.059419188731843e-05,6.511220048504137e-05,2.8867786600728925e-11,0.06595708752580945,0.0,3.853031961412231e-22,8.338173361753117e-29,5.68771718716554e-06,1.7275732509379629e-16,0.9999830802880214,1.721613981919457e-11,5.448461108441238e-13,3.5290788503941154e-08,3.7472508698330926e-12,1.1196592449604528e-05,2.4945528314191153e-16,3.89052329048804e-11,1.022930501507385e-12,2.967028359053492e-15,4.305885654341695e-11,7.05476560052294e-12,0.0,0.0,0.0,-2.0011228503684572e-19,0.0,0.0,-2.0011243609424273e-19,0.0,0.0,2.0011228503684572e-19,7.552869850948055e-26,0.0,0.0,0.0,-6.653020968605514e-13,1.2556398703575569e-12,3.8106446189340645e-13,7.496432328180481e-14,-8.370932468711405e-13,0.0,0.0,2.693303466456009e-36,1.4397486284244363e-21,1.0914759719908138e-26,1.1929773075701834e-20,-4.90734591919887e-26,9.15116155825702e-23,-9.489214406251635e-23,1.1929099907700229e-20,1.3714376246001837e-21,4.110844160164813e-27,-4.741425120548097e-23,5.2331651380035865e-27,-1.3183210498701391e-24,-1.1834491300125619e-26,-1.3308295638167635e-20,7.552869850948055e-26,2.0011228503684572e-19,6.653020968605514e-13,3.8718574226267257e-13,6.591595506281939e-25,6.591595506281939e-25,2.9791703621587406e-13,5.484897955481368e-13,-6.462196548292963e-21,4.499075046084679e-13,8.92574685777251e-14,-1.2556398638953604e-12,-1.2556286263551185e-12,4.953244132085759e-28,1.1237555166937024e-17,2.3627511226788596e-18,-8.370909274833418e-13,5.8647998694135056e-24,-3.850747950034565e-23,5.8647998694135056e-24,-3.8106439786649987e-13,9.322466073029132e-15,-8.277707375567855e-13,-2.9309845548081695e-24,-3.80787362941492e-23,-4.329521486066917e-20,-3.7482162495664566e-14,1.9486137512792733e-30,-3.7482162495664566e-14,-7.604091522352076e-22,-7.496432328180481e-14,-7.496432389283328e-14,-6.368962429352706e-20,-3.372822782736996e-22,-4.9572704939801384e-20,1.4406791491638056e-20,-6.364221004232158e-20,-2.693303466456009e-36
0.054,598,101325.0,2.771e-08,0.066,0.21212121212121213,0.7218787878787878,0.31114285714285717,598.0,1e-11,1e-22,IdealGasReactor,off,0.7220893194595898,-4.7043617966125954e-114,-1.8242630735317568e-120,0.21179788651070658,9.059431246635214e-05,6.511223708201247e-05,3.60584635771643e-11,0.06595708744409669,0.0,4.81278371411081e-22,1.3009433446884854e-28,5.686685569248452e-06,1.7269995735251356e-16,0.999983080333408,1.7213893061209937e-11,5.447479647145707e-13,3.5284387574022245e-08,3.746903361090513e-12,1.1197585105345676e-05,2.4936494089222966e-16,3.8898198275187444e-11,1.0226254836173393e-12,2.967028359322802e-15,4.3046104163475183e-11,7.054111364693958e-12,0.0,0.0,0.0,-1.9982330011944494e-19,0.0,0.0,-1.9982349479769457e-19,0.0,0.0,1.9982330011944494e-19,9.733912481703109e-26,0.0,0.0,0.0,-6.65060764585265e-13,1.2552654626085783e-12,3.8099378758651337e-13,7.485606656362243e-14,-8.36843641901254e-13,0.0,0.0,2.6937245420501257e-36,-4.987822353300509e-24,-5.947689803163464e-27,1.8982553075482805e-21,3.7966297646476856e-26,-1.953972891814709e-24,1.63497466063243e-22,1.898694093699404e-21,1.5749207862486373e-22,-8.921962550899336e-28,4.483759167531396e-25,-4.6847905067804666e-27,2.326426014806347e-25,-1.609276246650864e-27,-2.055967350405537e-21,9.733912481703109e-26,1.9982330011944494e-19,6.65060764585265e-13,3.8709932829557465e-13,-1.1632227364026952e-25,-1.1632227364026952e-25,2.978630009938553e-13,5.482897765851399e-13,-6.459049937783716e-21,4.497443136056794e-13,8.922509307875941e-14,-1.2552654561495284e-12,-1.255254222020354e-12,4.950832262758304e-28,1.123405066653376e-17,2.3616181768451636e-18,-8.36841323361551e-13,5.862452804005448e-24,-3.8490973478959924e-23,5.862452804005448e-24,-3.809937236193304e-13,9.318014741568777e-15,-8.2752558368647e-13,-2.9289730807041843e-24,-3.806249091682046e-23,-4.326873269019852e-20,-3.7428039154977825e-14,1.9457999043301528e-30,-3.7428039154977825e-14,-7.593110438528589e-22,-7.485606656362243e-14,-7.485606596180347e-14,-6.362996389184667e-20,-3.3721907907670828e-22,-4.9563510920046746e-20,1.4404119534597134e-20,-6.363041226776343e-20,-2.6937245420501257e-36
0.06299999999999999,598,101325.00000000003,2.771e-08,0.066,0.21212121212121213,0.7218787878787878,0.31114285714285717,598.0,1e-11,1e-22,IdealGasReactor,off,0.7220893194450825,2.4738184668058828e-55,9.663356811468702e-69,0.21179788644258882,9.05944330094807e-05,6.511227367220538e-05,4.323876054360528e-11,0.06595708736240825,5.412725923204758e-75,5.771150028795157e-22,1.8706408780700578e-28,5.685655522915997e-06,1.7264268622824656e-16,0.9999830803784538,1.7211649685912035e-11,5.446499687455675e-13,3.527799639534292e-08,3.7465563523598914e-12,1.1198576520401761e-05,2.492747527329945e-16,3.889117438352402e-11,1.0223209736470195e-12,2.967028359590116e-15,4.3033372979906466e-11,7.053458070207786e-12,0.0,0.0,0.0,-1.9953485157697261e-19,0.0,0.0,-1.995350890682813e-19,0.0,0.0,1.9953485157697261e-19,1.1874565434110847e-25,0.0,0.0,0.0,-6.648198436355982e-13,1.2548916782328414e-12,3.809232215576776e-13,7.474800904694349e-14,-8.365944520475631e-13,0.0,0.0,2.6941326888819097e-36,1.3570561317845378e-22,4.13925279420624e-28,-5.8892189998221174e-24,-3.130200071916975e-27,8.451724973331946e-26,-1.0772000630522302e-22,-4.255524547792699e-24,1.2397573903385136e-23,1.0444700866988427e-28,-1.5802461653387308e-26,3.759974974833972e-28,-2.585133713341616e-26,-1.2779546664580391e-28,-1.5126455832290084e-23,1.1874565434110847e-25,1.9953485157697261e-19,6.648198436355982e-13,3.8701305130296873e-13,1.2924697071141057e-26,1.2924697071141057e-26,2.9780904808953906e-13,5.480900991098416e-13,-6.455909120517767e-21,4.4958140074459446e-13,8.919277276034685e-14,-1.2548916717769322e-12,-1.254880441148486e-12,4.948424833939816e-28,1.1230552009566326e-17,2.36048731180849e-18,-8.365921348835194e-13,5.8601097499159985e-24,-3.847449713134667e-23,5.8601097499159985e-24,-3.8092315760187925e-13,9.313571573498432e-15,-8.272808372985086e-13,-2.9269656285876257e-24,-3.804627470033139e-23,-4.324230269639399e-20,-3.7374011343725667e-14,1.94299113404726e-30,-3.7374011343725667e-14,-7.582149518975915e-22,-7.474800904694349e-14,-7.474800830112612e-14,-6.361864185721235e-20,-3.3715649006362714e-22,-4.955433097990679e-20,1.4401451669354547e-20,-6.36186260547507e-20,-2.6941326888819097e-36
0.07199999999999998,598,101325.0,2.771e-08,0.066,0.21212121212121213,0.7218787878787878,0.31114285714285717,598.0,1e-11,1e-22,IdealGasReactor,off,0.7220893194305794,2.4738184667593366e-55,9.663311405075402e-69,0.21179788637449531,9.059455351676379e-05,6.511231025563045e-05,5.0408696589264696e-11,0.06595708728074412,5.412725923096043e-75,6.72813345333634e-22,2.5424644213382532e-28,5.684627045313698e-06,1.7258551152021824e-16,0.99998308042316,1.7209409687260746e-11,5.44552122664565e-13,3.527161495019008e-08,3.746209842816829e-12,1.1199566696435323e-05,2.49184718339298e-16,3.888416121037628e-11,1.0220169705549269e-12,2.967028359855414e-15,4.302066294935567e-11,7.052805715512307e-12,0.0,0.0,0.0,-1.992469329470802e-19,0.0,0.0,-1.9924721325144794e-19,0.0,0.0,1.992469329470802e-19,1.4015218386518584e-25,0.0,0.0,0.0,-6.64579333144326e-13,1.2545185160416874e-12,3.8085276356188505e-13,7.46401502526579e-14,-8.363456774217848e-13,0.0,0.0,2.6945279748660916e-36,-1.5929814450735607e-22,-6.149157152158271e-27,1.1516567481111578e-21,1.8983148823238428e-26,7.760051551878583e-24,5.548218993096899e-23,1.153959408187727e-21,-1.1998300475905297e-22,-1.5608705613929294e-27,3.420500885038307e-25,-1.1589612714185371e-27,-1.8094769918342111e-25,2.40918120454497e-27,-1.0447840794487483e-21,1.4015218386518584e-25,1.992469329470802e-19,6.64579333144326e-13,3.8692691198299524e-13,9.04728794979874e-26,9.04728794979874e-26,2.977551773533962e-13,5.478907624006701e-13,-6.452774083070901e-21,4.494187654387895e-13,8.91605075061422e-14,-1.2545185095889133e-12,-1.2545072824610008e-12,4.94602183534059e-28,1.1227059184042729e-17,2.3593585227593533e-18,-8.363433611969632e-13,5.857770698734423e-24,-3.8458050390585453e-23,5.857770698734423e-24,-3.8085269961827254e-13,9.309136549983982e-15,-8.270364975594375e-13,-2.9249621882368096e-24,-3.8030087579044386e-23,-4.3215924748528305e-20,-3.7320081364778916e-14,1.9401874463080663e-30,-3.7320081364778916e-14,-7.571208710445944e-22,-7.46401502526579e-14,-7.464014937555402e-14,-6.360651849135962e-20,-3.3709400182752664e-22,-4.9545165093900266e-20,1.4398787888504827e-20,-6.360686054144813e-20,-2.6945279748660916e-36
0.08099999999999999,598,101324.99999999999,2.771e-08,0.066,0.21212121212121213,0.7218787878787878,0.31114285714285717,598.0,1e-11,1e-22,IdealGasReactor,off,0.7220893194160806,2.4738184667032913e-55,9.663311404881374e-69,0.21179788630642618,9.059467398826107e-05,6.511234683229808e-05,5.7568290757722654e-11,0.06595708719910423,5.41272592298736e-75,7.683736529514678e-22,3.3159701950633188e-28,5.6836001334931295e-06,1.725284330225886e-16,0.9999830804675283,1.7207173059010565e-11,5.444544261899825e-13,3.5265243220266676e-08,3.745863831599902e-12,1.120055563518852e-05,2.490948373783694e-16,3.887715873560188e-11,1.0217134732725208e-12,2.967028360118713e-15,4.3007974027337216e-11,7.052154298985747e-12,0.0,0.0,0.0,-1.9895953292065778e-19,0.0,0.0,-1.9895985603808456e-19,0.0,0.0,1.9895953292065778e-19,1.6155871338926322e-25,0.0,0.0,0.0,-6.643392322230476e-13,1.2541459747364428e-12,3.807824133929411e-13,7.453248970366242e-14,-8.360973186474012e-13,0.0,0.0,2.6949104676228025e-36,-2.2925442195797228e-21,-1.3015162613314527e-26,3.000814564608833e-21,1.4035413225692242e-26,8.167925698891329e-24,2.1509922542624458e-21,2.9997035082530722e-21,-1.3312335746901972e-22,-1.2709611995513248e-27,4.412471385248383e-24,3.359272815619004e-27,-6.720861850882496e-25,-2.333450557643753e-27,-2.868539167822879e-21,1.6155871338926322e-25,1.9895953292065778e-19,6.643392322230476e-13,3.868409115598815e-13,3.360421238496675e-25,3.360421238496675e-25,2.9770138863096726e-13,5.476917657184616e-13,-6.449644811751848e-21,4.4925640708751976e-13,8.91282971969564e-14,-1.254145968286798e-12,-1.2541347446463323e-12,4.943623256466285e-28,1.1223572177660564e-17,2.358231804791958e-18,-8.360950014274688e-13,5.855435641843313e-24,-3.844163318833849e-23,5.855435641843313e-24,-3.807823494652109e-13,9.304709651812821e-15,-8.267925636140595e-13,-2.9229627492678145e-24,-3.8013929485926615e-23,-4.3189598713713355e-20,-3.726625017104964e-14,1.937388914580969e-30,-3.726625017104964e-14,-7.560288008008295e-22,-7.453248970366242e-14,-7.453248881451026e-14,-6.359069866214455e-20,-3.370315573732064e-22,-4.953601323557993e-20,1.4396128184361873e-20,-6.35951111335298e-20,-2.6949104676228025e-36
