Distance (mm),T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),ONOOJ(37),N2O2(48),X(1),HX(9),OX(10),HOX(13),H2OX(14),NH3_X(22),N_X(23),NO_X(24),N2X2(28),NN_ads(29),H2NX(30),O2_ads(49),NH_ads(60),NOX2(87),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],ONOOJ(37) ROP [kmol/m^3 s],N2O2(48) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],ONOOJ(37) surface ROP [kmol/m^2 s],N2O2(48) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],HX(9) ROP [kmol/m^2 s],OX(10) ROP [kmol/m^2 s],HOX(13) ROP [kmol/m^2 s],H2OX(14) ROP [kmol/m^2 s],NH3_X(22) ROP [kmol/m^2 s],N_X(23) ROP [kmol/m^2 s],NO_X(24) ROP [kmol/m^2 s],N2X2(28) ROP [kmol/m^2 s],NN_ads(29) ROP [kmol/m^2 s],H2NX(30) ROP [kmol/m^2 s],O2_ads(49) ROP [kmol/m^2 s],NH_ads(60) ROP [kmol/m^2 s],NOX2(87) ROP [kmol/m^2 s],2 NO(5) <=> N2O2(48) ROP [kmol/m^3 s],NO(5) + O2(2) <=> ONOOJ(37) ROP [kmol/m^3 s],O2(2) + 2 X(1) <=> 2 OX(10) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3_X(22) ROP [kmol/m^2 s],O2_ads(49) <=> 2 OX(10) ROP [kmol/m^2 s],O2_ads(49) <=> 2 OX(10) ROP [kmol/m^2 s],NH3_X(22) + OX(10) <=> H2NX(30) + HOX(13) ROP [kmol/m^2 s],HX(9) + OX(10) <=> HOX(13) + X(1) ROP [kmol/m^2 s],H2O(3) + 2 X(1) <=> HOX(13) + HX(9) ROP [kmol/m^2 s],NH3(6) + 2 X(1) <=> H2NX(30) + HX(9) ROP [kmol/m^2 s],NH3_X(22) + X(1) <=> H2NX(30) + HX(9) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(14) ROP [kmol/m^2 s],H2OX(14) + OX(10) <=> 2 HOX(13) ROP [kmol/m^2 s],HOX(13) + HX(9) <=> H2OX(14) + X(1) ROP [kmol/m^2 s],HOX(13) + NH3_X(22) <=> H2NX(30) + H2OX(14) ROP [kmol/m^2 s],H2NX(30) + X(1) <=> HX(9) + NH_ads(60) ROP [kmol/m^2 s],HOX(13) + NH_ads(60) <=> H2NX(30) + OX(10) ROP [kmol/m^2 s],NH3_X(22) + NH_ads(60) <=> 2 H2NX(30) ROP [kmol/m^2 s],H2OX(14) + NH_ads(60) <=> H2NX(30) + HOX(13) ROP [kmol/m^2 s],NH3_X(22) + NH_ads(60) <=> 2 H2NX(30) ROP [kmol/m^2 s],N2(4) + 2 X(1) <=> 2 N_X(23) ROP [kmol/m^2 s],NH_ads(60) + X(1) <=> HX(9) + N_X(23) ROP [kmol/m^2 s],HOX(13) + N_X(23) <=> NH_ads(60) + OX(10) ROP [kmol/m^2 s],NH3_X(22) + N_X(23) <=> H2NX(30) + NH_ads(60) ROP [kmol/m^2 s],H2OX(14) + N_X(23) <=> HOX(13) + NH_ads(60) ROP [kmol/m^2 s],H2NX(30) + N_X(23) <=> 2 NH_ads(60) ROP [kmol/m^2 s],NOX2(87) <=> N_X(23) + OX(10) ROP [kmol/m^2 s],N_X(23) + O2_ads(49) <=> NOX2(87) + OX(10) ROP [kmol/m^2 s],NOX2(87) <=> N_X(23) + OX(10) ROP [kmol/m^2 s],NO_X(24) + X(1) <=> N_X(23) + OX(10) ROP [kmol/m^2 s],NO(5) + X(1) <=> NO_X(24) ROP [kmol/m^2 s],NO_X(24) + X(1) <=> NOX2(87) ROP [kmol/m^2 s],N2(4) + X(1) <=> NN_ads(29) ROP [kmol/m^2 s],N2(4) + 2 X(1) <=> N2X2(28) ROP [kmol/m^2 s],N2X2(28) <=> 2 N_X(23) ROP [kmol/m^2 s],NOX2(87) + N_X(23) <=> N2X2(28) + OX(10) ROP [kmol/m^2 s],NN_ads(29) + X(1) <=> N2X2(28) ROP [kmol/m^2 s],N2O2(48) + 2 X(1) <=> 2 NO_X(24) ROP [kmol/m^2 s]
0,598,101325.0,2.771e-08,0.066,0.59,0.344,0.11186440677966103,598.0,1e-11,1e-22,IdealGasReactor,off,0.344,0.0,0.0,0.59,0.0,0.0,0.0,0.066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05729252109915168,0.0,0.0,0.0,-0.01710568578036615,0.0,0.0,0.0,-0.1456072181050691,0.01391649012639958,0.11458504219830336,0.0,0.0,0.0031891956539665694,0.0,0.0,0.0,0.0,0.01391649012639958,0.0,0.0,0.0,0.0,0.0,0.05729252109915168,0.0031891956539665694,0.0,0.0,0.0,0.0,0.0,0.01391649012639958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009,598,101324.99999957983,2.771e-08,0.066,0.59,0.344,0.11186440677966103,598.0,1e-11,1e-22,IdealGasReactor,off,0.3440591080626084,0.0,0.0,0.5898718411918621,5.9216334715407236e-05,3.4903653572791306e-05,3.838300952514568e-15,0.06597493075723726,0.0,1.426686436321827e-25,1.4740831961135423e-36,0.19820468900620533,2.0447540983920222e-07,0.8000328100422891,3.0563352945004243e-07,2.0293378721090102e-07,0.0011603249531664881,8.467442744022226e-08,5.808163946329676e-06,3.1659325708899485e-06,1.4194267148421179e-05,0.0005266018133391669,1.899111638360193e-15,5.148056848812022e-05,1.2753569043576473e-07,0.0,0.0,0.0,-2.749183938344332e-19,0.0,0.0,-2.7491839384550103e-19,0.0,0.0,2.749183938344332e-19,5.533930991015826e-30,0.0,0.0,0.0,-0.0022502386239935646,0.0005778155552560116,0.00025585175315870264,3.6986698454286104e-14,-0.0003573786577696248,0.0,0.0,7.226092748641825e-37,-0.0038183070980371014,-6.088017183108681e-09,0.003922648851484992,-3.479324589207247e-09,-6.394362833360778e-08,-1.9743274033723194e-05,-8.665053742904009e-10,8.09439062071539e-08,-1.1225048677826227e-05,-5.0057285851127564e-05,-1.2031557353752723e-05,1.862310880500556e-17,-6.474579603417364e-08,-6.797441823555952e-10,5.533930991015826e-30,2.749183938344332e-19,0.0022502386239935646,3.5874102246374645e-05,-9.31155522415627e-18,-9.31155522415627e-18,6.457212018955862e-09,0.0008097626971390448,-1.6853277265778595e-07,0.00032150455552325014,5.7629246305663704e-05,-0.0005776470224833539,-0.0005775761672340517,1.2918873434674504e-14,6.558880063079501e-09,4.238646514939297e-05,-0.0003447633676496635,-1.0112818126362393e-06,-3.51919773751989e-10,-1.0112818126362393e-06,-0.00019456938743312276,0.00038840487492913155,-7.917775364130907e-07,-2.3224923754218653e-09,-8.082127986496476e-13,-1.9259187002028244e-08,-4.013504163909165e-08,1.6433069786783585e-24,-4.013504163909165e-08,-8.199755173214776e-16,-3.6986698454286104e-14,-8.094394237387684e-08,-4.3908998234216716e-05,-1.7373367491363154e-05,-2.531153941779449e-11,5.885086662059862e-12,6.148287616910848e-06,-7.226092748641825e-37
0.018,598,101325.0,2.771e-08,0.066,0.59,0.344,0.11186440677966103,598.0,1e-11,1e-22,IdealGasReactor,off,0.34405910806171697,0.0,0.0,0.5898718411792627,5.921635026341971e-05,3.490365545846033e-05,6.597763319810574e-12,0.06597493074670085,0.0,2.45257259456426e-22,4.35549392479313e-30,1.4183358655788782e-06,1.401442325599186e-17,0.9999883844624299,6.432321467882887e-12,8.879469853485064e-14,8.802814121361837e-09,8.502998611625417e-13,1.0188378988456259e-05,8.31540649478267e-18,5.200650288340556e-12,1.3179217587496418e-13,2.9670598349575074e-15,5.594366228514537e-12,1.6008255949970887e-12,0.0,0.0,0.0,-5.100702529700116e-19,0.0,0.0,-5.100702711579886e-19,0.0,0.0,5.100702529700116e-19,9.093988515387824e-27,0.0,0.0,0.0,-1.1519124408465082e-13,1.6177447558793108e-13,1.9620818903138098e-14,6.86080125814551e-14,-1.0784965036374579e-13,0.0,0.0,2.2301801899204072e-36,2.338261408618357e-23,-3.270999109249153e-29,-3.202989845363528e-23,1.8932661725304283e-28,9.335728675530804e-26,-2.8270526575494355e-23,-2.7469596917928893e-23,-6.905372819942649e-25,4.023011866254197e-31,3.0907570266559243e-27,-2.3289111027728548e-29,5.169700488668575e-26,2.1890890119883078e-29,3.2438978810016434e-23,9.093988515387824e-27,5.100702529700116e-19,1.1519124408465082e-13,7.98648061655078e-14,-2.5849394142282115e-26,-2.5849394142282115e-26,7.431180532223335e-14,3.383891062581024e-14,-1.7974955648412175e-22,2.7984844198237994e-14,5.551953588270999e-15,-1.617744754081815e-13,-1.617734281217841e-13,1.377732936718725e-29,1.0472827886778929e-18,7.591062548905187e-20,-1.0784957515925107e-13,2.5038941795260434e-25,-1.8536193423137085e-24,2.5038941795260434e-25,-1.9620815608865286e-14,3.020371084252897e-16,-1.0754761260251406e-13,-1.547968704726963e-26,-1.8484294870294313e-24,-6.792130596096996e-22,-3.430400632953622e-14,1.7833978784771947e-30,-3.430400632953622e-14,-6.959331768429862e-22,-6.86080125814551e-14,-6.860801188483138e-14,-3.2769341577656393e-21,-1.7338654978483668e-23,-2.5524738293638333e-21,7.418020745396175e-22,-3.276937248522666e-21,-2.2301801899204072e-36
0.026999999999999996,598,101324.99999999996,2.771e-08,0.066,0.59,0.344,0.11186440677966103,598.0,1e-11,1e-22,IdealGasReactor,off,0.3440591080608254,0.0,0.0,0.5898718411666646,5.921636581012921e-05,3.490365734445937e-05,1.3190159656728778e-11,0.06597493073616532,0.0,4.903150349115118e-22,1.7407806589766328e-29,1.4182452005529953e-06,1.4012886463407764e-17,0.9999883830108014,6.432075755074406e-12,8.878904470091906e-14,8.80225141375309e-09,8.503742623877487e-13,1.0189921845632036e-05,8.314343878765979e-18,5.2003181254463955e-12,1.3178113171544832e-13,2.967059826343274e-15,5.593898422833411e-12,1.6009656652203433e-12,0.0,0.0,0.0,-5.099520186489984e-19,0.0,0.0,-5.099520729226286e-19,0.0,0.0,5.099520186489984e-19,2.7136815139602806e-26,0.0,0.0,0.0,-1.1517651286703083e-13,1.617609186759144e-13,1.962425269540927e-14,6.859210705857607e-14,-1.0784061235560683e-13,0.0,0.0,2.230854704134204e-36,-2.7246114320184894e-23,3.3963449166266543e-28,-3.1306650580889483e-22,5.389497704469953e-27,-4.555353636571836e-25,-9.470106870175872e-23,-3.1434871789677094e-22,-1.2221339852803865e-22,1.7808091294392386e-29,7.510476465901478e-25,2.71165812518986e-28,-3.3604390683410844e-25,-2.945902442934716e-28,4.359732976361198e-22,2.7136815139602806e-26,5.099520186489984e-19,1.1517651286703083e-13,7.985934582717032e-14,1.6802106192483375e-25,1.6802106192483375e-25,7.430705493591003e-14,3.383457860392615e-14,-1.797216955177679e-22,2.798126652843651e-14,5.551243809636875e-15,-1.617609184961927e-13,-1.6175987131619632e-13,1.377519387634787e-29,1.0471758392465858e-18,7.589941212492786e-20,-1.0784053722862142e-13,2.503537459421363e-25,-1.85339320757609e-24,2.503537459421363e-25,-1.9624249401307907e-14,3.0199254616269083e-16,-1.0753861922320297e-13,-1.546798850508332e-26,-1.8482043162131727e-24,-6.790785942394434e-22,-3.4296053709248015e-14,1.7829844409509632e-30,-3.4296053709248015e-14,-6.957718367426753e-22,-6.859210705857607e-14,-6.859210624059084e-14,-3.276759674355179e-21,-1.734168658943136e-23,-2.5529205317599e-21,7.419318946393916e-22,-3.277510722001769e-21,-2.230854704134204e-36
0.036,598,101325.0,2.771e-08,0.066,0.59,0.344,0.11186440677966103,598.0,1e-11,1e-22,IdealGasReactor,off,0.34405910805993395,0.0,0.0,0.589871841154068,5.921638135553619e-05,3.4903659230788286e-05,1.978102790292925e-11,0.06597493072563067,0.0,7.353160069582704e-22,3.9150891805581694e-29,1.4181545621931093e-06,1.4011350198348313e-17,0.9999883815596369,6.43183011034417e-12,8.878339253192618e-14,8.801688871644854e-09,8.504486221746672e-13,1.01914642118648e-05,8.313281643305024e-18,5.1999860603429966e-12,1.3177009113894932e-13,2.96705981773178e-15,5.593430768783726e-12,1.601105657429599e-12,0.0,0.0,0.0,-5.098338077539986e-19,0.0,0.0,-5.098338980249297e-19,0.0,0.0,5.098338077539986e-19,4.513546555312541e-26,0.0,0.0,0.0,-1.151617869233777e-13,1.6174736616196539e-13,1.9627684877353026e-14,6.857620768565193e-14,-1.0783157746879683e-13,0.0,0.0,2.2315284514576576e-36,-2.906629138353712e-22,1.444041893630127e-27,6.299781089964541e-22,-5.20017108721691e-27,-8.058873381055205e-25,2.802526752626214e-23,6.321302551994124e-22,-2.626283803597462e-22,6.509713139836799e-29,-4.561603961658605e-25,-4.2266526051705925e-28,3.8773912956311736e-25,3.3753385982144043e-28,-3.6817601690975063e-22,4.513546555312541e-26,5.098338077539986e-19,1.151617869233777e-13,7.985388732930972e-14,-1.9387045606711586e-25,-1.9387045606711586e-25,7.43023059467612e-14,3.38302481340994e-14,-1.7969384541654036e-22,2.7977690139487108e-14,5.550534285112366e-15,-1.6174736598227153e-13,-1.6174631890883876e-13,1.3773059218302714e-29,1.0470689257010273e-18,7.588820306453457e-20,-1.0783150223016058e-13,2.5031808735230905e-25,-1.853167154711082e-24,2.5031808735230905e-25,-1.962768158146825e-14,3.019480009921562e-16,-1.0752962875897188e-13,-1.54562962371442e-26,-1.8479792268624338e-24,-6.789441879305083e-22,-3.4288103550649315e-14,1.782571114362011e-30,-3.4288103550649315e-14,-6.9561055691626795e-22,-6.857620768565193e-14,-6.857620672741299e-14,-3.2785400513767285e-21,-1.7344722120031675e-23,-2.5533670244140067e-21,7.420616537837191e-22,-3.2780838909805627e-21,-2.2315284514576576e-36
0.045,598,101324.99999999999,2.771e-08,0.066,0.59,0.344,0.11186440677966103,598.0,1e-11,1e-22,IdealGasReactor,off,0.3440591080590426,4.680238710764666e-91,0.0,0.5898718411414731,5.921639689964109e-05,3.490366111744692e-05,2.6370368649486275e-11,0.06597493071509691,0.0,9.802601975685883e-22,6.957870642930786e-29,1.4180639505239353e-06,1.4009814461166933e-17,0.9999883801089351,6.431584533762494e-12,8.877774202942115e-14,8.801126495191625e-09,8.505229406472988e-13,1.0193006088281357e-05,8.312219788628112e-18,5.199654093119942e-12,1.3175905414819194e-13,2.9670598091230606e-15,5.5929632664811285e-12,1.6012455718582676e-12,0.0,0.0,0.0,-5.097156566357227e-19,0.0,0.0,-5.097157834593127e-19,0.0,0.0,5.097156566357227e-19,6.341179500528581e-26,0.0,0.0,0.0,-1.1514706625687578e-13,1.6173381804763495e-13,1.9631115450879905e-14,6.856031446526174e-14,-1.0782254513250729e-13,0.0,0.0,2.2322014329924263e-36,2.3897274140334095e-22,-3.9873504714129943e-28,1.7220654331777021e-22,1.8427790745962836e-27,8.228046028004481e-25,-2.331315985918082e-22,1.7001079614182955e-22,5.619378083138597e-24,-4.5063296281710576e-30,-3.064235523022394e-25,-1.0005807998834905e-28,-6.9793542399962785e-25,-6.7053176943786e-29,-1.7639981318375708e-22,6.341179500528581e-26,5.097156566357227e-19,1.1514706625687578e-13,7.984843010034417e-14,3.4896682092080855e-25,3.4896682092080855e-25,7.429755835609097e-14,3.382591921726961e-14,-1.7966600618557738e-22,2.7974115032163122e-14,5.549825014851606e-15,-1.6173381786796893e-13,-1.6173277090304296e-13,1.3770925393445658e-29,1.046962048066662e-18,7.58769983100093e-20,-1.0782247016609815e-13,2.502824421902492e-25,-1.852941183766558e-24,2.502824421902492e-25,-1.9631112154568818e-14,3.019034729221967e-16,-1.0752064121204383e-13,-1.5444610236731853e-26,-1.8477542190249764e-24,-6.788098406824228e-22,-3.428015717061165e-14,1.7821580107496435e-30,-3.428015717061165e-14,-6.95449345301677e-22,-6.856031446526174e-14,-6.856031377543177e-14,-3.2789633352058084e-21,-1.7347753028400123e-23,-2.5538133080055487e-21,7.42191352170028e-22,-3.278656911653506e-21,-2.2322014329924263e-36
0.054,598,101325.0,2.771e-08,0.066,0.59,0.344,0.11186440677966103,598.0,1e-11,1e-22,IdealGasReactor,off,0.3440591080581513,-1.8419365077203643e-75,6.431522140590901e-75,0.5898718411288797,5.921641244244431e-05,3.490366300443513e-05,3.2958182487285183e-11,0.06597493070456405,0.0,1.2251476287073336e-21,1.0868521183545028e-28,1.4179733655153483e-06,1.4008279251285816e-17,0.9999883786586972,6.4313390252507704e-12,8.877209319152122e-14,8.800564284204732e-09,8.505972177863249e-13,1.019454747468632e-05,8.311158314322549e-18,5.199322223667142e-12,1.317480207391939e-13,2.9670598005170665e-15,5.592495915756984e-12,1.6013854084700054e-12,0.0,0.0,0.0,-5.095975378291896e-19,0.0,0.0,-5.09597699387903e-19,0.0,0.0,5.095975378291896e-19,8.077935669463161e-26,0.0,0.0,0.0,-1.1513235086180023e-13,1.617202743323544e-13,1.963454441584208e-14,6.854442739108288e-14,-1.0781351622215933e-13,0.0,0.0,2.2328736492605578e-36,-2.269879449709002e-24,-2.0079679642644668e-29,-6.045703759868999e-24,2.524354896707238e-29,1.2033069049964622e-25,5.094900609894356e-25,-7.11782401154014e-24,-2.670515045226587e-24,-4.405351842248981e-30,-4.393324153356859e-26,1.9280046448966632e-29,-1.7817450338702608e-30,1.3213420162451948e-29,8.75900645243993e-24,8.077935669463161e-26,5.095975378291896e-19,1.1513235086180023e-13,7.984297501708513e-14,0.0,0.0,7.42928121623066e-14,3.3821591851745866e-14,-1.796381778131365e-22,2.79705412050742e-14,5.5491159985776795e-15,-1.6172027415271623e-13,-1.6171922729393e-13,1.3768792400876574e-29,1.0468552063038663e-18,7.586579785669224e-20,-1.078134410331753e-13,2.502468104413617e-25,-1.8527152946531597e-24,2.502468104413617e-25,-1.9634541119217772e-14,3.0185896193430176e-16,-1.07511656579177e-13,-1.5432930500599828e-26,-1.8475292926118557e-24,-6.786755524400961e-22,-3.427221372210208e-14,1.7817450338702608e-30,-3.427221372210208e-14,-6.9528819314747675e-22,-6.854442739108288e-14,-6.854442669312417e-14,-3.2792735279355158e-21,-1.7350781810541912e-23,-2.5542593823534632e-21,7.423209897457092e-22,-3.2792295946939822e-21,-2.2328736492605578e-36
0.06299999999999999,598,101324.99999999996,2.771e-08,0.066,0.59,0.344,0.11186440677966103,598.0,1e-11,1e-22,IdealGasReactor,off,0.34405910805726014,1.5224533131046815e-66,6.431522138968273e-75,0.5898718411162878,5.9216427983946274e-05,3.490366489175274e-05,3.9544470006707215e-11,0.06597493069403204,0.0,1.4699783223206172e-21,1.5646437391040783e-28,1.4178828071686326e-06,1.400674456866139e-17,0.9999883772089212,6.431093584815947e-12,8.876644601830817e-14,8.800002238693575e-09,8.506714536542421e-13,1.019608837163852e-05,8.310097220343958e-18,5.198990451989552e-12,1.3173699091183178e-13,2.9670597919138383e-15,5.592028716606251e-12,1.6015251673824731e-12,0.0,0.0,0.0,-5.094794674902704e-19,0.0,0.0,-5.09479664188004e-19,0.0,0.0,5.094794674902704e-19,9.834886677571398e-26,0.0,0.0,0.0,-1.1511764073752975e-13,1.6170673501333204e-13,1.9637971775497615e-14,6.852854646187563e-14,-1.0780448999892978e-13,0.0,0.0,2.2335451011137666e-36,-4.704064106008968e-24,4.658607701339366e-28,1.9328271051651552e-22,-2.3855153773883397e-27,-2.7543393861649274e-25,-9.77409097972531e-24,1.885172619913397e-22,-1.8251817966113374e-23,2.364585278046299e-29,-5.410670731166085e-25,3.6522174810449403e-28,-7.7548360560069125e-25,-4.336269788386749e-28,-1.7335030516447441e-22,9.834886677571398e-26,5.094794674902704e-19,1.1511764073752975e-13,7.983752134086031e-14,3.877409121342317e-25,3.877409121342317e-25,7.428806736548743e-14,3.381726603734738e-14,-1.7961036029717024e-22,2.796696865806947e-14,5.548407236261562e-15,-1.617067348337217e-13,-1.6170568808134602e-13,1.3766660240438576e-29,1.046748400410514e-18,7.585460170382761e-20,-1.0780441483129105e-13,2.5021119210357577e-25,-1.852489487360462e-24,2.5021119210357577e-25,-1.963796847780076e-14,3.018144680254823e-16,-1.075026748602744e-13,-1.5421257023538376e-26,-1.847304447612768e-24,-6.785413231799819e-22,-3.426427315879849e-14,1.7813322278049008e-30,-3.426427315879849e-14,-6.951271026969904e-22,-6.852854646187563e-14,-6.852854574849671e-14,-3.2803430466181527e-21,-1.7353811178166405e-23,-2.5547052477680978e-21,7.424505666009575e-22,-3.279801979545036e-21,-2.2335451011137666e-36
0.07199999999999998,598,101325.00000000003,2.771e-08,0.066,0.59,0.344,0.11186440677966103,598.0,1e-11,1e-22,IdealGasReactor,off,0.3440591080563689,1.5224533131026305e-66,6.43152215702463e-75,0.5898718411036973,5.921644352414739e-05,3.49036667793996e-05,4.612923179801835e-11,0.06597493068350091,0.0,1.7147523003502922e-21,2.129101630509346e-28,1.4177922754404735e-06,1.4005210412493335e-17,0.9999883757596087,6.4308482123436414e-12,8.876080050707104e-14,8.799440358388762e-09,8.507456481971022e-13,1.0197628778621862e-05,8.309036506124296e-18,5.198658777927998e-12,1.3172596466053038e-13,2.9670597833133205e-15,5.591561668792808e-12,1.6016648484940767e-12,0.0,0.0,0.0,-5.093614456189653e-19,0.0,0.0,-5.093616790713062e-19,0.0,0.0,5.093614456189653e-19,1.1672617042374267e-25,0.0,0.0,0.0,-1.151029358761989e-13,1.616932000807968e-13,1.964139752574822e-14,6.851267166916629e-14,-1.0779546675290317e-13,0.0,0.0,2.2342157889321683e-36,1.4043445536852141e-22,-3.040653420322552e-28,-1.0463951626427518e-21,-3.218552493301728e-27,2.5605817082190425e-24,3.06661850204961e-23,-1.0416133888462719e-21,1.7579870033578461e-22,-2.7147583871562554e-29,-6.894234103960928e-25,-3.4344115019968985e-28,8.53028225775725e-25,4.355005234885748e-28,8.687677506305804e-22,1.1672617042374267e-25,5.093614456189653e-19,1.151029358761989e-13,7.983206936366447e-14,-4.265150033476549e-25,-4.265150033476549e-25,7.42833239633591e-14,3.381294177176099e-14,-1.7958255362190693e-22,2.7963397389238705e-14,5.547698727523917e-15,-1.6169319990121424e-13,-1.6169215325844512e-13,1.376452891092285e-29,1.0466416303315653e-18,7.584340984513455e-20,-1.0779539155588272e-13,2.501755871571725e-25,-1.8522637617664242e-24,2.501755871571725e-25,-1.9641394227327783e-14,3.017699911707847e-16,-1.0749369605079647e-13,-1.54095898031586e-26,-1.8470796839062203e-24,-6.784071528341439e-22,-3.4256336380673375e-14,1.780919584839382e-30,-3.4256336380673375e-14,-6.94966078560124e-22,-6.851267166916629e-14,-6.851267114999892e-14,-3.281063598479869e-21,-1.7356838561312683e-23,-2.555150903860484e-21,7.425800826227176e-22,-3.2803741750694727e-21,-2.2342157889321683e-36
0.08099999999999999,598,101325.0,2.771e-08,0.066,0.59,0.344,0.11186440677966103,598.0,1e-11,1e-22,IdealGasReactor,off,0.3440591080554779,1.522453313098688e-66,6.431522157008051e-75,0.5898718410911086,5.921645906304812e-05,3.490366866737558e-05,5.271246845113247e-11,0.06597493067297068,0.0,1.9594695847250973e-21,2.7801655415907815e-28,1.4177017703779443e-06,1.400367678351347e-17,0.9999883743107576,6.430602907964898e-12,8.875515666076243e-14,8.798878643582678e-09,8.508198015971737e-13,1.019916869730264e-05,8.30797617215514e-18,5.198327201654915e-12,1.317149419907283e-13,2.9670597747155807e-15,5.591094772547282e-12,1.6018044521480227e-12,0.0,0.0,0.0,-5.09243481908797e-19,0.0,0.0,-5.092437549430226e-19,0.0,0.0,5.09243481908797e-19,1.3651711281392742e-25,0.0,0.0,0.0,-1.1508823628462506e-13,1.6167966955010318e-13,1.9644821674026943e-14,6.849680301917558e-14,-1.0778644636662118e-13,0.0,0.0,2.234885714051474e-36,-1.8250089103439174e-24,3.04138122791276e-29,2.3990459196346905e-23,8.835242138475332e-29,-5.0354503666478124e-26,-8.073105367521047e-26,2.334683080796521e-23,-2.4573963830720783e-24,1.3606484408508154e-30,-4.480729941655347e-27,8.873879264809459e-30,-5.170056879164202e-26,1.5136268618928164e-29,-2.1408043964120682e-23,1.3651711281392742e-25,5.09243481908797e-19,1.1508823628462506e-13,7.98266189663836e-14,2.5849394142282115e-26,2.5849394142282115e-26,7.427858195838996e-14,3.380861905698813e-14,-1.7955475779934728e-22,2.7959827400237587e-14,5.5469904726933705e-15,-1.6167966937054842e-13,-1.6167862283190303e-13,1.376239841324906e-29,1.046534896118758e-18,7.583222228551037e-20,-1.0778637121140092e-13,2.5013999561803325e-25,-1.8520381179745922e-24,2.5013999561803325e-25,-1.9644818375716573e-14,3.0172553138968985e-16,-1.0748472015517691e-13,-1.539792883132995e-26,-1.8468550015954204e-24,-6.782730414241911e-22,-3.4248401521607285e-14,1.7805070777903976e-30,-3.4248401521607285e-14,-6.948051098900399e-22,-6.849680301917558e-14,-6.849680232191308e-14,-3.2809505073804964e-21,-1.7359861759798378e-23,-2.5555963516606407e-21,7.427095381103608e-22,-3.2809460266505547e-21,-2.234885714051474e-36
