Distance (mm),T (C),P (atm),He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),X(1),HX(9),OX(10),HOX(13),H2OX(14),N2X2(25),N2X(26),NOX(27),H2NX(28),H3NX(29),HNX(49),NX(59),NOX2(76),gas_heat,surface_heat,alpha
0.0,170.0,1.0000000000000007,0.10799999999999998,0.0,0.0,0.8799999999999998,0.0009999999999999998,0.0,0.0,0.011,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-603894151658.179,1.000000000001656
0.008181818181818182,170.0,0.9999999999561785,0.10800082501952102,0.0,0.0,0.8799988731580086,0.0010001654903029802,2.2631654073591668e-10,2.8988007023423095e-21,0.011000136105850801,0.0,0.08777408122914762,6.914710683507452e-09,0.9087276446066849,9.380813902514009e-09,4.0885800530391726e-07,1.6498250744173915e-06,6.351553411855599e-08,0.0012812824671742907,0.002127056540233525,1.1910236226723081e-07,7.783694242140122e-05,4.128695070142005e-06,5.711922704255892e-06,1,-4625159825.985995,1.0000000002162088
0.016363636363636365,170.0,1.0000000000000007,0.1080008250195207,0.0,0.0,0.8799988731579953,0.0010001654903213618,2.2632127536922465e-10,2.7870000585964205e-15,0.011000136105838514,0.0,3.206370428264781e-08,1.6696103589895868e-20,0.8797384675695257,1.691072156866003e-13,1.4421605959127154e-13,1.4714396857201085e-17,2.2466905524448016e-16,0.12026149441757679,5.607023593412246e-09,3.938962554492735e-14,5.044422592906621e-16,1.4607128703546717e-10,1.9568311382316995e-10,1,-0.0007554147691922858,-0.00075598585207024
0.024545454545454547,170.0,1.0000000000000007,0.10800082501952035,0.0,0.0,0.879998873157982,0.0010001654903397431,2.2632600999992976e-10,5.573994792217059e-15,0.011000136105826225,0.0,3.206370428169883e-08,1.669610358841867e-20,0.8797384676516165,1.691072156934983e-13,1.4421605958965565e-13,1.4714396834408148e-17,2.24669151208193e-16,0.12026149433548566,5.607023593643831e-09,3.938962554371637e-14,5.044422592852406e-16,1.460712869178067e-10,1.9568311368380669e-10,1,-0.0007554186778043636,-0.000755989766594278
0.03272727272727273,170.0,1.0000000000000007,0.10800082501952005,0.0,0.0,0.8799988731579687,0.0010001654903581245,2.2633074462504928e-10,8.360985344045144e-15,0.01100013610581394,0.0,3.206370428029824e-08,1.669610358742878e-20,0.8797384676516165,1.6910721569134225e-13,1.442160595860047e-13,1.4714396834033868e-17,2.246692475075895e-16,0.12026149433548566,5.6070235936429435e-09,3.9389625541954505e-14,5.044422592850775e-16,1.4607128691142697e-10,1.9568311659116627e-10,1,-0.018085124747891458,-0.018418220564433416
0.040909090909090916,170.0,1.0000000000000007,0.10800082501951973,0.0,0.0,0.8799988731579554,0.0010001654903765058,2.2633547925577197e-10,1.1147978300371943e-14,0.01100013610580165,0.0,3.20637042782339e-08,1.6696103585906626e-20,0.8797384676516165,1.6910721568745174e-13,1.4421605957936083e-13,1.4714396833050223e-17,2.2466934379606724e-16,0.12026149433548566,5.6070235936410005e-09,3.9389625539374854e-14,5.044422592847283e-16,1.460712869020219e-10,1.9568311366265963e-10,1,-0.0007554129258866064,-0.0007559840059764846
0.049090909090909095,170.0,1.0000000000000009,0.10800082501951938,0.0,0.0,0.879998873157942,0.001000165490394887,2.263402138809129e-10,1.393496707742542e-14,0.011000136105789355,0.0,3.2063704275391044e-08,1.669610358376089e-20,0.8797384676516165,1.6910721568154275e-13,1.4421605956923208e-13,1.4714396831351016e-17,2.246694400754367e-16,0.12026149433548566,5.6070235936374486e-09,3.938962553583849e-14,5.044422592840896e-16,1.4607128688906582e-10,1.9568311656121157e-10,1,-0.018085118593459147,-0.01841821418120599
0.05727272727272728,170.0,1.0000000000000009,0.10800082501951903,0.0,0.0,0.8799988731579287,0.001000165490413268,2.2634494849750597e-10,1.6721949929823255e-14,0.011000136105777061,0.0,3.2063704269371506e-08,1.6696103579069647e-20,0.8797384676516165,1.6910721566734548e-13,1.442160595448101e-13,1.4714396826737872e-17,2.246695363122403e-16,0.12026149433548566,5.607023593626795e-09,3.938962552840604e-14,5.044422592821611e-16,1.4607128686164623e-10,1.9568311360857091e-10,1,-0.0007554101915143389,-0.0007559812674683785
0.06545454545454546,170.0,1.0000000000000002,0.10800082501951873,0.0,0.0,0.8799988731579157,0.0010001654904316496,2.2634968311807363e-10,1.9508934228867052e-14,0.011000136105764774,0.0,3.206370426227209e-08,1.669610357351104e-20,0.8797384676516165,1.6910721565032714e-13,1.442160595155292e-13,1.471439682113251e-17,2.246696325277696e-16,0.12026149433548566,5.607023593609578e-09,3.9389625519632663e-14,5.044422592790525e-16,1.4607128682930453e-10,1.9568311356524516e-10,1,-0.0007554152651691924,-0.0007559863487973335
0.07363636363636364,170.0,1.0000000000000007,0.10800082501951841,0.0,0.0,0.8799988731579024,0.0010001654904500312,2.2635441774324288e-10,2.229592034334209e-14,0.011000136105752487,0.0,3.2063704257280904e-08,1.6696103569643084e-20,0.8797384676516165,1.6910721563880818e-13,1.4421605949573203e-13,1.4714396817462655e-17,2.2466972877767493e-16,0.12026149433548566,5.607023593595428e-09,3.938962551345325e-14,5.044422592764914e-16,1.4607128680656618e-10,1.9568311645069104e-10,1,-0.018085124599729295,-0.018418220410763225
0.08181818181818183,170.0,1.0000000000000007,0.10800082501951808,0.0,0.0,0.879998873157889,0.0010001654904684123,2.2635915237396381e-10,2.5082908832620918e-14,0.011000136105740195,0.0,3.206370425172653e-08,1.669610356532517e-20,0.8797384676516165,1.6910721562583976e-13,1.4421605947343531e-13,1.471439681327541e-17,2.246698250177627e-16,0.12026149433548566,5.6070235935784954e-09,3.938962550658787e-14,5.044422592734481e-16,1.4607128678126296e-10,1.9568311350088645e-10,1,-0.0007554148279788652,-0.0007559859109457367
0.09000000000000002,170.0,1.0000000000000002,0.10800082501951773,0.0,0.0,0.8799988731578758,0.0010001654904867937,2.2636388700468415e-10,2.7869896428493778e-14,0.011000136105727904,0.0,3.206370424547553e-08,1.6696103560444572e-20,0.8797384676516165,1.691072156110058e-13,1.4421605944792128e-13,1.4714396808448748e-17,2.2466992124907025e-16,0.12026149433548566,5.607023593558027e-09,3.9389625498863357e-14,5.044422592697587e-16,1.460712867527847e-10,1.956831134627356e-10,1,-0.0007554115239633652,-0.0007559826019327811
0.09818181818181819,170.0,1.0000000000000007,0.10800082501951741,0.0,0.0,0.8799988731578626,0.0010001654905051752,2.2636862162988158e-10,3.065687988047576e-14,0.011000136105715616,0.0,3.20637042383375e-08,1.6696103554855956e-20,0.8797384676516165,1.69107215593893e-13,1.4421605941847715e-13,1.4714396802808054e-17,2.246700174688449e-16,0.12026149433548566,5.607023593532902e-09,3.938962549004648e-14,5.044422592652368e-16,1.4607128672026522e-10,1.956831163350806e-10,1,-0.01808513274636458,-0.01841822886025522
0.10636363636363637,170.0,1.0000000000000007,0.10800082501951708,0.0,0.0,0.8799988731578492,0.0010001654905235566,2.2637335625508742e-10,3.344386244461835e-14,0.011000136105703325,0.0,3.206370423048602e-08,1.6696103548697928e-20,0.8797384676516165,1.6910721557494881e-13,1.4421605938588008e-13,1.4714396796512873e-17,2.246701136778545e-16,0.12026149433548566,5.607023593503204e-09,3.938962548035718e-14,5.044422592598657e-16,1.4607128668450023e-10,1.9568311628716315e-10,1,-0.01808511047656726,-0.018418205762563367
0.11454545454545456,170.0,1.0000000000000007,0.1080008250195167,0.0,0.0,0.8799988731578359,0.0010001654905419377,2.2637809088580452e-10,3.6230847360254316e-14,0.011000136105691035,0.0,3.206370422215133e-08,1.669610354214804e-20,0.8797384676516165,1.6910721555468978e-13,1.4421605935101286e-13,1.4714396789773588e-17,2.246702098794137e-16,0.12026149433548566,5.607023593469507e-09,3.9389625470083e-14,5.044422592538065e-16,1.460712866465285e-10,1.9568311332039111e-10,1,-0.0007554180726442728,-0.0007559891605188519
0.12272727272727275,170.0,1.0000000000000007,0.1080008250195164,0.0,0.0,0.8799988731578229,0.0010001654905603193,2.263828255165202e-10,3.901783138247023e-14,0.011000136105678748,0.0,3.2063704213123766e-08,1.6696103535041896e-20,0.8797384676516165,1.6910721553261924e-13,1.4421605931302455e-13,1.471439678239828e-17,2.246703060722099e-16,0.12026149433548566,5.607023593430691e-09,3.9389625458948124e-14,5.044422592468077e-16,1.4607128660540116e-10,1.956831132652957e-10,1,-0.0007554186315711982,-0.0007559897202911825
