Distance (mm),T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NOX,OX,NX,OHX,NH3X,X(1),NH2_X(8),NH_X(9),H2O_X(11),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NOX ROP [kmol/m^2 s],OX ROP [kmol/m^2 s],NX ROP [kmol/m^2 s],OHX ROP [kmol/m^2 s],NH3X ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],NH2_X(8) ROP [kmol/m^2 s],NH_X(9) ROP [kmol/m^2 s],H2O_X(11) ROP [kmol/m^2 s],NX + OX <=> NOX + X(1) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX ROP [kmol/m^2 s],2 NX <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NOX <=> NO(5) + X(1) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X ROP [kmol/m^2 s],NOX + NX <=> N2O(7) + 2 X(1) ROP [kmol/m^2 s],N2O(7) + X(1) <=> N2(4) + OX ROP [kmol/m^2 s],NH3X + OX <=> NH2_X(8) + OHX ROP [kmol/m^2 s],NH2_X(8) + OX <=> NH_X(9) + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NX + OHX ROP [kmol/m^2 s],NH_X(9) + OHX <=> H2O_X(11) + NX ROP [kmol/m^2 s],H2O_X(11) + OX <=> 2 OHX ROP [kmol/m^2 s],H2O_X(11) <=> H2O(3) + X(1) ROP [kmol/m^2 s]
0,598,101324.99999999999,5.8333e-05,0.0706896551724138,0.88,0.0493103448275862,0.08032915360501568,598.0,1e-11,1e-22,IdealGasReactor,off,0.0493103448275862,0.0,0.0,0.88,0.0,0.0,0.0,0.0706896551724138,0.0,0.0,0.0,0.39999999999999997,0.39999999999999997,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6856671969823115e-07,0.0,7.446035943920958,0.0,0.0,57813930.13305445,-23.303195941080656,-115627836.9629139,-7.446035943920958,7.446036881054397,0.0,23.303195003947213,57813906.82985944,0.0,0.0,4.6856671969823115e-07,0.0,-7.446035943920958,0.0,0.0,0.0,0.0,-23.303195003947213,0.0,-57813906.82985944,0.0
0.009,598,101324.99999999999,5.8333e-05,0.0706896551724138,0.88,0.0493103448275862,0.08032915360501568,598.0,1e-11,1e-22,IdealGasReactor,off,0.0493103448275861,0.0,0.0,0.879999999999988,1.2003933955566106e-14,3.8254759398090755e-24,8.002633596090541e-15,0.07068965517240565,2.9240121762492827e-23,4.808188130474534e-09,0.9999998876679491,3.0729239118317364e-10,1.5503142884649053e-12,7.082786069789637e-10,1.065067411490429e-07,2.3283252669504855e-21,2.998932293735174e-16,1.1575338235389196e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.231304291170522e-16,8.677471438513022e-16,2.765381609829083e-25,5.784988881143931e-16,-5.784980919862695e-16,2.11372640328694e-24,-7.54351164663733e-22,1.5578612716760835e-20,-4.26784868327411e-23,-1.0686700662371237e-25,-3.878960317704821e-24,-1.477759719427208e-20,-2.465190328815662e-30,-3.8476762551430114e-29,-2.267975102510409e-30,5.7849813587695485e-16,7.231304291170522e-16,2.7653816098284093e-25,5.784988881143931e-16,5.784980919862695e-16,2.1137264032870074e-24,6.737047364934574e-38,5.784980958652298e-16,5.784980958652323e-16,5.784980958541849e-16,1.1085882094492785e-26,-8.677471438402141e-16,8.677471438513022e-16
0.018,598,101325.0,5.8333e-05,0.0706896551724138,0.88,0.0493103448275862,0.08032915360501568,598.0,1e-11,1e-22,IdealGasReactor,off,0.04931034482758601,0.0,0.0,0.8799999999999764,2.400774845417923e-14,7.650875180010015e-24,1.6005176573198782e-14,0.07068965517239752,5.848178366323641e-23,4.808489592400742e-09,0.9999998876687176,3.072893106098603e-10,1.550306574558805e-12,7.082715586007874e-10,1.0650568125569867e-07,2.328302096802819e-21,2.9989024482830456e-16,1.1575224394449521e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.231154536887802e-16,8.677385084819857e-16,2.7653261647983314e-25,5.784923374000132e-16,-5.784922917958143e-16,2.1138377376805536e-24,-3.0219478863231792e-24,6.240409954900629e-23,-1.709584063963164e-25,-4.280085632211046e-28,-4.719203372303803e-23,-1.2018732328337928e-23,9.860761315262648e-32,3.429083139047686e-31,0.0,5.78492336491903e-16,7.231154536887802e-16,2.765326164796984e-25,5.784923374000132e-16,5.784922917958143e-16,2.1138377376806885e-24,1.3474315494305377e-37,5.78492338987848e-16,5.784923389878479e-16,5.784923389767618e-16,1.108571660798328e-26,-8.677385084709e-16,8.677385084819857e-16
0.026999999999999996,598,101324.99999999993,5.8333e-05,0.0706896551724138,0.88,0.0493103448275862,0.08032915360501568,598.0,1e-11,1e-22,IdealGasReactor,off,0.04931034482758591,0.0,0.0,0.8799999999999646,3.601156199182707e-14,1.1476273803264213e-23,2.400771882131633e-14,0.07068965517238936,8.772560490760648e-23,4.808845061957821e-09,0.9999998876683707,3.072892858305425e-10,1.5503065125784782e-12,7.082715019006114e-10,1.0650567272947448e-07,2.3283019104122133e-21,2.998902208193452e-16,1.1575224818613584e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.231153332209195e-16,8.677384390152055e-16,2.765325718816521e-25,5.78492284702339e-16,-5.784922620173122e-16,2.1139938335298534e-24,3.0225728780130815e-24,-6.241269980920262e-23,1.7098172520998628e-25,4.271179887501394e-28,-3.065963483392235e-23,8.987835132132397e-23,1.1832913578315177e-30,-4.446218796489956e-31,5.9164567891575885e-31,5.784922898389057e-16,7.231153332209195e-16,2.7653257188144995e-25,5.78492284702339e-16,5.784922620173122e-16,2.1139938335300554e-24,2.0212146565728064e-37,5.784922926769471e-16,5.784922926769459e-16,5.784922926658606e-16,1.1085715277271612e-26,-8.677384390041204e-16,8.677384390152055e-16
0.036,598,101324.99999999993,5.8333e-05,0.0706896551724138,0.88,0.0493103448275862,0.08032915360501568,598.0,1e-11,1e-22,IdealGasReactor,off,0.049310344827585825,0.0,0.0,0.8799999999999529,4.80153755319334e-14,1.5301672428153463e-23,3.201026107129261e-14,0.07068965517238124,1.169715905303596e-22,4.809200970652757e-09,0.9999998876680148,3.072892858961506e-10,1.5503065128117803e-12,7.082715020458055e-10,1.0650567275132033e-07,2.328301910889522e-21,2.9989022088082837e-16,1.1575226171802605e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.23115333529714e-16,8.677384391929301e-16,2.765325719998485e-25,5.78492284836706e-16,-5.784923050307041e-16,2.1141502933343758e-24,3.0072529338883332e-24,-6.209203712034592e-23,1.7010345744086084e-25,4.26329123902145e-28,1.2235276421758133e-23,4.667897880484298e-23,-1.9721522630525295e-30,1.5275264406301773e-30,-4.930380657631324e-31,5.784922899581093e-16,7.23115333529714e-16,2.76532571999579e-25,5.78492284836706e-16,5.784923050307041e-16,2.1141502933346454e-24,2.6950477398259565e-37,5.784922927954277e-16,5.784922927954296e-16,5.784922927843424e-16,1.1085715281214385e-26,-8.677384391818438e-16,8.677384391929301e-16
0.045,598,101325.0,5.8333e-05,0.0706896551724138,0.88,0.0493103448275862,0.08032915360501568,598.0,1e-11,1e-22,IdealGasReactor,off,0.04931034482758571,0.0,0.0,0.879999999999941,6.001918907045846e-14,1.912707105208401e-23,4.001280332006308e-14,0.07068965517237306,1.4621974051038174e-22,4.809556877506079e-09,0.9999998876676591,3.072892858575826e-10,1.5503065127842178e-12,7.082715019526457e-10,1.0650567273732347e-07,2.3283019105832693e-21,2.99890220841383e-16,1.1575227521096162e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.231153333320827e-16,8.677384390786305e-16,2.7653257193054673e-25,5.784922847495432e-16,-5.784922256213653e-16,2.1143067516125978e-24,3.0173446662373833e-24,-6.229608595285026e-23,1.7066289057279816e-25,4.263291255556417e-28,-6.709786364609167e-23,1.2620551571639393e-22,0.0,-4.446241689256788e-31,-9.860761315262648e-32,5.784922898811946e-16,7.231153333320827e-16,2.7653257193020983e-25,5.784922847495432e-16,5.784922256213653e-16,2.1143067516129346e-24,3.3689306894258885e-37,5.784922927192289e-16,5.784922927192289e-16,5.784922927081437e-16,1.1085715279560889e-26,-8.677384390675447e-16,8.677384390786305e-16
0.05399999999999999,598,101324.99999999999,5.8333e-05,0.0706896551724138,0.88,0.0493103448275862,0.08032915360501568,598.0,1e-11,1e-22,IdealGasReactor,off,0.04931034482758562,0.0,0.0,0.8799999999999293,7.202300261024568e-14,2.2952469676881466e-23,4.801534556978475e-14,0.07068965517236495,1.754700548625352e-22,4.8099127856557246e-09,0.9999998876673032,3.072892858923387e-10,1.5503065129402637e-12,7.082715020272508e-10,1.065056727485544e-07,2.3283019108285173e-21,2.998902208729752e-16,1.157522887313151e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.231153334908976e-16,8.677384391698696e-16,2.7653257199321527e-25,5.78492284818305e-16,-5.784922355475326e-16,2.1144632109651955e-24,3.009549173701397e-24,-6.213081604333238e-23,1.7020903053366261e-25,4.237653253282782e-28,-5.723252220441331e-23,1.161831550614054e-22,4.930380657631324e-31,-3.4601884116825083e-31,3.944304526105059e-31,5.784922899423173e-16,7.231153334908976e-16,2.7653257199281096e-25,5.78492284818305e-16,5.784922355475326e-16,2.1144632109656e-24,4.042863507352844e-37,5.784922927800548e-16,5.784922927800543e-16,5.78492292768969e-16,1.1085715281846284e-26,-8.677384391587842e-16,8.677384391698696e-16
0.06299999999999999,598,101324.99999999999,5.8333e-05,0.0706896551724138,0.88,0.0493103448275862,0.08032915360501568,598.0,1e-11,1e-22,IdealGasReactor,off,0.04931034482758552,0.0,0.0,0.8799999999999176,8.402681614913152e-14,2.677786830115675e-23,5.601788781881637e-14,0.0706896551723568,2.0472253357551073e-22,4.810268692818946e-09,0.9999998876669471,3.0728928587130346e-10,1.5503065129566008e-12,7.082715019742028e-10,1.0650567274058992e-07,2.328301910654139e-21,2.998902208505145e-16,1.1575230223080643e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.231153333784981e-16,8.677384391047152e-16,2.7653257195546913e-25,5.784922847684246e-16,-5.784922984132592e-16,2.114619669500262e-24,3.015364688041626e-24,-6.224655298218098e-23,1.7052342342695969e-25,4.267235544345907e-28,5.676641299033364e-24,5.338359776567478e-23,-1.0846837446788912e-30,1.8233493599232364e-30,-1.4791141972893971e-30,5.78492289898409e-16,7.231153333784981e-16,2.7653257195499747e-25,5.784922847684246e-16,5.784922984132592e-16,2.1146196695007336e-24,4.716846191857786e-37,5.784922927366179e-16,5.78492292736619e-16,5.784922927255314e-16,1.108571528113455e-26,-8.67738439093628e-16,8.677384391047152e-16
0.072,598,101324.99999999999,5.8333e-05,0.0706896551724138,0.88,0.0493103448275862,0.08032915360501568,598.0,1e-11,1e-22,IdealGasReactor,off,0.049310344827585416,0.0,0.0,0.8799999999999057,9.603062968752718e-14,3.0603266925173867e-23,6.402043006746986e-14,0.07068965517234865,2.3397717665145736e-22,4.810624600169599e-09,0.9999998876665914,3.0728928586087204e-10,1.5503065129994916e-12,7.082715019454193e-10,1.0650567273627373e-07,2.328301910559516e-21,2.998902208383287e-16,1.1575231573426308e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.231153333176462e-16,8.677384390692871e-16,2.7653257193680816e-25,5.784922847410933e-16,-5.784922553998673e-16,2.114776128190678e-24,3.0185937245335116e-24,-6.230888640432883e-23,1.7069473648005177e-25,4.328372265920886e-28,-3.7313132255436984e-23,9.643230061027172e-23,-1.9721522630525295e-31,6.40058144126793e-31,-4.141519752410312e-30,5.784922898744632e-16,7.231153333176462e-16,2.765325719362691e-25,5.784922847410933e-16,5.784922553998673e-16,2.1147761281912172e-24,5.390878743782064e-37,5.784922927129996e-16,5.784922927129998e-16,5.784922927019134e-16,1.1085715280992515e-26,-8.677384390581972e-16,8.677384390692871e-16
0.08099999999999999,598,101324.99999999999,5.8333e-05,0.0706896551724138,0.88,0.0493103448275862,0.08032915360501568,598.0,1e-11,1e-22,IdealGasReactor,off,0.04931034482758531,0.0,0.0,0.879999999999894,1.080344432272204e-13,3.4428665550080634e-23,7.202297231710142e-14,0.0706896551723405,2.63233984099722e-22,4.810980508335518e-09,0.9999998876662353,3.0728928589654157e-10,1.5503065131578272e-12,7.082715020221141e-10,1.0650567274781893e-07,2.3283019108116335e-21,2.9989022087080683e-16,1.1575232925495806e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.231153334809018e-16,8.677384391630863e-16,2.765325720011207e-25,5.784922848117994e-16,-5.784922719434796e-16,2.1149325875567726e-24,3.010573406626041e-24,-6.213901329421376e-23,1.7023012819429836e-25,4.25343045657969e-28,-2.0832052515295234e-23,7.978983817133019e-23,9.860761315262648e-32,-1.2334888402931244e-30,-2.9582283945787943e-31,5.784922899373054e-16,7.231153334809018e-16,2.765325720005142e-25,5.784922848117994e-16,5.784922719434796e-16,2.114932587557379e-24,6.06496116410576e-37,5.784922927755321e-16,5.78492292775532e-16,5.784922927644475e-16,1.1085715283327035e-26,-8.677384391520002e-16,8.677384391630863e-16
