Distance (mm),T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NOX,OX,NX,OHX,NH3X,X(1),NH2_X(8),NH_X(9),H2O_X(11),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NOX ROP [kmol/m^2 s],OX ROP [kmol/m^2 s],NX ROP [kmol/m^2 s],OHX ROP [kmol/m^2 s],NH3X ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],NH2_X(8) ROP [kmol/m^2 s],NH_X(9) ROP [kmol/m^2 s],H2O_X(11) ROP [kmol/m^2 s],NX + OX <=> NOX + X(1) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX ROP [kmol/m^2 s],2 NX <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NOX <=> NO(5) + X(1) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X ROP [kmol/m^2 s],NOX + NX <=> N2O(7) + 2 X(1) ROP [kmol/m^2 s],N2O(7) + X(1) <=> N2(4) + OX ROP [kmol/m^2 s],NH3X + OX <=> NH2_X(8) + OHX ROP [kmol/m^2 s],NH2_X(8) + OX <=> NH_X(9) + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NX + OHX ROP [kmol/m^2 s],NH_X(9) + OHX <=> H2O_X(11) + NX ROP [kmol/m^2 s],H2O_X(11) + OX <=> 2 OHX ROP [kmol/m^2 s],H2O_X(11) <=> H2O(3) + X(1) ROP [kmol/m^2 s]
0,598,101325.0,5.8333e-05,0.0896551724137931,0.8800000000000001,0.030344827586206893,0.10188087774294671,598.0,1e-11,1e-22,IdealGasReactor,off,0.03034482758620689,0.0,0.0,0.88,0.0,0.0,0.0,0.0896551724137931,0.0,0.0,0.0,0.39999999999999997,0.39999999999999997,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6856671969823115e-07,0.0,7.446035943920958,0.0,0.0,57813930.13305445,-23.303195941080656,-115627836.9629139,-7.446035943920958,7.446036881054397,0.0,23.303195003947213,57813906.82985944,0.0,0.0,4.6856671969823115e-07,0.0,-7.446035943920958,0.0,0.0,0.0,0.0,-23.303195003947213,0.0,-57813906.82985944,0.0
0.009,598,101325.00000000003,5.8333e-05,0.0896551724137931,0.8800000000000001,0.030344827586206893,0.10188087774294671,598.0,1e-11,1e-22,IdealGasReactor,off,0.03034482758620679,0.0,0.0,0.8799999999999812,1.903141834344633e-14,9.615693647233838e-24,1.2687627941469115e-14,0.08965517241378011,7.349914433617802e-23,7.62319415458191e-09,0.9999998576257718,4.871911303161291e-10,1.952061622766934e-12,1.1229274151135218e-09,1.331389629958748e-07,3.6914012194822105e-21,4.754750336442402e-16,1.8351909127597948e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1464703270480295e-15,1.375753860591306e-15,6.95104664228644e-25,9.171703762283312e-16,-9.171743096308856e-16,5.313147435761931e-24,-1.0880222669698783e-21,1.7500104440060977e-20,-5.986796358716082e-23,-1.1889367319287774e-25,5.069276335366419e-21,-2.1421371590966007e-20,-3.1554436208840472e-30,-5.138339087969623e-29,-4.930380657631324e-30,9.171692935192116e-16,1.1464703270480295e-15,6.951046642284323e-25,9.171703762283312e-16,9.171743096308856e-16,5.313147435762143e-24,2.1169021327623493e-37,9.171692403545502e-16,9.171692403545533e-16,9.171692403324735e-16,2.2131205697563206e-26,-1.3757538605691699e-15,1.375753860591306e-15
0.018,598,101324.99999999999,5.8333e-05,0.0896551724137931,0.8800000000000001,0.030344827586206893,0.10188087774294671,598.0,1e-11,1e-22,IdealGasReactor,off,0.030344827586206696,0.0,0.0,0.8799999999999627,3.806269864460182e-14,1.923124655353953e-23,2.5375148046834417e-14,0.08965517241376715,1.4700392686235632e-22,7.62383473081508e-09,0.9999998576261085,4.871875648966816e-10,1.9520545433423776e-12,1.1229192701343002e-09,1.3313799729313285e-07,3.691374444472045e-21,4.754715845950215e-16,1.835177869126278e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.146453270575855e-15,1.3757438817159212e-15,6.950944902725466e-25,9.171625809139183e-16,-9.171625438138526e-16,5.3135550124343405e-24,-4.853731343440283e-24,7.806257692946607e-23,-2.670498056919472e-25,-5.248535655475179e-28,-4.3996583514383763e-23,-2.8944681991547176e-23,1.1832913578315177e-30,-1.2471397070713367e-30,-5.127595883936577e-30,9.17162581373742e-16,1.146453270575855e-15,6.950944902721233e-25,9.171625809139183e-16,9.171625438138526e-16,5.313555012434764e-24,4.233935944703565e-37,9.171625878104361e-16,9.17162587810435e-16,9.171625877883052e-16,2.213096489864581e-26,-1.3757438816937852e-15,1.3757438817159212e-15
0.026999999999999996,598,101325.0,5.8333e-05,0.0896551724137931,0.8800000000000001,0.030344827586206893,0.10188087774294671,598.0,1e-11,1e-22,IdealGasReactor,off,0.030344827586206602,0.0,0.0,0.8799999999999442,5.709397770758766e-14,2.884679819769664e-23,3.806266718493888e-14,0.08965517241375419,2.205154997186542e-22,7.62453951674772e-09,0.9999998576254125,4.871875329221915e-10,1.952054479959758e-12,1.1229191970785948e-09,1.3313798863136594e-07,3.6913742043158554e-21,4.754715536590703e-16,1.835178017446594e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1464531175903567e-15,1.3757437922104218e-15,6.9509439903367365e-25,9.171625109920504e-16,-9.171635298131428e-16,5.3140458756329354e-24,4.862629974697257e-24,-7.819896072478702e-23,2.674943645770257e-25,5.282779014292118e-28,1.0016726872699692e-21,-9.286043763068981e-22,-9.860761315262648e-31,1.1216015152706222e-30,-2.3665827156630354e-30,9.171625211687263e-16,1.1464531175903567e-15,6.950943990330385e-25,9.171625109920504e-16,9.171635298131428e-16,5.31404587563357e-24,6.3511802698678665e-37,9.171625281404555e-16,9.171625281404565e-16,9.171625281183244e-16,2.213096274013913e-26,-1.3757437921882886e-15,1.3757437922104218e-15
0.036,598,101324.99999999996,5.8333e-05,0.0896551724137931,0.8800000000000001,0.030344827586206893,0.10188087774294671,598.0,1e-11,1e-22,IdealGasReactor,off,0.0303448275862065,0.0,0.0,0.8799999999999254,7.612525677321162e-14,3.846234984476717e-23,5.0750186325088856e-14,0.08965517241374121,2.940338733558697e-22,7.625244885113532e-09,0.999999857624707,4.871875329958999e-10,1.9520544802125082e-12,1.1229191972349588e-09,1.3313798864992165e-07,3.6913742048298635e-21,4.754715537252885e-16,1.835178285417485e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1464531179182288e-15,1.3757437924011605e-15,6.950943992442861e-25,9.171625111399246e-16,-9.171626629278608e-16,5.314537494304457e-24,4.842072890040321e-24,-7.786177061110503e-23,2.6635627397266088e-25,5.3261663045834175e-28,1.3466024211976595e-22,-6.190743449801618e-23,1.1832913578315177e-30,-6.169579214647295e-32,0.0,9.17162521296535e-16,1.1464531179182288e-15,6.950943992434392e-25,9.171625111399246e-16,9.171626629278608e-16,5.3145374943053044e-24,8.468620744453829e-37,9.171625282676187e-16,9.171625282676175e-16,9.171625282454866e-16,2.2130962746088717e-26,-1.3757437923790296e-15,1.3757437924011605e-15
0.045,598,101324.99999999999,5.8333e-05,0.0896551724137931,0.8800000000000001,0.030344827586206893,0.10188087774294671,598.0,1e-11,1e-22,IdealGasReactor,off,0.030344827586206408,0.0,0.0,0.8799999999999069,9.515653583914754e-14,4.807790149237929e-23,6.343770546546702e-14,0.08965517241372825,3.675590477544078e-22,7.625950252387291e-09,0.9999998576240018,4.871875330095214e-10,1.952054480345943e-12,1.1229191972540433e-09,1.3313798865220276e-07,3.691374204892606e-21,4.754715537333756e-16,1.835178553164034e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1464531179586565e-15,1.3757437924237208e-15,6.950943992834401e-25,9.171625111564248e-16,-9.171623916126199e-16,5.315029111559477e-24,4.8397720202989656e-24,-7.781816099975783e-23,2.6621293872919943e-25,5.255168804202072e-28,-1.3667003685306336e-22,2.0938168605151368e-22,-3.944304526105059e-31,3.3273276931861944e-31,1.7749370367472766e-30,9.171625213112259e-16,1.1464531179586565e-15,6.950943992823815e-25,9.171625111564248e-16,9.171623916126199e-16,5.3150291115605356e-24,1.058625709055923e-36,9.171625282826567e-16,9.171625282826571e-16,9.171625282605258e-16,2.2130962747979862e-26,-1.3757437924015916e-15,1.3757437924237208e-15
0.05399999999999999,598,101324.99999999999,5.8333e-05,0.0896551724137931,0.8800000000000001,0.030344827586206893,0.10188087774294671,598.0,1e-11,1e-22,IdealGasReactor,off,0.030344827586206314,0.0,0.0,0.8799999999998882,1.141878149054501e-13,5.769345314058907e-23,7.612522460611633e-14,0.08965517241371528,4.4109102291473285e-22,7.62665561968692e-09,0.9999998576232964,4.871875330245634e-10,1.952054480482183e-12,1.1229191972763602e-09,1.3313798865486861e-07,3.691374204965969e-21,4.754715537428311e-16,1.8351788209158624e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1464531180058789e-15,1.3757437924502387e-15,6.950943993266482e-25,9.171625111760317e-16,-9.17162590135967e-16,5.315520728848057e-24,4.837038460317536e-24,-7.776759955168336e-23,2.660344991337888e-25,5.282778916018379e-28,6.183563237842296e-23,1.0828367057554068e-23,-7.888609052210118e-31,3.3273078267576937e-31,-3.944304526105059e-31,9.171625213285909e-16,1.1464531180058789e-15,6.950943993253777e-25,9.171625111760317e-16,9.17162590135967e-16,5.315520728849327e-24,1.2704089309010524e-36,9.171625283003345e-16,9.171625283003353e-16,9.17162528278204e-16,2.2130962749966505e-26,-1.3757437924281074e-15,1.3757437924502387e-15
0.06299999999999999,598,101325.00000000003,5.8333e-05,0.0896551724137931,0.8800000000000001,0.030344827586206893,0.10188087774294671,598.0,1e-11,1e-22,IdealGasReactor,off,0.030344827586206213,0.0,0.0,0.8799999999998694,1.332190939685848e-13,6.730900478579274e-23,8.881274374427539e-14,0.08965517241370229,5.146297988070594e-22,7.627360985326536e-09,0.999999857622591,4.871875329483106e-10,1.9520544804371536e-12,1.1229191970901265e-09,1.331379886328071e-07,3.6913742043537526e-21,4.754715536639741e-16,1.8351790883268506e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1464531176163627e-15,1.3757437922212452e-15,6.950943991093459e-25,9.17162510996022e-16,-9.171625570487424e-16,5.316012343983513e-24,4.8620528876151526e-24,-7.816313736778957e-23,2.6738704401432967e-25,5.267001739703874e-28,2.8901067055388864e-23,4.413209995713942e-23,1.9721522630525295e-30,-2.0338477539957942e-30,3.3526588471893e-30,9.171625211740872e-16,1.1464531176163627e-15,6.950943991078637e-25,9.17162510996022e-16,9.171625570487424e-16,5.316012343984995e-24,1.4822117396172515e-36,9.171625281476753e-16,9.171625281476734e-16,9.171625281255444e-16,2.2130962745787514e-26,-1.3757437921991177e-15,1.3757437922212452e-15
0.072,598,101325.0,5.8333e-05,0.0896551724137931,0.8800000000000001,0.030344827586206893,0.10188087774294671,598.0,1e-11,1e-22,IdealGasReactor,off,0.030344827586206127,0.0,0.0,0.8799999999998509,1.522503730333615e-13,7.692455643289414e-23,1.0150026288370179e-13,0.08965517241368934,5.8817537547191655e-22,7.62806635322487e-09,0.9999998576218856,4.871875329962868e-10,1.9520544806387954e-12,1.122919197187686e-09,1.3313798864439336e-07,3.691374204674467e-21,4.754715537052916e-16,1.835179356201653e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1464531178211393e-15,1.375743792339951e-15,6.950943992465321e-25,9.171625110876393e-16,-9.171625371964077e-16,5.3165039620487394e-24,4.849310456906858e-24,-7.795165164770887e-23,2.6666310613835464e-25,5.255168784014019e-28,8.96959856126986e-24,6.386555489771709e-23,1.9721522630525295e-31,-6.533453810130081e-31,0.0,9.171625212534537e-16,1.1464531178211393e-15,6.950943992448381e-25,9.171625110876393e-16,9.171625371964077e-16,5.3165039620504336e-24,1.6940341359459864e-36,9.171625282268091e-16,9.17162528226809e-16,9.171625282046786e-16,2.2130962749998668e-26,-1.3757437923178201e-15,1.375743792339951e-15
0.08099999999999999,598,101324.99999999999,5.8333e-05,0.0896551724137931,0.8800000000000001,0.030344827586206893,0.10188087774294671,598.0,1e-11,1e-22,IdealGasReactor,off,0.030344827586206033,0.0,0.0,0.8799999999998322,1.7128165209885715e-13,8.654010808095229e-23,1.1418778202367448e-13,0.08965517241367638,6.617277529015291e-22,7.628771720689892e-09,0.9999998576211803,4.871875330204264e-10,1.952054480793101e-12,1.122919197230792e-09,1.3313798864952323e-07,3.691374204816168e-21,4.754715537235493e-16,1.8351796239874535e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1464531179118814e-15,1.375743792391936e-15,6.950943993156998e-25,9.17162511127137e-16,-9.171624577870689e-16,5.3169955795519096e-24,4.84381292531417e-24,-7.785665050939969e-23,2.6633557156534693e-25,5.369553589259551e-28,-7.047439786161555e-23,1.4322036684817796e-22,1.9721522630525295e-31,1.1215890545828055e-30,-5.127595883936577e-30,9.171625212879454e-16,1.1464531179118814e-15,6.9509439931379395e-25,9.17162511127137e-16,9.171624577870689e-16,5.316995579553815e-24,1.9058761194513758e-36,9.171625282614668e-16,9.171625282614666e-16,9.171625282393345e-16,2.213096275259982e-26,-1.3757437923698e-15,1.375743792391936e-15
