Distance (mm),T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NOX,OX,NX,OHX,NH3X,X(1),NH2_X(8),NH_X(9),H2O_X(11),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NOX ROP [kmol/m^2 s],OX ROP [kmol/m^2 s],NX ROP [kmol/m^2 s],OHX ROP [kmol/m^2 s],NH3X ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],NH2_X(8) ROP [kmol/m^2 s],NH_X(9) ROP [kmol/m^2 s],H2O_X(11) ROP [kmol/m^2 s],NX + OX <=> NOX + X(1) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX ROP [kmol/m^2 s],2 NX <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NOX <=> NO(5) + X(1) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X ROP [kmol/m^2 s],NOX + NX <=> N2O(7) + 2 X(1) ROP [kmol/m^2 s],N2O(7) + X(1) <=> N2(4) + OX ROP [kmol/m^2 s],NH3X + OX <=> NH2_X(8) + OHX ROP [kmol/m^2 s],NH2_X(8) + OX <=> NH_X(9) + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NX + OHX ROP [kmol/m^2 s],NH_X(9) + OHX <=> H2O_X(11) + NX ROP [kmol/m^2 s],H2O_X(11) + OX <=> 2 OHX ROP [kmol/m^2 s],H2O_X(11) <=> H2O(3) + X(1) ROP [kmol/m^2 s]
0,598,101324.99999999999,5.8333e-05,0.05551724137931035,0.8799999999999999,0.06448275862068964,0.06308777429467086,598.0,1e-11,1e-22,IdealGasReactor,off,0.06448275862068964,0.0,0.0,0.88,0.0,0.0,0.0,0.055517241379310356,0.0,0.0,0.0,0.39999999999999997,0.39999999999999997,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6856671969823115e-07,0.0,7.446035943920958,0.0,0.0,57813930.13305445,-23.303195941080656,-115627836.9629139,-7.446035943920958,7.446036881054397,0.0,23.303195003947213,57813906.82985944,0.0,0.0,4.6856671969823115e-07,0.0,-7.446035943920958,0.0,0.0,0.0,0.0,-23.303195003947213,0.0,-57813906.82985944,0.0
0.009,598,101324.99999999999,5.8333e-05,0.05551724137931035,0.8799999999999999,0.06448275862068964,0.06308777429467086,598.0,1e-11,1e-22,IdealGasReactor,off,0.06448275862068956,0.0,0.0,0.8799999999999926,7.572760841939345e-15,1.5224629952033347e-24,5.04851493702475e-15,0.055517241379305235,1.1636816998936219e-23,3.033233536812229e-09,0.9999999107717604,1.9385742817042134e-10,1.2313600983367532e-12,4.468222258753293e-10,8.555309488686966e-08,1.4688392283547348e-21,1.891849517971229e-16,7.302378393924484e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.561937122260027e-16,5.47424015719858e-16,1.1005666546352756e-25,3.649499010903785e-16,-3.6494921428730903e-16,8.41208804119912e-25,-5.286480224517757e-22,1.4035545064662673e-20,-3.056378785254566e-23,-9.648387043188285e-26,-1.2949375918959508e-22,-1.3346742982217561e-20,-2.465190328815662e-31,-3.068571522154089e-29,1.9721522630525295e-30,3.6494937328356485e-16,4.561937122260027e-16,1.1005666546350603e-25,3.649499010903785e-16,3.6494921428730903e-16,8.412088041199335e-25,2.1536903235757648e-38,3.649493437810682e-16,3.6494934378106846e-16,3.649493437755445e-16,5.5546349002251e-27,-5.474240157143053e-16,5.47424015719858e-16
0.018,598,101324.99999999999,5.8333e-05,0.05551724137931035,0.8799999999999999,0.06448275862068964,0.06308777429467086,598.0,1e-11,1e-22,IdealGasReactor,off,0.06448275862068949,0.0,0.0,0.8799999999999851,1.5145418593954557e-14,3.0448842855186024e-24,1.0096953439604934e-14,0.055517241379300114,2.3273990339064247e-23,3.0333679669982564e-09,0.9999999107727995,1.9385477298076657e-10,1.2313517169482728e-12,4.4681614321059974e-10,8.55519302384729e-08,1.468819232801012e-21,1.8918237626696178e-16,7.302279669323112e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.561804941040979e-16,5.474165634987555e-16,1.1005365067765422e-25,3.64944375755235e-16,-3.6494435377402966e-16,8.412345635185816e-25,-1.8832181055626146e-24,4.9996531862635746e-23,-1.0887086278335142e-25,-3.4153139577141155e-28,-2.1891691701170395e-23,-2.6112407073400495e-23,-1.4791141972893971e-30,3.905028353207585e-31,-1.3805065841367707e-30,3.6494437471325145e-16,4.561804941040979e-16,1.1005365067761115e-25,3.64944375755235e-16,3.6494435377402966e-16,8.412345635186248e-25,4.307387959212534e-38,3.6494437566572137e-16,3.6494437566572284e-16,3.6494437566016793e-16,5.554521472698163e-27,-5.474165634931996e-16,5.474165634987555e-16
0.026999999999999996,598,101325.00000000004,5.8333e-05,0.05551724137931035,0.8799999999999999,0.06448275862068964,0.06308777429467086,598.0,1e-11,1e-22,IdealGasReactor,off,0.0644827586206894,0.0,0.0,0.8799999999999777,2.2718075607671375e-14,4.5673052771726735e-24,1.5145391394780363e-14,0.05551724137929501,3.491185317965911e-23,3.0335479910685508e-09,0.9999999107726276,1.9385475396599117e-10,1.2313516569703127e-12,4.4681609964841175e-10,8.555192189762665e-08,1.468819089598956e-21,1.8918235782180143e-16,7.302279641900175e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.561803994407947e-16,5.474165101282224e-16,1.1005362908786986e-25,3.6494433618414015e-16,-3.649447574381686e-16,8.4128440651806e-25,1.889555966118264e-24,-5.016195471256162e-23,1.0922343794797942e-25,3.40242453682548e-28,4.1735257311221868e-22,-3.691897388095269e-22,-3.944304526105059e-31,2.434035322919008e-31,9.860761315262648e-31,3.649443389149805e-16,4.561803994407947e-16,1.1005362908780526e-25,3.6494433618414015e-16,3.649447574381686e-16,8.412844065181246e-25,6.461241891397871e-38,3.649443400855955e-16,3.6494434008559587e-16,3.649443400800411e-16,5.554520660581463e-27,-5.474165101226688e-16,5.474165101282224e-16
0.036,598,101325.0,5.8333e-05,0.05551724137931035,0.8799999999999999,0.06448275862068964,0.06308777429467086,598.0,1e-11,1e-22,IdealGasReactor,off,0.06448275862068932,0.0,0.0,0.8799999999999703,3.029073262279748e-14,6.0897262694113206e-24,2.0193829350998073e-14,0.05551724137928989,4.655040792862963e-23,3.033728344670836e-09,0.9999999107724474,1.9385475400317449e-10,1.2313516571324447e-12,4.468160997315844e-10,8.555192191355743e-08,1.468819089872366e-21,1.8918235785701916e-16,7.302280327774254e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.561803996216794e-16,5.474165102301101e-16,1.100536291301281e-25,3.6494433625948573e-16,-3.6494433392169496e-16,8.41334423581774e-25,1.8824446578766693e-24,-4.9970359725775616e-23,1.0881508073357398e-25,3.4339789553719007e-28,-6.231826615770713e-24,5.421058274072331e-23,4.437342591868191e-31,-4.468515260184486e-31,3.944304526105059e-31,3.649443389832648e-16,4.561803996216794e-16,1.1005362913004196e-25,3.6494433625948573e-16,3.6494433392169496e-16,8.413344235818602e-25,8.615224298703073e-38,3.649443401535216e-16,3.6494434015352114e-16,3.6494434014796706e-16,5.554520662347705e-27,-5.474165102245559e-16,5.474165102301101e-16
0.045,598,101325.0,5.8333e-05,0.05551724137931035,0.8799999999999999,0.06448275862068964,0.06308777429467086,598.0,1e-11,1e-22,IdealGasReactor,off,0.06448275862068925,0.0,0.0,0.8799999999999628,3.7863389636447315e-14,7.612147261067211e-24,2.5242267306118598e-14,0.05551724137928477,5.818965457658151e-23,3.033908696987456e-09,0.9999999107722669,1.9385475396603788e-10,1.2313516570599622e-12,4.468160996444882e-10,8.555192189688923e-08,1.4688190895860564e-21,1.8918235782014157e-16,7.302281119678136e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.561803994325864e-16,5.474165182805406e-16,1.1005362908800185e-25,3.649443361801728e-16,-3.6494437362636437e-16,8.41384439966389e-25,1.8900799709497286e-24,-5.0176942280899916e-23,1.09249030598586e-25,1.3822072538778558e-26,3.35439864047272e-23,2.2783689563038973e-23,0.0,-3.115857975390812e-33,-8.163884628884932e-24,3.6494433891163723e-16,4.561803994325864e-16,1.1005362908789415e-25,3.649443361801728e-16,3.6494437362636437e-16,8.413844399664967e-25,1.0769334754537133e-37,3.6494434008237796e-16,3.6494434008237796e-16,3.6494434007682344e-16,5.5545206609388485e-27,-5.474165101111014e-16,5.474165182805406e-16
0.05399999999999999,598,101325.0,5.8333e-05,0.05551724137931035,0.8799999999999999,0.06448275862068964,0.06308777429467086,598.0,1e-11,1e-22,IdealGasReactor,off,0.06448275862068915,0.0,0.0,0.8799999999999555,4.5436046651017173e-14,9.134568253109746e-24,3.029070526191864e-14,0.05551724137927965,6.98295931313165e-23,3.0340890503717866e-09,0.9999999107720865,1.9385475399061998e-10,1.231351657182309e-12,4.4681609969878266e-10,8.555192190729273e-08,1.4688190897645406e-21,1.8918235784313141e-16,7.302281696267816e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.561803995507405e-16,5.474165101899041e-16,1.1005362911595233e-25,3.6494433622929554e-16,-3.649443504653072e-16,8.414344569149815e-25,1.8854689081585465e-24,-5.0044961907151914e-23,1.089760124769696e-25,3.3629814757129554e-28,1.0338589896254086e-23,3.771158668752502e-23,-5.423418723394456e-31,1.2294780786707776e-30,3.6484816866471796e-30,3.649443389561989e-16,4.561803995507405e-16,1.100536291158231e-25,3.6494433622929554e-16,3.649443504653072e-16,8.414344569151108e-25,1.2923573266895363e-37,3.649443401267173e-16,3.6494434012671786e-16,3.649443401211621e-16,5.55452066216661e-27,-5.474165101843532e-16,5.474165101899041e-16
0.06299999999999999,598,101325.0,5.8333e-05,0.05551724137931035,0.8799999999999999,0.06448275862068964,0.06308777429467086,598.0,1e-11,1e-22,IdealGasReactor,off,0.06448275862068907,0.0,0.0,0.879999999999948,5.300870366537926e-14,1.0656989245082687e-23,3.533914321756202e-14,0.05551724137927453,8.147022358916266e-23,3.034269403253596e-09,0.9999999107719061,1.9385475398615452e-10,1.231351657212954e-12,4.4681609968653247e-10,8.555192190495511e-08,1.4688190897242687e-21,1.8918235783794566e-16,7.302282380582401e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.561803995242906e-16,5.474165101748843e-16,1.100536291109216e-25,3.6494433621797094e-16,-3.6494435377402966e-16,8.41484473598135e-25,1.886621362013961e-24,-5.007272596531878e-23,1.0903688006488924e-25,3.449756175418857e-28,1.365732447046765e-23,3.4419397184164534e-23,-9.860761315262648e-32,-1.0172468573065764e-31,1.1832913578315177e-30,3.649443389460768e-16,4.561803995242906e-16,1.1005362911077083e-25,3.6494433621797094e-16,3.6494435377402966e-16,8.414844735982857e-25,1.5077939830126534e-37,3.649443401167052e-16,3.649443401167053e-16,3.6494434011115087e-16,5.554520662153451e-27,-5.474165101693309e-16,5.474165101748843e-16
0.072,598,101324.99999999996,5.8333e-05,0.05551724137931035,0.8799999999999999,0.06448275862068964,0.06308777429467086,598.0,1e-11,1e-22,IdealGasReactor,off,0.064482758620689,0.0,0.0,0.8799999999999408,6.058136068026982e-14,1.2179410237283873e-23,4.038758117359461e-14,0.05551724137926942,9.311154595251742e-23,3.0344497564635053e-09,0.999999910771726,1.9385475400065166e-10,1.2313516573034623e-12,4.468160997177231e-10,8.555192191093503e-08,1.4688190898268021e-21,1.891823578511531e-16,7.302283065606981e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.561803995922393e-16,5.47416510213089e-16,1.100536291274214e-25,3.649443362461072e-16,-3.6494434715658476e-16,8.415344904545941e-25,1.8840111463933924e-24,-5.000060721667973e-23,1.0887952878853548e-25,3.4339789493452967e-28,7.014410653376494e-24,4.099296209116629e-23,-1.9721522630525295e-31,1.9409735681322444e-31,5.9164567891575885e-31,3.6494433897165283e-16,4.561803995922393e-16,1.1005362912724906e-25,3.649443362461072e-16,3.6494434715658476e-16,8.415344904547664e-25,1.7232434447953554e-37,3.649443401421741e-16,3.649443401421743e-16,3.649443401366196e-16,5.554520662950365e-27,-5.474165102075351e-16,5.47416510213089e-16
0.08099999999999999,598,101325.0,5.8333e-05,0.05551724137931035,0.8799999999999999,0.06448275862068964,0.06308777429467086,598.0,1e-11,1e-22,IdealGasReactor,off,0.0644827586206889,0.0,0.0,0.8799999999999332,6.815401769513217e-14,1.3701831229488112e-23,4.543601912960367e-14,0.05551724137926431,1.0475356021956823e-22,3.03463010942536e-09,0.9999999107715454,1.938547540008114e-10,1.2313516573487103e-12,4.4681609971606934e-10,8.555192191062613e-08,1.4688190898213638e-21,1.8918235785045382e-16,7.302283750094776e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.561803995888143e-16,5.474165102110538e-16,1.100536291276422e-25,3.64944336244408e-16,-3.6494432068680516e-16,8.41584507180026e-25,1.884245366112851e-24,-5.000400799604214e-23,1.088874933392172e-25,3.4694776882358196e-28,-1.9454011713132958e-23,6.746454187344889e-23,3.4512664603419266e-31,-5.947637328500544e-31,-1.9721522630525295e-30,3.6494433897023786e-16,4.561803995888143e-16,1.1005362912744834e-25,3.64944336244408e-16,3.6494432068680516e-16,8.415845071802199e-25,1.9387057117359446e-37,3.649443401408169e-16,3.6494434014081653e-16,3.649443401352626e-16,5.554520663134807e-27,-5.474165102054972e-16,5.474165102110538e-16
