Distance (mm),T (C),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (C) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),ONOOJ(35),N2O2(46),X(1),HX(9),OX(10),HOX(13),H2OX(14),N2X2(25),N2X(26),NOX(27),H2NX(28),H3NX(29),O2X2(47),HNX(49),NX(59),NOX2(76),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],ONOOJ(35) ROP [kmol/m^3 s],N2O2(46) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],ONOOJ(35) surface ROP [kmol/m^2 s],N2O2(46) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],HX(9) ROP [kmol/m^2 s],OX(10) ROP [kmol/m^2 s],HOX(13) ROP [kmol/m^2 s],H2OX(14) ROP [kmol/m^2 s],N2X2(25) ROP [kmol/m^2 s],N2X(26) ROP [kmol/m^2 s],NOX(27) ROP [kmol/m^2 s],H2NX(28) ROP [kmol/m^2 s],H3NX(29) ROP [kmol/m^2 s],O2X2(47) ROP [kmol/m^2 s],HNX(49) ROP [kmol/m^2 s],NX(59) ROP [kmol/m^2 s],NOX2(76) ROP [kmol/m^2 s],2 NO(5) <=> N2O2(46) ROP [kmol/m^3 s],NO(5) + O2(2) <=> ONOOJ(35) ROP [kmol/m^3 s],O2(2) + 2 X(1) <=> 2 OX(10) ROP [kmol/m^2 s],NH3(6) + 2 X(1) <=> H2NX(28) + HX(9) ROP [kmol/m^2 s],NH3(6) + X(1) <=> H3NX(29) ROP [kmol/m^2 s],H3NX(29) + X(1) <=> H2NX(28) + HX(9) ROP [kmol/m^2 s],H2NX(28) + X(1) <=> HNX(49) + HX(9) ROP [kmol/m^2 s],H3NX(29) + HNX(49) <=> 2 H2NX(28) ROP [kmol/m^2 s],HX(9) + OX(10) <=> HOX(13) + X(1) ROP [kmol/m^2 s],H2O(3) + 2 X(1) <=> HOX(13) + HX(9) ROP [kmol/m^2 s],H2NX(28) + OX(10) <=> HNX(49) + HOX(13) ROP [kmol/m^2 s],H3NX(29) + OX(10) <=> H2NX(28) + HOX(13) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(14) ROP [kmol/m^2 s],H2OX(14) + OX(10) <=> 2 HOX(13) ROP [kmol/m^2 s],HOX(13) + HX(9) <=> H2OX(14) + X(1) ROP [kmol/m^2 s],H2OX(14) + HNX(49) <=> H2NX(28) + HOX(13) ROP [kmol/m^2 s],HNX(49) + X(1) <=> HX(9) + NX(59) ROP [kmol/m^2 s],HNX(49) + OX(10) <=> HOX(13) + NX(59) ROP [kmol/m^2 s],H3NX(29) + NX(59) <=> H2NX(28) + HNX(49) ROP [kmol/m^2 s],H2NX(28) + NX(59) <=> 2 HNX(49) ROP [kmol/m^2 s],H2OX(14) + NX(59) <=> HNX(49) + HOX(13) ROP [kmol/m^2 s],NOX2(76) <=> NX(59) + OX(10) ROP [kmol/m^2 s],NO(5) + X(1) <=> NOX(27) ROP [kmol/m^2 s],NOX(27) + X(1) <=> NOX2(76) ROP [kmol/m^2 s],N2(4) + 2 X(1) <=> N2X2(25) ROP [kmol/m^2 s],N2X2(25) <=> 2 NX(59) ROP [kmol/m^2 s],NOX2(76) + NX(59) <=> N2X2(25) + OX(10) ROP [kmol/m^2 s],N2(4) + X(1) <=> N2X(26) ROP [kmol/m^2 s],N2X(26) + X(1) <=> N2X2(25) ROP [kmol/m^2 s],N2O2(46) + 2 X(1) <=> 2 NOX(27) ROP [kmol/m^2 s],O2X2(47) <=> 2 OX(10) ROP [kmol/m^2 s],NX(59) + O2X2(47) <=> NOX2(76) + OX(10) ROP [kmol/m^2 s]
0,400,101324.99999999999,2.7155e-08,0.045000000000000005,0.30000000000000004,0.655,0.15,400.0,1e-11,1e-22,IdealGasReactor,off,0.6550000000000001,0.0,0.0,0.3000000000000001,0.0,0.0,0.0,0.04500000000000001,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0298814325869018,0.0,0.0,0.0,-0.017644140732336652,0.0,0.0,0.0,-0.08900863268904655,0.011601626782906292,0.0597628651738036,0.0,0.0,0.0,0.0,0.0,0.011601626782906292,0.006042513949430361,0.0,0.0,0.0,0.0,0.0,0.0,0.0298814325869018,0.011601626782906292,0.006042513949430361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,400,101325.00000000001,2.7155e-08,0.045000000000000005,0.30000000000000004,0.655,0.15,400.0,1e-11,1e-22,IdealGasReactor,off,0.654985090254711,0.0,0.0,0.2999248821993084,0.0001365778194401815,4.552593981380152e-05,2.1280024883704334e-19,0.04490792378672672,0.0,2.869981315143938e-32,6.938115752640229e-45,0.025641319276159383,7.227817634411546e-09,0.7878664077947004,8.209797998969554e-09,1.1242987583540139e-07,0.004218849808857866,0.00014130461356402828,0.1134478597513587,1.1558810929389965e-05,0.06797634940843716,1.0850093168649351e-22,0.0005576500055887814,9.867223758275418e-05,3.9900425330163336e-05,0.0,0.0,0.0,-1.1692651109730993e-28,0.0,0.0,-1.1692651109723998e-28,0.0,0.0,1.1692651109730993e-28,-3.4976409669547434e-41,0.0,0.0,0.0,-1.9475209616373483e-05,3.8950419233004274e-05,1.2983473077772166e-05,6.068817718021776e-20,-2.5966946155513382e-05,0.0,0.0,4.4306414889669567e-45,9.411806593416158e-17,8.102277533418e-22,5.882474412091665e-17,-1.2120073273708706e-20,1.7041643997093214e-20,1.079797601159782e-17,9.147955830346444e-20,-1.943497174865826e-16,2.678133233519436e-20,1.7668810818193166e-16,3.851708030620412e-34,1.480613591800517e-18,8.52152652731844e-17,-1.2184341852863222e-16,-3.4976409669547434e-41,1.1692651109730993e-28,1.9475209616373483e-05,7.506041134155007e-06,1.8460905021358375e-05,1.4736679085714537e-11,8.829289352694981e-17,-2.596694615512086e-05,7.505880772787207e-06,-1.7509868969463555e-10,2.99014152048811e-19,4.7111900921714946e-05,-3.8950244134314576e-05,-3.895024413417418e-05,9.354167613709804e-21,-1.2722168375698792e-16,5.545254390304628e-16,2.3282881672676e-05,-2.684064482091481e-06,1.5512779221006545e-23,-1.318598669672593e-17,-4.81407136376788e-11,-6.068817718021776e-20,1.942890293094024e-16,-2.2102006199573216e-06,-1.2983424936753285e-05,4.814102977012664e-11,-1.0773272457814844e-05,-1.0773272457814936e-05,-4.4306414889669567e-45,-3.851859888774472e-34,1.518581540594947e-38
9.0,400,101325.00000000001,2.7155e-08,0.045000000000000005,0.30000000000000004,0.655,0.15,400.0,1e-11,1e-22,IdealGasReactor,off,0.6549702373635992,0.0,0.0,0.2998500508395096,0.00027263483725688763,9.087827908632509e-05,4.241800885111131e-19,0.044816198680548154,0.0,5.719378874099521e-32,2.7567528676149776e-44,0.02559678856357819,7.187491834539104e-09,0.7881276547030616,8.194537405588898e-09,1.4109489804332053e-07,0.004243599059916905,0.00014239003868189284,0.11347131939981635,1.1537209689085348e-05,0.06771270932627628,1.08570229861861e-22,0.0005555182467754325,9.848858686436232e-05,3.983838841236581e-05,0.0,0.0,0.0,-1.1609318791760522e-28,0.0,0.0,-1.1609318791764683e-28,0.0,0.0,1.1609318791760522e-28,2.0806479598294884e-41,0.0,0.0,0.0,-1.9401827909930214e-05,3.8803655820041286e-05,1.293455194008727e-05,6.028583615530796e-20,-2.5869103880151903e-05,0.0,0.0,4.431643459870834e-45,3.7403280884855394e-17,4.2683017802824896e-21,-1.120929521078451e-16,1.2596032907662129e-20,1.0425006836383857e-20,7.391209497741025e-18,3.8285889215894375e-19,-1.6659373952992878e-16,3.791312162337782e-20,1.239950355661889e-16,1.1555428287525534e-33,1.0367683274392636e-18,-9.446033610117597e-17,9.774020642053639e-17,2.0806479598294884e-41,1.1609318791760522e-28,1.9401827909930214e-05,7.464428251605202e-06,1.8404675628546702e-05,1.465348059095198e-11,8.797052809703084e-17,-2.586910387981286e-05,7.464269116268867e-06,-1.7378945630223566e-10,2.985396410183342e-19,4.6942441620894766e-05,-3.8803482030584984e-05,-3.8803482030445135e-05,9.284225375786316e-21,-1.2674165791078513e-16,5.514192057958623e-16,2.3200427113322515e-05,-2.6686767661397907e-06,1.553985089856961e-23,-1.3110518555947224e-17,-4.797429120628749e-11,-6.028583615530796e-20,1.6653345369377348e-16,-2.198667948689777e-06,-1.2934503965735044e-05,4.797435999953476e-11,-1.0735883991397492e-05,-1.0735883991397875e-05,-4.431643459870834e-45,-1.1555579666323415e-33,1.5137879788081846e-38
18.0,400,101325.00000000001,2.7155e-08,0.045000000000000005,0.30000000000000004,0.655,0.15,400.0,1e-11,1e-22,IdealGasReactor,off,0.6549554410205513,0.0,0.0,0.2997755043783524,0.0004081738575428456,0.00013605795251499483,6.341542691512949e-19,0.044724822791038676,0.0,8.54841369593345e-32,6.161509454235789e-44,0.025552389615333505,7.147457773239709e-09,0.7883878075364149,8.179326249102685e-09,1.695506714813916e-07,0.004267989231217013,0.0001434663652628428,0.11349466432497354,1.1515678954344716e-05,0.06745050250194667,1.086392857892223e-22,0.0005533978324206943,9.830553101171903e-05,3.9776505009006015e-05,0.0,0.0,0.0,-1.1526878344863907e-28,0.0,0.0,-1.1526878344878544e-28,0.0,0.0,1.1526878344863907e-28,7.318141100089925e-41,0.0,0.0,0.0,-1.93288360513026e-05,3.8657672102615945e-05,1.288589070087635e-05,5.98876589000377e-20,-2.577178140175133e-05,0.0,0.0,4.432246508793948e-45,9.58934469916066e-17,-4.979757738989899e-21,-1.6356545024659441e-16,2.3208862004522452e-20,-1.3413005444161828e-20,5.251604272976662e-20,4.404571325722362e-19,8.320683918798671e-17,7.57733061097516e-21,7.33699938911675e-18,7.703568874968333e-34,5.759824041329242e-20,-1.625553025622834e-16,6.952858895628459e-17,7.318141100089925e-41,1.1526878344863907e-28,1.93288360513026e-05,7.423109547170914e-06,1.8348671854580414e-05,1.4570881353066515e-11,8.764981839963694e-17,-2.577178140152977e-05,7.4229516264977254e-06,-1.7249219052260033e-10,2.980664300476823e-19,4.6773840112513635e-05,-3.8657499610425425e-05,-3.8657499610286105e-05,9.214922475261401e-21,-1.2626418936960556e-16,5.483350989144184e-16,2.311837997389041e-05,-2.653401427292145e-06,1.556611731805805e-23,-1.3035600525759562e-17,-4.7808645931013416e-11,-5.98876589000377e-20,-8.326672684688674e-17,-2.1872118528651753e-06,-1.2885842892383707e-05,4.780849313569761e-11,-1.0698678848011175e-05,-1.0698678848011615e-05,-4.432246508793948e-45,-7.703719777548943e-34,1.5090258061070232e-38
26.999999999999996,400,101325.00000000003,2.7155e-08,0.045000000000000005,0.30000000000000004,0.655,0.15,400.0,1e-11,1e-22,IdealGasReactor,off,0.654940700921564,0.0,0.0,0.299701241284219,0.0005431976650578698,0.00018106588835333835,8.427373640655919e-19,0.04463379424080561,0.0,1.1357304328311537e-31,1.0881324882120644e-43,0.025508121956907753,7.1077129071122116e-09,0.7886468718462756,8.164164323065824e-09,1.9779879716688186e-07,0.004292024346865686,0.00014453366675832208,0.11351789516610476,1.1494218426354605e-05,0.06718971919798035,1.087081003566678e-22,0.000551288687760899,9.812306754132463e-05,3.97147747044743e-05,0.0,0.0,0.0,-1.1445319650385777e-28,0.0,0.0,-1.1445319650411605e-28,0.0,0.0,1.1445319650385777e-28,1.2914366647217514e-40,0.0,0.0,0.0,-1.9256231392682975e-05,3.8512462785316646e-05,1.2837487595021882e-05,5.949359567815922e-20,-2.567497519006204e-05,0.0,0.0,4.432462705424995e-45,2.9295227403853055e-16,2.3888032883846103e-20,3.367599710375757e-16,1.6202478144455958e-19,-8.607238451707336e-17,-5.880102719839353e-18,-3.2864878353466853e-19,3.6076298940749774e-16,5.828318865031195e-22,-9.149268731414688e-17,-1.9259449872926192e-33,-7.352245982167327e-19,3.244607959007983e-16,-5.623644026974656e-16,1.2914366647217514e-40,1.1445319650385777e-28,1.9256231392682975e-05,7.382082513564138e-06,1.82928926764979e-05,1.448887616823798e-11,8.733075358771876e-17,-2.5674975189940114e-05,7.381925796308802e-06,-1.7120676407480509e-10,2.97594514051037e-19,4.660609085519628e-05,-3.851229157855257e-05,-3.851229157832774e-05,9.146252059071608e-21,-1.2578926069422501e-16,5.452729290528369e-16,2.3036737712053094e-05,-2.6382374775429383e-06,1.559159008962552e-23,-1.2961227780727041e-17,-4.764322270034427e-11,-5.949359567815922e-20,-3.608224830031759e-16,-2.175831719025761e-06,-1.2837439951591431e-05,4.764342424226396e-11,-1.0661655875996121e-05,-1.0661655875995792e-05,-4.432462705424995e-45,1.925929944387236e-33,1.5042905383363767e-38
36.0,400,101325.00000000003,2.7155e-08,0.045000000000000005,0.30000000000000004,0.655,0.15,400.0,1e-11,1e-22,IdealGasReactor,off,0.6549260167647273,0.0,0.0,0.2996272600360306,0.0006777090253989251,0.00022590300846635659,1.0499437721345633e-18,0.044543111165376806,0.0,1.414626661022981e-31,1.6889988811546057e-43,0.02546398511088356,7.068254715972795e-09,0.7889048531551296,8.14905142110875e-09,2.2584086245030965e-07,0.004315708384312904,0.00014559201597104656,0.11354101257696823,1.1472827806487916e-05,0.06693034974120561,1.0877667445086992e-22,0.0005491907384909448,9.794119397955318e-05,3.96531970835062e-05,0.0,0.0,0.0,-1.1364631837354374e-28,0.0,0.0,-1.136463183738996e-28,0.0,0.0,1.1364631837354374e-28,1.7793127380610797e-40,0.0,0.0,0.0,-1.918401130172773e-05,3.8368022605075454e-05,1.2789340871565038e-05,5.910359743618006e-20,-2.55786817424199e-05,0.0,0.0,4.4323038086589936e-45,-2.6685925469177238e-15,-2.03941618192265e-18,2.98561800553699e-14,-1.3940018339149356e-17,3.415449261932283e-15,5.728280534373492e-16,-3.6567936992273203e-16,-4.635240231407465e-15,5.886876539053767e-19,3.4230964620469116e-15,4.375712684307499e-31,2.3391661871374758e-17,3.030613277578239e-14,-3.024250443147787e-14,1.7793127380610797e-40,1.1364631837354374e-28,1.918401130172773e-05,7.3413446659676225e-06,1.8237337076452276e-05,1.4407459880094458e-11,8.701332287729024e-17,-2.5578681738783584e-05,7.341189141008604e-06,-1.6993305017427945e-10,2.971238879442214e-19,4.643918834255842e-05,-3.836785267202528e-05,-3.836785267530252e-05,9.078207354092177e-21,-1.253168545652585e-16,5.422325085593198e-16,2.295549780021216e-05,-2.623183938205539e-06,1.5616280666654835e-23,-1.2887395540777965e-17,-4.744427073433144e-11,-5.910359743618006e-20,4.6351811278100286e-15,-2.1645269390902706e-06,-1.2789293392623766e-05,4.747914841989073e-11,-1.0624813932474768e-05,-1.0624813932109088e-05,-4.4323038086589936e-45,-4.3757128336478e-31,1.4934030097879586e-38
45.0,400,101325.00000000001,2.7155e-08,0.045000000000000005,0.30000000000000004,0.655,0.15,400.0,1e-11,1e-22,IdealGasReactor,off,0.6549113882502041,0.0,0.0,0.29955355912316645,0.0008117106851518004,0.0002705702283839817,1.2557877201886487e-18,0.0444527717130934,0.0,1.6915513710215585e-31,2.416182542686141e-43,0.025419978619607625,7.0290807148565754e-09,0.7891617569511852,8.1339873414262e-09,2.5367844139825884e-07,0.004339045279386827,0.0001466414850839064,0.11356401713442349,1.1451506802641135e-05,0.06667238459105548,1.0884500895519112e-22,0.0005471039113393788,9.775990787163137e-05,3.959177173437773e-05,0.0,0.0,0.0,-1.1284804749498507e-28,0.0,0.0,-1.1284804749542129e-28,0.0,0.0,1.1284804749498507e-28,2.1810930337522913e-40,0.0,0.0,0.0,-1.9112173195307833e-05,3.82243463906161e-05,1.2741448796872565e-05,5.871761574187003e-20,-2.5482897593745137e-05,0.0,0.0,4.4317812673941845e-45,1.1993986533120893e-18,7.082844311142819e-21,6.393743499054361e-17,-1.258357863523215e-20,5.704645629229321e-19,-5.963111948670274e-19,7.267542687441897e-19,-5.871761574187003e-20,-6.866790638181876e-21,6.962610826430349e-19,-7.703869261342885e-34,0.0,6.398225422107114e-17,-6.492785905074912e-17,2.1810930337522913e-40,1.1284804749498507e-28,1.9112173195307833e-05,7.30089355472754e-06,1.8182004039017598e-05,1.4326627406609712e-11,8.669751567133519e-17,-2.5482897593532606e-05,7.300739211056942e-06,-1.6867092389879354e-10,2.966545468039226e-19,4.627312714992009e-05,-3.82241777196922e-05,-3.82241777195551e-05,9.010781686688888e-21,-1.2484695391891435e-16,5.392136524922865e-16,2.2874657749194427e-05,-2.6082398439979925e-06,1.5640200326832455e-23,-1.2814099091222582e-17,-4.7315595885777384e-11,-5.871761574187003e-20,0.0,-2.153296912437965e-06,-1.2741401481211883e-05,4.7315660813636435e-11,-1.05881518844346e-05,-1.0588151884435328e-05,-4.4317812673941845e-45,7.703719777548943e-34,1.4948379394154273e-38
53.99999999999999,400,101325.00000000003,2.7155e-08,0.045000000000000005,0.30000000000000004,0.655,0.15,400.0,1e-11,1e-22,IdealGasReactor,off,0.6548968150802159,0.0,0.0,0.29948013704536125,0.0009452053720698166,0.00031506845735625714,1.4602832653148533e-18,0.04436277404499684,0.0,1.9665256163461935e-31,3.2671682106646693e-43,0.025376102000425994,6.990188429445028e-09,0.7894175886992036,8.118971877897918e-09,2.8131309442018983e-07,0.004362038917993108,0.00014768214562133354,0.11358690951893446,1.143025511669578e-05,0.06641581420252606,1.0891310475335138e-22,0.0005450281329178212,9.757920676371789e-05,3.95304982425692e-05,0.0,0.0,0.0,-1.1205827478230601e-28,0.0,0.0,-1.1205827478290294e-28,0.0,0.0,1.1205827478230601e-28,2.9846536251347144e-40,0.0,0.0,0.0,-1.90407144721681e-05,3.808142894409019e-05,1.2693809647928646e-05,5.83356028756205e-20,-2.5387619295892785e-05,0.0,0.0,4.430906242513553e-45,-6.030620474566442e-17,-4.736389681112376e-22,-1.8969811073528409e-16,3.314353004000109e-20,-3.747566718699291e-20,-1.0396482394599282e-17,-9.046311876675928e-19,2.2198626932215568e-16,-1.661801246947903e-20,-1.6684770291720483e-16,3.8517108735747366e-34,-1.4060746924421386e-18,-2.0934196792729953e-16,2.1366010821710374e-16,2.9846536251347144e-40,1.1205827478230601e-28,1.90407144721681e-05,7.260726739423289e-06,1.8126892556469498e-05,1.424637368513116e-11,8.63833213124601e-17,-2.538761929584859e-05,7.2605735661581635e-06,-1.674202614010743e-10,2.9618648555202037e-19,4.610790184072724e-05,-3.808126152382879e-05,-3.808126152369162e-05,8.943968440654241e-21,-1.243795416743261e-16,5.362161765239523e-16,2.2794215060896103e-05,-2.593404234615993e-06,1.566336021646645e-23,-1.2741333741481245e-17,-4.715339230187965e-11,-5.83356028756205e-20,-2.220446049250313e-16,-2.1421410416006166e-06,-1.2693762494960748e-05,4.7152956597166506e-11,-1.0551668606328029e-05,-1.0551668606327124e-05,-4.430906242513553e-45,-3.851859888774472e-34,1.490151997350725e-38
63.0,400,101325.0,2.7155e-08,0.045000000000000005,0.30000000000000004,0.655,0.15,400.0,1e-11,1e-22,IdealGasReactor,off,0.6548822969590223,0.0,0.0,0.29940699231263007,0.0010781957952171993,0.00035939859840527567,1.6634442971693326e-18,0.044273116334725165,0.0,2.239570190893156e-31,4.239491834935557e-43,0.02533235478844297,6.951575418985603e-09,0.789672353830353,8.104004828561303e-09,3.0874636886995574e-07,0.0043846931450943665,0.0001487140684978576,0.11360969034223843,1.1409072456481553e-05,0.06616062915574028,1.0898096272586643e-22,0.0005429633308107237,9.739908821995378e-05,3.946937619681708e-05,0.0,0.0,0.0,-1.1127689039731442e-28,0.0,0.0,-1.1127689039807206e-28,0.0,0.0,1.1127689039731442e-28,3.7882142165171375e-40,0.0,0.0,0.0,-1.8969632576825564e-05,3.79392651538925e-05,1.2646421718445454e-05,5.795751172389992e-20,-2.5292843436777188e-05,0.0,0.0,4.4296896008979146e-45,1.0507884167822168e-15,-2.327732119851e-20,-5.021600946479229e-15,3.392297089059296e-19,5.143265090120576e-16,-7.424074376094492e-17,1.1275363780670344e-16,5.828091304164833e-16,4.190734570650384e-20,5.046338543703791e-16,-6.625200495054978e-32,3.601584091725285e-18,-4.964579327841909e-15,3.682688967248949e-15,3.7882142165171375e-40,1.1127689039731442e-28,1.8969632576825564e-05,7.22084181308927e-06,1.8072001623687918e-05,1.4166693723719188e-11,8.60707293175188e-17,-2.529284343606223e-05,7.220689799461698e-06,-1.6618094061973503e-10,2.957196992563213e-19,4.594350705510683e-05,-3.793909897295188e-05,-3.793909897332962e-05,8.877761095186896e-21,-1.2391460099112687e-16,5.332398989019249e-16,2.2714167273167963e-05,-2.5786761625550375e-06,1.5685771312604238e-23,-1.2669094863402971e-17,-4.6995296543173026e-11,-5.795751172389992e-20,-5.828670879282072e-16,-2.1310587362542683e-06,-1.264637472745298e-05,4.699103098711785e-11,-1.0515362982191186e-05,-1.051536298230394e-05,-4.4296896008979146e-45,6.625199008692091e-32,1.4863628863031908e-38
72.0,400,101325.00000000004,2.7155e-08,0.045000000000000005,0.30000000000000004,0.655,0.15,400.0,1e-11,1e-22,IdealGasReactor,off,0.6548678335929059,0.0,0.0,0.2993341234451739,0.0012106846451373895,0.00040356154837867643,1.8652845402226785e-18,0.04418379676840395,0.0,2.5107056325442897e-31,5.330739494596422e-43,0.025288736520277414,6.913239267165856e-09,0.7899260577465904,8.089085992387041e-09,3.3597979900317265e-07,0.004407011762077239,0.00014973732400886048,0.11363236021258322,1.1387958531220559e-05,0.06590682010565115,1.0904858375141307e-22,0.0005409094331538481,9.721954981573998e-05,3.9408405186757206e-05,0.0,0.0,0.0,-1.1050379503424754e-28,0.0,0.0,-1.105037950350511e-28,0.0,0.0,1.1050379503424754e-28,4.0178029569121155e-40,0.0,0.0,0.0,-1.8898924974948738e-05,3.779784994974941e-05,1.2599283316336062e-05,5.758329580600072e-20,-2.519856663274199e-05,0.0,0.0,4.42814192792966e-45,-4.2564506742360023e-16,1.5212410676946361e-19,2.844607687423062e-15,4.821630718857093e-19,-2.486186614890076e-16,-5.2244992186645245e-18,-1.3327216392099162e-17,-1.943466126052084e-16,-2.990953799555577e-20,-2.580358818868138e-16,-7.318548596921044e-33,-2.0803129184565616e-18,2.8155332592069933e-15,-2.2541260837761116e-15,4.0178029569121155e-40,1.1050379503424754e-28,1.8898924974948738e-05,7.1812363925976764e-06,1.8017330240144313e-05,1.4087582580745391e-11,8.57597292871556e-17,-2.519856663279055e-05,7.181085527955162e-06,-1.6495284097905883e-10,2.9525418301588057e-19,4.5779937475578e-05,-3.779768499690843e-05,-3.7797684996523754e-05,8.812153208853453e-21,-1.234521151693925e-16,5.302846396724623e-16,2.2634511942491573e-05,-2.564054689967685e-06,1.5707444440598174e-23,-1.2597377875878886e-17,-4.68274308218497e-11,-5.758329580600072e-20,1.942890293094024e-16,-2.1200494116121594e-06,-1.2599236486438273e-05,4.682987923696279e-11,-1.0479233904723902e-05,-1.0479233904710575e-05,-4.42814192792966e-45,7.318533788671496e-33,1.480824954772179e-38
