Distance (mm),T (C),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (C) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),ONOOJ(35),N2O2(46),X(1),HX(9),OX(10),HOX(13),H2OX(14),N2X2(25),N2X(26),NOX(27),H2NX(28),H3NX(29),O2X2(47),HNX(49),NX(59),NOX2(76),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],ONOOJ(35) ROP [kmol/m^3 s],N2O2(46) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],ONOOJ(35) surface ROP [kmol/m^2 s],N2O2(46) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],HX(9) ROP [kmol/m^2 s],OX(10) ROP [kmol/m^2 s],HOX(13) ROP [kmol/m^2 s],H2OX(14) ROP [kmol/m^2 s],N2X2(25) ROP [kmol/m^2 s],N2X(26) ROP [kmol/m^2 s],NOX(27) ROP [kmol/m^2 s],H2NX(28) ROP [kmol/m^2 s],H3NX(29) ROP [kmol/m^2 s],O2X2(47) ROP [kmol/m^2 s],HNX(49) ROP [kmol/m^2 s],NX(59) ROP [kmol/m^2 s],NOX2(76) ROP [kmol/m^2 s],2 NO(5) <=> N2O2(46) ROP [kmol/m^3 s],NO(5) + O2(2) <=> ONOOJ(35) ROP [kmol/m^3 s],O2(2) + 2 X(1) <=> 2 OX(10) ROP [kmol/m^2 s],NH3(6) + 2 X(1) <=> H2NX(28) + HX(9) ROP [kmol/m^2 s],NH3(6) + X(1) <=> H3NX(29) ROP [kmol/m^2 s],H3NX(29) + X(1) <=> H2NX(28) + HX(9) ROP [kmol/m^2 s],H2NX(28) + X(1) <=> HNX(49) + HX(9) ROP [kmol/m^2 s],H3NX(29) + HNX(49) <=> 2 H2NX(28) ROP [kmol/m^2 s],HX(9) + OX(10) <=> HOX(13) + X(1) ROP [kmol/m^2 s],H2O(3) + 2 X(1) <=> HOX(13) + HX(9) ROP [kmol/m^2 s],H2NX(28) + OX(10) <=> HNX(49) + HOX(13) ROP [kmol/m^2 s],H3NX(29) + OX(10) <=> H2NX(28) + HOX(13) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(14) ROP [kmol/m^2 s],H2OX(14) + OX(10) <=> 2 HOX(13) ROP [kmol/m^2 s],HOX(13) + HX(9) <=> H2OX(14) + X(1) ROP [kmol/m^2 s],H2OX(14) + HNX(49) <=> H2NX(28) + HOX(13) ROP [kmol/m^2 s],HNX(49) + X(1) <=> HX(9) + NX(59) ROP [kmol/m^2 s],HNX(49) + OX(10) <=> HOX(13) + NX(59) ROP [kmol/m^2 s],H3NX(29) + NX(59) <=> H2NX(28) + HNX(49) ROP [kmol/m^2 s],H2NX(28) + NX(59) <=> 2 HNX(49) ROP [kmol/m^2 s],H2OX(14) + NX(59) <=> HNX(49) + HOX(13) ROP [kmol/m^2 s],NOX2(76) <=> NX(59) + OX(10) ROP [kmol/m^2 s],NO(5) + X(1) <=> NOX(27) ROP [kmol/m^2 s],NOX(27) + X(1) <=> NOX2(76) ROP [kmol/m^2 s],N2(4) + 2 X(1) <=> N2X2(25) ROP [kmol/m^2 s],N2X2(25) <=> 2 NX(59) ROP [kmol/m^2 s],NOX2(76) + NX(59) <=> N2X2(25) + OX(10) ROP [kmol/m^2 s],N2(4) + X(1) <=> N2X(26) ROP [kmol/m^2 s],N2X(26) + X(1) <=> N2X2(25) ROP [kmol/m^2 s],N2O2(46) + 2 X(1) <=> 2 NOX(27) ROP [kmol/m^2 s],O2X2(47) <=> 2 OX(10) ROP [kmol/m^2 s],NX(59) + O2X2(47) <=> NOX2(76) + OX(10) ROP [kmol/m^2 s]
0,400,101325.00000000001,2.7155e-08,0.09750000000000002,0.30000000000000004,0.6025,0.325,400.0,1e-11,1e-22,IdealGasReactor,off,0.6025,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.09750000000000002,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0298814325869018,0.0,0.0,0.0,-0.03822897158672942,0.0,0.0,0.0,-0.12312869479016333,0.025136858029630303,0.0597628651738036,0.0,0.0,0.0,0.0,0.0,0.025136858029630303,0.013092113557099118,0.0,0.0,0.0,0.0,0.0,0.0,0.0298814325869018,0.025136858029630303,0.013092113557099118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,400,101325.00000000003,2.7155e-08,0.09750000000000002,0.30000000000000004,0.6025,0.325,400.0,1e-11,1e-22,IdealGasReactor,off,0.6024549704929908,0.0,0.0,0.2997533653558008,0.00044842662581674807,0.00014947554193892124,1.4633941417122423e-19,0.09719376198345255,0.0,1.972512757096112e-32,3.2811032912911e-45,0.04733197283966176,6.988168512405666e-08,0.5550305103249309,1.5150177161373273e-08,4.552533791602772e-07,0.02269738888068839,0.0004202427126631479,0.07989812983159632,2.1501654687790386e-05,0.29206169200769766,5.287359771843155e-23,0.0023049976839483615,0.0001820896455698176,5.093413331439998e-05,0.0,0.0,0.0,-8.036672543292235e-29,0.0,0.0,-8.036672543288845e-29,0.0,0.0,8.036672543292235e-29,-1.6950106224472987e-41,0.0,0.0,0.0,-6.394636891255754e-05,0.00012789273782481112,4.2630912608083074e-05,4.173647872854987e-20,-8.526182521563279e-05,0.0,0.0,2.1186307628877546e-45,5.801396418380483e-16,-3.894386196225267e-20,-2.5939265926172572e-15,4.557054722277394e-19,-4.735889246170787e-16,-7.52029731890258e-17,1.7570851457843206e-17,3.330251709088184e-16,5.901192179534873e-19,-5.910765312529959e-16,3.0814640503371086e-33,-5.041540102057596e-18,-3.193585627409062e-15,3.037964359471715e-15,-1.6950106224472987e-41,8.036672543292235e-29,6.394636891255754e-05,5.294446071057512e-05,3.231736450505767e-05,1.1178658714678901e-10,2.9224124320285275e-16,-8.526182521550958e-05,5.294156034099116e-05,-3.0121605424236694e-09,3.7780000055807925e-19,0.00013747321968408084,-0.0001278897256642687,-0.0001278897256632769,1.6091660636687192e-19,-4.2107436142021894e-16,4.079194146115132e-15,6.53676834625425e-05,-1.989414174950966e-05,-2.373998157078522e-22,-9.697512597225686e-17,-1.0934630978454152e-10,-4.173647872854987e-20,-3.3306690738754696e-16,-1.1539077143912776e-05,-4.2630803265086686e-05,1.0934293875327466e-10,-3.1091835464170296e-05,-3.109183546418787e-05,-2.1186307628877546e-45,-3.0814879110195774e-33,2.386068246881097e-38
9.0,400,101325.00000000003,2.7155e-08,0.09750000000000002,0.30000000000000004,0.6025,0.325,400.0,1e-11,1e-22,IdealGasReactor,off,0.6024101404465553,0.0,0.0,0.29950782319275066,0.0008948669222732269,0.0002982889740911473,2.909932800234849e-19,0.09688888046432964,0.0,3.919093206510155e-32,1.2973680483594002e-44,0.04726818548324022,6.93717756376217e-08,0.5559768440524488,1.512360831074703e-08,6.298172613015128e-07,0.02309309605834806,0.00042833263307418755,0.0800015702914174,2.146270230828497e-05,0.2906822377301904,5.303353385991991e-23,0.0022948753318670478,0.00018176975664591856,5.091164781452726e-05,0.0,0.0,0.0,-7.932203962326183e-29,0.0,0.0,-7.932203962328048e-29,0.0,0.0,7.932203962326183e-29,9.327042578545982e-42,0.0,0.0,0.0,-6.367261152670193e-05,0.00012734522305124767,4.244840768235291e-05,4.126193094289278e-20,-8.489681536073544e-05,0.0,0.0,2.121532107756016e-45,-2.8681890846746216e-16,-1.6568931704971761e-18,-3.863174970891725e-15,1.1269982777626079e-18,-3.587905887782902e-15,-5.029613878160255e-16,6.217899459204368e-17,-2.1649761599499983e-15,-1.699276147809203e-19,-4.358919637997144e-15,-3.0815117349319745e-33,-3.561604136614882e-17,-8.300279710306118e-15,1.1771086159355384e-14,9.327042578545982e-42,7.932203962326183e-29,6.367261152670193e-05,5.259788593960592e-05,3.229892942112952e-05,1.1102763257123548e-10,2.910941024543382e-16,-8.48968153643838e-05,5.259501434338334e-05,-2.9826282004165925e-09,3.774664782760476e-19,0.0001369512768532061,-0.00012734224042304726,-0.00012734224041894364,1.5933891975157308e-19,-4.19249978732586e-16,4.052672084575246e-15,6.514117227001472e-05,-1.9755643090966435e-05,-2.3449350138686776e-22,-9.630541085333729e-17,-1.0902789782107902e-10,-4.126193094289278e-20,2.1649348980190553e-15,-1.1475176712550217e-05,-4.244829866362046e-05,1.0901829166981769e-10,-3.0973230969802694e-05,-3.097323096986487e-05,-2.121532107756016e-45,3.0814879110195774e-33,2.3823912397107084e-38
18.0,400,101325.00000000001,2.7155e-08,0.09750000000000002,0.30000000000000004,0.6025,0.325,400.0,1e-11,1e-22,IdealGasReactor,off,0.6023655086805427,0.0,0.0,0.29926336704695566,0.001339332641901168,0.0004464442139671543,4.339891269070258e-19,0.09658534741663322,0.0,5.840188644320388e-32,2.885725226780926e-44,0.047204328421997475,6.886582728611079e-08,0.5569214746063307,1.509705873112005e-08,8.031333193210373e-07,0.023484025321017187,0.00043635973250168457,0.08010478605061969,2.1423788751022156e-05,0.28930958054221306,5.319357648520995e-23,0.002284795319009216,0.00018145009958687062,5.0889021767758637e-05,0.0,0.0,0.0,-7.829526900578467e-29,0.0,0.0,-7.829526900585211e-29,0.0,0.0,7.829526900578467e-29,3.37208462455124e-41,0.0,0.0,0.0,-6.340040631073261e-05,0.00012680081262163634,4.226693754055213e-05,4.07950890901513e-20,-8.453387508121994e-05,0.0,0.0,2.1238456052274845e-45,5.89534931288993e-17,-8.700687749184112e-21,-8.733248499370738e-17,-2.3049903846730598e-20,-4.865363850686572e-20,9.107298248878237e-18,3.469446951953614e-18,-4.07950890901513e-20,3.9901982676877795e-20,1.2871173853297446e-16,1.9256921272222584e-34,1.043544591017298e-18,4.444345666996939e-17,-8.371365656435463e-17,3.37208462455124e-41,7.829526900578467e-29,6.340040631073261e-05,5.225393976166726e-05,3.227993531955268e-05,1.1027461514870043e-10,2.89952866140092e-16,-8.453387508038343e-05,5.225109662177919e-05,-2.9534188193597825e-09,3.7713407924145624e-19,0.00013643195035750106,-0.000126797859202817,-0.0001267978592023037,1.5777848646594097e-19,-4.174361487152512e-16,4.026344251802904e-15,6.491562484465933e-05,-1.9618250232308823e-05,-2.3161965813199887e-22,-9.564098082931904e-17,-1.086950529582964e-10,-4.07950890901513e-20,0.0,-1.1411704526524142e-05,-4.226682884542803e-05,1.0869513667195297e-10,-3.085523301402798e-05,-3.085523301403145e-05,-2.1238456052274845e-45,-1.925929944387236e-34,2.3781716497749335e-38
26.999999999999996,400,101324.99999999999,2.7155e-08,0.09750000000000002,0.30000000000000004,0.6025,0.325,400.0,1e-11,1e-22,IdealGasReactor,off,0.6023210740264888,0.0,0.0,0.29901999051852696,0.0017818354208625753,0.0005939451402876238,5.753539995961081e-19,0.09628315489383417,0.0,7.736238177128952e-32,5.071863434084683e-44,0.047140402696179015,6.836380745881671e-08,0.5578643954071162,1.5070528549196193e-08,9.752084884178408e-07,0.023870217664417832,0.0004443243598630718,0.08020777643070848,2.1384914104941664e-05,0.287943685453868,5.335372266327597e-23,0.002274757501038839,0.00018113067591625417,5.086625396270203e-05,0.0,0.0,0.0,-7.728608848577322e-29,0.0,0.0,-7.728608848588801e-29,0.0,0.0,7.728608848577322e-29,5.739718509874451e-41,0.0,0.0,0.0,-6.31297381742812e-05,0.00012625947634839585,4.208649211604307e-05,4.033581845860788e-20,-8.417298423181162e-05,0.0,0.0,2.1255980098328416e-45,6.359353961395836e-16,-2.782078328035777e-19,1.2040471701266209e-15,2.426624884392847e-18,-2.3032921408833345e-16,-4.7704895589362195e-18,-2.7464196281773434e-17,5.550711764941197e-16,8.571345017083802e-19,-2.9918897762916397e-16,3.851836147191162e-33,-2.4665599424045226e-18,9.003436222932116e-16,-1.3647198597173218e-15,5.739718509874451e-41,7.728608848577322e-29,6.31297381742812e-05,5.191259608352457e-05,3.226038814828705e-05,1.095274752310912e-10,2.888174776977638e-16,-8.417298423140512e-05,5.1909781086972466e-05,-2.9245283164854456e-09,3.7680277261242653e-19,0.00013591521482510783,-0.00012625655182007937,-0.00012625655181933826,1.5623508839895842e-19,-4.1563276756451275e-16,4.000208823097545e-15,6.469103225542552e-05,-1.9481951972591694e-05,-2.2877790005085873e-22,-9.498178302374753e-17,-1.0837264419194526e-10,-4.033581845860788e-20,-5.551115123125783e-16,-1.1348656194885246e-05,-4.2086383742557035e-05,1.0837345380029266e-10,-3.073783592115782e-05,-3.073783592113036e-05,-2.1255980098328416e-45,-3.851859888774472e-33,2.3741583309731073e-38
36.0,400,101324.99999999999,2.7155e-08,0.09750000000000002,0.30000000000000004,0.6025,0.325,400.0,1e-11,1e-22,IdealGasReactor,off,0.6022768353274196,0.0,0.0,0.2987776872705126,0.0022223867808887883,0.000740795593629701,7.151144677475059e-19,0.09598229502754949,0.0,9.60767270499524e-32,7.835169700928968e-44,0.04707640934338317,6.786568383852157e-08,0.5588055999914594,1.5044017893477055e-08,1.1460496566303997e-06,0.024251713689950643,0.00045222686197990793,0.08031054078116347,2.134607846224574e-05,0.2865845177296814,5.351396948211464e-23,0.0022647617341433296,0.00018081148718508493,5.0843343233276044e-05,0.0,0.0,0.0,-7.629417174599568e-29,0.0,0.0,-7.629417174616214e-29,0.0,0.0,7.629417174599568e-29,8.322591839317954e-41,0.0,0.0,0.0,-6.286059225932128e-05,0.00012572118451845685,4.1907061506033363e-05,3.988398695819183e-20,-8.381412301168903e-05,0.0,0.0,2.1268150571109903e-45,-1.482765055486543e-15,-1.3437972003574923e-19,-6.280295294230909e-15,-1.620557746588039e-18,-3.142540594790636e-16,-3.596840707220661e-17,-9.608741753652783e-18,-1.665374420924693e-15,-1.4407674612582249e-19,-4.0439046967814807e-16,-4.6222555725084844e-33,-2.8866882842426556e-18,-6.661000820072095e-15,8.447215137848313e-15,8.322591839317954e-41,7.629417174599568e-29,6.286059225932128e-05,5.157382918493379e-05,3.224029382675525e-05,1.0878615401389535e-10,2.876878814847121e-16,-8.381412301139166e-05,5.157104202267837e-05,-2.895952671363831e-09,3.7647252815319036e-19,0.00013540104532285774,-0.0001257182885657855,-0.00012571828856496292,1.5470851076985244e-19,-4.1383973315061415e-16,3.974263998829851e-15,6.44673857375674e-05,-1.9346737270460466e-05,-2.259678467000819e-22,-9.432776530920164e-17,-1.0806000538821081e-10,-3.988398695819183e-20,1.6653345369377348e-15,-1.128602739841662e-05,-4.190695345276428e-05,1.080532235076099e-10,-3.0621034107616746e-05,-3.062103410760714e-05,-2.1268150571109903e-45,4.622231866529366e-33,2.370597911834951e-38
45.0,400,101325.0,2.7155e-08,0.09750000000000002,0.30000000000000004,0.6025,0.325,400.0,1e-11,1e-22,IdealGasReactor,off,0.6022327914376615,0.0,0.0,0.2985364510278543,0.002660998131176466,0.0008869993770589271,8.532966351519126e-19,0.09568276002624883,0.0,1.1454915091059512e-31,1.1155713297641298e-43,0.047012349409097355,6.73714244373989e-08,0.5597450819323213,1.5017526895766747e-08,1.3156636659181396e-06,0.024628553619547862,0.00046006758366835533,0.08041307845490879,2.130728192059619e-05,0.28523204296679605,5.367431403298294e-23,0.002254807875686531,0.0001804925349825347,5.082028845357073e-05,0.0,0.0,0.0,-7.531919829967226e-29,0.0,0.0,-7.531919829988463e-29,0.0,0.0,7.531919829967226e-29,1.0618479243267734e-40,0.0,0.0,0.0,-6.259295396258801e-05,0.00012518590792523796,4.172863597511017e-05,3.9439465050138095e-20,-8.345727195033456e-05,0.0,0.0,2.1275215002675695e-45,-4.088323104535496e-16,1.3140452811012303e-19,-8.731080095025767e-16,3.308838097542314e-19,8.338486510023902e-17,3.699839913606784e-17,-2.3395050003163775e-17,-3.331063468525971e-16,1.0935845254880347e-19,1.197365774238679e-16,7.318510125381534e-33,1.0842021724855044e-18,-7.614317445747487e-16,1.060552421952433e-15,1.0618479243267734e-40,7.531919829967226e-29,6.259295396258801e-05,5.123761373330463e-05,3.2219658217029924e-05,1.0805059357317342e-10,2.8656402284948637e-16,-8.34572719495157e-05,5.123485410020635e-05,-2.867687926637524e-09,3.7614331620332804e-19,0.000134889417364277,-0.00012518304023731132,-0.0001251830402368888,1.5319854216732189e-19,-4.1205694506352277e-16,3.948508005940124e-15,6.424467669772675e-05,-1.9212595248444683e-05,-2.231891231645999e-22,-9.367887632844451e-17,-1.0773515413120549e-10,-3.9439465050138095e-20,3.3306690738754696e-16,-1.1223813891743766e-05,-4.172852824069713e-05,1.0773442664569093e-10,-3.050482208336641e-05,-3.0504822083343014e-05,-2.1275215002675695e-45,-7.318533788671496e-33,2.3663289961932317e-38
53.99999999999999,400,101325.00000000004,2.7155e-08,0.09750000000000002,0.30000000000000004,0.6025,0.325,400.0,1e-11,1e-22,IdealGasReactor,off,0.6021889412226554,0.0,0.0,0.29829627557636956,0.00309768077023934,0.0010325602567465468,9.899261487846955e-19,0.0953845421739889,0.0,1.3278380327277819e-31,1.5014223302128813e-43,0.04694822394474987,6.688099758561742e-08,0.5606828348518414,1.4991055690815603e-08,1.4840573130206288e-06,0.025000777301168512,0.0004678468677672923,0.08051538881211835,2.1268524582585697e-05,0.2838862270748682,5.383475341280199e-23,0.002244895784066767,0.00018017382093274078,5.0797088537765954e-05,0.0,0.0,0.0,-7.436085255007963e-29,0.0,0.0,-7.436085255033218e-29,0.0,0.0,7.436085255007963e-29,1.2627380721723792e-40,0.0,0.0,0.0,-6.232680892562257e-05,0.0001246536178512716,4.15512059504544e-05,3.900212569364046e-20,-8.31024119009844e-05,0.0,0.0,2.1277411469259783e-45,6.091860956652928e-18,2.4809457663925033e-19,6.36006546907153e-16,-1.4768191817876297e-18,8.538653759579664e-17,-4.4628471924934576e-17,5.547049364978962e-17,-3.900212569364046e-20,-4.62819095095113e-19,8.025128955466143e-17,-3.8518835152495204e-33,6.505213034913027e-19,7.198600331583315e-16,-7.463782905845558e-16,1.2627380721723792e-40,7.436085255007963e-29,6.232680892562257e-05,5.090392477190818e-05,3.219848712907622e-05,1.0732073683837783e-10,2.8544584809518174e-16,-8.31024119002085e-05,5.090119236666657e-05,-2.8397301864348812e-09,3.7581510766904334e-19,0.00013438030689678768,-0.00012465077812108516,-0.00012465077812066707,1.517049744647794e-19,-4.10284304562206e-16,3.922939097046811e-15,6.402289670856793e-05,-1.9079515188320056e-05,-2.2044135992061116e-22,-9.303506547244046e-17,-1.0741629807853315e-10,-3.900212569364046e-20,0.0,-1.1162011501080632e-05,-4.1551098533420785e-05,1.0741704445682373e-10,-3.0389194449373768e-05,-3.0389194449429238e-05,-2.1277411469259783e-45,3.851859888774472e-33,2.3626475048677575e-38
63.0,400,101324.99999999999,2.7155e-08,0.09750000000000002,0.30000000000000004,0.6025,0.325,400.0,1e-11,1e-22,IdealGasReactor,off,0.602145283558775,0.0,0.0,0.29805715476175365,0.0035324458877216687,0.0011774819625739537,1.125028222457348e-18,0.0950876338291758,0.0,1.5078475894674514e-31,1.939206743908408e-43,0.04688403400623417,6.639437192199249e-08,0.5616188524309436,1.4964604416029667e-08,1.651237350271146e-06,0.02536842421427264,0.00047556505516536436,0.0806174712230379,2.122980655530841e-05,0.2825470362597269,5.399528472593853e-23,0.0022350253186054323,0.00017985534669222905,5.0773742439917355e-05,0.0,0.0,0.0,-7.342074144501515e-29,0.0,0.0,-7.342074132344792e-29,0.0,0.0,7.342074144501515e-29,-6.078361901957043e-38,0.0,0.0,0.0,-6.206214302625648e-05,0.00012412428605221035,4.137476201739448e-05,3.8571844241384804e-20,-8.274952403458418e-05,0.0,0.0,2.1274968939469673e-45,-4.359509172928433e-17,-2.8254858337992733e-20,3.6652809693588084e-16,7.146012134266975e-20,-1.4603662514905144e-19,-2.399474932981982e-17,-1.3586408473958977e-18,5.5472579387016443e-17,2.9158972659065794e-21,-2.220242761342972e-16,-2.358723869167648e-38,-1.802486111757151e-18,1.335958362050154e-16,-1.1933712481040735e-16,-6.078361901957043e-38,7.342074144501515e-29,6.206214302625648e-05,5.057273770939684e-05,3.2176786325187334e-05,1.0659652756820694e-10,2.843333044476063e-16,-8.274952403411297e-05,5.0570032234491266e-05,-2.8120756149148435e-09,3.754878740139795e-19,0.00013387369028990842,-0.00012412147397659543,-0.0001241214739760942,1.5022760274261198e-19,-4.085217145285379e-16,3.897555549665799e-15,6.38020375039044e-05,-1.894748652691366e-05,-2.177241927101658e-22,-9.239628286048893e-17,-1.071009947395396e-10,-3.8571844241384804e-20,-5.551115123125783e-17,-1.1100616122173327e-05,-4.1374654916310555e-05,1.0710105856551318e-10,-3.0274145895221148e-05,-3.027414589521979e-05,-2.1274968939469673e-45,0.0,2.358723869167648e-38
72.0,400,101325.00000000003,2.7155e-08,0.09750000000000002,0.30000000000000004,0.6025,0.325,400.0,1e-11,1e-22,IdealGasReactor,off,0.6021018173331493,0.0,0.0,0.29781908248861627,0.003965304566161576,0.0013217681887208123,1.2586275861069208e-18,0.0947920274233522,0.0,1.6855601125677013e-31,2.4271229156015022e-43,0.04681978065327589,6.591151638799662e-08,0.5625531284123946,1.4938173211312797e-08,1.8172104863952777e-06,0.0257315334757314,0.00048322248483124953,0.08071932506884445,2.11911279501228e-05,0.28121443701420246,5.41559050847295e-23,0.0022251963394922625,0.00017953711394825612,5.0750249153373016e-05,0.0,0.0,0.0,-7.24928321593913e-29,0.0,0.0,-7.249283215974717e-29,0.0,0.0,7.24928321593913e-29,1.7793127380610797e-40,0.0,0.0,0.0,-6.179894237243073e-05,0.00012359788474688015,4.1199294915683234e-05,3.8148498596148636e-20,-8.23985898327312e-05,0.0,0.0,2.1268107631976172e-45,2.08000798659555e-16,2.741662780810511e-20,-1.0373375335798185e-15,-9.287406668790231e-20,3.4066049572087185e-19,1.740618825289697e-16,-1.8634724839594607e-18,-4.441273583486588e-16,2.600174082204914e-20,1.4735628895475722e-15,-2.3548585274836544e-38,1.1939776424496618e-17,5.164232220496287e-16,-5.375248546869248e-16,1.7793127380610797e-40,7.24928321593913e-29,6.179894237243073e-05,5.024402831133405e-05,3.215456152139715e-05,1.0587791033143551e-10,2.832263400313996e-16,-8.239858983056725e-05,5.024134947296479e-05,-2.784720435005447e-09,3.7516158724873473e-19,0.00013336954432520924,-0.00012359510002644513,-0.0001235951000259468,1.4876622522078936e-19,-4.067690794289769e-16,3.872355665610423e-15,6.358209097465281e-05,-1.8816498852628748e-05,-2.1503726243391246e-22,-9.176247932383327e-17,-1.0678546935594113e-10,-3.8148498596148636e-20,4.440892098500626e-16,-1.103962371860246e-05,-4.119918812940446e-05,1.0678645097000567e-10,-3.015967119708077e-05,-3.0159671197078908e-05,-2.1268107631976172e-45,0.0,2.3548585274836544e-38
