Distance (mm),T (C),P (atm),He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),X(1),HX(9),OX(10),HOX(13),H2OX(14),N2X2(25),N2X(26),NOX(27),H2NX(28),H3NX(29),HNX(49),NX(59),NOX2(76),gas_heat,surface_heat,alpha
0.0,450.0,1.0000000000000002,0.10799999999999998,0.0,0.0,0.8799999999999998,0.0009999999999999998,0.0,0.0,0.011,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-286262095769.87384,1.0000000000034932
0.008181818181818182,450.0,1.0000000000000002,0.10799999999591961,0.0,0.0,0.8799999997778464,0.001000000226649527,1.0408895079482321e-17,1.5112486034309847e-10,0.010999999848459535,0.0,6.701891550592983e-06,7.237766535088825e-16,0.9999842332230053,1.4494153847673512e-10,3.6140089604735e-12,2.2817930295782754e-23,4.273976595949691e-20,9.021665881245732e-06,4.303794751627331e-08,7.139599730873638e-13,4.660294769661817e-14,4.664675964831031e-12,2.7639345903737397e-11,1,-7.075212299776738,1.164603301194388
0.016363636363636365,450.0,1.0000000000000004,0.10799999999183924,0.0,0.0,0.8799999995556929,0.0010000004532990446,2.0818880156176485e-17,3.0224970518510797e-10,0.010999999696919074,0.0,6.701891345313749e-06,7.237766879957738e-16,0.9999842327505768,1.449415500985527e-10,3.614009668815726e-12,2.2820324166719802e-23,4.27473583568852e-20,9.022138514421095e-06,4.303794646338069e-08,7.139599413828087e-13,4.660294565034733e-14,4.664920197109541e-12,2.764079303097083e-11,1,-7.07521203817878,1.1646033082821878
0.024545454545454547,450.0,1.0000000000000002,0.10799999998775889,0.0,0.0,0.8799999993335395,0.0010000006799485567,3.122995734138051e-17,4.5337454634455317e-10,0.01099999954537862,0.0,6.701891277595732e-06,7.237767449095108e-16,0.9999842322773036,1.4494156320805877e-10,3.6140104513382277e-12,2.2822722680205544e-23,4.275495977330845e-20,9.022611855051265e-06,4.303794589895414e-08,7.139599243328354e-13,4.6602944562281334e-14,4.665164890919556e-12,2.7642242892873293e-11,1,-7.075211868147875,1.1646033128890476
0.03272727272727273,450.0,1.0000000000000002,0.1079999999836785,0.0,0.0,0.8799999991113858,0.001000000906598063,4.164212670558333e-17,6.044993838978013e-10,0.010999999393838167,0.0,6.7018912089503596e-06,7.237768016720396e-16,0.9999842318040362,1.4494157630753205e-10,3.6140112333604734e-12,2.2825121289013242e-23,4.276256169437666e-20,9.023085190867466e-06,4.303794533123428e-08,7.139599071840631e-13,4.660294346775584e-14,4.665409581590472e-12,2.7643692736174385e-11,1,-7.075211700037917,1.164603317443861
0.040909090909090916,450.0,1.0000000000000002,0.10799999997959814,0.0,0.0,0.8799999988892324,0.0010000011332475637,5.205538830450946e-17,7.556242178362751e-10,0.010999999242297718,0.0,6.701891141726269e-06,7.237768586662769e-16,0.9999842313307592,1.4494158942237504e-10,3.614012016149192e-12,2.2827520070197815e-23,4.2770164264400684e-20,9.023558533936637e-06,4.303794476856165e-08,7.139598901867014e-13,4.66029423831314e-14,4.665654276996121e-12,2.764514260752844e-11,1,-7.075211531849431,1.1646033220008025
0.049090909090909095,450.0,1.0000000000000002,0.10799999997551774,0.0,0.0,0.8799999986670788,0.0010000013598970591,6.24697421922145e-17,9.067490481417975e-10,0.010999999090757275,0.0,6.701891073929154e-06,7.237769155670862e-16,0.9999842308574856,1.4494160253101932e-10,3.6140127986288583e-12,2.2829918958623702e-23,4.2777767361423696e-20,9.02403187407135e-06,4.3037944203854546e-08,7.139598731283048e-13,4.660294129451534e-14,4.665898970480911e-12,2.764659246749974e-11,1,-7.075211364401284,1.1646033265376852
0.05727272727272728,450.0,1.0000000000000004,0.10799999997143735,0.0,0.0,0.8799999984449252,0.0010000015865465493,7.288518843284555e-17,1.057873874854244e-09,0.010999998939216831,0.0,6.70189100658433e-06,7.237769725416208e-16,0.9999842303842098,1.4494161564455296e-10,3.614013581352374e-12,2.283231798779701e-23,4.2785371048207274e-20,9.024505216512069e-06,4.3037943640753276e-08,7.139598561180908e-13,4.66029402090497e-14,4.666143665468203e-12,2.7648042336372344e-11,1,-7.075211197409473,1.164603331062204
0.06545454545454546,450.0,1.0000000000000004,0.10799999996735703,0.0,0.0,0.8799999982227721,0.0010000018131960343,8.330172708086532e-17,1.2089986979577772e-09,0.0109999987876764,0.0,6.70189093855925e-06,7.237770294052241e-16,0.9999842299109382,1.4494162875072627e-10,3.6140143637089955e-12,2.2834717120503566e-23,4.2792975255078466e-20,9.02497855543285e-06,4.3037943075236394e-08,7.139598390353945e-13,4.660293911884441e-14,4.666388358156886e-12,2.7649492191623853e-11,1,-7.075211026370105,1.1646033356963885
0.07363636363636364,450.0,1.0,0.10799999996327662,0.0,0.0,0.8799999980006183,0.0010000020398455132,9.371935819045609e-17,1.3601235174349578e-09,0.010999998636135965,0.0,6.701890872407349e-06,7.237770865741804e-16,0.9999842294376542,1.4494164187714806e-10,3.6140151470750962e-12,2.283711644017691e-23,4.280058013830614e-20,9.02545190387513e-06,4.303794251637186e-08,7.139598221522821e-13,4.660293804169032e-14,4.666633057068669e-12,2.7650942083746716e-11,1,-7.075210860855496,1.1646033401808842
0.08181818181818183,450.0,1.0,0.10799999995919626,0.0,0.0,0.8799999977784648,0.0010000022664949872,1.0413808182285824e-16,1.511248333308927e-09,0.010999998484595536,0.0,6.701890803761674e-06,7.237771433366617e-16,0.9999842289643852,1.4494165497661914e-10,3.6140159290977058e-12,2.2839515804718898e-23,4.280818543179381e-20,9.025925239649464e-06,4.3037941948650586e-08,7.139598050034765e-13,4.660293694716225e-14,4.6668777476891295e-12,2.7652391926740746e-11,1,-7.075210689615168,1.1646033448205144
0.09000000000000002,450.0,1.0000000000000002,0.10799999995511583,0.0,0.0,0.8799999975563111,0.0010000024931444552,1.1455789803346126e-16,1.6623731455691908e-09,0.010999998333055101,0.0,6.701890736378271e-06,7.237772003048732e-16,0.9999842284911094,1.4494166808972834e-10,3.6140167118002534e-12,2.2841915335889326e-23,4.281579136357977e-20,9.026398581749606e-06,4.303794138541259e-08,7.139597879891473e-13,4.660293586142863e-14,4.667122442454851e-12,2.7653841794294978e-11,1,-7.075210524910717,1.1646033492830599
0.09818181818181819,450.0,1.0000000000000002,0.10799999995103549,0.0,0.0,0.8799999973341577,0.0010000027197939183,1.2497880687288199e-16,1.813497954177809e-09,0.010999998181514682,0.0,6.701890668102896e-06,7.237772571276392e-16,0.99998422801784,1.4494168119318938e-10,3.6140174940218237e-12,2.2844314964199763e-23,4.282339780354756e-20,9.026871919354567e-06,4.303794081900674e-08,7.139597708798033e-13,4.6602934769480246e-14,4.667367134270023e-12,2.7655291644365103e-11,1,-7.075210352474484,1.1646033539550926
0.10636363636363637,450.0,1.0,0.10799999994695515,0.0,0.0,0.8799999971120044,0.0010000029464433762,1.3540080841043605e-16,1.9646227592043462e-09,0.010999998029974268,0.0,6.7018906030473416e-06,7.237773144753567e-16,0.9999842275445511,1.449416943314725e-10,3.6140182779797035e-12,2.284671481887875e-23,4.283100499372374e-20,9.027345272453156e-06,4.3037940264039915e-08,7.13959754113486e-13,4.6602933699972217e-14,4.667611836333306e-12,2.765674155515631e-11,1,-7.075210176280243,1.164603358728946
0.11454545454545456,450.0,1.0000000000000002,0.10799999994287476,0.0,0.0,0.8799999968898509,0.0010000031730928282,1.4582390269890833e-16,2.1157475606233374e-09,0.010999997878433853,0.0,6.7018905333189905e-06,7.237773710612104e-16,0.9999842270712878,1.4494170741921405e-10,3.6140190594175884e-12,2.2849114655986095e-23,4.283861247729677e-20,9.027818603476847e-06,4.303793969246955e-08,7.139597368493343e-13,4.6602932597892713e-14,4.667856523725306e-12,2.7658191379015153e-11,1,-7.075210015232927,1.1646033630924049
0.12272727272727275,450.0,1.0000000000000004,0.10799999993879437,0.0,0.0,0.8799999966676973,0.0010000033997422746,1.562480897944687e-16,2.266872358428769e-09,0.01099999772689344,0.0,6.701890465952579e-06,7.237774280321552e-16,0.9999842265980124,1.4494172053250145e-10,3.6140198421291918e-12,2.2851514691552034e-23,4.28462206588447e-20,9.028291945637942e-06,4.303793912929182e-08,7.139597198368242e-13,4.6602931512277015e-14,4.668101218515351e-12,2.7659641246708418e-11,1,-7.0752098498760185,1.1646033675726293
0.13090909090909092,450.0,1.0000000000000004,0.107999999934714,0.0,0.0,0.8799999964455438,0.0010000036263917162,1.6667336975445616e-16,2.417997152621353e-09,0.010999997575353032,0.0,6.701890398331535e-06,7.237774849615658e-16,0.9999842261247386,1.4494173364303323e-10,3.6140206247035995e-12,2.2853914844645217e-23,4.2853829386827235e-20,9.028765286469795e-06,4.303793856520929e-08,7.139597027971751e-13,4.6602930424886625e-14,4.668345912436052e-12,2.766109110924846e-11,1,-7.075209678291782,1.1646033722215787
0.1390909090909091,450.0,1.0000000000000002,0.10799999993063367,0.0,0.0,0.8799999962233904,0.0010000038530411522,1.7709974263626177e-16,2.5691219432020996e-09,0.010999997423812628,0.0,6.70189033052803e-06,7.237775418612056e-16,0.9999842256514668,1.4494174675158487e-10,3.6140214071792314e-12,2.2856315117614335e-23,4.2861438665654917e-20,9.02923862633929e-06,4.303793800047956e-08,7.139596857381053e-13,4.660292933622639e-14,4.668590605727398e-12,2.7662540968058393e-11,1,-7.075209510355914,1.1646033767716786
0.14727272727272728,450.0,1.0000000000000004,0.10799999992655328,0.0,0.0,0.8799999960012368,0.0010000040796905826,1.875272084950053e-16,2.7202467301589648e-09,0.010999997272272228,0.0,6.701890262800671e-06,7.237775987732637e-16,0.9999842251781932,1.4494175986096172e-10,3.614022189696077e-12,2.2858715518983028e-23,4.286904851130901e-20,9.029711966581063e-06,4.303793743601997e-08,7.139596686871416e-13,4.660292824809631e-14,4.6688352992595714e-12,2.7663990828293914e-11,1,-7.07520934229122,1.1646033813252692
0.15545454545454548,450.0,1.0000000000000002,0.10799999992247294,0.0,0.0,0.8799999957790836,0.0010000043063400081,1.9795576739433178e-16,2.871371513528899e-09,0.010999997120731833,0.0,6.701890195501995e-06,7.237776557551992e-16,0.9999842247049174,1.449417729749728e-10,3.614022972444054e-12,2.2861116060330813e-23,4.287665894549243e-20,9.03018530900721e-06,4.303793687308263e-08,7.139596516818462e-13,4.660292716295231e-14,4.669079994215042e-12,2.7665440696961395e-11,1,-7.075209173448921,1.1646033858999287
0.16363636363636366,450.0,1.0000000000000004,0.10799999991839253,0.0,0.0,0.8799999955569301,0.0010000045329894274,2.0838541938225255e-16,3.022496293259013e-09,0.010999996969191437,0.0,6.701890127589737e-06,7.237777126370921e-16,0.9999842242316461,1.4494178608234632e-10,3.614023754861116e-12,2.2863516707395916e-23,4.2884269904058414e-20,9.030658648255926e-06,4.303793630796651e-08,7.139596346111849e-13,4.66029260735343e-14,4.669324687095508e-12,2.766689055333269e-11,1,-7.075209005202365,1.1646033904584472
