T (C),P (atm),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (C) final,Rtol,Atol,reactor type,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),ONOOJ(35),N2O2(46),X(1),HX(9),OX(10),HOX(13),H2OX(14),N2X2(25),N2X(26),NOX(27),H2NX(28),H3NX(29),O2X2(47),HNX(49),NX(59),NOX2(76),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],ONOOJ(35) ROP [kmol/m^3 s],N2O2(46) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],ONOOJ(35) surface ROP [kmol/m^2 s],N2O2(46) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],HX(9) ROP [kmol/m^2 s],OX(10) ROP [kmol/m^2 s],HOX(13) ROP [kmol/m^2 s],H2OX(14) ROP [kmol/m^2 s],N2X2(25) ROP [kmol/m^2 s],N2X(26) ROP [kmol/m^2 s],NOX(27) ROP [kmol/m^2 s],H2NX(28) ROP [kmol/m^2 s],H3NX(29) ROP [kmol/m^2 s],O2X2(47) ROP [kmol/m^2 s],HNX(49) ROP [kmol/m^2 s],NX(59) ROP [kmol/m^2 s],NOX2(76) ROP [kmol/m^2 s],2 NO(5) <=> N2O2(46) ROP [kmol/m^3 s],NO(5) + O2(2) <=> ONOOJ(35) ROP [kmol/m^3 s],O2(2) + 2 X(1) <=> 2 OX(10) ROP [kmol/m^2 s],NH3(6) + 2 X(1) <=> H2NX(28) + HX(9) ROP [kmol/m^2 s],NH3(6) + X(1) <=> H3NX(29) ROP [kmol/m^2 s],H3NX(29) + X(1) <=> H2NX(28) + HX(9) ROP [kmol/m^2 s],H2NX(28) + X(1) <=> HNX(49) + HX(9) ROP [kmol/m^2 s],H3NX(29) + HNX(49) <=> 2 H2NX(28) ROP [kmol/m^2 s],HX(9) + OX(10) <=> HOX(13) + X(1) ROP [kmol/m^2 s],H2O(3) + 2 X(1) <=> HOX(13) + HX(9) ROP [kmol/m^2 s],H2NX(28) + OX(10) <=> HNX(49) + HOX(13) ROP [kmol/m^2 s],H3NX(29) + OX(10) <=> H2NX(28) + HOX(13) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(14) ROP [kmol/m^2 s],H2OX(14) + OX(10) <=> 2 HOX(13) ROP [kmol/m^2 s],HOX(13) + HX(9) <=> H2OX(14) + X(1) ROP [kmol/m^2 s],H2OX(14) + HNX(49) <=> H2NX(28) + HOX(13) ROP [kmol/m^2 s],HNX(49) + X(1) <=> HX(9) + NX(59) ROP [kmol/m^2 s],HNX(49) + OX(10) <=> HOX(13) + NX(59) ROP [kmol/m^2 s],H3NX(29) + NX(59) <=> H2NX(28) + HNX(49) ROP [kmol/m^2 s],H2NX(28) + NX(59) <=> 2 HNX(49) ROP [kmol/m^2 s],H2OX(14) + NX(59) <=> HNX(49) + HOX(13) ROP [kmol/m^2 s],NOX2(76) <=> NX(59) + OX(10) ROP [kmol/m^2 s],NO(5) + X(1) <=> NOX(27) ROP [kmol/m^2 s],NOX(27) + X(1) <=> NOX2(76) ROP [kmol/m^2 s],N2(4) + 2 X(1) <=> N2X2(25) ROP [kmol/m^2 s],N2X2(25) <=> 2 NX(59) ROP [kmol/m^2 s],NOX2(76) + NX(59) <=> N2X2(25) + OX(10) ROP [kmol/m^2 s],N2(4) + X(1) <=> N2X(26) ROP [kmol/m^2 s],N2X(26) + X(1) <=> N2X2(25) ROP [kmol/m^2 s],N2O2(46) + 2 X(1) <=> 2 NOX(27) ROP [kmol/m^2 s],O2X2(47) <=> 2 OX(10) ROP [kmol/m^2 s],NX(59) + O2X2(47) <=> NOX2(76) + OX(10) ROP [kmol/m^2 s]
400,101325.0,0.0272,0.005999999999999998,0.8,0,0.007499999999999998,400.0,1e-11,1e-22,IdealGasReactor,0.0,0.0,0.0,0.992553108053529,4.092434162099197e-06,1.364144720701323e-06,1.7960227602079144e-18,0.007441435367588172,0.0,8.016043567632297e-31,4.9422071905198265e-43,0.001135786854068708,5.362141373003425e-12,0.7911281443684899,6.615455314262872e-10,5.81536501674708e-10,1.5821137343845459e-06,1.0892848500757643e-06,0.2072340810555621,9.296417411546667e-07,0.0004832073406450502,1.0986655289664027e-22,3.984867288140812e-06,7.951005789441941e-06,3.2422193870922226e-06,0.0,0.0,0.0,-2.3665887341941116e-28,0.0,0.0,-2.3665971299297094e-28,0.0,0.0,2.3665887341941116e-28,4.197867798882714e-34,0.0,0.0,0.0,-1.2753324165282956e-07,2.550664833053827e-07,8.502216110191824e-08,1.1193954940802653e-19,-1.7004432220370053e-07,0.0,0.0,1.491086574277918e-44,-2.0851888793338627e-17,4.658533578341835e-23,8.773244336348902e-17,-6.705012716173646e-21,1.6685495822673528e-19,1.0852609636695723e-21,-6.604210010623373e-21,-2.0928621261129712e-17,-2.1069731202479277e-21,4.139004990062212e-21,-1.540744056487356e-33,9.529120656610879e-22,8.748830934929277e-17,-6.679950021715005e-17,4.197867798882714e-34,2.3665887341941116e-28,1.2753324165282956e-07,2.472359803019402e-09,1.6757196240068113e-07,4.703687895592941e-15,3.172357646169964e-19,-1.700443222025254e-07,2.4723539504985526e-09,-1.0556702957113653e-14,2.435436685938355e-20,3.3917204536025136e-07,-2.5506647274867975e-07,-2.550664727480074e-07,5.639591321042255e-25,-8.315299992871336e-19,1.7702377172073944e-19,1.68488556742776e-07,-1.55576546073687e-09,2.4363690919136966e-25,-7.657360822702629e-21,-3.1781521858675887e-13,-1.1193954940802653e-19,2.0816681711721685e-17,-8.402626033132538e-10,-8.502184319907795e-08,3.1790283476868775e-13,-8.418189849860498e-08,-8.418189849859838e-08,-1.491086574277918e-44,1.5407439555097887e-33,1.0097756733924632e-40
