,Distance (mm),T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),X(1),HX(9),OX(10),HOX(13),H2OX(14),N2X2(25),NN_ads(26),NO_ads(27),H2NX(28),H3NX(29),NH_ads(51),N_ads(64),HNOX(67),NO2JX(74),NOX2(82),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],HX(9) ROP [kmol/m^2 s],OX(10) ROP [kmol/m^2 s],HOX(13) ROP [kmol/m^2 s],H2OX(14) ROP [kmol/m^2 s],N2X2(25) ROP [kmol/m^2 s],NN_ads(26) ROP [kmol/m^2 s],NO_ads(27) ROP [kmol/m^2 s],H2NX(28) ROP [kmol/m^2 s],H3NX(29) ROP [kmol/m^2 s],NH_ads(51) ROP [kmol/m^2 s],N_ads(64) ROP [kmol/m^2 s],HNOX(67) ROP [kmol/m^2 s],NO2JX(74) ROP [kmol/m^2 s],NOX2(82) ROP [kmol/m^2 s],NH3(6) + X(1) <=> H3NX(29) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX(10) ROP [kmol/m^2 s],H3NX(29) + OX(10) <=> H2NX(28) + HOX(13) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(14) ROP [kmol/m^2 s],H2OX(14) + OX(10) <=> 2 HOX(13) ROP [kmol/m^2 s],H3NX(29) + HOX(13) <=> H2NX(28) + H2OX(14) ROP [kmol/m^2 s],H2NX(28) + OX(10) <=> HOX(13) + NH_ads(51) ROP [kmol/m^2 s],2 H2NX(28) <=> H3NX(29) + NH_ads(51) ROP [kmol/m^2 s],H2NX(28) + HOX(13) <=> H2OX(14) + NH_ads(51) ROP [kmol/m^2 s],2 H2NX(28) <=> H3NX(29) + NH_ads(51) ROP [kmol/m^2 s].1,NH_ads(51) + OX(10) <=> HNOX(67) + X(1) ROP [kmol/m^2 s],NH_ads(51) + OX(10) <=> HNOX(67) + X(1) ROP [kmol/m^2 s].1,NO(5) + X(1) <=> NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + OX(10) <=> HOX(13) + NO_ads(27) ROP [kmol/m^2 s],H2NX(28) + HNOX(67) <=> H3NX(29) + NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + HOX(13) <=> H2OX(14) + NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + NH_ads(51) <=> H2NX(28) + NO_ads(27) ROP [kmol/m^2 s],NO_ads(27) + X(1) <=> NOX2(82) ROP [kmol/m^2 s],NH_ads(51) + OX(10) <=> HOX(13) + N_ads(64) ROP [kmol/m^2 s],H2NX(28) + NH_ads(51) <=> H3NX(29) + N_ads(64) ROP [kmol/m^2 s],HOX(13) + NH_ads(51) <=> H2OX(14) + N_ads(64) ROP [kmol/m^2 s],H2NX(28) + N_ads(64) <=> 2 NH_ads(51) ROP [kmol/m^2 s],HNOX(67) + N_ads(64) <=> NH_ads(51) + NO_ads(27) ROP [kmol/m^2 s],NOX2(82) <=> N_ads(64) + OX(10) ROP [kmol/m^2 s],H2NX(28) + NH_ads(51) <=> H3NX(29) + N_ads(64) ROP [kmol/m^2 s].1,HOX(13) + NH_ads(51) <=> H2OX(14) + N_ads(64) ROP [kmol/m^2 s].1,N2(4) + 2 X(1) <=> N2X2(25) ROP [kmol/m^2 s],NOX2(82) + N_ads(64) <=> N2X2(25) + OX(10) ROP [kmol/m^2 s],N2X2(25) <=> 2 N_ads(64) ROP [kmol/m^2 s],N2(4) + X(1) <=> NN_ads(26) ROP [kmol/m^2 s],NN_ads(26) + X(1) <=> N2X2(25) ROP [kmol/m^2 s],NO_ads(27) + OX(10) <=> NO2JX(74) + X(1) ROP [kmol/m^2 s],HX(9) + OX(10) <=> HOX(13) + X(1) ROP [kmol/m^2 s],HOX(13) + HX(9) <=> H2OX(14) + X(1) ROP [kmol/m^2 s],H2O(3) + 2 X(1) <=> HOX(13) + HX(9) ROP [kmol/m^2 s],NH3(6) + 2 X(1) <=> H2NX(28) + HX(9) ROP [kmol/m^2 s],H3NX(29) + X(1) <=> H2NX(28) + HX(9) ROP [kmol/m^2 s],H2NX(28) + X(1) <=> HX(9) + NH_ads(51) ROP [kmol/m^2 s],NH_ads(51) + X(1) <=> HX(9) + N_ads(64) ROP [kmol/m^2 s],HNOX(67) + X(1) <=> HX(9) + NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + OX(10) <=> HX(9) + NO2JX(74) ROP [kmol/m^2 s],ONOOJ(37),N2O2(48),NH3_X(22),N_X(23),NO_X(24),N2X2(28),NN_ads(29),H2NX(30),O2_ads(49),NH_ads(60),NOX2(87),ONOOJ(37) ROP [kmol/m^3 s],N2O2(48) ROP [kmol/m^3 s],ONOOJ(37) surface ROP [kmol/m^2 s],N2O2(48) surface ROP [kmol/m^2 s],NH3_X(22) ROP [kmol/m^2 s],N_X(23) ROP [kmol/m^2 s],NO_X(24) ROP [kmol/m^2 s],N2X2(28) ROP [kmol/m^2 s],NN_ads(29) ROP [kmol/m^2 s],H2NX(30) ROP [kmol/m^2 s],O2_ads(49) ROP [kmol/m^2 s],NH_ads(60) ROP [kmol/m^2 s],NOX2(87) ROP [kmol/m^2 s],2 NO(5) <=> N2O2(48) ROP [kmol/m^3 s],NO(5) + O2(2) <=> ONOOJ(37) ROP [kmol/m^3 s],NH3(6) + X(1) <=> NH3_X(22) ROP [kmol/m^2 s],O2_ads(49) <=> 2 OX(10) ROP [kmol/m^2 s],O2_ads(49) <=> 2 OX(10) ROP [kmol/m^2 s].1,NH3_X(22) + OX(10) <=> H2NX(30) + HOX(13) ROP [kmol/m^2 s],NH3(6) + 2 X(1) <=> H2NX(30) + HX(9) ROP [kmol/m^2 s],NH3_X(22) + X(1) <=> H2NX(30) + HX(9) ROP [kmol/m^2 s],HOX(13) + NH3_X(22) <=> H2NX(30) + H2OX(14) ROP [kmol/m^2 s],H2NX(30) + X(1) <=> HX(9) + NH_ads(60) ROP [kmol/m^2 s],HOX(13) + NH_ads(60) <=> H2NX(30) + OX(10) ROP [kmol/m^2 s],NH3_X(22) + NH_ads(60) <=> 2 H2NX(30) ROP [kmol/m^2 s],H2OX(14) + NH_ads(60) <=> H2NX(30) + HOX(13) ROP [kmol/m^2 s],NH3_X(22) + NH_ads(60) <=> 2 H2NX(30) ROP [kmol/m^2 s].1,N2(4) + 2 X(1) <=> 2 N_X(23) ROP [kmol/m^2 s],NH_ads(60) + X(1) <=> HX(9) + N_X(23) ROP [kmol/m^2 s],HOX(13) + N_X(23) <=> NH_ads(60) + OX(10) ROP [kmol/m^2 s],NH3_X(22) + N_X(23) <=> H2NX(30) + NH_ads(60) ROP [kmol/m^2 s],H2OX(14) + N_X(23) <=> HOX(13) + NH_ads(60) ROP [kmol/m^2 s],H2NX(30) + N_X(23) <=> 2 NH_ads(60) ROP [kmol/m^2 s],NOX2(87) <=> N_X(23) + OX(10) ROP [kmol/m^2 s],N_X(23) + O2_ads(49) <=> NOX2(87) + OX(10) ROP [kmol/m^2 s],NOX2(87) <=> N_X(23) + OX(10) ROP [kmol/m^2 s].1,NO_X(24) + X(1) <=> N_X(23) + OX(10) ROP [kmol/m^2 s],NO(5) + X(1) <=> NO_X(24) ROP [kmol/m^2 s],NO_X(24) + X(1) <=> NOX2(87) ROP [kmol/m^2 s],N2(4) + X(1) <=> NN_ads(29) ROP [kmol/m^2 s],N2(4) + 2 X(1) <=> N2X2(28) ROP [kmol/m^2 s],N2X2(28) <=> 2 N_X(23) ROP [kmol/m^2 s],NOX2(87) + N_X(23) <=> N2X2(28) + OX(10) ROP [kmol/m^2 s],NN_ads(29) + X(1) <=> N2X2(28) ROP [kmol/m^2 s],N2O2(48) + 2 X(1) <=> 2 NO_X(24) ROP [kmol/m^2 s],H3NX(29) + 3OX(10) <=> N_ads(64) + 3HOX(13)  ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),N2O(7) Selectivity (%),NO(5) Selectivity (%),OX(10) Coverage,HOX(13) Coverage,X(1) Coverage,NO_ads(27) Coverage,N_ads(64) Coverage,H3NX(29) Coverage
1000,9.0,500.020202020202,101325.0,2.7710000000000005e-08,0.066,0.88,0.053999999999999986,0.075,500.020202020202,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.053990892064300515,0.0,0.0,0.8793455779532271,0.0010119928554706958,0.0003373309515879572,4.711634695848049e-13,0.06531420617494252,0.0,0.00021692879800280703,1.3872435442965126e-12,0.1185603372871848,4.2965014505983916e-10,5.248390934718025e-10,6.093511803052012e-09,1.6348937286023553e-06,0.8808165961083021,1.2418764724446111e-05,1.751537295074685e-05,0.0003645016586642382,7.578321071479462e-07,3.901525023189073e-14,6.463956904795888e-10,9.301588512260498e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2553578069985035e-09,1.0510715609007386e-08,3.50357186721664e-09,4.8947390621214004e-18,-7.007143739298495e-09,0.0,-3.4282899344058077e-16,-1.6745678016830546e-24,-7.309590918680834e-20,1.5707130275084303e-23,9.437303608617492e-20,2.51752419430514e-21,-2.6575245129797397e-21,-3.4276105161033794e-16,5.488574867354888e-23,-1.026666947489856e-19,-2.319483002233128e-22,1.1853158904586768e-23,7.546767503381405e-23,-1.8702922665211982e-24,3.4283456793512903e-16,6.9843601812973576e-09,5.2553578069985035e-09,1.1035738622746894e-08,-1.0510709901691172e-08,-8.929862937500738e-09,2.709397758654392e-12,1.3797066515768316e-09,2.026905774966706e-09,1.574750383070478e-09,2.026905774966706e-09,3.5011695116311223e-09,3.5011695116311223e-09,-4.8947390621214004e-18,7.002339052016813e-09,-5.854095436949427e-18,2.0104960125687702e-21,-2.410840447397877e-17,7.002339361128485e-09,6.236575832941618e-16,1.4307955888402593e-13,1.6935917268298978e-12,-1.1259489955643232e-12,-1.6999755097585127e-21,7.001402063303863e-09,1.4307955888402593e-13,1.6935917268298978e-12,-2.3409753630082118e-09,9.369549900539323e-13,-3.502634912226446e-09,-1.1625965042084282e-09,-1.1625965042057709e-09,-1.2075436940087458e-18,2.2793596604390282e-11,9.051338655036813e-24,-5.7073162120848526e-15,2.278355800113778e-11,9.864091559330858e-15,1.0797075465838765e-15,4.800912820386612e-15,3.840179767238824e-24,1.207541823716479e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.241544589798131e-08,1.039081553117401,49.188391505228466,0.0,6.870337007559248e-08,0.998173646910574,3.6172759120211516e-09,0.0002462157145219148,0.9997330440689584,8.601447823753924e-07,1.9880071737317935e-05
1000,9.0,502.040404040404,101325.0,2.7710000000000005e-08,0.066,0.88,0.053999999999999986,0.075,502.040404040404,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.05398917510181068,0.0,0.0,0.8792222110186925,0.0012027664655041232,0.00040092215488660285,5.628660848711265e-13,0.06518492525854337,0.0,0.00023719783881559803,1.549238647898926e-12,0.1283018667278851,4.803745329426102e-10,6.677994036918162e-10,6.819155347705361e-09,1.7902120582071124e-06,0.8710504085407638,1.3152920394998018e-05,1.7933386021037315e-05,0.00036655510400500336,8.235725256947164e-07,4.2276449156186955e-14,7.205707189662763e-10,1.0263008039440958e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.244546127726353e-09,1.2489092249463364e-08,4.1630307470603396e-09,5.8466375443003934e-18,-8.32606149547642e-09,0.0,-3.565827080985449e-16,-1.170074240143799e-23,2.278643035557835e-19,6.462120939078385e-23,1.4404192314753403e-19,-4.274869405674047e-21,4.0930964660655184e-21,-3.609350058294675e-16,1.8984498189538324e-22,-4.2622230843051195e-18,7.019668202261653e-22,7.299020722535176e-23,-8.065285388520146e-24,4.45829704381197e-24,3.6070573959443737e-16,8.298428466038591e-09,6.244546127726353e-09,1.305077049834768e-08,-1.2489085140464949e-08,-1.0615432199106008e-08,3.204593276408005e-12,1.7056000273516439e-09,2.377612357514969e-09,1.8664912951023387e-09,2.377612357514969e-09,4.160253894250247e-09,4.160253894250247e-09,-5.8466375443003934e-18,8.32050782357827e-09,-6.925460743594397e-18,2.516348413632477e-21,-2.966442342861017e-17,8.320508143588866e-09,7.880898611506713e-16,1.6699698687710672e-13,1.9785265608520422e-12,-1.255958267216527e-12,-2.081423697390936e-21,8.319318300877854e-09,1.6699698687710672e-13,1.9785265608520422e-12,-2.863350056256975e-09,1.189482005273502e-12,-4.161841265054883e-09,-1.2996806908033636e-09,-1.2996806908074567e-09,-1.5116744305970361e-18,2.7645311346022824e-11,1.2046478048091015e-23,-7.10899841785287e-15,2.7633029437830798e-11,1.2080754959071017e-14,1.3908573262862592e-15,5.917782640993365e-15,4.989014995114247e-24,1.51167888889408e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4756371313789186e-08,1.2349617294797441,49.18839150506731,0.0,6.905699026634304e-08,0.9981546596818386,3.73718707823712e-09,0.00027223241880944363,0.999706240183554,9.452157821268135e-07,2.0582181854303687e-05
1000,9.0,504.06060606060606,101325.0,2.7710000000000005e-08,0.066,0.88,0.053999999999999986,0.075,504.06060606060606,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.05398717575910727,0.0,0.0,0.8790785545429212,0.0014249156547585492,0.00047497188458403046,6.708512104229711e-13,0.0650343821579585,0.0,0.00025893487670199664,1.7268852409469476e-12,0.13864215475698846,5.361286203337088e-10,8.458228087953003e-10,7.597473134063379e-09,1.953699566173255e-06,0.8606843131410539,1.3906742361662552e-05,1.833489473574407e-05,0.0003682044508113475,8.935637643274569e-07,4.573293247883402e-14,8.01894236125127e-10,1.129409092518338e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.395584989136656e-09,1.4791169971457907e-08,4.930389986749078e-09,6.967148740591439e-18,-9.860779987069298e-09,0.0,2.6545111922359067e-17,-5.6509731853796016e-24,-4.024935686306647e-19,-2.4940348980499743e-22,-1.5383739596138696e-19,-7.550504631384037e-21,7.547402704086963e-21,3.298970942047815e-17,-3.891149540032502e-23,6.2004073951741e-18,-1.2165801441835316e-21,1.5461774716527697e-23,8.58723204735674e-23,4.6207106776961396e-24,-3.25849673729237e-17,9.82739085349574e-09,7.395584989136656e-09,1.538106321742015e-08,-1.4791161149735379e-08,-1.2578224248140248e-08,3.777075804248168e-12,2.100547092737112e-09,2.778537878296422e-09,2.2045518975635953e-09,2.778537878296422e-09,4.927189384823516e-09,4.927189384823516e-09,-6.967148740591439e-18,9.854378812286536e-09,-8.164074927951312e-18,3.1376491559958658e-21,-3.636156368823203e-17,9.854378729690083e-09,9.921190583583688e-16,1.9421842671248276e-13,2.3039640351455917e-12,-1.3965865472248115e-12,-2.5392212347343726e-21,9.85287578636133e-09,1.9421842671248276e-13,2.3039640351455917e-12,-3.4830729409607193e-09,1.502975913721151e-12,-4.928887010835354e-09,-1.447317045788359e-09,-1.4473170457959065e-09,-1.885437024354888e-18,3.340410488121138e-11,1.5964881448150165e-23,-8.821722528106577e-15,3.3389133573557735e-11,1.4739353129034154e-14,1.784161038862569e-15,7.26763057606842e-15,6.4549925722274514e-24,1.8854416450655653e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.748161130227632e-08,1.4630573364265271,49.18839150484684,0.0,6.947377950314778e-08,0.998135828793611,3.859786987116108e-09,0.0003007504784201099,0.9996769158438349,1.037866096074978e-06,2.1295811648824765e-05
1000,9.0,506.0808080808081,101325.0,2.7710000000000005e-08,0.066,0.88,0.053999999999999986,0.075,506.0808080808081,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.053984856899683915,0.0,0.0,0.8789119401991091,0.0016825667017917425,0.0005608555668649741,7.976748634667667e-13,0.0648597806317525,0.0,0.0002821884488035516,1.92112739933868e-12,0.14959768850655944,5.972647139593248e-10,1.0662869934518955e-09,8.427896711947851e-09,2.1252310189267e-06,0.8497018178707583,1.4677870843786468e-05,1.871663692363945e-05,0.0003694114735399754,9.678896668762629e-07,4.938468885337561e-14,8.908830646622078e-10,1.2395087583237182e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.729330792274459e-09,1.7458661575402867e-08,5.819553854904501e-09,8.282540798299306e-18,-1.1639107686915596e-08,0.0,-3.4839986851913556e-15,6.476550421205343e-24,5.764913883605836e-19,8.696752481243713e-23,8.6675955050246475e-19,1.3239025703911208e-20,-1.298239291886663e-20,-3.5142980320366617e-15,1.1597652458298109e-21,-3.059871415948249e-17,1.367087829791577e-21,-4.415262312022183e-22,-1.0526666414181754e-22,4.8177173581440385e-24,3.5137183053982747e-15,1.1598919565536813e-08,8.729330792274459e-09,1.8063976080976946e-08,-1.7458650670635344e-08,-1.485436088626526e-08,4.435752036975826e-12,2.577087064259653e-09,3.234530037589087e-09,2.594506072896801e-09,3.234530037589087e-09,5.815875859828066e-09,5.815875859828066e-09,-8.282540798299306e-18,1.1631751771298393e-08,-9.589169386467992e-18,3.897219725546449e-21,-4.439657016236313e-17,1.1631755225671723e-08,1.244161218740216e-15,2.250419025566683e-13,2.6739801495731534e-12,-1.5478181037619567e-12,-3.0861172329905628e-21,1.1629861772270788e-08,2.250419025566683e-13,2.6739801495731534e-12,-4.213902380266375e-09,1.8899396826317094e-12,-5.817663915222127e-09,-1.6056514746381265e-09,-1.605651474625144e-09,-2.3427618171831516e-18,4.020630183876632e-11,2.1065979037396248e-23,-1.0904767525256255e-14,4.018812137878114e-11,1.7912515722623617e-14,2.2788857137168087e-15,8.891483326689042e-15,8.316599839514027e-24,2.3427666349005097e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0641064389397818e-08,1.7276051034053026,49.18839150461027,0.0,6.995801735001055e-08,0.9981172319414982,3.984955977493415e-09,0.0003319849688213021,0.9996448568651584,1.1386887813543006e-06,2.201947723898424e-05
1000,9.0,508.1010101010101,101325.0,2.7710000000000005e-08,0.066,0.88,0.053999999999999986,0.075,508.1010101010101,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.053982178521924384,0.0,0.0,0.878719493797055,0.001980164230626852,0.0006600547430690682,9.46225624362503e-13,0.06465810870637849,0.0,0.00030699989324844333,2.1328583807260937e-12,0.1611834767938905,6.641367238113671e-10,1.3377553735673911e-09,9.309237327098879e-09,2.304649742529363e-06,0.8380879189175727,1.5463517314946828e-05,1.9075136355758827e-05,0.0003701368588966481,1.0466063608717395e-06,5.322947348698748e-14,9.880720643165671e-10,1.3565325230046256e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0268039472775447e-08,2.0536078935746663e-08,6.845359640305233e-09,9.822406527980542e-18,-1.3690719293104103e-08,0.0,-4.0662222429656635e-16,3.992508966833888e-24,-5.25851745025496e-20,-6.743825277752801e-23,-1.8320396206824454e-20,-5.343586757092559e-22,5.213305810615457e-22,-4.0396966490936397e-16,-1.0731247867157412e-22,2.618662939303893e-18,-8.291318442248737e-23,-1.7330807082049739e-23,-1.3404156033104663e-23,-2.387038460181073e-24,4.0402248284110957e-16,1.3642541340082259e-08,1.0268039472775447e-08,2.113858186279935e-08,-2.0536065509849367e-08,-1.748250160369633e-08,5.189791324200407e-12,3.1495044894269345e-09,3.750366249523917e-09,3.042188770906692e-09,3.750366249523917e-09,6.841146313320942e-09,6.841146313320942e-09,-9.822406527980542e-18,1.3682292688951665e-08,-1.1220521777121893e-17,4.821360390080989e-21,-5.3990160327619936e-17,1.3682293020789162e-08,1.5540976120942922e-15,2.597547080426357e-13,3.092671949490895e-12,-1.7094209437328392e-12,-3.7363030905629304e-21,1.367992784529091e-08,2.597547080426357e-13,3.092671949490895e-12,-5.070605530525167e-09,2.3647714757652405e-12,-6.842994868829454e-09,-1.7747541097800661e-09,-1.7747541097805872e-09,-2.899823705574844e-18,4.819994414904783e-11,2.7672998857461697e-23,-1.3425897291337486e-14,4.8177953021843193e-11,2.1680583443280028e-14,2.89805765714099e-15,1.083548359523358e-14,1.0668728747297926e-23,2.8998213185363843e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4288087906323897e-08,2.0331686266992635,49.188391504329964,0.0,7.05143277149386e-08,0.9980989556633895,4.112544186532624e-09,0.00036616696790858625,0.9996098332924118,1.2483153453219895e-06,2.2751424334140108e-05
1000,9.0,510.1212121212122,101325.0,2.7710000000000005e-08,0.066,0.88,0.053999999999999986,0.075,510.1212121212122,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.05397909798307511,0.0,0.0,0.8784981513759348,0.0023224463250078983,0.0007741487744427352,1.1197544144303955e-12,0.06442615554041964,0.0,0.0003334016931472953,2.362894239493552e-12,0.1734128241764515,7.370956508137515e-10,1.6700608085711075e-09,1.023962803245747e-08,2.491767210940744e-06,0.8258293280738169,1.6260435729849148e-05,1.940671997107915e-05,0.0003703405929113799,1.1297373368916763e-06,5.726245797835584e-14,1.0940126012384406e-09,1.4803060206932749e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2035141774938628e-08,2.4070283538199918e-08,8.023427840074016e-09,1.1619920430960865e-17,-1.604685569243409e-08,0.0,1.9698452609123863e-16,7.823153294088559e-24,-4.014671622454489e-19,-4.554884626151049e-22,5.624166420870546e-20,-1.0038663913943544e-20,1.0174735124708515e-20,1.976981433618376e-16,5.143975634000405e-22,2.634829285134764e-19,-8.030125807669154e-22,-3.817680865002306e-22,-2.871250622778698e-22,2.437161814274784e-23,-1.9729482259939728e-16,1.598933884662426e-08,1.2035141774938628e-08,2.4645054883716115e-08,-2.4070267076444028e-08,-2.0503488337367312e-08,6.048419878166077e-12,3.833937283740368e-09,4.330596678796675e-09,3.5536022217778822e-09,4.330596678796675e-09,8.018617180547813e-09,8.018617180547813e-09,-1.1619920430960865e-17,1.603723443598452e-08,-1.3078005305760946e-17,5.940077534218625e-21,-6.538725511084305e-17,1.6037234151777824e-08,1.933437546065865e-15,2.9862197216833147e-13,3.5640487354684234e-12,-1.8809052902504947e-12,-4.505383973796558e-21,1.603429049817718e-08,2.9862197216833147e-13,3.5640487354684234e-12,-6.068818136028786e-09,2.943850895466515e-12,-8.020483989178685e-09,-1.95460970404523e-09,-1.9546097040554048e-09,-3.5751821409338175e-18,5.7543338744476494e-11,3.618544023314674e-23,-1.646175589497044e-14,5.7516845809829026e-11,2.6131226176818718e-14,3.668961490396232e-15,1.3150927699111611e-14,1.3625114465255e-23,3.5752065125519595e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.847899410089403e-08,2.384612817546007,49.18839150402111,0.0,7.11477177820327e-08,0.998081095418563,4.242369260095062e-09,0.000403544475877573,0.9995715985000849,1.3674173552977803e-06,2.3489606682267376e-05
1000,9.0,512.1414141414141,101325.00000000004,2.7710000000000005e-08,0.066,0.88,0.053999999999999986,0.075,512.1414141414141,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.05397557034610951,0.0,0.0,0.8782446841272221,0.002714405987810242,0.0009048019952755722,1.3219043385698092e-12,0.06416053754226067,0.0,0.000361415670316992,2.6119437200484193e-12,0.18629707590729294,8.164842712791056e-10,2.0743617530236582e-09,1.121646294900457e-08,2.6863613054093125e-06,0.8129147292534054,1.7064896389065603e-05,1.9707543941230358e-05,0.0003699824518864041,1.217268205428719e-06,6.147587342696974e-14,1.2092706334686674e-09,1.6105328004261893e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4054918839399529e-08,2.8109837665136922e-08,9.369945881378828e-09,1.3712078315283634e-17,-1.8739891767187118e-08,0.0,-2.3498532914528324e-15,-8.900379121281132e-24,-2.504140277810841e-19,-1.1985928951256732e-21,-5.194694246833013e-20,-4.187188260743425e-21,4.297203282212979e-21,-2.3591901796002364e-15,-1.220823481424118e-21,-9.534877601667099e-18,-3.204542071189513e-22,-4.05988968811549e-23,4.077067831744429e-23,-2.856851674729896e-24,2.359443770555402e-15,1.867152082439213e-08,1.4054918839399529e-08,2.862385798662288e-08,-2.8109817567126383e-08,-2.3959822619388406e-08,7.020655012609513e-12,4.648452622587381e-09,4.979352717810077e-09,4.134790497717176e-09,4.979352717810077e-09,9.364472232310057e-09,9.364472232310057e-09,-1.3712078315283634e-17,1.872894455426538e-08,-1.5181008341322742e-17,7.287227854657174e-21,-7.885632340972729e-17,1.872894681009818e-08,2.395471699301322e-15,3.418729463213289e-13,4.091897474457182e-12,-2.061481688134278e-12,-5.4102831319819e-21,1.872529889033478e-08,3.418729463213289e-13,4.091897474457182e-12,-7.224838573584071e-09,3.645560319628826e-12,-9.366300321059313e-09,-2.145107307794759e-09,-2.145107307799056e-09,-4.390134128901168e-18,6.840272552483361e-11,4.709285896650296e-23,-2.0098010529159716e-14,6.837094279499046e-11,3.1358623311805376e-14,4.623630323106586e-15,1.5894096627019458e-14,1.7320806148777828e-23,4.390131272049493e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.327231300468196e-08,2.7870643299080795,49.18839150365473,0.0,7.186362151660365e-08,0.9980637554596862,4.374214431965159e-09,0.0004443833425274327,0.9995298882822881,1.4967079689885591e-06,2.4231667215560842e-05
