Distance (mm),T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),X(1),HX(9),OX(10),HOX(13),H2OX(14),N2X2(25),NN_ads(26),NO_ads(27),H2NX(28),H3NX(29),NH_ads(51),N_ads(64),HNOX(67),NO2JX(74),NOX2(82),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],HX(9) ROP [kmol/m^2 s],OX(10) ROP [kmol/m^2 s],HOX(13) ROP [kmol/m^2 s],H2OX(14) ROP [kmol/m^2 s],N2X2(25) ROP [kmol/m^2 s],NN_ads(26) ROP [kmol/m^2 s],NO_ads(27) ROP [kmol/m^2 s],H2NX(28) ROP [kmol/m^2 s],H3NX(29) ROP [kmol/m^2 s],NH_ads(51) ROP [kmol/m^2 s],N_ads(64) ROP [kmol/m^2 s],HNOX(67) ROP [kmol/m^2 s],NO2JX(74) ROP [kmol/m^2 s],NOX2(82) ROP [kmol/m^2 s],NH3(6) + X(1) <=> H3NX(29) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX(10) ROP [kmol/m^2 s],H3NX(29) + OX(10) <=> H2NX(28) + HOX(13) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(14) ROP [kmol/m^2 s],H2OX(14) + OX(10) <=> 2 HOX(13) ROP [kmol/m^2 s],H3NX(29) + HOX(13) <=> H2NX(28) + H2OX(14) ROP [kmol/m^2 s],H2NX(28) + OX(10) <=> HOX(13) + NH_ads(51) ROP [kmol/m^2 s],2 H2NX(28) <=> H3NX(29) + NH_ads(51) ROP [kmol/m^2 s],H2NX(28) + HOX(13) <=> H2OX(14) + NH_ads(51) ROP [kmol/m^2 s],2 H2NX(28) <=> H3NX(29) + NH_ads(51) ROP [kmol/m^2 s],NH_ads(51) + OX(10) <=> HNOX(67) + X(1) ROP [kmol/m^2 s],NH_ads(51) + OX(10) <=> HNOX(67) + X(1) ROP [kmol/m^2 s],NO(5) + X(1) <=> NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + OX(10) <=> HOX(13) + NO_ads(27) ROP [kmol/m^2 s],H2NX(28) + HNOX(67) <=> H3NX(29) + NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + HOX(13) <=> H2OX(14) + NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + NH_ads(51) <=> H2NX(28) + NO_ads(27) ROP [kmol/m^2 s],NO_ads(27) + X(1) <=> NOX2(82) ROP [kmol/m^2 s],NH_ads(51) + OX(10) <=> HOX(13) + N_ads(64) ROP [kmol/m^2 s],H2NX(28) + NH_ads(51) <=> H3NX(29) + N_ads(64) ROP [kmol/m^2 s],HOX(13) + NH_ads(51) <=> H2OX(14) + N_ads(64) ROP [kmol/m^2 s],H2NX(28) + N_ads(64) <=> 2 NH_ads(51) ROP [kmol/m^2 s],HNOX(67) + N_ads(64) <=> NH_ads(51) + NO_ads(27) ROP [kmol/m^2 s],NOX2(82) <=> N_ads(64) + OX(10) ROP [kmol/m^2 s],H2NX(28) + NH_ads(51) <=> H3NX(29) + N_ads(64) ROP [kmol/m^2 s],HOX(13) + NH_ads(51) <=> H2OX(14) + N_ads(64) ROP [kmol/m^2 s],N2(4) + 2 X(1) <=> N2X2(25) ROP [kmol/m^2 s],NOX2(82) + N_ads(64) <=> N2X2(25) + OX(10) ROP [kmol/m^2 s],N2X2(25) <=> 2 N_ads(64) ROP [kmol/m^2 s],N2(4) + X(1) <=> NN_ads(26) ROP [kmol/m^2 s],NN_ads(26) + X(1) <=> N2X2(25) ROP [kmol/m^2 s],NO_ads(27) + OX(10) <=> NO2JX(74) + X(1) ROP [kmol/m^2 s],HX(9) + OX(10) <=> HOX(13) + X(1) ROP [kmol/m^2 s],HOX(13) + HX(9) <=> H2OX(14) + X(1) ROP [kmol/m^2 s],H2O(3) + 2 X(1) <=> HOX(13) + HX(9) ROP [kmol/m^2 s],NH3(6) + 2 X(1) <=> H2NX(28) + HX(9) ROP [kmol/m^2 s],H3NX(29) + X(1) <=> H2NX(28) + HX(9) ROP [kmol/m^2 s],H2NX(28) + X(1) <=> HX(9) + NH_ads(51) ROP [kmol/m^2 s],NH_ads(51) + X(1) <=> HX(9) + N_ads(64) ROP [kmol/m^2 s],HNOX(67) + X(1) <=> HX(9) + NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + OX(10) <=> HX(9) + NO2JX(74) ROP [kmol/m^2 s]
0,598,101324.99999999999,2.771e-08,0.066,0.8563636363636363,0.07763636363636367,0.07707006369426753,598.0,1e-11,1e-22,IdealGasReactor,off,0.07763636363636367,0.0,0.0,0.8563636363636363,0.0,0.0,0.0,0.066,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08315801983883031,0.0,0.0,0.0,-0.290909575776303,0.0,-0.4582083135969421,0.000982698142978471,0.16631603967766062,0.0,0.0,0.0,0.0,0.0,0.000982698142978471,0.28992687763332453,0.0,0.0,0.0,0.0,0.0,0.28992687763332453,0.08315801983883031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000982698142978471,0.0,0.0,0.0,0.0,0.0
0.009,598,101324.99999999996,2.771e-08,0.066,0.8563636363636363,0.07763636363636367,0.07707006369426753,598.0,1e-11,1e-22,IdealGasReactor,off,0.07763476542233194,0.0,0.0,0.8562842496665333,0.0001235153701328175,4.117178992640087e-05,2.3547056803830234e-13,0.06591629775084,0.0,0.002779959265289268,5.330658496418821e-11,0.7897109012583767,1.3613913543796154e-08,7.866812758217849e-10,2.7086991331454805e-08,8.63926178359711e-06,0.20719199496905572,3.329006574864087e-05,1.7220425957515873e-05,0.00018676610207470984,7.3685345155068465e-06,4.405903864511613e-13,1.5506129272864138e-08,6.380306973581634e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.425180040384761e-07,1.28503600562185e-06,4.283453339874379e-07,2.4498016552361717e-15,-8.566906707778085e-07,0.0,-6.104099839932563e-15,4.179145258542511e-21,6.618005354001786e-18,5.225307300253452e-20,5.254992404765679e-18,8.791672596907604e-19,-8.763515368856299e-19,-5.744745319620899e-15,1.3423500309104388e-20,3.5972249723263236e-16,5.932012267927882e-21,7.960062432174354e-21,-3.990802390019128e-20,-1.0757870991852753e-21,5.738162645154126e-15,8.493686163938427e-07,6.425180040384761e-07,1.0307468729199086e-06,-1.2850299112175445e-06,-1.145514205500767e-06,3.194362060271331e-10,5.360784920764517e-07,9.084310216116653e-08,1.3893483954683536e-07,9.084310216116653e-08,4.281984879629061e-07,4.281984879629061e-07,-2.4498016552361717e-15,8.563969861421975e-07,-7.6653415591335035e-16,2.723615136565387e-18,-1.0687242780818748e-14,8.56396979220797e-07,9.342445612678746e-13,8.162249907463115e-12,1.3071498314812607e-10,-1.170750259963756e-11,-9.61833567709595e-19,8.557584402632786e-07,8.162249907463115e-12,1.3071498314812607e-10,-4.128758949712837e-07,6.385332193557725e-10,-4.277068007680849e-07,-1.5469439016154174e-08,-1.5469439015277823e-08,-1.2356485400205803e-15,7.326925744805033e-09,1.4993452902743718e-19,-6.094404305522946e-12,7.3220543839657715e-09,4.834963798507518e-12,2.8312878096626825e-12,3.2982780209613408e-12,2.2302511654817123e-20,1.2356474642334811e-15
0.018,598,101325.00000000003,2.771e-08,0.066,0.8563636363636363,0.07763636363636367,0.07707006369426753,598.0,1e-11,1e-22,IdealGasReactor,off,0.07763316995651927,0.0,0.0,0.8562049994793277,0.00024681834862833724,8.227278264098632e-05,4.707643459679663e-13,0.06583273943241283,0.0,0.002777753499161505,5.321630138829385e-11,0.7898604278067219,1.360461475472061e-08,1.1475685091375136e-09,2.707830798551313e-08,8.64335221991406e-06,0.2070452022860403,3.3243736522369406e-05,1.718494321391342e-05,0.00018641734733934587,7.3623508473692845e-06,4.3982686168513517e-13,1.5510384052076566e-08,6.370728340197019e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.414395446461141e-07,1.282879086844203e-06,4.276263610614393e-07,2.4480630121773895e-15,-8.552527245579813e-07,0.0,6.46467076242221e-17,6.231273941284222e-25,8.11554501515563e-18,-6.82679757362957e-22,-8.046812998915853e-21,-3.546950466627383e-21,3.222695666506596e-21,5.1645081101752387e-17,-2.357812097009916e-22,-4.815906042138795e-18,2.467605783042125e-21,-7.868555576910676e-22,2.138655931304648e-23,-2.1431477447420217e-23,-5.979017380738993e-17,8.479514900989506e-07,6.414395446461141e-07,1.0288252746747712e-06,-1.2828730084935538e-06,-1.1436469399795716e-06,3.1855747807469197e-10,5.354339049947331e-07,9.059044634188609e-08,1.3864674742646854e-07,9.059044634188609e-08,4.2747990555787976e-07,4.2747990555787976e-07,-2.4480630121773895e-15,8.549598213096249e-07,-7.644340935655518e-16,2.716701741500665e-18,-1.0664810346020705e-14,8.549598086160515e-07,9.326767558170351e-13,8.135671758213801e-12,1.303818032823829e-10,-1.1656311716123568e-11,-9.59357513370059e-19,8.543227690042925e-07,8.135671758213801e-12,1.303818032823829e-10,-4.121710747681244e-07,6.370396715491753e-10,-4.269893213898898e-07,-1.545528629331487e-08,-1.5455286293318093e-08,-1.233599514381613e-15,7.306093167881182e-09,1.4953956955177987e-19,-6.078350649317043e-12,7.301234459030705e-09,4.821213775266099e-12,2.825104729311454e-12,3.2895075230198443e-12,2.2243668956169268e-20,1.2335994929501355e-15
0.026999999999999996,598,101324.99999999999,2.771e-08,0.066,0.8563636363636363,0.07763636363636367,0.07707006369426753,598.0,1e-11,1e-22,IdealGasReactor,off,0.07763157723363696,0.0,0.0,0.8561258855393183,0.00036990934421669657,0.00012330311438619627,7.058815583321247e-13,0.06574932476773579,0.0,0.002775549668259734,5.312619803001417e-11,0.7900097853795321,1.3595324338264001e-08,1.507261414515485e-09,2.7069527108682584e-08,8.647411952944552e-06,0.20689857560325153,3.319747149446614e-05,1.7149544571605693e-05,0.00018606934304740333,7.356173409207013e-06,4.390649370942171e-13,1.5514639739072184e-08,6.361166416289022e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.403630770359516e-07,1.2807261516234977e-06,4.2690871598872917e-07,2.446326338675326e-15,-8.53817434943671e-07,0.0,-5.454945370181751e-14,2.4706713931440082e-21,6.595090610883477e-18,1.8153395421689998e-20,2.0864539073241553e-18,7.389833069201737e-19,-7.835683419367818e-19,-5.4026677604437554e-14,-2.456531619863823e-20,5.266342359443703e-16,-7.599301421279346e-21,-7.442867754175574e-21,-2.2505986668852973e-20,-1.1442573006622226e-21,5.4020081985007784e-14,8.465369560246589e-07,6.403630770359516e-07,1.0269076675326148e-06,-1.2807200892803906e-06,-1.1417830366817282e-06,3.176814197660063e-10,5.347899547751897e-07,9.033849167708185e-08,1.383592720555518e-07,9.033849167708185e-08,4.2676264985249045e-07,4.2676264985249045e-07,-2.446326338675326e-15,8.535253098764417e-07,-7.623405121778245e-16,2.709807927902952e-18,-1.0642428093406114e-14,8.535253512853558e-07,9.311118449652676e-13,8.109184406415774e-12,1.300495612860852e-10,-1.1605345587391385e-11,-9.56888629736018e-19,8.52889747325665e-07,8.109184406415774e-12,1.300495612860852e-10,-4.1146756642393774e-07,6.355499396088017e-10,-4.262731660490758e-07,-1.5441149564791438e-08,-1.544114956400787e-08,-1.2315563650337172e-15,7.285325011239535e-09,1.491457446235381e-19,-6.062343107116964e-12,7.2804789190120145e-09,4.807506279967696e-12,2.8189353152833826e-12,3.2807623135963394e-12,2.2184994017165064e-20,1.2315552207764165e-15
0.036,598,101325.0,2.771e-08,0.066,0.8563636363636363,0.07763636363636367,0.07707006369426753,598.0,1e-11,1e-22,IdealGasReactor,off,0.07762998724840649,0.0,0.0,0.8560469075843089,0.000492788764840745,0.0001642629211434275,9.408224293630106e-13,0.06566605348035957,0.0,0.002773347772065711,5.30362745072073e-11,0.790158974157298,1.3586042289637229e-08,1.8657634206545326e-09,2.706064927700506e-08,8.65144108688094e-06,0.2067521147428833,3.315127060056083e-05,1.7114229820495716e-05,0.00018572208748651685,7.35000219651275e-06,4.3830460904446677e-13,1.5518896334331185e-08,6.351621173634065e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.392885976914326e-07,1.2785771929409187e-06,4.2619239642010414e-07,2.4445916326141847e-15,-8.523847953294568e-07,0.0,-3.838518285165961e-15,2.7467326904989282e-21,-7.229984302266457e-18,-3.4021807429001144e-20,-2.6723889485873176e-18,1.411368648362478e-19,-1.0932349847745835e-19,-3.7963960580004986e-15,-1.0307441471370375e-20,3.7308094792427184e-17,3.0326670766438766e-21,8.344184429128667e-23,3.029336680634724e-21,-7.9765157297125285e-22,3.803686402541911e-15,8.451250077711392e-07,6.392885976914326e-07,1.0249940433985335e-06,-1.2785711465593772e-06,-1.1399224898091814e-06,3.1680802261450966e-10,5.341466415687935e-07,9.008723635683631e-08,1.380724122132696e-07,9.008723635683631e-08,4.2604671850599285e-07,4.2604671850599285e-07,-2.4445916326141847e-15,8.520934471610467e-07,-7.602533904504132e-16,2.7029336371177013e-18,-1.0620095913822656e-14,8.520934383637879e-07,9.295498236055186e-13,8.082787537207196e-12,1.297182543937921e-10,-1.1554603212904473e-11,-9.544268946812049e-19,8.514593705464022e-07,8.082787537207196e-12,1.297182543937921e-10,-4.107653676065729e-07,6.340640136992889e-10,-4.255583324064367e-07,-1.5427028813531254e-08,-1.542702881342193e-08,-1.229515439147308e-15,7.2646210691962994e-09,1.487530508598132e-19,-6.046381541428871e-12,7.259787558317671e-09,4.793841176802948e-12,2.8127795404040508e-12,3.2720423175826496e-12,2.2126486348255843e-20,1.229514641495735e-15
0.045,598,101325.0,2.771e-08,0.066,0.8563636363636363,0.07763636363636367,0.07707006369426753,598.0,1e-11,1e-22,IdealGasReactor,off,0.07762839999555939,0.0,0.0,0.8559680653526069,0.000615457017659396,0.0002051523386322994,1.1755871829746843e-12,0.06558292529436612,0.0,0.002771147810027963,5.294653043779308e-11,0.7903079943153345,1.3576768603905165e-08,2.2230779472614795e-09,2.7051675064576308e-08,8.655439725860178e-06,0.20660581953233387,3.3105133775847085e-05,1.7078998750749626e-05,0.00018537557894562928,7.343837204835467e-06,4.3754587391148977e-13,1.5523153838774345e-08,6.342092584131796e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.382161030874276e-07,1.2764322037390595e-06,4.2547740001686666e-07,2.4428588919397287e-15,-8.509548024879199e-07,0.0,2.4934350024560623e-15,1.0893722888927798e-21,-1.1302581508876869e-17,-1.9768607242091228e-20,-7.093900933254765e-18,1.7491230360801302e-19,-1.6344427159557784e-19,2.497865591920772e-15,3.916892859204303e-21,-5.404573232692445e-20,4.585945457646888e-21,-2.5962097500742465e-21,-1.6351966023814449e-21,6.298467612891521e-24,-2.486510566118299e-15,8.437156423160693e-07,6.382161030874276e-07,1.0230843941688136e-06,-1.2764261732732445e-06,-1.1380652935479646e-06,3.159372781527402e-10,5.335039655132046e-07,8.983667857283622e-08,1.377861666774985e-07,8.983667857283622e-08,4.253321091719539e-07,4.253321091719539e-07,-2.4428588919397287e-15,8.50664228470652e-07,-7.581727071638302e-16,2.6960788106482518e-18,-1.0597813698453433e-14,8.50664213403185e-07,9.279906866183256e-13,8.056480836587948e-12,1.2938787984512485e-10,-1.1504083596178898e-11,-9.519722861596264e-19,8.500316340056729e-07,8.056480836587948e-12,1.2938787984512485e-10,-4.100644759939505e-07,6.32581884022663e-10,-4.2484481813285547e-07,-1.54129240229162e-08,-1.5412924022752757e-08,-1.2274777425740101e-15,7.243981136553668e-09,1.483614848841255e-19,-6.030465815019744e-12,7.239160171850571e-09,4.78021833026855e-12,2.8066373774714226e-12,3.2633474600100203e-12,2.2068145460729887e-20,1.2274777488724777e-15
0.054,598,101324.99999999999,2.771e-08,0.066,0.8563636363636363,0.07763636363636367,0.07707006369426753,598.0,1e-11,1e-22,IdealGasReactor,off,0.0776268154698375,0.0,0.0,0.8558893585830246,0.0007379145090483076,0.00024597150231135803,1.410176042765422e-12,0.06549993993436826,0.0,0.0027689497816111826,5.2856965440980484e-11,0.7904568460334914,1.3567503276226196e-08,2.5792084051113688e-09,2.704260504261742e-08,8.659407973508925e-06,0.20645968979444695,3.305906095576544e-05,1.704385115321292e-05,0.00018502981571927595,7.3376784296559724e-06,4.3678872807713416e-13,1.55274122529453e-08,6.3325806196222e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.371455897130081e-07,1.2742911769904991e-06,4.247637244356404e-07,2.441128114543876e-15,-8.495274513507652e-07,0.0,-2.3251541594967726e-15,-3.383291458336582e-22,-1.0713345441156774e-17,1.0541991041382591e-20,-5.657968329421913e-18,-2.2658131339052534e-20,5.3822988097600405e-20,-2.2924574022940847e-15,4.022776824372492e-21,2.753384976761575e-17,1.1922188903850167e-21,6.9343584726086e-21,-8.565297067697635e-21,1.3143223838256638e-21,2.3032125716055853e-15,8.423088547955017e-07,6.371455897130081e-07,1.0211787117684673e-06,-1.274285162394708e-06,-1.1362114421084003e-06,3.150691779455789e-10,5.328619267503396e-07,8.958681652208273e-08,1.3750053423008698e-07,8.958681652208273e-08,4.246188195133361e-07,4.246188195133361e-07,-2.441128114543876e-15,8.492376491311543e-07,-7.560984411590987e-16,2.6892433901827722e-18,-1.0575581338533696e-14,8.492376388780087e-07,9.26434428904725e-13,8.030263991769882e-12,1.2905843489003174e-10,-1.1453785745510037e-11,-9.495247821823022e-19,8.486065330340069e-07,8.030263991769882e-12,1.2905843489003174e-10,-4.09364889259696e-07,6.311035407892794e-10,-4.2413262089488226e-07,-1.5398835175944378e-08,-1.53988351759982e-08,-1.2254432223742645e-15,7.223405008862186e-09,1.4797104333246038e-19,-6.014595791163192e-12,7.218596555263521e-09,4.7666376053682004e-12,2.8005087993639388e-12,3.2546776661825215e-12,2.2009970867634518e-20,1.2254445366966483e-15
0.06299999999999999,598,101325.0,2.771e-08,0.066,0.8563636363636363,0.07763636363636367,0.07707006369426753,598.0,1e-11,1e-22,IdealGasReactor,off,0.0776252336659926,0.0,0.0,0.8558107870148745,0.0008601616446012849,0.0002867205473783956,1.6445892320175048e-12,0.0654170971255085,0.0,0.002766753686257422,5.276757913640371e-11,0.7906055294870257,1.3558246301664422e-08,2.9341581960327078e-09,2.7033439780448775e-08,8.663345933375444e-06,0.20631372535667744,3.3013052075503256e-05,1.700878681912421e-05,0.0001846847961045699,7.331525866516229e-06,4.3603316793435157e-13,1.553167157773694e-08,6.323085252076728e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.360770540535672e-07,1.2721541056594187e-06,4.2405136734396237e-07,2.4393992983730954e-15,-8.4810273712639e-07,0.0,2.6815730290493754e-15,-1.82091838835166e-21,1.5349669605823958e-17,1.8537185558708896e-20,8.386896727238455e-18,-9.85734592367192e-20,9.411330137383328e-20,2.6888577043016645e-15,7.952668293759311e-21,1.4506220044685226e-17,1.0766483494381474e-20,-8.450063547535454e-21,-2.214076995660068e-21,2.1143488905913376e-21,-2.7042986687695675e-15,8.409046406216347e-07,6.360770540535672e-07,1.0192769881223737e-06,-1.2721481068880851e-06,-1.1343609296936248e-06,3.1420371358052215e-10,5.322205254121631e-07,8.933764840417086e-08,1.3721551365286704e-07,8.933764840417086e-08,4.2390684719069325e-07,4.2390684719069325e-07,-2.4393992983730954e-15,8.478137044636457e-07,-7.540305713604108e-16,2.682427317586467e-18,-1.0553398725661071e-14,8.478136892531296e-07,9.248810453604976e-13,8.004136690920762e-12,1.287299167848762e-10,-1.1403708673405597e-11,-9.470843608438892e-19,8.471840629831803e-07,8.004136690920762e-12,1.287299167848762e-10,-4.086666050879575e-07,6.296289742480091e-10,-4.234217383697099e-07,-1.5384762256004907e-08,-1.538476225609902e-08,-1.223412884399696e-15,7.202892482221065e-09,1.4758172284877088e-19,-5.9987713334566126e-12,7.198096504755331e-09,4.753098867464681e-12,2.794393778958818e-12,3.2460328615778015e-12,2.1951962083083636e-20,1.2234149987485865e-15
0.07199999999999998,598,101324.99999999999,2.771e-08,0.066,0.8563636363636363,0.07763636363636367,0.07707006369426753,598.0,1e-11,1e-22,IdealGasReactor,off,0.07762365457878674,0.0,0.0,0.8557323503879735,0.0009821988291308635,0.00032739960877121776,1.878826973700027e-12,0.06533439659345898,0.0,0.002764559523462971,5.2678371145599e-11,0.7907540448681379,1.3548997675562375e-08,3.2879307130316665e-09,2.7024179843115498e-08,8.667253707925725e-06,0.20616792602947798,3.2967107070906745e-05,1.6973805540585826e-05,0.00018434051840633255,7.325379510691185e-06,4.3527918987229813e-13,1.5535931812756246e-08,6.313606453111317e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.350104926261666e-07,1.270020982819104e-06,4.2334032638188925e-07,2.437672441172848e-15,-8.466806553762848e-07,0.0,-2.4647827101168667e-15,7.270529466554341e-22,-8.224148682759277e-18,3.252149754893273e-20,-4.544120003782508e-18,1.469602163486211e-19,-1.6407623758356836e-19,-2.294219548461729e-15,1.7386931367390818e-20,1.6656129742683498e-16,-1.2452327262068911e-20,8.272219715836553e-21,-5.151623654676019e-21,-1.2526104067746408e-21,2.3025195074726122e-15,8.395029955588157e-07,6.350104926261666e-07,1.0173792152113064e-06,-1.2700149998267978e-06,-1.1325137505619315e-06,3.133408766849525e-10,5.315797616498916e-07,8.908917242622075e-08,1.3693110373521552e-07,8.908917242622075e-08,4.2319618988551357e-07,4.2319618988551357e-07,-2.437672441172848e-15,8.463923898311251e-07,-7.519690767126674e-16,2.6756305348834138e-18,-1.0531265750981114e-14,8.463923796275807e-07,9.233305309271002e-13,7.978098623604725e-12,1.2840232279953458e-10,-1.1353851397559913e-11,-9.446510002495922e-19,8.457642191504517e-07,7.978098623604725e-12,1.2840232279953458e-10,-4.079696211368168e-07,6.28158174609515e-10,-4.2271216820726264e-07,-1.5370705245072457e-08,-1.537070524490838e-08,-1.2213903814798895e-15,7.182443353669882e-09,1.4719352009313974e-19,-5.9829923061530834e-12,7.1776598174690765e-09,4.739601982542545e-12,2.7882922892869078e-12,3.2374129720270343e-12,2.1894118623531445e-20,1.2213891288694827e-15
0.08099999999999999,598,101325.0,2.771e-08,0.066,0.8563636363636363,0.07763636363636367,0.07707006369426753,598.0,1e-11,1e-22,IdealGasReactor,off,0.07762207820299191,0.0,0.0,0.8556540484426376,0.0011040264666708868,0.0003680088211673156,2.1128894904643415e-12,0.06525183806441935,0.0,0.002762367292624282,5.25893410890933e-11,0.7909023923419712,1.3539757392793501e-08,3.6405293400841214e-09,2.7014825796255044e-08,8.671131400583643e-06,0.20602229165045344,3.29212258766735e-05,1.6938907109637726e-05,0.00018399698092698438,7.319239357863213e-06,4.3452679030740913e-13,1.5540192959648188e-08,6.304144194988045e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.339459019086862e-07,1.2678918013814113e-06,4.2263059924029506e-07,2.4359475410096573e-15,-8.452612009210281e-07,0.0,4.7504696374428436e-17,-3.15038340758089e-23,-4.385997120158533e-18,-6.779638345157299e-23,-2.117582368135751e-21,-1.3023131564034868e-20,1.32779031927012e-20,5.1995276285882836e-17,-4.43373251193041e-22,8.932358150709173e-20,-8.223318316674324e-22,2.474304007299244e-22,-3.0138848388602844e-23,4.811156657758812e-23,-4.7593535468819055e-17,8.3810391463034e-07,6.339459019086862e-07,1.0154853849597692e-06,-1.2678858341228378e-06,-1.1306698989017465e-06,3.1248065889165055e-10,5.309396355752363e-07,8.884138679309041e-08,1.3664730325897565e-07,8.884138679309041e-08,4.2248684525344455e-07,4.2248684525344455e-07,-2.4359475410096573e-15,8.4497370054487e-07,-7.499139363099808e-16,2.6688529842991007e-18,-1.0509182306867536e-14,8.449736880189462e-07,9.21782880489609e-13,7.952149479902845e-12,1.280756502032357e-10,-1.1304212938863299e-11,-9.422246786658104e-19,8.443469969343359e-07,7.952149479902845e-12,1.280756502032357e-10,-4.07273935112922e-07,6.266911322038554e-10,-4.220039081080915e-07,-1.5356664127373088e-08,-1.5356664127386365e-08,-1.2193668727084582e-15,7.162057420399885e-09,1.4680643172548504e-19,-5.9672585734987574e-12,7.157286290688137e-09,4.726146816683703e-12,2.7822043032240815e-12,3.228817923356041e-12,2.1836440005230678e-20,1.2193669208200248e-15
