Distance (mm),T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NOX,OX,NX,OHX,NH3X,X(N),NH2_X(8),NH_X(9),H2O_X(11),X(H),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NOX ROP [kmol/m^2 s],OX ROP [kmol/m^2 s],NX ROP [kmol/m^2 s],OHX ROP [kmol/m^2 s],NH3X ROP [kmol/m^2 s],X(N) ROP [kmol/m^2 s],NH2_X(8) ROP [kmol/m^2 s],NH_X(9) ROP [kmol/m^2 s],H2O_X(11) ROP [kmol/m^2 s],X(H) ROP [kmol/m^2 s],NX + OX <=> NOX + X(N) ROP [kmol/m^2 s],O2(2) + 2 X(H) <=> 2 OX ROP [kmol/m^2 s],2 NX <=> N2(4) + 2 X(N) ROP [kmol/m^2 s],NOX <=> NO(5) + X(N) ROP [kmol/m^2 s],NH3(6) + X(N) <=> NH3X ROP [kmol/m^2 s],NOX + NX <=> N2O(7) + 2 X(N) ROP [kmol/m^2 s],N2O(7) + X(H) <=> N2(4) + OX ROP [kmol/m^2 s],NH3X + OX <=> NH2_X(8) + OHX ROP [kmol/m^2 s],NH2_X(8) + OX <=> NH_X(9) + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NX + OHX ROP [kmol/m^2 s],NH_X(9) + OHX <=> H2O_X(11) + NX ROP [kmol/m^2 s],H2O_X(11) + OX <=> 2 OHX ROP [kmol/m^2 s],H2O_X(11) <=> H2O(3) + X(H) ROP [kmol/m^2 s]
0,750,101325.00000000001,5.8333e-08,0.02,0.88,0.09999999999999999,0.022727272727272728,750.0,1e-10,1e-22,IdealGasReactor,off,0.09999999999999999,0.0,0.0,0.88,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014807171952387333,0.0,0.0,0.0,-0.031274204184769505,0.0,0.0,0.029614343904774666,0.0,0.0,0.031274204184769505,-0.031274204184769505,0.0,0.0,0.0,-0.029614343904774666,0.0,0.014807171952387333,0.0,0.0,0.031274204184769505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0045,750,101325.00000000097,5.8333e-08,0.02,0.88,0.09999999999999999,0.022727272727272728,750.0,1e-10,1e-22,IdealGasReactor,off,0.09999808453991102,0.0,0.0,0.8799257339092061,0.00011481978940246764,3.805560029005135e-05,2.2231842759838118e-08,0.0199230703475311,2.1358181621890424e-07,0.0029371402238705193,0.08963375517495421,0.0024475750940874063,1.1776526029012575e-08,0.00012557318853018655,0.9045912954434808,2.49434026452746e-13,8.243182337441351e-09,3.5888781393079645e-11,0.00026464081923047487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.147700948164483e-09,8.295351396405952e-09,2.7494015228556378e-09,4.4592813791324905e-13,-4.397048711246576e-09,1.542327458715996e-11,3.4642014208158795e-13,-1.619434026126998e-11,-1.882004777228821e-13,-9.483749473266158e-19,-1.1332050316067558e-09,1.1492624553573876e-09,-6.617444900424222e-24,1.6547089677095146e-19,2.921826550388333e-14,-5.052063631453349e-14,1.6215643580454784e-11,4.147700948164483e-09,2.749401502142338e-09,4.4592813791324905e-13,4.397048711246576e-09,1.5423295300459947e-11,2.071329998667816e-17,5.530253742853332e-09,5.5302537428533386e-09,5.530238651347391e-09,1.509134047676826e-14,-8.29536552333098e-09,8.295351396405952e-09
0.009,750,101325.00000000006,5.8333e-08,0.02,0.88,0.09999999999999999,0.022727272727272728,750.0,1e-10,1e-22,IdealGasReactor,off,0.09999619467232465,0.0,0.0,0.8798524066654766,0.00022821260601998505,7.585180042203475e-05,2.1903714416381187e-08,0.019847097162750675,2.151892916928379e-07,0.0028966939639514617,0.0887730801694863,0.002439272147454116,1.1703843449968295e-08,0.00012522037182758594,0.9055027057870387,2.487391028349231e-13,8.235219270306927e-09,4.974745822381555e-11,0.000263007571183016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.096322033004295e-09,8.19264381703626e-09,2.730779488456965e-09,-2.976187300844427e-14,-5.45578217325815e-09,1.163906744404176e-13,1.6791288320296503e-15,-8.821207311296764e-14,-1.0287498805315037e-15,-5.191111332109365e-21,-5.980473511508506e-12,6.068151802313635e-12,8.271806125530277e-25,9.04382601793896e-22,1.5312037264536887e-16,-2.6971272902744307e-16,8.83286706623896e-14,4.096322033004295e-09,2.7307794677165665e-09,-2.976187300844427e-14,5.45578217325815e-09,1.1641141483880422e-13,2.0740398386612233e-17,5.461762646769659e-09,5.461762646769658e-09,5.4617476638332865e-09,1.4982935466993755e-14,-8.192628987221165e-09,8.19264381703626e-09
0.013499999999999998,750,101325.0,5.8333e-08,0.02,0.88,0.09999999999999999,0.022727272727272728,750.0,1e-10,1e-22,IdealGasReactor,off,0.09999430991987267,0.0,0.0,0.8797792782629142,0.0003412977684824371,0.00011354701663484513,2.1907824504009138e-08,0.019771330103975655,2.1502029565451698e-07,0.0028968908519420218,0.08888550977278815,0.0024360573582080445,1.1688657149444395e-08,0.0001247273805262415,0.9053941282661251,2.477570198312961e-13,8.203123870481124e-09,6.38099410039437e-11,0.0002626664145716262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.085362288087721e-09,8.170724622084898e-09,2.7235862807991517e-09,7.542682282116143e-16,-5.4475677926935084e-09,-1.1914193403140694e-14,1.234449301633512e-16,1.1001279900068287e-14,1.2999237076853505e-16,7.271903723581512e-22,4.1805177659958074e-13,-4.2932099679899945e-13,-1.6543612251060553e-24,-1.15706671833384e-22,-1.0709839917330296e-17,2.5212226842599868e-17,-1.1015783016566857e-14,4.085362288087721e-09,2.7235862601019235e-09,7.542682282116143e-16,5.4475677926935084e-09,-1.1893496174941823e-14,2.0697228198872185e-17,5.447149740916909e-09,5.4471497409169105e-09,5.447134836529312e-09,1.4904387713900014e-14,-8.170709706987344e-09,8.170724622084898e-09
0.018,750,101325.00000000001,5.8333e-08,0.02,0.88,0.09999999999999999,0.022727272727272728,750.0,1e-10,1e-22,IdealGasReactor,off,0.099992430137574,0.0,0.0,0.8797063427053908,0.00045408471557989514,0.00015114284109762213,2.191469049737325e-08,0.01969576284947632,2.1483619086510374e-07,0.002897423850982719,0.08900610713941284,0.002432889435598284,1.1673936477823523e-08,0.0001242345892851581,0.9052769893977022,2.4677529171963813e-13,8.170931651334733e-09,7.780237319311505e-11,0.0002623356641011962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.074742243839292e-09,8.149484546592056e-09,2.716507218896552e-09,1.4351199418944112e-15,-5.433882135918999e-09,-1.3003973908652349e-14,-3.1921162375208005e-16,1.1851833384257895e-14,1.368534532397855e-16,5.345223107045477e-22,8.924533120029858e-13,-9.041383658936398e-13,4.963083675318166e-24,-6.683799462150344e-23,-2.2681800285100126e-17,3.8260005080166366e-17,-1.1867412123411637e-14,4.074742243839292e-09,2.716507198243085e-09,1.4351199418944112e-15,5.433882135918999e-09,-1.2983320441553968e-14,2.0653467098380404e-17,5.432989682606996e-09,5.432989682606991e-09,5.432974856193875e-09,1.4826413183495282e-14,-8.149469697497072e-09,8.149484546592056e-09
0.0225,750,101325.00000000004,5.8333e-08,0.02,0.88,0.09999999999999999,0.022727272727272728,750.0,1e-10,1e-22,IdealGasReactor,off,0.0999905553191459,0.0,0.0,0.8796335997460052,0.0005665738305232743,0.00018863938881213138,2.1921553966947566e-08,0.019620395142520484,2.146514388791561e-07,0.0028979553981302287,0.08912697284886152,0.0024297207429456705,1.1659214142834811e-08,0.0001237431433674192,0.9051595831573651,2.4579626264708516e-13,8.138825893838977e-09,9.17220989234355e-11,0.0002620048193220062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.06413482168383e-09,8.128269691321836e-09,2.709435651425465e-09,9.985976479390856e-16,-5.419308536647183e-09,-1.30547804235697e-14,1.2144420566830234e-16,1.1898530484347953e-14,1.3971840797381877e-16,6.353608414298009e-22,4.620835969406903e-13,-4.742588883408624e-13,-2.812414082680294e-23,-7.436012414069684e-23,-1.1746725704416542e-17,2.7344494975330886e-17,-1.1914128888893578e-14,4.06413482168383e-09,2.709435630815784e-09,9.985976479390856e-16,5.419308536647183e-09,-1.3034170742500966e-14,2.0609681068734564e-17,5.418846453050242e-09,5.41884645305027e-09,5.4188317043036715e-09,1.4748746672959314e-14,-8.128254930828438e-09,8.128269691321836e-09
0.026999999999999996,750,101325.00000000001,5.8333e-08,0.02,0.88,0.09999999999999999,0.022727272727272728,750.0,1e-10,1e-22,IdealGasReactor,off,0.09998868545949904,0.0,0.0,0.8795610491872609,0.0006787654187334958,0.00022603676150110332,2.1928390532464622e-08,0.019545226778476317,2.1446613837800297e-07,0.0028984825455343737,0.08924803904725206,0.002426550857377749,1.1644486152799035e-08,0.00012325305112112324,0.9050419808509349,2.4481994963364485e-13,8.106808033978569e-09,1.0556923882146627e-10,0.0002616737906714401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.053537247778496e-09,8.107074552624026e-09,2.702370643226343e-09,1.3686052106384993e-15,-5.405536324110116e-09,-1.3093309272203735e-14,-2.514598053227991e-16,1.1939989851983907e-14,1.3750762458112726e-16,6.492357277721679e-22,8.199696230245065e-13,-8.318112687580416e-13,-4.1359030627651384e-24,-7.620166943683736e-23,-2.0893670720054446e-17,3.650116267188874e-17,-1.1955597994099703e-14,4.053537247778496e-09,2.7023706226604704e-09,1.3686052106384993e-15,5.405536324110116e-09,-1.3072743399415403e-14,2.056587278833236e-17,5.404716354487092e-09,5.404716354487096e-09,5.404701683102011e-09,1.4671385161395667e-14,-8.107059860345193e-09,8.107074552624026e-09
0.03149999999999999,750,101325.00000000001,5.8333e-08,0.02,0.88,0.09999999999999999,0.022727272727272728,750.0,1e-10,1e-22,IdealGasReactor,off,0.09998682055352633,0.0,0.0,0.879488690831003,0.0007906597866354104,0.00026333506130250844,2.1935200155940845e-08,0.01947025755203917,2.1428029318602078e-07,0.0028990052594258632,0.08936930558629427,0.0024233797823531703,1.162975251047281e-08,0.00012276431109689088,0.9049241826582706,2.4384634965414937e-13,8.074877984592109e-09,1.193439424600206e-10,0.000261342578341123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.042949540227078e-09,8.085899136072628e-09,2.69531221240564e-09,1.3128207192281846e-15,-5.391363556983553e-09,-1.3134271755764201e-14,-1.959562185548455e-16,1.1981266354801844e-14,1.3793094842506926e-16,7.033657033250892e-22,7.641459204622493e-13,-7.760847802771558e-13,-1.1580528575742387e-23,-1.1554310310240824e-22,-1.9478273702108834e-17,3.509642966640016e-17,-1.1996885212215295e-14,4.042949540227078e-09,2.6953121918835973e-09,1.3128207192281846e-15,5.391363556983553e-09,-1.3113749712888634e-14,2.0522042875567005e-17,5.3905994110630905e-09,5.390599411063102e-09,5.390584816735265e-09,1.4594327952485347e-14,-8.085884522266402e-09,8.085899136072628e-09
0.036,750,101325.00000000001,5.8333e-08,0.02,0.88,0.09999999999999999,0.022727272727272728,750.0,1e-10,1e-22,IdealGasReactor,off,0.09998496059625832,0.0,0.0,0.8794165244844075,0.0009022572324148641,0.0003005343876536761,2.1941979413524448e-08,0.019395487263424598,2.1409386168829398e-07,0.002899523126099269,0.08949076478570299,0.002420207429377212,1.1615012783035668e-08,0.0001222769229579232,0.9048061967717849,2.4287546194326643e-13,8.04303572884259e-09,1.330463527338847e-10,0.0002610111727401593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.032371414889919e-09,8.06474288524583e-09,2.6882601727578997e-09,1.309052216706291e-15,-5.377256598326774e-09,-1.3177908362280742e-14,-1.928894373348184e-16,1.2025634665189241e-14,1.3806516096099783e-16,7.1637054550875705e-22,7.613543998889889e-13,-7.733408428790304e-13,-6.617444900424222e-24,-1.2321777623256604e-22,-1.9355793068808108e-17,3.498780596272092e-17,-1.2041267396075926e-14,4.032371414889919e-09,2.6882601522797127e-09,1.309052216706291e-15,5.377256598326774e-09,-1.3157430175447398e-14,2.0478186833343268e-17,5.376495243926885e-09,5.3764952439268916e-09,5.376480726353082e-09,1.451757393315977e-14,-8.064728348316103e-09,8.06474288524583e-09
0.040499999999999994,750,101325.00000000001,5.8333e-08,0.02,0.88,0.09999999999999999,0.022727272727272728,750.0,1e-10,1e-22,IdealGasReactor,off,0.0999831055824198,0.0,0.0,0.8793445499428144,0.0010135580725477223,0.00033763484596734686,2.194873449730523e-08,0.01932091570059362,2.139069225495268e-07,0.0029000368994044454,0.08961243231849388,0.0024170339867968,1.1600267892756405e-08,0.00012179088293232132,0.9046880065591913,2.4190727875630745e-13,8.011281012845643e-09,1.4667663223823492e-10,0.00026067959471358734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.021803528334561e-09,8.043607101258447e-09,2.6812149533130697e-09,8.666772427227935e-16,-5.362740411463118e-09,-1.32186415764507e-14,2.5163942997095926e-16,1.206425014782893e-14,1.4083610455046293e-16,7.595936733881074e-22,3.3568296750694135e-13,-3.48155333478748e-13,-1.3234889800848443e-23,-1.3872447184448065e-22,-8.515326443504663e-18,2.4155010610418294e-17,-1.2079890589693284e-14,4.021803528334561e-09,2.6812149328787555e-09,8.666772427227935e-16,5.362740411463118e-09,-1.3198207262387037e-14,2.043431406366246e-17,5.362404728495611e-09,5.362404728495625e-09,5.362390287372506e-09,1.4441123257068646e-14,-8.043592651619864e-09,8.043607101258447e-09
