Distance (mm),T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NOX,OX,NX,OHX,NH3X,X(N),NH2_X(8),NH_X(9),H2O_X(11),X(H),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NOX ROP [kmol/m^2 s],OX ROP [kmol/m^2 s],NX ROP [kmol/m^2 s],OHX ROP [kmol/m^2 s],NH3X ROP [kmol/m^2 s],X(N) ROP [kmol/m^2 s],NH2_X(8) ROP [kmol/m^2 s],NH_X(9) ROP [kmol/m^2 s],H2O_X(11) ROP [kmol/m^2 s],X(H) ROP [kmol/m^2 s],NX + OX <=> NOX + X(N) ROP [kmol/m^2 s],O2(2) + 2 X(H) <=> 2 OX ROP [kmol/m^2 s],2 NX <=> N2(4) + 2 X(N) ROP [kmol/m^2 s],NOX <=> NO(5) + X(N) ROP [kmol/m^2 s],NH3(6) + X(N) <=> NH3X ROP [kmol/m^2 s],NOX + NX <=> N2O(7) + 2 X(N) ROP [kmol/m^2 s],N2O(7) + X(H) <=> N2(4) + OX ROP [kmol/m^2 s],NH3X + OX <=> NH2_X(8) + OHX ROP [kmol/m^2 s],NH2_X(8) + OX <=> NH_X(9) + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NX + OHX ROP [kmol/m^2 s],NH_X(9) + OHX <=> H2O_X(11) + NX ROP [kmol/m^2 s],H2O_X(11) + OX <=> 2 OHX ROP [kmol/m^2 s],H2O_X(11) <=> H2O(3) + X(H) ROP [kmol/m^2 s]
0,750,101325.00000000001,5.8333e-08,0.08,0.88,0.039999999999999994,0.09090909090909091,750.0,1e-10,1e-22,IdealGasReactor,off,0.039999999999999994,0.0,0.0,0.88,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014807171952387333,0.0,0.0,0.0,-0.12509681673907808,0.0,0.0,0.029614343904774666,0.0,0.0,0.12509681673907808,-0.12509681673907808,0.0,0.0,0.0,-0.029614343904774666,0.0,0.014807171952387333,0.0,0.0,0.12509681673907808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0045,750,101325.00000000044,5.8333e-08,0.08,0.88,0.039999999999999994,0.09090909090909091,750.0,1e-10,1e-22,IdealGasReactor,off,0.03999883998899866,0.0,0.0,0.8798875058561431,0.0001739473196812589,5.788737864897359e-05,8.584483942560072e-09,0.07988171503527942,9.583676473082446e-08,0.0012074849231475475,0.03181007586752553,0.003018701821036869,1.4494088624295882e-08,0.0005360531983326241,0.9631018970350214,1.07653454604571e-12,3.523332791747686e-08,5.943506883522567e-11,0.000325737367007864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.28364458854896e-09,1.2567174092435715e-08,4.182216871990568e-09,9.470471142430925e-15,-5.649811812835637e-09,6.919174128916296e-12,2.0669843249410915e-13,-7.100388002357566e-12,-3.1877944738151783e-13,-1.556249652272336e-18,-2.7283576691626236e-09,2.735605104347076e-09,4.1359030627651384e-23,3.029959387569788e-19,8.013118826172496e-14,-1.150961022557651e-13,7.135354472602593e-12,6.28364458854896e-09,4.182216860550518e-09,9.470471142430925e-15,5.649811812835637e-09,6.919185568966053e-12,1.1440049757000097e-17,8.37816948199826e-09,8.378169481998219e-09,8.378090086280387e-09,7.939541483610886e-14,-1.256717482820914e-08,1.2567174092435715e-08
0.009,750,101325.00000000001,5.8333e-08,0.08,0.88,0.039999999999999994,0.09090909090909091,750.0,1e-10,1e-22,IdealGasReactor,off,0.03999769229651024,0.0,0.0,0.8797761795558678,0.0003461014491832112,0.00011527167857097866,8.465356454378946e-09,0.07976465023041289,9.63240983580092e-08,0.0011911260144499324,0.03151990656380879,0.003005655159714245,1.4419916718425955e-08,0.0005354464861873443,0.9634237312633991,1.0753915335116879e-12,3.5212340485749216e-08,8.55556276052334e-11,0.0003240847935522888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.2192613393633704e-09,1.2438522479473108e-08,4.146144375285605e-09,-9.242811390662423e-15,-8.289403080619095e-09,3.540340754710546e-14,-7.878201286089687e-16,-2.525923826139653e-14,-1.1499610283207132e-15,-5.658312925271843e-21,-2.9452961758208053e-12,2.9726181717332833e-12,-1.6543612251060553e-23,1.1758532956412719e-21,8.572152428098076e-17,-2.106935213619601e-16,2.53842159163929e-14,6.2192613393633704e-09,4.1461443638457164e-09,-9.242811390662423e-15,8.289403080619095e-09,3.541484743566429e-14,1.143988855882782e-17,8.292348376794916e-09,8.292348376794933e-09,8.292269436516933e-09,7.894027682434797e-14,-1.2438443624917808e-08,1.2438522479473108e-08
0.013499999999999998,750,101325.00000000001,5.8333e-08,0.08,0.88,0.039999999999999994,0.09090909090909091,750.0,1e-10,1e-22,IdealGasReactor,off,0.03999654576396261,0.0,0.0,0.8796649658970372,0.0005180813350143998,0.00017259832955866117,8.466061199972793e-09,0.07964770390811066,9.630025513414626e-08,0.0011912076734563242,0.03153651634943455,0.003004231197240113,1.4413289280825537e-08,0.0005346534872483071,0.9634093910962996,1.073782816317517e-12,3.5160681664754515e-08,1.1205447248516874e-10,0.00032395050922190877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.213322975471617e-09,1.2426645971099139e-08,4.142216742103512e-09,8.378820135737487e-17,-8.284521513246546e-09,-1.5231051683144477e-15,6.232495862444085e-17,1.3588435893640345e-15,6.195119871901998e-17,1.671638414890099e-22,9.086718547298259e-14,-9.235702134775457e-14,5.293955920339377e-23,-2.6396421848398573e-23,-2.0076533734499037e-18,8.723587360688364e-18,-1.3655596904417567e-15,6.213322975471617e-09,4.142216730671194e-09,8.378820135737487e-17,8.284521513246546e-09,-1.5116728504235724e-15,1.143231789087524e-17,8.284430646061073e-09,8.28443064606102e-09,8.284351859639831e-09,7.878642121505297e-14,-1.242656718267027e-08,1.2426645971099139e-08
0.018,750,101325.00000000004,5.8333e-08,0.08,0.88,0.039999999999999994,0.09090909090909091,750.0,1e-10,1e-22,IdealGasReactor,off,0.039995400335269146,0.0,0.0,0.879553859312747,0.0006898956413577833,0.00022986978970674447,8.467410369920142e-09,0.07953087017984323,9.627366558828121e-08,0.0011913775418627482,0.03155477425025172,0.003002870736850126,1.4407020627610306e-08,0.0005338602657939937,0.9633932432963457,1.0721732272838036e-12,3.5108922701701815e-08,1.385100015202559e-10,0.0003238242533702011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.207696612211796e-09,1.241539326105648e-08,4.138466001590241e-09,2.5107378722108567e-16,-8.277519447652537e-09,-1.7208661523537953e-15,-5.117462336913377e-17,1.502125485729865e-15,6.749596805369826e-17,2.8235896542435067e-22,5.906188092132959e-13,-5.921446728536208e-13,4.7976475528075605e-23,-3.36240285709059e-23,-1.7791665668003012e-17,2.520818027504326e-17,-1.5095422815783135e-15,6.207696612211796e-09,4.138465990165534e-09,2.5107378722108567e-16,8.277519447652537e-09,-1.7094414454302654e-15,1.1424706923529923e-17,8.276928828843324e-09,8.276928828843276e-09,8.276850194432582e-09,7.86344107274939e-14,-1.2415314608854087e-08,1.241539326105648e-08
0.0225,750,101325.00000000001,5.8333e-08,0.08,0.88,0.039999999999999994,0.09090909090909091,750.0,1e-10,1e-22,IdealGasReactor,off,0.03999425600967163,0.0,0.0,0.8794428597287621,0.0008615444833109989,0.0002870860950956957,8.468762577880815e-09,0.07941414896736108,9.624703585735585e-08,0.0011915477943181029,0.031573057089435856,0.0030015103620903696,1.4400752751206654e-08,0.0005330678114210257,0.9633770693399099,1.0705652346674662e-12,3.505721302005988e-08,1.649193368426235e-10,0.00032369797886913697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.2020733991686125e-09,1.2404146831748803e-08,4.134717195896334e-09,2.268350924024566e-16,-8.269941870198139e-09,-1.7242533337715282e-15,-2.641170800717806e-17,1.5049903000499893e-15,6.774178938134162e-17,3.0525605078428677e-22,5.106587470013611e-13,-5.122124899023099e-13,8.271806125530277e-24,-4.5468528938196964e-23,-1.4572237364916e-17,2.1994485987962465e-17,-1.5124128563842236e-15,6.2020733991686125e-09,4.134717184479241e-09,2.268350924024566e-16,8.269941870198139e-09,-1.7128362407795022e-15,1.141709299202595e-17,8.269431211451137e-09,8.269431211451129e-09,8.26935272883068e-09,7.848262049462472e-14,-1.2404068334556072e-08,1.2404146831748803e-08
0.026999999999999996,750,101325.0,5.8333e-08,0.08,0.88,0.039999999999999994,0.09090909090909091,750.0,1e-10,1e-22,IdealGasReactor,off,0.0399931127867397,0.0,0.0,0.8793319671033359,0.001033027925432825,0.00034424726723882113,8.470114003050113e-09,0.0792975402267644,9.622037436350321e-08,0.0011917179108676516,0.03159135532938778,0.003000149694001026,1.4394483546835315e-08,0.0005322761296487568,0.9633608797052853,1.0689588522379423e-12,3.500555343225633e-08,1.9128248111101833e-10,0.00032357163842117376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.1964515231628535e-09,1.239290307663323e-08,4.130969281105836e-09,2.0314083462812015e-16,-8.262335121633768e-09,-1.7270253657232127e-15,-2.4938152850942034e-18,1.5075402629591963e-15,6.796785127700625e-17,3.1461500821140747e-22,3.997448580443505e-13,-4.0132530086309106e-13,-6.617444900424222e-24,-8.077732458893976e-23,-1.1469755856831736e-17,1.8898047861433513e-17,-1.514968870946792e-15,6.1964515231628535e-09,4.130969269696361e-09,2.0314083462812015e-16,8.262335121633768e-09,-1.715615890289818e-15,1.1409475433394751e-17,8.261935376775724e-09,8.26193537677573e-09,8.261857045735098e-09,7.833104071335021e-14,-1.2392824734122761e-08,1.239290307663323e-08
0.03149999999999999,750,101325.00000000001,5.8333e-08,0.08,0.88,0.039999999999999994,0.09090909090909091,750.0,1e-10,1e-22,IdealGasReactor,off,0.039991970666042674,0.0,0.0,0.8792211813946924,0.0012043460323248928,0.0004013533276697839,8.471464646045246e-09,0.07918104391412402,9.619368133374423e-08,0.0011918878914111155,0.03160966898934907,0.0029987887329149584,1.438821301533048e-08,0.0005314852201718631,0.963344674373271,1.0673540792665179e-12,3.49539439197834e-08,2.175994580199692e-10,0.0003234452320582519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.1908309865562915e-09,1.2381661999532983e-08,4.127222259233755e-09,1.7346085309588867e-16,-8.25470797272132e-09,-1.7298279472905437e-15,2.7454740728492552e-17,1.5100763507408084e-15,6.823849370989291e-17,6.394190953359433e-25,2.666447555837273e-13,-2.682579593488861e-13,8.271806125530277e-24,2.5454837471926774e-23,-7.584400838525235e-18,1.5018545973141437e-17,-1.517510499184147e-15,6.1908309865562915e-09,4.127222247831901e-09,1.7346085309588867e-16,8.25470797272132e-09,-1.7184260930085283e-15,1.1401854282015444e-17,8.254441327965736e-09,8.254441327965728e-09,8.254363148294476e-09,7.817967122693695e-14,-1.2381583812277355e-08,1.2381661999532983e-08
0.036,750,101325.0,5.8333e-08,0.08,0.88,0.039999999999999994,0.09090909090909091,750.0,1e-10,1e-22,IdealGasReactor,off,0.039990829647148604,0.0,0.0,0.8791105025609319,0.001375498868781847,0.0004584042979866041,8.472814519016763e-09,0.07906465998537963,9.61669569686616e-08,0.0011920577376442697,0.031627998121223674,0.002997427480486543,1.4381941164634391e-08,0.0005306950826617214,0.9633284532839321,1.0657509149685094e-12,3.490238446140448e-08,2.438702914595681e-10,0.0003233187647899366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.1852119822155476e-09,1.2370422394089603e-08,4.123476135969576e-09,1.404210822911485e-16,-8.247063199018356e-09,-1.7326422677658927e-15,6.078840730560795e-17,1.8812656236633153e-15,6.85345219538873e-17,7.375697750087168e-22,1.141226198047284e-13,-1.1577198120775942e-13,-2.812414082680294e-23,-4.8251806916659464e-23,1.2205079071521097e-15,-1.5817357218903264e-15,-1.5200385484245663e-15,6.1852119822155476e-09,4.123476124575346e-09,1.404210822911485e-16,8.247063199018356e-09,-1.7212480380213227e-15,1.1394229744569939e-17,8.246949076398552e-09,8.24694907639858e-09,8.246871047886716e-09,7.802851191184151e-14,-1.2370345586085598e-08,1.2370422394089603e-08
0.040499999999999994,750,101325.00000000001,5.8333e-08,0.08,0.88,0.039999999999999994,0.09090909090909091,750.0,1e-10,1e-22,IdealGasReactor,off,0.0399896897296394,0.0,0.0,0.8789999305614995,0.001546486497516204,0.0005154001990958962,8.47416345234109e-09,0.07894838839788672,9.614019878486985e-08,0.0011922274288823976,0.03164634238521889,0.002996065920611023,1.4375667917161479e-08,0.0005299057170473066,0.963312216830106,1.0641493591815031e-12,3.485087505325314e-08,2.700950033159638e-10,0.0003231922204319587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.179593891909764e-09,1.2359187815549727e-08,4.119730867996961e-09,2.143588661896622e-16,-8.239901483353407e-09,-1.7347943698232988e-15,-1.3678981978622543e-17,1.5152833352371827e-15,6.801533573516622e-17,3.50168956587944e-22,4.4294825310514034e-13,-4.445253172434576e-13,0.0,-1.0147165786600912e-22,-1.289940023364796e-17,2.0343597267067907e-17,-1.5227278846495436e-15,6.179593891909764e-09,4.11973085661036e-09,2.143588661896622e-16,8.239901483353407e-09,-1.7234077688605833e-15,1.1386600962715542e-17,8.239458535100302e-09,8.239458535100302e-09,8.239380657538186e-09,7.787756221691373e-14,-1.235910992508811e-08,1.2359187815549727e-08
