Distance (mm),T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NOX,OX,NX,OHX,NH3X,X(N),NH2_X(8),NH_X(9),H2O_X(11),X(H),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NOX ROP [kmol/m^2 s],OX ROP [kmol/m^2 s],NX ROP [kmol/m^2 s],OHX ROP [kmol/m^2 s],NH3X ROP [kmol/m^2 s],X(N) ROP [kmol/m^2 s],NH2_X(8) ROP [kmol/m^2 s],NH_X(9) ROP [kmol/m^2 s],H2O_X(11) ROP [kmol/m^2 s],X(H) ROP [kmol/m^2 s],NX + OX <=> NOX + X(N) ROP [kmol/m^2 s],O2(2) + 2 X(H) <=> 2 OX ROP [kmol/m^2 s],2 NX <=> N2(4) + 2 X(N) ROP [kmol/m^2 s],NOX <=> NO(5) + X(N) ROP [kmol/m^2 s],NH3(6) + X(N) <=> NH3X ROP [kmol/m^2 s],NOX + NX <=> N2O(7) + 2 X(N) ROP [kmol/m^2 s],N2O(7) + X(H) <=> N2(4) + OX ROP [kmol/m^2 s],NH3X + OX <=> NH2_X(8) + OHX ROP [kmol/m^2 s],NH2_X(8) + OX <=> NH_X(9) + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NX + OHX ROP [kmol/m^2 s],NH_X(9) + OHX <=> H2O_X(11) + NX ROP [kmol/m^2 s],H2O_X(11) + OX <=> 2 OHX ROP [kmol/m^2 s],H2O_X(11) <=> H2O(3) + X(H) ROP [kmol/m^2 s]
0,750,101325.00000000001,5.8333e-08,0.066,0.88,0.05399999999999999,0.075,750.0,1e-10,1e-22,IdealGasReactor,off,0.05399999999999999,0.0,0.0,0.88,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014807171952387333,0.0,0.0,0.0,-0.10320487380973936,0.0,0.0,0.029614343904774666,0.0,0.0,0.10320487380973936,-0.10320487380973936,0.0,0.0,0.0,-0.029614343904774666,0.0,0.014807171952387333,0.0,0.0,0.10320487380973936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0045,750,101325.00000000047,5.8333e-08,0.066,0.88,0.05399999999999999,0.075,750.0,1e-10,1e-22,IdealGasReactor,off,0.053998498618193384,0.0,0.0,0.8798921526814447,0.000166760251568708,5.547794859934433e-05,9.933710891366149e-09,0.06588699141798185,1.091485013069389e-07,0.0013894545026979035,0.03718117081977252,0.0029552113038568465,1.4191599220910375e-08,0.00043966760783871835,0.9577155163395349,8.807713743993566e-13,2.8895347679343806e-08,5.6438898803426097e-11,0.0003189362820326631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.024021843118551e-09,1.2047949635794546e-08,4.008142883939352e-09,1.4239355099461299e-13,-5.935838848225572e-09,7.881288449480379e-12,1.192019506676075e-13,-8.109658363532368e-12,-3.0296620868785343e-13,-1.479331697966595e-18,-2.096168126128268e-09,2.104494786811271e-09,8.271806125530277e-24,2.831916640368942e-19,6.082633427536579e-14,-9.406319959503323e-14,8.142896708181843e-12,6.024021843118551e-09,4.008142871182313e-09,1.4239355099461299e-13,5.935838848225572e-09,7.881301206519622e-12,1.275703924396127e-17,8.03200697435384e-09,8.032006974353832e-09,8.031943220195063e-09,6.375387557762174e-14,-1.2047946708253244e-08,1.2047949635794546e-08
0.009,750,101325.00000000006,5.8333e-08,0.066,0.88,0.05399999999999999,0.075,750.0,1e-10,1e-22,IdealGasReactor,off,0.0539970135252025,0.0,0.0,0.8797854458473338,0.0003317708874453156,0.00011048100455190359,9.795295190621493e-09,0.06577516921352516,1.0972664614682709e-07,0.001370624195348175,0.036841554149422806,0.0029426271594313468,1.4117678314702488e-08,0.0004390924704766653,0.9580887715208954,8.796712990236633e-13,2.8876025399350496e-08,8.093540366244332e-11,0.00031728742890682263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.961173262670535e-09,1.1922346276484885e-08,3.974079900576605e-09,-1.1280131067385949e-14,-7.943455754277906e-09,4.197775315623799e-14,-3.957816194028536e-16,-3.019029754830984e-14,-1.138213642474469e-15,-5.086957783823876e-21,-4.775188256192773e-12,4.8070368493266955e-12,6.617444900424222e-24,9.001754898349383e-22,1.3731834932015803e-16,-2.6161449517292847e-16,3.0314598779669014e-14,5.961173262670535e-09,3.974079887818294e-09,-1.1280131067385949e-14,7.943455754277906e-09,4.1990511466457816e-14,1.2758310219829425e-17,7.948230942534099e-09,7.948230942534092e-09,7.948167564791297e-09,6.337774189501432e-14,-1.192228303606134e-08,1.1922346276484885e-08
0.013499999999999998,750,101325.00000000001,5.8333e-08,0.066,0.88,0.05399999999999999,0.075,750.0,1e-10,1e-22,IdealGasReactor,off,0.05399553015972768,0.0,0.0,0.8796788632889943,0.0004965892778335557,0.00016542049822318225,9.796289271969863e-09,0.06566347728436789,1.0969456419580625e-07,0.001370734889690146,0.03686402405055005,0.002941007262801064,1.4110129624696707e-08,0.00043833768061601414,0.9580687225975361,8.781463727025894e-13,2.8826856452773515e-08,1.0578671881521222e-10,0.000317130475155692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.954555585123005e-09,1.190911120050734e-08,3.9697056959238705e-09,1.8390377010135423e-16,-7.939740365170422e-09,-2.099474748288374e-15,1.2900111091986873e-17,1.8821815045073136e-15,7.078803677324027e-17,4.920138087637934e-22,3.3290468037674284e-13,-3.348782910046973e-13,0.0,-1.1679112207523495e-22,-9.772458994850503e-18,1.751305800280535e-17,-1.8899225965149136e-15,5.954555585123005e-09,3.9697056831756e-09,1.8390377010135423e-16,7.939740365170422e-09,-2.0867264777082547e-15,1.2748270580119259e-17,7.939407460490046e-09,7.939407460490046e-09,7.939344226165153e-09,6.323432500892442e-14,-1.1909047956409871e-08,1.190911120050734e-08
0.018,750,101325.00000000004,5.8333e-08,0.066,0.88,0.05399999999999999,0.075,750.0,1e-10,1e-22,IdealGasReactor,off,0.05399404844582853,0.0,0.0,0.8795723994002761,0.0006612241581223737,0.00022029882479495695,9.798068516656663e-09,0.06555190971387065,1.0965903870603183e-07,0.001370951985542576,0.03688853393788931,0.0029394503214910986,1.4102949394311101e-08,0.00043758273931163513,0.9580464562407954,8.766208388721792e-13,2.877758958862937e-08,1.30589874645261e-10,0.00031698176296436593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.948252361595997e-09,1.1896504747680553e-08,3.965503759475577e-09,1.791488778600483e-16,-7.93111731844931e-09,-2.3491161086351777e-15,8.502098786364296e-17,2.0637296809454373e-15,7.805016975117486e-17,2.9471212330332824e-22,1.1415551037200298e-13,-1.1639078957454446e-13,3.143286327701505e-23,-6.428426254468577e-23,-3.2722934160352754e-18,1.1750393423252602e-17,-2.072208077083314e-15,5.948252361595997e-09,3.965503746737411e-09,1.791488778600483e-16,7.93111731844931e-09,-2.3363779428070052e-15,1.2738165828172606e-17,7.931003162938938e-09,7.931003162938907e-09,7.930940070476666e-09,6.309246230511389e-14,-1.1896441651945954e-08,1.1896504747680553e-08
0.0225,750,101325.00000000001,5.8333e-08,0.066,0.88,0.05399999999999999,0.075,750.0,1e-10,1e-22,IdealGasReactor,off,0.05399256838235071,0.0,0.0,0.8794660540973857,0.0008256756582653824,0.0002751160247109489,9.799851198367563e-09,0.06544046641398557,1.0962345038979442e-07,0.0013711695000537835,0.036913079559378524,0.002937893378014931,1.4095769614797944e-08,0.00043682864530026483,0.9580241529162434,8.750970543918237e-13,2.8728377172378125e-08,1.5534201139190895e-10,0.0003168330206451069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.9419527787785716e-09,1.1883905591159853e-08,3.961304042239621e-09,2.6608770429151926e-16,-7.923038947144079e-09,-2.353358316300452e-15,-2.140714215471855e-18,2.068197811175067e-15,7.747074617229613e-17,3.700109792994636e-22,4.3522796378831925e-13,-4.3737997703660054e-13,-1.819797347616661e-23,-3.6961882076626013e-23,-1.2389567463100902e-17,2.087465383777185e-17,-2.0766832697810136e-15,5.9419527787785716e-09,3.961304029511564e-09,2.6608770429151926e-16,7.923038947144079e-09,-2.340630259857061e-15,1.2728056443391133e-17,7.92260371918029e-09,7.922603719180309e-09,7.922540768344241e-09,6.295083610419007e-14,-1.1883842627934182e-08,1.1883905591159853e-08
0.026999999999999996,750,101325.00000000001,5.8333e-08,0.066,0.88,0.05399999999999999,0.075,750.0,1e-10,1e-22,IdealGasReactor,off,0.05399108996859885,0.0,0.0,0.8793598273303547,0.0009899438555360624,0.000329872123719708,9.801632488316877e-09,0.06532914733234713,1.0958781126107898e-07,0.0013713867716453974,0.036937648522265165,0.0029363360345360024,1.4088588009208867e-08,0.00043607540440673706,0.9580018261213832,8.735750329857382e-13,2.8679220070716996e-08,1.800431385180108e-10,0.0003166841970384818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.935654917352526e-09,1.1871309864625488e-08,3.957105471949633e-09,2.310837699612148e-16,-7.914504163153424e-09,-2.357670322801583e-15,3.317880265001383e-17,2.072196781104869e-15,7.778944552402544e-17,3.683030638852239e-22,2.9759254290447985e-13,-2.9978420084329747e-13,6.617444900424222e-24,-1.2635094242148665e-22,-8.709836310185282e-18,1.7202494696183542e-17,-2.0806898084134204e-15,5.935654917352526e-09,3.957105459231691e-09,2.310837699612148e-16,7.914504163153424e-09,-2.344952381024649e-15,1.2717941776933922e-17,7.91420657061052e-09,7.914206570610513e-09,7.914143761172685e-09,6.280943795455857e-14,-1.1871247046477697e-08,1.1871309864625488e-08
0.03149999999999999,750,101325.00000000001,5.8333e-08,0.066,0.88,0.05399999999999999,0.075,750.0,1e-10,1e-22,IdealGasReactor,off,0.053989613203874284,0.0,0.0,0.8792537190489823,0.0011540288275635915,0.00038456714769692673,9.803412413874346e-09,0.06521795241634856,1.0955212204367005e-07,0.0013716038062423124,0.03696224096804175,0.002934778295752022,1.4081404599005635e-08,0.00043532301620654283,0.9579794757040229,8.720547736627836e-13,2.8630118257635394e-08,2.0469328805422991e-10,0.0003165352926461911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.929358797969244e-09,1.1858717619339367e-08,3.952908062975928e-09,1.6896834254488457e-16,-7.905892690507343e-09,-2.3621386062131987e-15,9.58122248864891e-17,2.0761505456141948e-15,7.830873901773221e-17,1.6309156479141627e-22,8.094574341310216e-14,-8.320451457316429e-14,1.1580528575742387e-23,-3.212305977109826e-23,-2.1935489812313958e-18,1.0693056422701595e-17,-2.0846502168374263e-15,5.929358797969244e-09,3.952908050268106e-09,1.6896834254488457e-16,7.905892690507343e-09,-2.3494307842688e-15,1.2707821944398729e-17,7.90581174476393e-09,7.905811744763919e-09,7.905749076496206e-09,6.266826774448818e-14,-1.1858654948878074e-08,1.1858717619339367e-08
0.036,750,101325.0,5.8333e-08,0.066,0.88,0.05399999999999999,0.075,750.0,1e-10,1e-22,IdealGasReactor,off,0.05398813808749214,0.0,0.0,0.87914772920406,0.0013179306504443372,0.00043920112201027543,9.805190817404565e-09,0.06510688161442194,1.095163804983913e-07,0.0013718205845215515,0.0369868565921639,0.002933220149275656,1.407421932438193e-08,0.0004345714805049318,0.9579571020019366,8.705362759623703e-13,2.858107172125033e-08,2.2929249047626609e-10,0.00031638630614339404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.9230643728540095e-09,1.184612876942403e-08,3.948711783662313e-09,1.7189707145657962e-16,-7.897507064980047e-09,-2.3662673561392703e-15,9.290986080585552e-17,2.080256067987422e-15,7.834467598284215e-17,4.0853960224273096e-22,8.788703862729071e-14,-9.014705578936187e-14,1.819797347616661e-23,-1.2085598979120675e-22,-2.5120614935398395e-18,1.1018313765724796e-17,-2.0887627272324684e-15,5.9230643728540095e-09,3.948711770964617e-09,1.7189707145657962e-16,7.897507064980047e-09,-2.3535696594949036e-15,1.2697696644366608e-17,7.89741917794142e-09,7.897419177941402e-09,7.897356650616491e-09,6.252732503157401e-14,-1.1846066239586937e-08,1.184612876942403e-08
0.040499999999999994,750,101325.00000000001,5.8333e-08,0.066,0.88,0.05399999999999999,0.075,750.0,1e-10,1e-22,IdealGasReactor,off,0.05398666461874018,0.0,0.0,0.8790418577444123,0.0014816494033152835,0.0004937740730346399,9.806967987101258e-09,0.06499593487293874,1.0948059079165904e-07,0.0013720371446578538,0.037011496111795154,0.002931661621248494,1.4067032311592918e-08,0.00043382079658539575,0.9579347042315033,8.690195382172263e-13,2.8532080413930482e-08,2.5384078005015034e-10,0.0003162372403871855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.916771750825117e-09,1.18335435281095e-08,3.944516706104662e-09,1.981762818800341e-16,-7.889210951184111e-09,-2.3699155577129823e-15,6.648538066473055e-17,2.0840544383468737e-15,7.819310976634889e-17,3.352782414361494e-22,1.8193595104959608e-13,-1.8417319595091035e-13,5.955700410381799e-23,2.0949608665998883e-23,-5.260145739981885e-18,1.3771700239893306e-17,-2.092566328682114e-15,5.916771750825117e-09,3.944516693417095e-09,1.981762818800341e-16,7.889210951184111e-09,-2.3572279912268785e-15,1.2687566486103735e-17,7.889029015233062e-09,7.889029015233002e-09,7.88896662862286e-09,6.238661012196386e-14,-1.1833481136239233e-08,1.18335435281095e-08
