Distance (mm),T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NOX,OX,NX,OHX,NH3X,X(N),NH2_X(8),NH_X(9),H2O_X(11),X(H),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NOX ROP [kmol/m^2 s],OX ROP [kmol/m^2 s],NX ROP [kmol/m^2 s],OHX ROP [kmol/m^2 s],NH3X ROP [kmol/m^2 s],X(N) ROP [kmol/m^2 s],NH2_X(8) ROP [kmol/m^2 s],NH_X(9) ROP [kmol/m^2 s],H2O_X(11) ROP [kmol/m^2 s],X(H) ROP [kmol/m^2 s],NX + OX <=> NOX + X(N) ROP [kmol/m^2 s],O2(2) + 2 X(H) <=> 2 OX ROP [kmol/m^2 s],2 NX <=> N2(4) + 2 X(N) ROP [kmol/m^2 s],NOX <=> NO(5) + X(N) ROP [kmol/m^2 s],NH3(6) + X(N) <=> NH3X ROP [kmol/m^2 s],NOX + NX <=> N2O(7) + 2 X(N) ROP [kmol/m^2 s],N2O(7) + X(H) <=> N2(4) + OX ROP [kmol/m^2 s],NH3X + OX <=> NH2_X(8) + OHX ROP [kmol/m^2 s],NH2_X(8) + OX <=> NH_X(9) + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NX + OHX ROP [kmol/m^2 s],NH_X(9) + OHX <=> H2O_X(11) + NX ROP [kmol/m^2 s],H2O_X(11) + OX <=> 2 OHX ROP [kmol/m^2 s],H2O_X(11) <=> H2O(3) + X(H) ROP [kmol/m^2 s]
0,750,101325.00000000001,5.8333e-08,0.12,0.8800000000000001,0.0,0.13636363636363635,750.0,1e-10,1e-22,IdealGasReactor,off,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.11999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014807171952387333,0.0,0.0,0.0,-0.18764522510861706,0.0,0.0,0.029614343904774666,0.0,0.0,0.18764522510861706,-0.18764522510861706,0.0,0.0,0.0,-0.029614343904774666,0.0,0.014807171952387333,0.0,0.0,0.18764522510861706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0045,750,101325.00000000032,5.8333e-08,0.12,0.8800000000000001,0.0,0.13636363636363635,750.0,1e-10,1e-22,IdealGasReactor,off,0.0,0.0,0.0,0.8798788304317079,0.00018736517963529911,6.238512191758189e-05,6.2186794366649516e-09,0.11987134162038124,7.1427678552612e-08,0.0008829886256762255,0.022619299287154067,0.0031337849998279207,1.5042550061538118e-08,0.0008120175407214322,0.9722137718032637,1.642224448628398e-12,5.338013703280939e-08,6.512095854683478e-11,0.00033806925390642006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7683622148510546e-09,1.3536593669559037e-08,4.507175934396726e-09,-2.6894929459248807e-15,-5.929756852207646e-09,5.156797796297764e-12,1.450881200753494e-13,-5.260974714125492e-12,-3.5039068048409525e-13,-1.7015126860190535e-18,-3.0947006204695714e-09,3.1002051279580104e-09,1.6543612251060553e-24,3.4452186785331067e-19,9.254013528113931e-14,-1.3076899219870625e-13,5.299205272553579e-12,6.7683622148510546e-09,4.5071759255476e-09,-2.6894929459248807e-15,5.929756852207646e-09,5.1568066454241546e-12,8.849126390836347e-18,9.024457472677217e-09,9.024457472677216e-09,9.024332631067572e-09,1.2484126512140233e-13,-1.3536561368429198e-08,1.3536593669559037e-08
0.009,750,101325.0,5.8333e-08,0.12,0.8800000000000001,0.0,0.13636363636363635,750.0,1e-10,1e-22,IdealGasReactor,off,0.0,0.0,0.0,0.8797588795838641,0.00037285621961643433,0.00012421518825919282,6.132927601392703e-09,0.11974397110950286,7.1765829607485e-08,0.0008710226013968185,0.02241305107162923,0.0031199232644512635,1.4967853072790155e-08,0.0008113502886335698,0.9724481757634651,1.6410410732470303e-12,5.3355859813250503e-08,9.436484670845194e-11,0.00033640859070530147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.701116802867675e-09,1.3402233373219364e-08,4.467390753561577e-09,-6.744646101279556e-15,-8.930897021919293e-09,2.4586480373648053e-14,-4.471420764446205e-16,-1.7277392396713144e-14,-1.1626709136695082e-15,-5.627442816431951e-21,-3.92530370667631e-12,3.944317058049124e-12,1.819797347616661e-23,1.1422033167020278e-21,1.1522181571438612e-16,-2.413633303762297e-16,1.7403539541166237e-14,6.701116802867675e-09,4.4673907447142316e-09,-6.744646101279556e-15,8.930897021919293e-09,2.4595327718890413e-14,8.847345242359705e-18,8.93482232562597e-09,8.934822325625951e-09,8.934698162858717e-09,1.2416276609181002e-13,-1.3402109325675087e-08,1.3402233373219364e-08
0.013499999999999998,750,101325.0,5.8333e-08,0.12,0.8800000000000001,0.0,0.13636363636363635,750.0,1e-10,1e-22,IdealGasReactor,off,0.0,0.0,0.0,0.8796390192201355,0.0005582072983351748,0.00018599889285800388,6.133213907753611e-09,0.1196166967021826,7.175327479633159e-08,0.0008710576496089357,0.02242150426736316,0.0031188497545803465,1.4962865476326953e-08,0.0008104825357650192,0.9724417224510541,1.6392603632662744e-12,5.329932940238575e-08,1.2403245072779648e-10,0.0003363149537619464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.696474436664589e-09,1.3392948892316198e-08,4.464316983738066e-09,6.043422583470803e-17,-8.928818517883741e-09,-7.467118471449081e-16,1.2485119593451483e-17,6.60133114085028e-16,4.4353921942533006e-17,1.7229307820362934e-22,1.85926558100687e-13,-1.8664834624338558e-13,3.143286327701505e-23,-9.736780148865768e-23,-5.327807459727497e-18,1.0143686073235726e-17,-6.649491664064649e-16,6.696474436664589e-09,4.464316974894731e-09,6.043422583470803e-17,8.928818517883741e-09,-7.378685118346244e-16,8.843335310283669e-18,8.92863259132564e-09,8.928632591325609e-09,8.928508603548647e-09,1.2398777705938295e-13,-1.3392824899211331e-08,1.3392948892316198e-08
0.018,750,101324.99999999997,5.8333e-08,0.12,0.8800000000000001,0.0,0.13636363636363635,750.0,1e-10,1e-22,IdealGasReactor,off,0.0,0.0,0.0,0.8795192438365751,0.0007434269642358626,0.0002477387946228046,6.1339266899178896e-09,0.11948951253164823,7.173899133147386e-08,0.0008711520341290344,0.022431017785223967,0.003117840261693175,1.495822024345365e-08,0.0008096144141919382,0.9724340781583745,1.6374780375848273e-12,5.324269360554693e-08,1.536667606332396e-10,0.00033622899016946714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.692140221333552e-09,1.338427937886258e-08,4.4614274782040175e-09,1.074852516934593e-16,-8.92315082934303e-09,-8.716422500930219e-16,1.2895228761818856e-18,1.1474532394735311e-15,5.015584125693386e-17,4.1245169600035404e-22,2.974572889680124e-13,-2.982627624041827e-13,8.271806125530277e-24,-9.709156133231101e-23,6.792183463016374e-16,-1.072643838819958e-15,-7.540281605455167e-16,6.692140221333552e-09,4.461427469364703e-09,1.074852516934593e-16,8.92315082934303e-09,-8.628029351151579e-16,8.83931497786393e-18,8.922853372054061e-09,8.922853372054053e-09,8.922729556585819e-09,1.2381546833129213e-13,-1.3384156242612594e-08,1.338427937886258e-08
0.0225,750,101325.00000000001,5.8333e-08,0.12,0.8800000000000001,0.0,0.13636363636363635,750.0,1e-10,1e-22,IdealGasReactor,off,0.0,0.0,0.0,0.8793995533765292,0.0009285153051134552,0.0003094349213972667,6.13464136563302e-09,0.11936241853762969,7.172468889249476e-08,0.0008712466728877022,0.022440542478573314,0.0031168309475868893,1.4953576092504174e-08,0.000808746907009791,0.9724264216560344,1.63569701807643e-12,5.318609725877837e-08,1.832648657579268e-10,0.00033614301333395645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.687807931662327e-09,1.3375615877848085e-08,4.458539419473767e-09,6.641160499458362e-17,-8.917096172567085e-09,-8.735178784057377e-16,4.28886558598178e-17,7.499178669945162e-16,5.053752550092419e-17,-9.757535394826495e-23,1.892081737595077e-14,-1.9769626028517314e-14,7.279189390466644e-23,7.282385223765875e-23,-2.2358195648940806e-19,5.688137260722947e-18,-7.553823246914375e-16,6.687807931662327e-09,4.458539410638474e-09,6.641160499458362e-17,8.917096172567085e-09,-8.646825855458389e-16,8.835292859898776e-18,8.917077251749709e-09,8.917077251749636e-09,8.916953608403564e-09,1.236433459991862e-13,-1.3375492234278504e-08,1.3375615877848085e-08
0.026999999999999996,750,101325.0,5.8333e-08,0.12,0.8800000000000001,0.0,0.13636363636363635,750.0,1e-10,1e-22,IdealGasReactor,off,0.0,0.0,0.0,0.8792799478084099,0.0011134723698163415,0.0003710872894553016,6.135355984111218e-09,0.11923541468658445,7.171037783781125e-08,0.0008713412979505122,0.022450073579300716,0.0031158215243827897,1.4948931471295992e-08,0.000807880018443149,0.9724187582835906,1.63391731744489e-12,5.312954103153886e-08,2.1282676361155735e-10,0.0003360570033990145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.683476777078704e-09,1.3366953578540978e-08,4.455651983846831e-09,1.1481252343857243e-16,-8.911659354904344e-09,-8.73911697131301e-16,-5.877455121493724e-18,7.506807409318882e-16,5.016350860082677e-17,1.166702559627806e-22,3.5697593554546474e-13,-3.5777636691048304e-13,-2.9778502051908996e-23,-1.7333003270809874e-23,-1.0087800096690419e-17,1.555230080700353e-17,-7.561453591018483e-16,6.683476777078704e-09,4.4556519750155616e-09,1.1481252343857243e-16,8.911659354904344e-09,-8.65080427418927e-16,8.831269712374075e-18,8.911302378968799e-09,8.911302378968829e-09,8.91117890757016e-09,1.2347139868560057e-13,-1.3366830097054493e-08,1.3366953578540978e-08
0.03149999999999999,750,101325.00000000004,5.8333e-08,0.12,0.8800000000000001,0.0,0.13636363636363635,750.0,1e-10,1e-22,IdealGasReactor,off,0.0,0.0,0.0,0.8791604271045684,0.0012982982011009389,0.00043269591305351987,6.1360702268522004e-09,0.1191085009491532,7.169605356531646e-08,0.0008714358606175706,0.022459610262349494,0.003114811936334325,1.4944286110676352e-08,0.0008070137490797886,0.9724110889810136,1.6321389374730406e-12,5.3073024966419134e-08,2.423524620331608e-10,0.0003359709493094979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.679146317949778e-09,1.3358292652481384e-08,4.452765012197067e-09,7.648441492421335e-17,-8.905579773621497e-09,-8.753474160661857e-16,3.277477225102235e-17,7.517895302209012e-16,5.0506991757123627e-17,9.235185782180247e-23,5.134015604512856e-14,-5.218069876455192e-14,-3.3087224502121107e-23,4.670712891181534e-24,-2.2832219770770444e-18,7.75458332339067e-18,-7.572609842114434e-16,6.679146317949778e-09,4.452765003369822e-09,7.648441492421335e-17,8.905579773621497e-09,-8.665201713866791e-16,8.827244679506653e-18,8.905528433465452e-09,8.905528433465485e-09,8.90540513384129e-09,1.2329962419023322e-13,-1.3358169350573972e-08,1.3358292652481384e-08
0.036,750,101325.0,5.8333e-08,0.12,0.8800000000000001,0.0,0.13636363636363635,750.0,1e-10,1e-22,IdealGasReactor,off,0.0,0.0,0.0,0.8790409912344742,0.001482992846178932,0.0004942608079258081,6.136784326975746e-09,0.11898167729291723,7.168171951769948e-08,0.0008715303962224032,0.022469153137142157,0.0031138022240508744,1.493964020649398e-08,0.0008061480981281207,0.9724034130593214,1.6303618759577439e-12,5.301654900937904e-08,2.718419771416098e-10,0.0003358848554732296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.674816729947759e-09,1.3349633474697992e-08,4.449878621050875e-09,6.779145475288537e-17,-8.899773085158103e-09,-8.762920065422473e-16,4.155735198749828e-17,7.526462990839652e-16,5.059497350465873e-17,5.822224640347425e-22,1.7435696754925136e-14,-1.8285968891827357e-14,-3.970466940254533e-23,-1.3080722398596738e-22,-5.06156779904873e-19,5.979256859866084e-18,-7.581199814990777e-16,6.674816729947759e-09,4.449878612227657e-09,6.779145475288537e-17,8.899773085158103e-09,-8.674687882394613e-16,8.823218302785962e-18,8.899755649461348e-09,8.899755649461387e-09,8.899632521437587e-09,1.2312802393085308e-13,-1.3349510346167905e-08,1.3349633474697992e-08
0.040499999999999994,750,101325.00000000001,5.8333e-08,0.12,0.8800000000000001,0.0,0.13636363636363635,750.0,1e-10,1e-22,IdealGasReactor,off,0.0,0.0,0.0,0.878921640168273,0.0016675563512165107,0.0005557819894616225,6.1374982300317705e-09,0.11885494368617565,7.166737494932382e-08,0.0008716248981686785,0.022478702097201295,0.0031127923800630757,1.49349937224425e-08,0.0008052830654766133,0.9723957306399799,1.6285861326685203e-12,5.2960113154366175e-08,3.0129532119038323e-10,0.0003357987210795208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.670487981149224e-09,1.3340975989919083e-08,4.4469927894123126e-09,1.3083504499094908e-16,-8.89443402263268e-09,-8.767040825598421e-16,-2.1970126759693697e-17,7.535459092853146e-16,5.0112977584771975e-17,7.903500221745794e-23,4.5003823820838867e-13,-4.5082540114804973e-13,-2.812414082680294e-23,1.435550899965941e-22,-1.3327459583199252e-17,1.880144309205467e-17,-7.590199738578701e-16,6.670487981149224e-09,4.446992780593122e-09,1.3083504499094908e-16,8.89443402263268e-09,-8.678848920891255e-16,8.819190470716589e-18,8.893983984394472e-09,8.8939839843945e-09,8.893861027796837e-09,1.2295659751880924e-13,-1.3340853019994105e-08,1.3340975989919083e-08
