Distance (mm),T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NOX,OX,NX,OHX,NH3X,X(N),NH2_X(8),NH_X(9),H2O_X(11),X(H),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NOX ROP [kmol/m^2 s],OX ROP [kmol/m^2 s],NX ROP [kmol/m^2 s],OHX ROP [kmol/m^2 s],NH3X ROP [kmol/m^2 s],X(N) ROP [kmol/m^2 s],NH2_X(8) ROP [kmol/m^2 s],NH_X(9) ROP [kmol/m^2 s],H2O_X(11) ROP [kmol/m^2 s],X(H) ROP [kmol/m^2 s],NX + OX <=> NOX + X(N) ROP [kmol/m^2 s],O2(2) + 2 X(H) <=> 2 OX ROP [kmol/m^2 s],2 NX <=> N2(4) + 2 X(N) ROP [kmol/m^2 s],NOX <=> NO(5) + X(N) ROP [kmol/m^2 s],NH3(6) + X(N) <=> NH3X ROP [kmol/m^2 s],NOX + NX <=> N2O(7) + 2 X(N) ROP [kmol/m^2 s],N2O(7) + X(H) <=> N2(4) + OX ROP [kmol/m^2 s],NH3X + OX <=> NH2_X(8) + OHX ROP [kmol/m^2 s],NH2_X(8) + OX <=> NH_X(9) + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NX + OHX ROP [kmol/m^2 s],NH_X(9) + OHX <=> H2O_X(11) + NX ROP [kmol/m^2 s],H2O_X(11) + OX <=> 2 OHX ROP [kmol/m^2 s],H2O_X(11) <=> H2O(3) + X(H) ROP [kmol/m^2 s]
0,750,101325.00000000001,5.8333e-08,0.09,0.88,0.030000000000000002,0.10227272727272727,750.0,1e-10,1e-22,IdealGasReactor,off,0.030000000000000002,0.0,0.0,0.88,0.0,0.0,0.0,0.09000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014807171952387333,0.0,0.0,0.0,-0.1407339188314628,0.0,0.0,0.029614343904774666,0.0,0.0,0.1407339188314628,-0.1407339188314628,0.0,0.0,0.0,-0.029614343904774666,0.0,0.014807171952387333,0.0,0.0,0.1407339188314628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0045,750,101325.00000000041,5.8333e-08,0.09,0.88,0.030000000000000002,0.10227272727272727,750.0,1e-10,1e-22,IdealGasReactor,off,0.02999910948203797,0.0,0.0,0.8798848516619455,0.0001780524579425173,5.926363997790363e-05,7.829755289222202e-09,0.08987862674205017,8.818629063861099e-08,0.0011047048490432203,0.028850722749880126,0.003054377979495387,1.466407541846462e-08,0.0006049880834734142,0.9660555924583999,1.2171238855426148e-12,3.976630123275276e-08,6.116212803565882e-11,0.000329559386952066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.431948223430034e-09,1.286378758957441e-08,4.281655055823844e-09,7.80307695620818e-14,-6.108684558192579e-09,6.367375763276453e-12,1.1307048795993254e-13,-6.5225272833196595e-12,-3.2896602660003275e-13,-1.6005166867295413e-18,-2.467222440527699e-09,2.473996823422347e-09,2.150669592637872e-23,3.150946456003619e-19,7.290914869540718e-14,-1.0886793598630768e-13,6.558487671125636e-12,6.431948223430034e-09,4.281655045173516e-09,7.80307695620818e-14,6.108684558192579e-09,6.367386413603622e-12,1.065032716872591e-17,8.575906998720277e-09,8.575906998720256e-09,8.575816336948384e-09,9.066145677729473e-14,-1.2863769837266328e-08,1.286378758957441e-08
0.009,750,101325.00000000004,5.8333e-08,0.09,0.88,0.030000000000000002,0.10227272727272727,750.0,1e-10,1e-22,IdealGasReactor,off,0.02999822830858149,0.0,0.0,0.8797708864458972,0.0003542873790184045,0.00011800824623127539,7.72134933835687e-09,0.08975849327407194,8.862485029937792e-08,0.0010897387960739542,0.028587651471984173,0.0030410744228071373,1.4589759647787514e-08,0.0006043630725562062,0.9663492131074172,1.2159612525023677e-12,3.974433217546654e-08,8.822590155344222e-11,0.0003279047056277975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.3666974372423475e-09,1.273339456072592e-08,4.244438187660777e-09,-9.147565758439343e-15,-8.482176183655099e-09,3.186252627887535e-14,3.583781887983073e-17,-2.263608106800406e-14,-1.1488001487801907e-15,-5.469676971518539e-21,-6.753656192058717e-12,6.7775306011462825e-12,2.481541837659083e-23,1.1097176207282431e-21,1.9904697053844618e-16,-3.244083264968379e-16,2.2761447891626302e-14,6.3666974372423475e-09,4.2444381770112244e-09,-9.147565758439343e-15,8.482176183655099e-09,3.1873175831185814e-14,1.0649552310463312e-17,8.488929839847158e-09,8.488929839847133e-09,8.488839689558216e-09,9.015028780771264e-14,-1.2733304609485083e-08,1.273339456072592e-08
0.013499999999999998,750,101325.0,5.8333e-08,0.09,0.88,0.030000000000000002,0.10227272727272727,750.0,1e-10,1e-22,IdealGasReactor,off,0.02999734795227536,0.0,0.0,0.8796570270287369,0.0005303586436260431,0.00017669868632478998,7.721906580003059e-09,0.08963847136209481,8.860503562794287e-08,0.0010898046616210264,0.028601367642899098,0.003039761350649183,1.4583652102038944e-08,0.0006035477367489011,0.9663376809600293,1.2143024052420008e-12,3.969121778982126e-08,1.1568172603793558e-10,0.0003277832562865119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.361158749087033e-09,1.2722317519927727e-08,4.240773660172456e-09,9.005574224124426e-17,-8.481727764575453e-09,-1.243469513434578e-15,3.014911189846089e-17,1.1064984172696487e-15,5.634935966064105e-17,2.4463489225198736e-22,1.8275461531496473e-13,-1.8395373525804123e-13,4.963083675318166e-24,3.453101666351833e-23,-4.987665828762017e-18,1.1110433561822376e-17,-1.1126214315025316e-15,6.361158749087033e-09,4.240773649529228e-09,9.005574224124426e-17,8.481727764575453e-09,-1.2328262856422367e-15,1.0643227792341398e-17,8.481545009960138e-09,8.481545009960133e-09,8.48145501974155e-09,8.999021854867337e-14,-1.2722227524721513e-08,1.2722317519927727e-08
0.018,750,101325.00000000004,5.8333e-08,0.09,0.88,0.030000000000000002,0.10227272727272727,750.0,1e-10,1e-22,IdealGasReactor,off,0.02999646837113924,0.0,0.0,0.8795432678674988,0.0007062748730395732,0.00023533745004434878,7.723034728605754e-09,0.08951855513242499,8.85828182385303e-08,0.001089949070696816,0.028616530806768833,0.0030385119480089303,1.457789779023995e-08,0.0006027321357965967,0.9663245519651635,1.2126425023072909e-12,3.96380018110836e-08,1.4309722116900656e-10,0.00032766971335592034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.355930475585758e-09,1.2711860969500786e-08,4.237288291216034e-09,1.0377696130271468e-16,-8.474608792496952e-09,-1.4175344933989855e-15,6.505087520594829e-17,1.231261556209042e-15,6.288679866994216e-17,9.537275332669202e-23,3.481341924140232e-14,-3.6179426692981456e-14,1.6543612251060553e-24,-7.197642629883413e-24,-8.842676553477623e-19,7.692397539300158e-18,-1.2380697837003068e-15,6.355930475585758e-09,4.23728828057916e-09,1.0377696130271468e-16,8.474608792496952e-09,-1.4068976202089697e-15,1.0636873190015694e-17,8.47457397907771e-09,8.474573979077708e-09,8.474484146876654e-09,8.983220106203053e-14,-1.2711771136415457e-08,1.2711860969500786e-08
0.0225,750,101325.00000000001,5.8333e-08,0.09,0.88,0.030000000000000002,0.10227272727272727,750.0,1e-10,1e-22,IdealGasReactor,off,0.029995589564672076,0.0,0.0,0.8794296088967778,0.0008820361686643069,0.00029392456920221914,7.724165219842906e-09,0.08939874451595459,8.85605639151475e-08,0.0010900937853311333,0.028631713066997345,0.0030372626308653706,1.457214420627267e-08,0.0006019172552939869,0.9663114027796186,1.2109841072848935e-12,3.958483211081531e-08,1.7046949858090781e-10,0.00032755615323658684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.350704924882419e-09,1.2701409882595285e-08,4.2338045934673335e-09,2.0141206685255373e-16,-8.468137913109075e-09,-1.4196744244983894e-15,-3.305872099558587e-17,1.2338759730315792e-15,6.220072845244578e-17,2.767430330856461e-22,5.313349692016347e-13,-5.326048017530557e-13,2.9778502051908996e-23,-4.751176703514077e-23,-1.538561895049042e-17,2.219993283670226e-17,-1.2406905631961157e-15,6.350704924882419e-09,4.233804582836818e-09,2.0141206685255373e-16,8.468137913109075e-09,-1.4090439090530835e-15,1.0630515445305948e-17,8.467606578139873e-09,8.467606578139844e-09,8.467516903747224e-09,8.967439266703403e-14,-1.2701320192816999e-08,1.2701409882595285e-08
0.026999999999999996,750,101324.99999999997,5.8333e-08,0.09,0.88,0.030000000000000002,0.10227272727272727,750.0,1e-10,1e-22,IdealGasReactor,off,0.02999471153254143,0.0,0.0,0.8793160500735776,0.0010576425969885405,0.000352460065941336,7.725295752866932e-09,0.08927903946736065,8.853829464637284e-08,0.0010902384834995886,0.028646908483967226,0.003036013144015048,1.4566389880911e-08,0.0006011030990322614,0.9662982399494665,1.2093272301525006e-12,3.9531709366919747e-08,1.9779856614367312e-10,0.00032744254291231374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.345480815876952e-09,1.2690961663110829e-08,4.2303218554354134e-09,1.916093677888695e-16,-8.46110170815706e-09,-1.4210811806306227e-15,-2.313857572660408e-17,1.2351700987542797e-15,6.228349924646513e-17,3.263969803079071e-22,4.606086943775468e-13,-4.618898254584379e-13,5.955700410381799e-23,-1.335154402715763e-22,-1.3916961427263743e-17,2.0732769201661856e-17,-1.2419862324378391e-15,6.345480815876952e-09,4.230321844811257e-09,1.916093677888695e-16,8.46110170815706e-09,-1.4104570245001046e-15,1.0624156130518178e-17,8.460641099462682e-09,8.460641099462622e-09,8.460551582677033e-09,8.951678572297134e-14,-1.2690872132408144e-08,1.2690961663110829e-08
0.03149999999999999,750,101325.00000000004,5.8333e-08,0.09,0.88,0.030000000000000002,0.10227272727272727,750.0,1e-10,1e-22,IdealGasReactor,off,0.029993834274464223,0.0,0.0,0.8792025913612865,0.0012330942146303106,0.00041094395914401474,7.726425633656977e-09,0.08915943994804877,8.85160006069172e-08,0.001090383072391413,0.028662115460289635,0.003034763405663276,1.456063441805684e-08,0.0006002896678609219,0.9662850652547437,1.207671873113555e-12,3.9478633641813836e-08,2.2508443828785857e-10,0.00032732887349087023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.340257804516936e-09,1.268051564199145e-08,4.226839849861158e-09,2.024300614888105e-16,-8.454203503927005e-09,-1.4230330976581163e-15,-3.401178671004574e-17,1.2371757520050084e-15,6.224079397939055e-17,9.649839977827978e-22,5.264196121122359e-13,-5.276918378493703e-13,5.293955920339377e-23,-3.502331761765162e-22,-1.5519471662852524e-17,2.23397842628666e-17,-1.2439970290976167e-15,6.340257804516936e-09,4.226839839243365e-09,2.024300614888105e-16,8.454203503927005e-09,-1.4124153038763815e-15,1.0617793781734839e-17,8.453677084314892e-09,8.45367708431484e-09,8.453587724937361e-09,8.935937782836206e-14,-1.268042626709415e-08,1.268051564199145e-08
0.036,750,101325.00000000001,5.8333e-08,0.09,0.88,0.030000000000000002,0.10227272727272727,750.0,1e-10,1e-22,IdealGasReactor,off,0.029992957790144454,0.0,0.0,0.8790892327216222,0.0014083910807884041,0.00046937626854078,7.72755504155424e-09,0.08903994591766494,8.849368424726057e-08,0.0010905275757310815,0.02867733442522187,0.0030335134368913936,1.4554877920365671e-08,0.0005994769612141961,0.9662718782196356,1.2060180347628612e-12,3.9425604896035965e-08,2.5232713658711346e-10,0.0003272151472900048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.335035981447474e-09,1.2670071994130065e-08,4.223358636310669e-09,1.9110958526276497e-16,-8.447211596873672e-09,-1.4249844397712758e-15,-2.256886567795978e-17,1.2390082250683318e-15,6.236033041839726e-17,4.319286212631629e-22,4.969433202191905e-13,-4.982289439198204e-13,-3.970466940254533e-23,-1.6403270740578115e-23,-1.3800054336930399e-17,2.0623688894284488e-17,-1.2458322914139657e-15,6.335035981447474e-09,4.22335862569924e-09,1.9110958526276497e-16,8.447211596873672e-09,-1.4143730109987709e-15,1.0611428772504949e-17,8.446714653553452e-09,8.446714653553492e-09,8.446625451384088e-09,8.920216942029268e-14,-1.266998277816059e-08,1.2670071994130065e-08
0.040499999999999994,750,101325.00000000004,5.8333e-08,0.09,0.88,0.030000000000000002,0.10227272727272727,750.0,1e-10,1e-22,IdealGasReactor,off,0.02999208207928592,0.0,0.0,0.8789759741162758,0.001583533254703109,0.0005277570138783071,7.728683978319268e-09,0.0889205573358271,8.84713456601819e-08,0.0010906719951592908,0.028692565422767147,0.0030322632393757925,1.4549120395627542e-08,0.0005986649787921378,0.9662586787969358,1.204365714375561e-12,3.9372623110647054e-08,2.7952668141218747e-10,0.00032710136449530557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.329815354622046e-09,1.2659630744288595e-08,4.2198782202427755e-09,2.1691934091009355e-16,-8.440381726870783e-09,-1.4266334247756902e-15,-4.8545243159508265e-17,1.2408268825610644e-15,6.219140902207445e-17,4.389472492655463e-22,6.279090865326856e-13,-6.291703870056013e-13,7.279189390466644e-23,-3.0891338664573415e-23,-1.76124966929628e-17,2.4439441627128328e-17,-1.2476542659009546e-15,6.329815354622046e-09,4.2198782096377145e-09,2.1691934091009355e-16,8.440381726870783e-09,-1.4160283636515399e-15,1.0605061124150371e-17,8.43975381778425e-09,8.439753817784177e-09,8.43966477262381e-09,8.904516039839462e-14,-1.26595416815157e-08,1.2659630744288595e-08
