Distance (mm),T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NOX,OX,NX,OHX,NH3X,X(1),NH2_X(8),NH_X(9),H2O_X(11),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NOX ROP [kmol/m^2 s],OX ROP [kmol/m^2 s],NX ROP [kmol/m^2 s],OHX ROP [kmol/m^2 s],NH3X ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],NH2_X(8) ROP [kmol/m^2 s],NH_X(9) ROP [kmol/m^2 s],H2O_X(11) ROP [kmol/m^2 s],NX + OX <=> NOX + X(1) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX ROP [kmol/m^2 s],2 NX <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NOX <=> NO(5) + X(1) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X ROP [kmol/m^2 s],NOX + NX <=> N2O(7) + 2 X(1) ROP [kmol/m^2 s],N2O(7) + X(1) <=> N2(4) + OX ROP [kmol/m^2 s],NH3X + OX <=> NH2_X(8) + OHX ROP [kmol/m^2 s],NH2_X(8) + OX <=> NH_X(9) + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NX + OHX ROP [kmol/m^2 s],NH_X(9) + OHX <=> H2O_X(11) + NX ROP [kmol/m^2 s],H2O_X(11) + OX <=> 2 OHX ROP [kmol/m^2 s],H2O_X(11) <=> H2O(3) + X(1) ROP [kmol/m^2 s]
0,598,101325.00000000003,5.8333e-05,0.06,0.88,0.06,0.06818181818181818,598.0,1e-11,1e-22,Reactor,off,0.05999999999999999,0.0,0.0,0.8799999999999999,0.0,0.0,0.0,0.05999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06633032890763196,0.0,0.0,0.0,-0.21014427230640878,0.0,0.0,0.13266065781526393,0.0,0.0,0.21014427230640878,-0.34280493012167274,0.0,0.0,0.0,0.0,0.06633032890763196,0.0,0.0,0.21014427230640878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009,598,101324.99999999999,5.8333e-05,0.06,0.88,0.06,0.06818181818181818,598.0,1e-11,1e-22,Reactor,off,0.06,0.0,0.0,0.8799999999999999,1.0306750978377447e-16,2.4002828874619343e-26,6.871178118749377e-17,0.05999999999999994,1.834528243813811e-25,3.5134072980398278e-09,0.9999999040449906,2.245590603741163e-10,1.3252845685250864e-12,5.175864521842775e-10,9.16981312243575e-08,1.7014625891906697e-21,2.1914818422105212e-16,8.458871406249876e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.284417167667125e-16,6.341207662055227e-16,1.476769184484894e-25,4.2274784192761255e-16,-4.2274688463756553e-16,1.1286897859756847e-24,-6.308003426896152e-22,1.5455178200698737e-20,-3.624505211255651e-23,-1.0625341444044307e-25,-2.9279734962707787e-22,-1.449522916227213e-20,-1.3312027775604574e-30,-3.467405901797422e-29,-4.535950205020818e-30,4.2274721225595964e-16,5.284417167667125e-16,1.4767691844848903e-25,4.2274784192761255e-16,4.2274688463756553e-16,1.128689785975685e-24,3.63913540200938e-40,4.2274717743491516e-16,4.227471774349165e-16,4.22747177428026e-16,6.925176850897207e-27,-6.34120766198593e-16,6.341207662055227e-16
0.018,598,101324.99999999999,5.8333e-05,0.06,0.88,0.06,0.06818181818181818,598.0,1e-11,1e-22,Reactor,off,0.06,0.0,0.0,0.8799999999999998,2.0613496373702102e-16,4.8005644745720126e-26,1.374234737010217e-16,0.059999999999999866,3.6690554938166417e-25,3.513407297915352e-09,0.9999999040449906,2.245590603604401e-10,1.325284568485082e-12,5.175864521523159e-10,9.169813121869614e-08,1.701462589085597e-21,2.1914818420751877e-16,8.458871415716877e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.284417166978434e-16,6.341207661666232e-16,1.4767691843050206e-25,4.2274752533452906e-16,-4.2274708977835745e-16,1.1286897858669564e-24,-3.142330055007338e-22,1.5455105625199633e-20,-3.6245410945516075e-23,-1.0676952668704722e-25,-8.763045258094001e-23,-1.5016889945323028e-20,0.0,-3.600526115883631e-29,-5.32481111024183e-30,4.2274721223021334e-16,5.284417166978434e-16,1.4767691843050132e-25,4.2274752533452906e-16,4.2274708977835745e-16,1.1286897858669571e-24,7.278268832156462e-40,4.2274717740881003e-16,4.2274717740881003e-16,4.2274717740192086e-16,6.925176850260509e-27,-6.341207661596927e-16,6.341207661666232e-16
0.026999999999999996,598,101325.0,5.8333e-05,0.06,0.88,0.06,0.06818181818181818,598.0,1e-11,1e-22,Reactor,off,0.05999999999999998,0.0,0.0,0.8799999999999996,3.0920244804894467e-16,7.200846768533812e-26,2.0613513500269354e-16,0.05999999999999979,5.503583284178587e-25,3.5134072979103872e-09,0.9999999040449906,2.2455906034569863e-10,1.3252845684415162e-12,5.175864521171457e-10,9.169813121246531e-08,1.701462588969981e-21,2.191481841926284e-16,8.458871425138337e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.28441716622047e-16,6.341207661243095e-16,1.4767691841111347e-25,4.227472087559695e-16,-4.22747086469635e-16,1.1286897857912665e-24,2.3178022418332288e-24,1.545502565018524e-20,-3.6246382131783545e-23,-1.0832673811325532e-25,-9.091044925293418e-23,-1.533007825500278e-20,2.9582283945787943e-31,-3.906209646837402e-29,-4.930380657631324e-31,4.227472122024615e-16,5.28441716622047e-16,1.4767691841111237e-25,4.227472087559695e-16,4.22747086469635e-16,1.1286897857912676e-24,1.0917403333691385e-39,4.2274717738008425e-16,4.2274717738008395e-16,4.2274717737319784e-16,6.925176849562315e-27,-6.341207661173838e-16,6.341207661243095e-16
0.036,598,101324.99999999996,5.8333e-05,0.06,0.88,0.06,0.06818181818181818,598.0,1e-11,1e-22,Reactor,off,0.06,0.0,0.0,0.8799999999999997,4.122698672986865e-16,9.601127547161061e-26,2.748467014806381e-16,0.05999999999999974,7.3381099165381665e-25,3.513407298020899e-09,0.9999999040449906,2.2455906033246436e-10,1.3252845684018103e-12,5.175864520846202e-10,9.169813120675786e-08,1.7014625888631194e-21,2.1914818417889214e-16,8.458871434607964e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2844171655261725e-16,6.341207660856071e-16,1.4767691839370734e-25,4.227468921917415e-16,-4.2275860082376173e-16,1.1286897857602496e-24,3.188571159358399e-22,1.545495270392151e-20,-3.624796448808597e-23,-1.1071107019864427e-25,1.1423470243214359e-20,-2.716092136709522e-20,-1.4544622940012405e-29,-9.329628306076585e-29,8.746495286637968e-29,4.227472121775472e-16,5.2844171655261725e-16,1.476769183937059e-25,4.227468921917415e-16,4.2275860082376173e-16,1.1286897857602511e-24,1.4556535537697077e-39,4.227471773535185e-16,4.2274717735353307e-16,4.227471773467012e-16,6.925176848920762e-27,-6.341207660787694e-16,6.341207660856071e-16
0.045,598,101324.99999999999,5.8333e-05,0.06,0.88,0.06,0.06818181818181818,598.0,1e-11,1e-22,Reactor,off,0.06,0.0,0.0,0.8799999999999994,5.153373704060761e-16,1.200141027857828e-25,3.4355827241604535e-16,0.05999999999999968,9.17263804161554e-25,3.513407298230612e-09,0.9999999040449906,2.2455906032016354e-10,1.325284568364307e-12,5.175864520543885e-10,9.169813120134611e-08,1.701462588763686e-21,2.1914818416605466e-16,8.45887144410594e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.284417164867846e-16,6.341207660490295e-16,1.4767691837752887e-25,4.2274657563942924e-16,-4.2274687140267573e-16,1.1286897857657928e-24,6.353862709748954e-22,1.5454881849322472e-20,-3.6249570313039355e-23,-1.1185748230855506e-25,-3.059261505537714e-22,-1.574798066293334e-20,-1.3805065841367707e-30,-3.5660132571415514e-29,1.5787078865735499e-28,4.2274721215439e-16,5.284417164867846e-16,1.4767691837752705e-25,4.2274657563942924e-16,4.2274687140267573e-16,1.1286897857657947e-24,1.8195670702397856e-39,4.227471773288263e-16,4.2274717732882767e-16,4.2274717732193815e-16,6.925176848319122e-27,-6.341207660422622e-16,6.341207660490295e-16
0.05399999999999999,598,101325.0,5.8333e-05,0.06,0.88,0.06,0.06818181818181818,598.0,1e-11,1e-22,Reactor,off,0.060000000000000005,0.0,0.0,0.8799999999999994,6.184047438911476e-16,1.440168999115206e-25,4.1226970549356586e-16,0.059999999999999595,1.1007163859702647e-24,3.513407298594284e-09,0.9999999040449906,2.2455906030608908e-10,1.3252845683205626e-12,5.175864520187415e-10,9.16981311950319e-08,1.7014625886464978e-21,2.1914818415096156e-16,8.45887145352725e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.28441716409974e-16,6.341207660067054e-16,1.4767691835901768e-25,4.2274625910627724e-16,-4.227470997045248e-16,1.1286897858118812e-24,9.518929268627286e-22,1.5454799590752973e-20,-3.625218839448142e-23,-1.1424418097659569e-25,-7.759518621084587e-23,-1.6292730862929832e-20,4.930380657631324e-32,-3.817462600127268e-29,2.267975102510409e-30,4.227472121278939e-16,5.28441716409974e-16,1.476769183590155e-25,4.2274625910627724e-16,4.227470997045248e-16,1.1286897858118834e-24,2.1834801290100592e-39,4.22747177299711e-16,4.2274717729971096e-16,4.2274717729282396e-16,6.925176847613587e-27,-6.341207659997825e-16,6.341207660067054e-16
0.06299999999999999,598,101325.0,5.8333e-05,0.06,0.88,0.06,0.06818181818181818,598.0,1e-11,1e-22,Reactor,off,0.06,0.0,0.0,0.8799999999999992,7.214721654667564e-16,1.6801970823551587e-25,4.809811191893437e-16,0.059999999999999526,1.28416905340116e-24,3.5134072990501015e-09,0.9999999040449906,2.2455906029289243e-10,1.3252845682787318e-12,5.17586451984356e-10,9.16981311889979e-08,1.701462588533486e-21,2.1914818413643962e-16,8.458871462970632e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.284417163365719e-16,6.341207659660353e-16,1.4767691834166097e-25,4.2274594258430197e-16,-4.2275923940719463e-16,1.1286897858919836e-24,1.2683900585863003e-21,1.5454721158454686e-20,-3.6255357248783086e-23,-1.1712450935610644e-25,1.2062135568594032e-20,-2.8748874217539645e-20,-5.9164567891575885e-30,-1.0478406800838993e-28,2.435608044869874e-29,4.2274721210305035e-16,5.284417163365719e-16,1.4767691834165843e-25,4.2274594258430197e-16,4.2275923940719463e-16,1.1286897858919862e-24,2.5473933575858752e-39,4.2274717727162603e-16,4.2274717727163195e-16,4.2274717726481156e-16,6.925176846936105e-27,-6.341207659591345e-16,6.341207659660353e-16
0.072,598,101324.99999999999,5.8333e-05,0.06,0.88,0.06,0.06818181818181818,598.0,1e-11,1e-22,Reactor,off,0.05999999999999999,0.0,0.0,0.8799999999999992,8.245395878395483e-16,1.9202251674390856e-25,5.496924819770217e-16,0.05999999999999944,1.4676217222816555e-24,3.513407299620646e-09,0.9999999040449906,2.2455906027970554e-10,1.3252845682361377e-12,5.175864519497293e-10,9.169813118285415e-08,1.7014625884195864e-21,2.191481841217646e-16,8.458871472404214e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.284417162618346e-16,6.341207659246309e-16,1.4767691832431715e-25,4.2274562607636576e-16,-4.2275729718711635e-16,1.1286897860089914e-24,1.5848731696384473e-21,1.5454640019574634e-20,-3.625883987254673e-23,-1.192564059517799e-25,1.0119943772264874e-20,-2.712307883028629e-20,1.1685002158586237e-29,-9.655033162383456e-29,5.009266748153425e-29,4.227472120782252e-16,5.284417162618346e-16,1.4767691832431424e-25,4.2274562607636576e-16,4.2275729718711635e-16,1.1286897860089943e-24,2.9113065889858698e-39,4.227471772433441e-16,4.227471772433324e-16,4.2274717723650377e-16,6.925176846249794e-27,-6.341207659177557e-16,6.341207659246309e-16
0.08099999999999999,598,101324.99999999999,5.8333e-05,0.06,0.88,0.06,0.06818181818181818,598.0,1e-11,1e-22,Reactor,off,0.059999999999999984,0.0,0.0,0.879999999999999,9.276069807990177e-16,2.160253184011379e-25,6.184037737191426e-16,0.059999999999999366,1.6510743388463592e-24,3.5134073003233082e-09,0.9999999040449906,2.2455906026619266e-10,1.3252845681916515e-12,5.175864519137594e-10,9.169813117644176e-08,1.7014625883014027e-21,2.1914818410651287e-16,8.458871481814619e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.284417161838295e-16,6.341207658814892e-16,1.4767691830654455e-25,4.227453095846538e-16,-4.2274890957570506e-16,1.1286897861668035e-24,1.9013394427010507e-21,1.5454554422151353e-20,-3.626282130296145e-23,-1.210410065339017e-25,1.732361739981525e-21,-1.9051871701399268e-20,-3.2047474274603605e-30,-4.0343991412416143e-29,2.267975102510409e-30,4.227472120527863e-16,5.284417161838295e-16,1.4767691830654127e-25,4.227453095846538e-16,4.2274890957570506e-16,1.1286897861668068e-24,3.275219716549191e-39,4.227471772139651e-16,4.227471772139683e-16,4.2274717720708345e-16,6.925176845535373e-27,-6.341207658745663e-16,6.341207658814892e-16
