Time (s),Volume (m^3),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),OX(10),H2NX(28),HX(9),H3NX(29),HNX(49),HOX(13),H2OX(14),NX(59)
2.9913027662158894e-17,0.05595639656,0.054,0.0,0.0,0.029736827286082824,0.8799999999981044,1.621727258918341e-41,0.0,0.0,0.06599999999905838,0.0,3.791273783571841e-12,6.191529824162725e-13,6.19152982416551e-13,3.2247551013494617e-13,1.3949183175243754e-25,4.3425012337774475e-28,4.698507512420341e-47,8.95867368971901e-39
5.983904404670691e-17,0.05595639656,0.054,0.0,0.0,0.029736827280728444,0.8799999999962079,5.193386844001423e-40,0.0,0.0,0.06599999999811634,0.0,7.584193797957908e-12,1.2385748108032e-12,1.238574810804357e-12,6.450910411306546e-13,5.80336942706606e-25,3.475746063312652e-27,1.502610367325712e-45,7.475909120263783e-38
1.1969107681580295e-16,0.05595639656,0.054,0.0,0.0,0.029736827270019688,0.879999999992415,1.6624910253607738e-38,0.0,0.0,0.06599999999623227,0.0,1.517003382123374e-11,2.4774184666483557e-12,2.477418466653326e-12,1.2903220933921734e-12,2.4992579105279445e-24,2.781277090238316e-26,4.807020959345639e-44,6.478982097463954e-37
2.3939514235399505e-16,0.05595639656,0.054,0.0,0.0,0.02973682724860217,0.8799999999848291,5.320875432537464e-37,0.0,0.0,0.06599999999246411,0.0,3.034171384580011e-11,4.9551057746167685e-12,4.955105774639383e-12,2.5807841589965535e-12,1.1418218836509708e-23,2.2252650626369904e-25,1.5381174043842808e-42,6.001641762071366e-36
4.788032734303792e-16,0.05595639656,0.054,0.0,0.0,0.029736827205767136,0.8799999999696575,1.702781534128126e-35,0.0,0.0,0.06599999998492781,0.0,6.068507380699106e-11,9.910480375609175e-12,9.91048037572147e-12,5.161708134538154e-12,5.703818465066346e-23,1.7802634321852886e-24,4.922332876485058e-41,6.182343086814325e-35
9.576195355831475e-16,0.05595639656,0.054,0.0,0.0,0.02973682712009707,0.8799999999393141,5.448786160593286e-34,0.0,0.0,0.06599999996985521,0.0,1.2137179337760132e-10,1.9821229517361737e-11,1.9821229517985632e-11,1.0323555463012475e-11,3.1906683528494043e-22,1.42415773892111e-23,1.5755993391044636e-39,7.385723974720199e-34
1.915252059888684e-15,0.05595639656,0.054,0.0,0.0,0.029736826948756945,0.8799999998786274,1.7434159764162603e-32,0.0,0.0,0.06599999993971002,0.0,2.427452311116978e-10,3.9642727556301304e-11,3.9642727560194514e-11,2.0647247630003704e-11,2.0035633440241565e-21,1.1391873183398513e-22,5.045617805867541e-38,1.0549545751090221e-32
3.830517108499757e-15,0.05595639656,0.054,0.0,0.0,0.02973682660607671,0.879999999757254,5.577484382547389e-31,0.0,0.0,0.06599999987941965,0.0,4.854921009510955e-10,7.928572262682528e-11,7.928572265357961e-11,4.129462200798121e-11,1.3832587614959562e-20,9.111061204163606e-22,1.617660410954952e-36,1.8224470865921874e-31
7.661047205721905e-15,0.05595639656,0.054,0.0,0.0,0.02973682592071631,0.8799999995145071,1.7838385346547326e-29,0.0,0.0,0.06599999975883895,0.0,9.709858181123267e-10,1.5857170850571073e-10,1.5857170870218003e-10,8.258933097051378e-11,1.0187695268652481e-19,7.284865855949491e-21,5.221010288944883e-35,3.778512045259227e-30
1.5322107400166198e-14,0.05595639656,0.054,0.0,0.0,0.0297368245499958,0.8799999990290134,5.702121672256855e-28,0.0,0.0,0.06599999951767774,0.0,1.9419731623454864e-09,3.171436613528949e-10,3.1714366285444114e-10,1.6517858996667048e-10,7.798804119187755e-19,5.821495287892662e-20,1.7151899716004787e-33,9.151638149364019e-29
3.064422778905479e-14,0.05595639656,0.054,0.0,0.0,0.029736821808555945,0.8799999980580264,1.8207398803682418e-26,0.0,0.0,0.06599999903535604,0.0,3.8839474903028815e-09,6.342874765094343e-10,6.34287488241738e-10,3.303564742015876e-10,6.0985006138350985e-18,4.646979053904644e-19,6.007086249195323e-32,2.4858442865028264e-27
6.128846856683196e-14,0.05595639656,0.054,0.0,0.0,0.029736816325681058,0.8799999961160526,5.8013024701973195e-25,0.0,0.0,0.06599999807071559,0.0,7.767894702978264e-09,1.268574625507554e-09,1.2685747182578201e-09,6.60709723307593e-10,4.822580033635964e-17,3.701333487542563e-18,2.5473763964032474e-30,7.268532402151866e-26
9.193270934460913e-14,0.05595639656,0.054,0.0,0.0,0.029736810842811236,0.8799999941740798,2.7709881191650832e-24,0.0,0.0,0.06599999710607823,0.0,1.1651840470782218e-08,1.9028611343060256e-09,1.902861408732741e-09,9.910604739309266e-10,1.426959360190493e-16,1.096199258433547e-17,1.2591555754603317e-29,3.4097427393307613e-25
1.225769501223863e-13,0.05595639656,0.054,0.0,0.0,0.029736805359946723,0.8799999922321076,9.155857241246418e-24,0.0,0.0,0.06599999614144408,0.0,1.5535784792149313e-08,2.537146844020832e-09,2.537147440902527e-09,1.3214087469524833e-09,3.1036158944894253e-16,2.3833906191622736e-17,5.216275957112506e-29,1.110752396557726e-24
1.8386543167794065e-13,0.05595639656,0.054,0.0,0.0,0.02973679439423106,0.8799999883481648,5.322919308712627e-23,0.0,0.0,0.06599999421218376,0.0,2.3303670034086855e-08,3.805715765488329e-09,3.805717494909545e-09,1.9820995600183e-09,8.991861360454427e-16,6.894018860130144e-17,5.498127230787746e-28,6.340301989745644e-24
2.45153913233495e-13,0.05595639656,0.054,0.0,0.0,0.029736783428537236,0.8799999844642251,1.7673133455496657e-22,0.0,0.0,0.06599999228293638,0.0,3.107154994135351e-08,5.074280169805234e-09,5.074283948218027e-09,2.6427814694931823e-09,1.9643639645378907e-15,1.5029556975942893e-16,2.440104933051532e-27,2.091795269299948e-23
3.0644239478904934e-13,0.05595639656,0.054,0.0,0.0,0.029736772462868436,0.879999980580288,4.7541239241220805e-22,0.0,0.0,0.0659999903537037,0.0,3.8839424122347197e-08,6.342838644854601e-09,6.3428457295822466e-09,3.3034539825787076e-09,3.68290630729281e-15,2.8105020727161615e-16,8.909826218827929e-27,5.608053546638722e-23
3.677308763446037e-13,0.05595639656,0.054,0.0,0.0,0.02973676149722698,0.8799999766963537,1.1105253024787998e-21,0.0,0.0,0.06599998842448684,0.0,4.660729246077847e-08,7.611389826926628e-09,7.611401815805324e-09,3.964117093067556e-09,6.231517816898763e-15,4.74103828074837e-16,2.784189806489403e-26,1.3081230703758613e-22
4.2901935790015803e-13,0.05595639656,0.054,0.0,0.0,0.029736750531614724,0.8799999728124223,2.319561184716184e-21,0.0,0.0,0.0659999864952868,0.0,5.437515494009147e-08,8.879932471257178e-09,8.879951276958074e-09,4.624770955572425e-09,9.773456326607748e-15,7.411483829933141e-16,7.584154621938333e-26,2.7326328299078533e-22
5.515963210112667e-13,0.05595639656,0.054,0.0,0.0,0.029736728600485426,0.8799999650445681,8.008641662125321e-21,0.0,0.0,0.06599998263694083,0.0,6.991086232353384e-08,1.1416986921881445e-08,1.1417026424954246e-08,5.946051713329054e-09,2.0524142635900097e-14,1.5451262200516724e-15,4.276629423731001e-25,9.462793945150345e-22
6.741732841223754e-13,0.05595639656,0.054,0.0,0.0,0.02973670666949566,0.8799999572767255,2.144458790732549e-20,0.0,0.0,0.0659999787786733,0.0,8.544654620661328e-08,1.3953991767870617e-08,1.3954063538375576e-08,7.26729764689963e-09,3.727800840145697e-14,2.7853888828217076e-15,1.6362226424976827e-24,2.5441802336937423e-21
9.193272103445928e-13,0.05595639656,0.054,0.0,0.0,0.029736662807995074,0.8799999417410751,1.0161113525821878e-19,0.0,0.0,0.06599997106240352,0.0,1.1651784315026352e-07,1.9027811886477868e-08,1.902799325345721e-08,9.9096904454755e-09,9.414520897458027e-14,6.923146086160473e-15,1.4501049803370723e-23,1.2202926935534376e-20
