Time (s),Volume (m^3),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),OX(10),H2NX(28),HX(9),H3NX(29),HNX(49),HOX(13),H2OX(14),NX(59),NOX2(76),NOX(27)
2.3453682925523826e-10,0.05595639656,0.054,0.0,0.0,0.0297000629549079,0.8799851563158065,2.6174617276185104e-09,0.0,4.904588669300614e-22,0.06599523227179205,0.0,2.9682153177329817e-05,1.5861110282524058e-06,2.3118761475802953e-06,2.8156702343783046e-06,3.6421853432451854e-07,2.52348146766198e-09,4.938867163065852e-11,1.7035330320635433e-09,6.123981906479315e-12,1.8753966937198053e-11
2.384362125049918e-10,0.05595639656,0.054,0.0,0.0,0.02969950625029596,0.8799849098250418,2.7534849528106706e-09,0.0,5.359211585963796e-22,0.06599518053798642,0.0,3.0174940705430147e-05,1.5819399741304283e-06,2.324002738729358e-06,2.8633005990023483e-06,3.7241384636117094e-07,2.5775919009001646e-09,5.1574293935470904e-11,1.781034238824238e-09,6.514970465533007e-12,2.0044880273600023e-11
2.4233559575474537e-10,0.05595639656,0.054,0.0,0.0,0.0296989499728232,0.8799846633435832,2.89391338678909e-09,0.0,5.844742894367845e-22,0.06599512902480822,0.0,3.066770494793269e-05,1.577680957948373e-06,2.3359458908958773e-06,2.9108422871180234e-06,3.8056360745654824e-07,2.6318465430717712e-09,5.381322562028985e-11,1.8600266845667328e-09,6.921285764021797e-12,2.139129633811454e-11
2.4623497900449893e-10,0.05595639656,0.054,0.0,0.0,0.029698394101323865,0.8799844168714237,3.0388135926882024e-09,0.0,6.362493171983014e-22,0.06599507772153874,0.0,3.116044584956292e-05,1.5733461037187764e-06,2.347716104301927e-06,2.95829462633942e-06,3.88667107196514e-07,2.686246841074529e-09,5.61059117269524e-11,1.9404868648912607e-09,7.343119139535441e-12,2.2794028547940004e-11
2.501343622542525e-10,0.05595639656,0.054,0.0,0.0,0.029697838616210653,0.879984170408556,3.1882526412589844e-09,0.0,6.913791806820659e-22,0.06599502661824713,0.0,3.165316335404789e-05,1.56894649243716e-06,2.359323089778475e-06,3.0056570723221647e-06,3.9672376199143005e-07,2.7407940823127143e-09,5.84527973590692e-11,2.0223915795678532e-09,7.780657031838916e-12,2.4253868637743502e-11
2.5403374550400604e-10,0.05595639656,0.054,0.0,0.0,0.029697283499359173,0.8799839239549742,3.342298104824734e-09,0.0,7.499986499142358e-22,0.06599497570573284,0.0,3.214585740417549e-05,1.5644922429657275e-06,2.370775826550894e-06,3.0529291970986285e-06,4.0473310347934265e-07,2.795489391780073e-09,6.085432679083434e-11,2.105717957700086e-09,8.234081198996164e-12,2.5771587501243948e-11
2.579331287537596e-10,0.05595639656,0.054,0.0,0.0,0.029696728734000158,0.8799836775106721,3.50101804967285e-09,0.0,8.122442782697952e-22,0.06599492497547156,0.0,3.2638527941850015e-05,1.5599925872918829e-06,2.3820826161949007e-06,3.100110678318688e-06,4.1269476783286236e-07,2.850333730656355e-09,6.331094264105894e-11,2.190443478495072e-09,8.703568920039483e-12,2.7347936013248902e-11
2.6183251200351316e-10,0.05595639656,0.054,0.0,0.0,0.02969617430461882,0.8799834310756437,3.6644810271195524e-09,0.0,8.782543564904555e-22,0.06599487441956534,0.0,3.313117490814414e-05,1.5554559404955755e-06,2.3932511329712755e-06,3.1472012893328196e-06,4.206084859063734e-07,2.9053278964018107e-09,6.582308511727262e-11,2.276545988179906e-09,9.189293167788637e-12,2.898364583123533e-11
2.657318952532667e-10,0.05595639656,0.054,0.0,0.0,0.02969562019686117,0.8799831846498831,3.832756063423897e-09,0.0,9.481688685447262e-22,0.0659948240306955,0.0,3.3623798243347297e-05,1.5508899656973018e-06,2.4042884707111908e-06,3.1942008900671933e-06,4.2847407417312086e-07,2.9604725243191416e-09,6.83911913216799e-11,2.364003713430488e-09,9.691422788855578e-12,3.067943016896237e-11
2.6963127850302027e-10,0.05595639656,0.054,0.0,0.0,0.029695066397446845,0.8799829382333852,4.005912648710995e-09,0.0,1.0221294492726909e-21,0.06599477380207934,0.0,3.411639788701088e-05,1.546301634254619e-06,2.415201186424082e-06,3.2411094186423625e-06,4.3629142640369493e-07,3.0157680902865095e-09,7.101569460957125e-11,2.4527952716743065e-09,1.021012268596943e-11,3.243598454220157e-11
2.7353066175277383e-10,0.05595639656,0.054,0.0,0.0,0.029694512894088133,0.8799826918261451,4.184020725055976e-09,0.0,1.1002793437528293e-21,0.06599472372742958,0.0,3.460897377799056e-05,1.5416972814958493e-06,2.425995340815102e-06,3.287926883684225e-06,4.440605060345142e-07,3.071214914314298e-09,7.369702399815972e-11,2.5428996786535086e-09,1.0745553973734468e-11,3.4253987490632156e-11
2.774300450025274e-10,0.05595639656,0.054,0.0,0.0,0.029693959675414768,0.8799824454281573,4.367150673874235e-09,0.0,1.1827633683265227e-21,0.06599467380091692,0.0,3.510152585448618e-05,1.5370826582887504e-06,2.4366765359063837e-06,3.3346533572750372e-06,4.5178133917406344e-07,3.126813164731193e-09,7.64356036304594e-11,2.634296353585567e-09,1.12978741272412e-11,3.613410127165057e-11
2.8132942825228094e-10,0.05595639656,0.054,0.0,0.0,0.029693406730904138,0.879982199039417,4.555373302749428e-09,0.0,1.2697278732136413e-21,0.06599462401713527,0.0,3.559405405407913e-05,1.532462978726841e-06,2.447249949947824e-06,3.3812889684956417e-06,4.594540081980246e-07,3.182562862931464e-09,7.923185229377625e-11,2.726965122224388e-09,1.186723713851988e-11,3.807697252288594e-11
2.852288115020345e-10,0.05595639656,0.054,0.0,0.0,0.02969285405081661,0.8799819526599199,4.748759831813615e-09,0.0,1.3613207066500668e-21,0.06599457437106918,0.0,3.608655831376741e-05,1.5278429641926039e-06,2.4577203697891606e-06,3.4278338975148237e-06,4.670786458892345e-07,3.2384638886026663e-09,8.208618298524364e-11,2.82088621811053e-09,1.2453793656997528e-11,4.008323289750296e-11
2.8912819475178806e-10,0.05595639656,0.054,0.0,0.0,0.029692301626135537,0.8799817062896611,4.947381879775685e-09,0.0,1.4576911804806837e-21,0.06599452485806423,0.0,3.6579038569998815e-05,1.523226884039341e-06,2.468092220874725e-06,3.4742883701852845e-06,4.7465543008193946e-07,3.2945159852994134e-09,8.4999002517214e-11,2.91604028224497e-09,1.3057691114239526e-11,4.215349967287551e-11
2.930275780015416e-10,0.05595639656,0.054,0.0,0.0,0.029691749448511787,0.8799814599286366,5.151311449680777e-09,0.0,1.5589900371441996e-21,0.0659944754737992,0.0,3.7071494758702016e-05,1.5186185931238876e-06,2.4783695950166643e-06,3.5206526531076635e-06,4.821845787718496e-07,3.3507187662321847e-09,8.79707111613656e-11,3.012408361383087e-09,1.3679073853928631e-11,4.428837632972438e-11
2.9692696125129517e-10,0.05595639656,0.054,0.0,0.0,0.029691197510212312,0.8799812135768421,5.360620914475546e-09,0.0,1.6653694179855451e-21,0.06599442621426037,0.0,3.7563926815316075e-05,1.5140215664140832e-06,2.488556276097554e-06,3.5669270491258393e-06,4.89666345655218e-07,3.4070717201891953e-09,9.100170233274154e-11,3.10997190515461e-09,1.4318083256643838e-11,4.6488453104056566e-11
3.008263445010487e-10,0.05595639656,0.054,0.0,0.0,0.029690645804072675,0.8799809672342734,5.575383002448671e-09,0.0,1.77698283283267e-21,0.06599437707571791,0.0,3.805633467481829e-05,1.5094389308833233e-06,2.4986557638460864e-06,3.6131118932189165e-06,4.971010160624271e-07,3.4635742175422926e-09,9.40923623116368e-11,3.2087127621964946e-09,1.4974857847657718e-11,4.8754307514666295e-11
3.047257277508023e-10,0.05595639656,0.054,0.0,0.0,0.02969009432345306,0.8799807209009266,5.795670782607907e-09,0.0,1.8939851307778306e-21,0.06599432805470389,0.0,3.854871827175056e-05,1.504873494890367e-06,2.508671295820725e-06,3.6592075487579834e-06,5.044889032542168e-07,3.52022551628717e-09,9.724306999810266e-11,3.308613175441452e-09,1.5649533403493892e-11,5.1086504864437047e-11
3.0862511100055584e-10,0.05595639656,0.054,0.0,0.0,0.029689543062197697,0.8799804745767977,6.0215576500446675e-09,0.0,2.016532472104869e-21,0.06599427914799201,0.0,3.904107754024442e-05,1.5003277752287778e-06,2.5186058677273765e-06,3.705214404098246e-06,5.118303450512134e-07,3.5770247680612235e-09,1.0045419669497138e-10,3.4096557766965097e-09,1.634224305984905e-11,5.34855987159511e-11
3.125244942503094e-10,0.05595639656,0.054,0.0,0.0,0.029688992014597296,0.8799802282618834,6.253117311328325e-09,0.0,2.1447823013053237e-21,0.0659942303525789,0.0,3.953341241404475e-05,1.4958040220184858e-06,2.5284622521895273e-06,3.751132869479269e-06,5.191257007695705e-07,3.6339710240903444e-09,1.0372610591817867e-10,3.511823580644041e-09,1.7053117406830397e-11,5.595213134487029e-11
3.1642387750006295e-10,0.05595639656,0.054,0.0,0.0,0.029688441175354435,0.8799799819561795,6.490423769967197e-09,0.0,2.2788933211299477e-21,0.06599418166566685,0.0,4.002572282653238e-05,1.491304241601327e-06,2.5382430160823632e-06,3.7969633742079696e-06,5.263753484374119e-07,3.691063241032247e-09,1.0705915323380337e-10,3.6150999783679317e-09,1.778228457729116e-11,5.848663417123584e-11
3.203232607498165e-10,0.05595639656,0.054,0.0,0.0,0.02968789053955156,0.8799797356596825,6.733551311969544e-09,0.0,2.4190254676248355e-21,0.06599413308464783,0.0,4.051800871074554e-05,1.4868302175921105e-06,2.5479505365357082e-06,3.84270636410078e-06,5.33579682268589e-07,3.748300286693764e-09,1.1045368611967239e-10,3.7194687304922412e-09,1.8529870337907968e-11,6.10896281680692e-11
3.2422264399957007e-10,0.05595639656,0.054,0.0,0.0,0.029687340102621432,0.879979489372389,6.982574491533389e-09,0.0,2.5653398861025268e-21,0.0659940846070887,0.0,4.10102699994005e-05,1.4823835302263295e-06,2.5575870157037322e-06,3.888362299163227e-06,5.407391103720643e-07,3.805680945601206e-09,1.1391004384840102e-10,3.824913960023675e-09,1.9295998173720117e-11,6.376162424987753e-11
3.281220272493236e-10,0.05595639656,0.054,0.0,0.0,0.02968678986031994,0.8799792430942955,7.237568116888464e-09,0.0,2.7179989080011375e-21,0.06599403623071767,0.0,4.150250662491102e-05,1.477965574135517e-06,2.5671544943927176e-06,3.933931651486908e-06,5.478540526769631e-07,3.8632039244039416e-09,1.1742855738952663e-10,3.931420144972988e-09,2.008078936337392e-11,6.650312364265182e-11
3.320214104990772e-10,0.05595639656,0.054,0.0,0.0,0.029686239808700898,0.8799789968253987,7.498607236308892e-09,0.0,2.8771660285877915e-21,0.06599398795341185,0.0,4.199471851940713e-05,1.4735775746718199e-06,2.576654864631903e-06,3.979414903345405e-06,5.549249390549283e-07,3.92086785709619e-09,1.2100954932955048e-10,4.0389721108104995e-09,2.0884363055010708e-11,6.93146182347305e-11
3.3592079374883074e-10,0.05595639656,0.054,0.0,0.0,0.02968568994409293,0.8799787505656953,7.765767124312142e-09,0.0,3.0430058854643126e-21,0.06599393977318557,0.0,4.24869056147531e-05,1.4692206028947154e-06,2.586089881266611e-06,4.024812545472142e-06,5.619522076228482e-07,3.978671310047927e-09,1.246533338088241e-10,4.147555022812884e-09,2.1706836340566703e-11,7.219659090989087e-11
3.398201769985843e-10,0.05595639656,0.054,0.0,0.0,0.029685140263078072,0.879978504315182,8.039123268057454e-09,0.0,3.2156842378350848e-21,0.06599389168817975,0.0,4.297906784256454e-05,1.4648955893246727e-06,2.5954611726474438e-06,4.0701250755045375e-06,5.689363032103745e-07,4.036612786839312e-09,1.2836021647363843e-10,4.257154378354822e-09,2.2548324321746638e-11,7.514951586483244e-11
3.4371956024833785e-10,0.05595639656,0.054,0.0,0.0,0.02968459076247208,0.8799782580738557,8.318751353954341e-09,0.0,3.3953679464999974e-21,0.0659938436966521,0.0,4.347120513422505e-05,1.4606033365609307e-06,2.6047702504841296e-06,4.115352996580027e-06,5.75877675977893e-07,4.09469073289433e-09,1.3213049444167862e-10,4.367755999181926e-09,2.3408940173588264e-11,7.817385891102986e-11
3.476189434980914e-10,0.05595639656,0.054,0.0,0.0,0.029684041439306256,0.8799780118417128,8.604727254488973e-09,0.0,3.5822249545373266e-21,0.06599379579696801,0.0,4.3963317420901926e-05,1.456344530853285e-06,2.6140185189277128e-06,4.1604968160707346e-06,5.827767801717854e-07,4.152903539910742e-09,1.3596445627943004e-10,4.47934602369791e-09,2.4288795208766208e-11,8.127007776130349e-11
3.5151832674784497e-10,0.05595639656,0.054,0.0,0.0,0.02968349229081076,0.8799777656187509,8.897127015273997e-09,0.0,3.776424268642887e-21,0.06599374798759232,0.0,4.445540463356165e-05,1.4521197527110083e-06,2.6232072829401444e-06,4.20555704444466e-06,5.896340730049138e-07,4.211249550085628e-09,1.39862381990561e-10,4.591910899301294e-09,2.518799893644669e-11,8.443862230304046e-11
3.554177099975985e-10,0.05595639656,0.054,0.0,0.0,0.029682943314399128,0.8799775194049664,9.196026842325462e-09,0.0,3.9781359410940844e-21,0.0659937002670815,0.0,4.4947466702984407e-05,1.4479294866257347e-06,2.632337756006039e-06,4.250534194242213e-06,5.964500136512524e-07,4.269727060138086e-09,1.4382454301433434e-10,4.705437374796445e-09,2.6106659116673985e-11,8.767993485878054e-11
3.593170932473521e-10,0.05595639656,0.054,0.0,0.0,0.02968239450765414,0.8799772732003566,9.501503089569481e-09,0.0,4.187531052309778e-21,0.06599365263407671,0.0,4.543950355977847e-05,1.4437741299793042e-06,2.6414110672373313e-06,4.2954287791579275e-06,6.032250623445119e-07,4.32833432513187e-09,1.4785120223293318e-10,4.819912492896231e-09,2.7044881815444394e-11,9.09944504340755e-11
3.6321647649710564e-10,0.05595639656,0.054,0.0,0.0,0.029681845868314672,0.8799770270049183,9.813632246579637e-09,0.0,4.4047816939780244e-21,0.06599360508729706,0.0,4.593151513439384e-05,1.4396540012021409e-06,2.6504282679178655e-06,4.340241313217923e-06,6.099596795714561e-07,4.387069562101491e-09,1.5194261398660982e-10,4.93532358283685e-09,2.800277145735157e-11,9.438259695388712e-11
3.671158597468592e-10,0.05595639656,0.054,0.0,0.0,0.02968129739426368,0.8799767808186487,1.0132490926544941e-08,0.0,4.630060952725481e-21,0.06599355762553387,0.0,4.6423501357135514e-05,1.435569347242656e-06,2.659390337531411e-06,4.384972310044603e-06,6.166543253513841e-07,4.445930953485933e-09,1.5609902409577246e-10,5.05165825312157e-09,2.898043087341461e-11,9.78447954886766e-11
3.7101524299661275e-10,0.05595639656,0.054,0.0,0.0,0.02968074908351709,0.8799765346415449,1.0458155854467041e-08,0.0,4.8635428943042995e-21,0.065993510247645,0.0,4.6915462158176455e-05,1.4315203504034965e-06,2.6682981893133467e-06,4.429622282200669e-06,6.233094585939867e-07,4.504916650374988e-09,1.603206698893042e-10,5.168904384401887e-09,2.997796134830919e-11,1.0138146047015107e-10
3.749146262463663e-10,0.05595639656,0.054,0.0,0.0,0.029680200934213606,0.8799762884736042,1.0790703855584552e-08,0.0,5.105402548273527e-21,0.06599346295254968,0.0,4.740739746756995e-05,1.4275071345960636e-06,2.6771526753632403e-06,4.474191740605308e-06,6.299255365284409e-07,4.56402477557391e-09,1.646077802384241e-10,5.287050122505527e-09,3.099546266715533e-11,1.0499299989725315e-10
3.7881400949611986e-10,0.05595639656,0.054,0.0,0.0,0.02967965294460523,0.8799760423148234,1.1130211844021717e-08,0.0,5.355815893153234e-21,0.065993415739224,0.0,4.7899307215261785e-05,1.4235297710607281e-06,2.6859545913526862e-06,4.518681194015969e-06,6.365030141972198e-07,4.623253426492535e-09,1.6896057559538856e-10,5.406083871621515e-09,3.203303315850893e-11,1.086798155335755e-10
3.827133927458734e-10,0.05595639656,0.054,0.0,0.0,0.02967910511304866,0.8799757961651998,1.1476756811658093e-08,0.0,5.614959842031256e-21,0.06599336860669647,0.0,4.839119133110193e-05,1.4195882835964064e-06,2.694704680860211e-06,4.563091148569689e-06,6.430423440086593e-07,4.682600677865172e-09,1.7337926803637446e-10,5.525994287646298e-09,3.309076973544295e-11,1.1244230309646198e-10
3.86612775995627e-10,0.05595639656,0.054,0.0,0.0,0.029678557437997286,0.8799755500247309,1.183041581721514e-08,0.0,5.883012228603649e-21,0.06599332155404404,0.0,4.8883049744856054e-05,1.4156826533397313e-06,2.703403639362552e-06,4.607422107378525e-06,6.49543975342832e-07,4.742064584307731e-09,1.7786406130799786e-10,5.646770271693149e-09,3.416876793683511e-11,1.1628085243794452e-10
3.9051215924538053e-10,0.05595639656,0.054,0.0,0.0,0.029678009917993846,0.8799753038934136,1.2191265975555531e-08,0.0,6.160151793630891e-21,0.06599327458038856,0.0,4.937488238621661e-05,1.411812823130847e-06,2.7120521179094386e-06,4.651674570174009e-06,6.560083542057523e-07,4.80164318271874e-09,1.824151508769971e-10,5.768400963769516e-09,3.5267121966412665e-11,1.2019584771842143e-10
3.944115424951341e-10,0.05595639656,0.054,0.0,0.0,0.029677462551663654,0.8799750577712452,1.2559384447190356e-08,0.0,6.446558171793005e-21,0.06599322768489323,0.0,4.986668918481364e-05,1.4079787014999e-06,2.720650726506857e-06,4.695849032996095e-06,6.624359229273731e-07,4.861334494530986e-09,1.8703272398263554e-10,5.890875736623866e-09,3.6385924729259336e-11,1.2418766757361025e-10
3.9831092574488765e-10,0.05595639656,0.054,0.0,0.0,0.029676915337708387,0.8799748116582232,1.2934848427989296e-08,0.0,6.742411878928042e-21,0.06599318086675972,0.0,5.035847007022541e-05,1.404180166305584e-06,2.7292000372318876e-06,4.739945987922381e-06,6.68827119899233e-07,4.921136527820569e-09,1.917169596913985e-10,6.014184189760443e-09,3.752526786821453e-11,1.2825668527478829e-10
4.022103089946412e-10,0.05595639656,0.054,0.0,0.0,0.02967636827490034,0.879974565554345,1.3317735139088756e-08,0.0,7.047894299639065e-21,0.0659931341252251,0.0,5.085022497198864e-05,1.400417068054575e-06,2.7377005871003613e-06,4.783965922833797e-06,6.751823793479642e-07,4.981047279279996e-09,1.9646802895359872e-10,6.138316143622061e-09,3.8685241799348825e-11,1.3240326888284824e-10
4.0610969224439476e-10,0.05595639656,0.054,0.0,0.0,0.029675821362077155,0.8799743194596075,1.3708121816992497e-08,0.0,7.363187675255616e-21,0.06599308745955935,0.0,5.1341953819608686e-05,1.396689232928376e-06,2.746152880707016e-06,4.827909321213272e-06,6.81502131141225e-07,5.04106473606194e-09,2.0128609466156157e-10,6.2632616339409405e-09,3.986593574506889e-11,1.366277813968042e-10
4.100090754941483e-10,0.05595639656,0.054,0.0,0.0,0.029675274598136958,0.8799740733740082,1.410608570385958e-08,0.0,7.688475092136667e-21,0.06599304086906294,0.0,5.1833656542569276e-05,1.3929964655419453e-06,2.7545573926561844e-06,4.871776661974206e-06,6.877868006229059e-07,5.101186877500078e-09,2.0617131170910268e-10,6.38901090625432e-09,4.1067437766455947e-11,1.4093058089683087e-10
4.139084587439019e-10,0.05595639656,0.054,0.0,0.0,0.029674727982033876,0.8799738272975446,1.4511704037974058e-08,0.0,8.023940470302815e-21,0.06599299435306448,0.0,5.2325333070342226e-05,1.3893385514565185e-06,2.762914569799744e-06,4.915568419315839e-06,6.940368084747497e-07,5.1614116767134e-09,2.111238270520329e-10,6.5155544105820865e-09,4.228983479538306e-11,1.4531202068205554e-10
4.1780784199365543e-10,0.05595639656,0.054,0.0,0.0,0.029674181512773946,0.8799735812302139,1.4925054044391068e-08,0.0,8.369768552385931e-21,0.06599294791091884,0.0,5.281698333239678e-05,1.3857152594672159e-06,2.771224833297662e-06,4.9592850626029e-06,7.002525706017766e-07,5.2217371021000975e-09,2.1614377976944827e-10,6.642882796264785e-09,4.353321266492098e-11,1.497724494036624e-10
4.21707225243409e-10,0.05595639656,0.054,0.0,0.0,0.029673635189411303,0.8799733351720137,1.534621292575395e-08,0.0,8.726144892885435e-21,0.06599290154200521,0.0,5.330860725820896e-05,1.3821263436843393e-06,2.7794885805153186e-06,5.0029270562671075e-06,7.064344980391399e-07,5.282161118727054e-09,2.2123130112558702e-10,6.7709869069585335e-09,4.479765613847975e-11,1.5431221119352645e-10
4.2560660849316255e-10,0.05595639656,0.054,0.0,0.0,0.029673089011044675,0.8799730891229413,1.5775257853276986e-08,0.0,9.093255847720888e-21,0.06599285524572526,0.0,5.3800204777270465e-05,1.3785715454257438e-06,2.787706186770652e-06,5.0464948597283475e-06,7.125829968782509e-07,5.342681689620682e-09,2.2638651463207295e-10,6.899857775782425e-09,4.6083248938832364e-11,1.58931645788437e-10
4.295059917429161e-10,0.05595639656,0.054,0.0,0.0,0.02967254297681418,0.8799728430829941,1.6212265957888508e-08,0.0,9.471288564071092e-21,0.06599280902150172,0.0,5.4291775819097705e-05,1.3750505949362299e-06,2.7958780069431236e-06,5.089988927333527e-06,7.186984682102065e-07,5.403296776964691e-09,2.316095361103817e-10,7.0294866206155015e-09,4.7390073776167745e-11,1.6363108865029387e-10
4.3340537499266966e-10,0.05595639656,0.054,0.0,0.0,0.029671997085898374,0.8799725970521696,1.6657314321529216e-08,0.0,9.860430970490516e-21,0.06599276286877671,0.0,5.478332031324038e-05,1.3715632129486099e-06,2.8040043769556026e-06,5.1334097083113015e-06,7.247813080847305e-07,5.4640043432101184e-09,2.369004737543874e-10,7.159864839539831e-09,4.8718212374756525e-11,1.684108710825854e-10
4.412041414921768e-10,0.05595639656,0.054,0.0,0.0,0.029670905730901573,0.8799721050178786,1.757183985787736e-08,0.0,1.0672800417860961e-20,0.06599267077568081,0.0,5.576632937688877e-05,1.3646879978870006e-06,2.820122023226952e-06,5.220033181566455e-06,7.368506523343013e-07,5.585688769234803e-09,2.476864925336147e-10,7.422835866965602e-09,5.143875298221132e-11,1.7821275974747268e-10
4.4822303134173326e-10,0.05595639656,0.054,0.0,0.0,0.02966992399399488,0.8799716622181909,1.8423182510208702e-08,0.0,1.1443829023801351e-20,0.06599258813117713,0.0,5.665094603531632e-05,1.3586121594787993e-06,2.834475493131275e-06,5.2977480682719065e-06,7.476053318300065e-07,5.695500629651548e-09,2.5762711412180937e-10,7.661989893008874e-09,5.396093318386186e-11,1.8731246329151306e-10
4.552419211912897e-10,0.05595639656,0.054,0.0,0.0,0.029668942710142348,0.8799712194480216,1.930177125197044e-08,0.0,1.2253810414582066e-20,0.06599250571041233,0.0,5.753547558601652e-05,1.352640441446709e-06,2.8486861957849204e-06,5.3752322567576e-06,7.582602127115073e-07,5.805580546460291e-09,2.6778912464303335e-10,7.903445897928167e-09,5.6553398599163725e-11,1.966774409923476e-10
4.622608110408461e-10,0.05595639656,0.054,0.0,0.0,0.02966796187562916,0.8799707767073559,2.020805275926974e-08,0.0,1.3103867634473984e-20,0.06599242351068271,0.0,5.841991762042291e-05,1.3467710296655168e-06,2.862755561777118e-06,5.452488180398797e-06,7.688174214400604e-07,5.91591676505494e-09,2.781728874906112e-10,8.147159680319404e-09,5.921659350020963e-11,2.0630948875653548e-10
4.692797008904026e-10,0.05595639656,0.054,0.0,0.0,0.02966698148697592,0.8799703339961799,2.1142472548361712e-08,0.0,1.3995131229299563e-20,0.06599234152940599,0.0,5.930427173096434e-05,1.3410020928044614e-06,2.8766849067436653e-06,5.529518219155044e-06,7.792790321055018e-07,6.026497596946585e-09,2.8877869089386586e-10,8.393088613049038e-09,6.195095372980059e-11,2.1621036699716697e-10
4.762985907399591e-10,0.05595639656,0.054,0.0,0.0,0.029666001540911553,0.8799698913144791,2.2105474833445762e-08,0.0,1.4928739100103954e-20,0.06599225976410793,0.0,6.0188537511207595e-05,1.3353317943201527e-06,2.8904754449507847e-06,5.606324700286814e-06,7.896470671797776e-07,6.137311429639617e-09,2.996067490067061e-10,8.64119157832072e-09,6.47569071077511e-11,2.2638180233430597e-10
4.833174805895156e-10,0.05595639656,0.054,0.0,0.0,0.029665022034349807,0.8799694486622391,2.3097502388217963e-08,0.0,1.5905836363944147e-20,0.06599217821241077,0.0,6.10727145559956e-05,1.3297583022993534e-06,2.9041283010344123e-06,5.682909899228827e-06,7.999234984211874e-07,6.248346735375577e-09,3.1065720302003903e-10,8.891428906370941e-09,6.763487381228419e-11,2.368254892172922e-10
4.903363704390721e-10,0.05595639656,0.054,0.0,0.0,0.029664042964369003,0.8799690060394462,2.4118996410953285e-08,0.0,1.692757522131505e-20,0.06599209687202334,0.0,6.19568024615827e-05,1.3242797974933887e-06,2.917644520169861e-06,5.759276040585805e-06,8.101102478959346e-07,6.359592078355976e-09,3.2193012227239647e-10,9.14376231747031e-09,7.058526674905112e-11,2.475430914712212e-10
4.973552602886286e-10,0.05595639656,0.054,0.0,0.0,0.029663064328194492,0.8799685634460861,2.517039639305188e-08,0.0,1.7995114830101032e-20,0.06599201574073232,0.0,6.284080082576661e-05,1.318894479741658e-06,2.9310250768248664e-06,5.835425299228192e-06,8.202091890948887e-07,6.4710361206032414e-09,3.3342550531020497e-10,9.398154867121886e-09,7.36084919098696e-11,2.5853624377373554e-10
5.04374150138185e-10,0.05595639656,0.054,0.0,0.0,0.029662086123183565,0.8799681208821453,2.6252139990735677e-08,0.0,1.9109621185632347e-20,0.06599193481639493,0.0,6.372470924801735e-05,1.3136005731097908e-06,2.9442708823565424e-06,5.911359801454769e-06,8.30222148113299e-07,6.582667626771622e-09,3.451432809124292e-10,9.654570894175191e-09,7.670494871129727e-11,2.6980655307225205e-10
5.113930399877415e-10,0.05595639656,0.054,0.0,0.0,0.029661108346812178,0.8799676783476096,2.736466289968863e-08,0.0,2.0272267006583345e-20,0.06599185409693234,0.0,6.460852732960361e-05,1.3083963299721274e-06,2.9573827916350903e-06,5.987081626198487e-06,8.401509048703049e-07,6.694475468176379e-09,3.570833091080383e-10,9.912975971659966e-09,7.987503031983367e-11,2.8135559994485124e-10
5.18411929837298e-10,0.05595639656,0.054,0.0,0.0,0.029660130996663436,0.8799672358424652,2.8508398732498807e-08,0.0,2.1484231626463667e-20,0.06599177358032424,0.0,6.549225467371593e-05,1.3032800342122714e-06,2.970361608835746e-06,6.062592806259082e-06,8.499971943522292e-07,6.80644862604146e-09,3.6924538218769537e-10,1.0173336860148773e-08,8.311912397108774e-11,2.9318493990613935e-10
5.254308196868545e-10,0.05595639656,0.054,0.0,0.0,0.02965915407041749,0.8799667933666987,2.968377889882101e-08,0.0,2.274670089051463e-20,0.06599169326460373,0.0,6.637589088558765e-05,1.2982500036608214e-06,2.9832080924968003e-06,6.13789532955163e-06,8.597627078691573e-07,6.918576194028563e-09,3.8162922568903526e-10,1.0435621463517897e-08,8.643761127261876e-11,3.052961046619265e-10
5.32449709536411e-10,0.05595639656,0.054,0.0,0.0,0.029658177565842752,0.8799663509202962,3.08912324881504e-08,0.0,2.4060867057808863e-20,0.06599161314785316,0.0,6.725943557261335e-05,1.2933045918845563e-06,2.9959229599384023e-06,6.2129911403611335e-06,8.694490943151885e-07,7.03084738016624e-09,3.942344993597767e-10,1.069979878695712e-08,8.983086849240159e-11,3.176906033158483e-10
5.394685993859675e-10,0.05595639656,0.054,0.0,0.0,0.02965720148078815,0.8799659085032444,3.2131186155084504e-08,0.0,2.542792870835098e-20,0.06599153322820045,0.0,6.814288834446477e-05,1.2884421894381768e-06,3.0085068911342943e-06,6.28788214059351e-06,8.790579614230445e-07,7.14325150829174e-09,4.0706079811031177e-10,1.096583889707566e-08,9.329926684339862e-11,3.303699235296017e-10
5.464874892355239e-10,0.05595639656,0.054,0.0,0.0,0.02965622581317641,0.8799654661155296,3.340406400696744e-08,0.0,2.684909065498238e-20,0.06599145350381569,0.0,6.902624881320441e-05,1.2836612246783496e-06,3.020960532120052e-06,6.362570191014744e-06,8.885908770050677e-07,7.2557780190566094e-09,4.2010765295655406e-10,1.1233712883970395e-08,9.684317275658952e-11,3.433355326408997e-10
